Window Num,Num Data Points in Row,Speculator Proportion,Market Price,Excess Demand,Kurtosis MP,Kurtosis ED,Kurtosis SP,MP Volatility Last 100 Trades,MP Volatility Last 10 Trades,Overall Sim Volatility,Pre-CUSP Market Price Difference,Last 100 Pre-CUSP Market Prices Difference
0,471,62.6%,101.59,-2,0.52621,-0.5967,0,3.661,3.802,4.451,41.4,18.55
1,471,62.6%,100.54,4,5.25601,0.07849,0,4.748,1.237,12.103,39.55,19.45
2,471,62.6%,100.59,-5,0.11876,-0.79905,0,16.164,1.862,14.185,29.35,11.4
3,471,62.6%,99.95,-2,2.84496,0.92955,0,11.873,13.835,12.222,43.6,42.65
4,471,62.6%,100.75,-4,0.97147,-0.09633,0,13.047,4.607,12.598,38.3,30.25
5,471,62.6%,100.0,-1,2.61775,0.16285,0,7.413,0.548,13.523,41.35,13.1
6,471,62.6%,98.91,7,0.15696,-0.48331,0,1.972,0.689,6.155,31.5,12.05
7,471,62.6%,98.83,4,0.74617,-1.06223,0,20.921,0.506,13.345,26.1,22.5
8,471,62.6%,96.41,-9,-0.48172,-0.0101,0,21.976,2.969,13.18,30.35,18.95
9,471,62.6%,96.06,-16,-0.38188,-0.40535,0,2.731,0.485,6.651,26.65,19.1
10,471,62.6%,95.75,-14,-0.60185,-0.70817,0,2.812,0.698,4.605,30.7,24.5
11,471,62.6%,93.54,-16,-0.22509,0.56465,0,1.958,0.515,4.413,38.95,29.65
12,471,62.6%,93.47,-4,-0.25651,-0.10571,0,5.771,0.862,6.675,37.4,32.25
13,471,62.6%,90.34,-8,-0.95672,-0.84475,0,0.651,0.577,4.598,27.15,25.95
14,471,62.6%,94.26,-31,-0.56687,-0.29281,0,1.145,0.535,5.869,30.8,19.2
15,471,62.6%,91.67,-11,-0.98281,-0.17103,0,1.503,1.19,3.184,32.55,28.85
16,471,62.6%,96.54,5,-0.56389,-0.69558,0,4.862,1.977,5.107,33.1,22.85
17,471,62.6%,96.28,-28,-0.2796,-0.52064,0,1.586,0.744,3.926,26.5,26.1
18,471,62.6%,94.44,-35,-0.84605,1.48403,0,7.941,0.748,10.484,27.8,18.9
19,471,62.6%,96.8,-29,-1.04352,-1.02544,0,6.009,0.541,9.888,24.35,19.95
20,471,62.6%,97.83,-22,-0.91219,-1.0368,0,0.719,0.494,2.549,24.0,19.95
21,471,62.6%,100.34,-26,-0.67502,1.24665,0,2.824,0.707,7.011,18.6,16.95
22,471,62.6%,96.26,-45,-0.23339,-0.73789,0,0.819,1.375,1.678,26.7,17.0
23,471,62.6%,94.7,-35,-1.05767,-1.12488,0,5.87,0.707,4.596,29.25,24.6
24,471,62.6%,87.76,-98,-1.14635,-1.08938,0,1.968,0.419,9.315,40.6,11.0
25,471,62.6%,87.9,-93,-0.88334,-0.96128,0,6.376,0.535,6.844,38.75,29.25
26,471,62.6%,92.24,-85,-1.26825,0.05485,-1.98344,15.184,0.957,7.441,27.9,27.9
27,471,65.6%,94.18,-59,0.31516,-0.63495,0,0.816,1.45,6.509,30.95,28.8
28,471,65.6%,90.1,-44,-0.87085,-1.21845,0,0.839,1.072,2.281,39.05,24.15
29,471,65.6%,94.43,-33,-0.07122,-1.20923,0,0.677,0.577,2.095,25.35,21.85
30,471,65.6%,88.11,-80,-1.04985,0.08166,0,2.609,0.519,3.963,30.65,18.9
31,471,65.6%,93.05,-46,1.33626,-0.16251,0,1.769,0.577,5.598,38.8,38.8
32,471,65.6%,79.45,-28,-1.22629,-1.21221,0,2.454,1.035,3.119,53.55,17.6
33,471,65.6%,87.46,-52,-1.15994,-0.31618,0,0.952,0.738,5.991,31.1,12.0
34,471,65.6%,88.54,-76,-0.16516,-0.46264,0,1.866,0.707,3.467,40.9,13.9
35,471,65.6%,87.53,-35,-0.95761,-0.59885,0,4.744,1.44,4.173,42.1,13.5
36,471,65.6%,79.69,-53,-0.58547,-0.27287,0,11.6,0.577,9.723,40.55,25.75
37,471,65.6%,55.01,-79,-0.70547,-0.01087,0,0.582,0.871,1.63,43.2,34.5
38,471,65.6%,93.19,-38,-0.9199,0.0136,0,1.044,0.559,1.147,23.4,13.2
39,471,65.6%,81.75,-18,-1.13419,-0.94278,0,1.469,0.941,4.852,42.45,19.9
40,471,65.6%,90.97,-43,-0.96668,-0.57153,0,0.63,0.707,10.03,24.95,14.35
41,471,65.6%,87.96,-51,-0.10443,-0.65492,0,1.287,2.741,10.95,31.1,18.75
42,471,65.6%,57.9,-120,-0.98346,-1.22194,0,13.215,0.577,6.209,60.45,14.6
43,471,65.6%,72.64,-82,-1.50535,-1.43995,0,4.603,1.511,2.53,40.85,17.6
44,471,65.6%,78.27,-91,-1.21618,-0.90925,0,0.579,0.577,3.03,40.25,21.5
45,471,65.6%,88.69,-35,-0.94051,-0.99531,0,4.304,0.577,4.558,25.95,25.65
46,471,65.6%,87.21,-71,-1.09455,-0.82861,0,0.904,0.513,1.967,27.45,26.95
47,471,65.6%,67.82,-82,-0.98414,-1.03202,0,0.668,0.577,9.392,75.45,18.25
48,471,65.6%,30.26,-128,0.70302,-0.72163,0,2.053,0.749,3.954,33.25,29.95
49,471,65.6%,80.5,-72,-1.3242,-0.50578,0,0.553,0.63,2.75,40.1,16.3
50,471,65.6%,89.69,-53,-0.66375,-0.52209,0,5.918,0.707,3.266,25.35,22.95
51,471,65.6%,90.27,-61,-0.53198,-0.60071,0,3.576,0.548,2.839,22.05,19.05
52,471,65.6%,77.03,-154,-0.96707,-1.06687,0,0.801,0.548,8.383,40.05,19.8
53,471,68.6%,29.8,-196,1.86723,-0.55719,7.91143,3.876,0.707,2.327,41.85,9.8
54,471,68.6%,50.11,-162,-1.48107,-1.53585,0,0.647,0.577,2.49,68.9,21.95
55,471,68.6%,78.82,-172,-1.24096,-1.44835,0,1.555,0.726,3.474,49.25,17.8
56,471,68.6%,87.54,-171,-1.18299,-0.15102,0,1.172,nan,2.69,28.2,5.65
57,471,68.6%,81.55,-158,-0.90208,-0.29269,0,1.365,2.394,0.911,26.85,26.2
58,471,68.6%,72.08,-105,-1.30401,-0.01242,0,0.668,0.707,2.747,66.35,19.55
59,471,68.6%,36.57,-144,1.35691,-0.19331,0,1.894,0.707,1.775,22.25,12.05
60,471,68.6%,66.14,-102,-1.34115,-1.31792,0,0.763,1.418,2.646,60.8,23.9
61,471,68.6%,81.77,-84,-0.50394,0.12326,0,2.147,7.12,2.401,29.3,19.1
62,471,68.6%,76.3,-121,-1.41802,-1.56759,0,0.513,0.526,1.709,46.3,18.5
63,471,68.6%,75.02,-122,-0.39591,-0.40899,0,0.809,0.784,1.941,31.05,17.4
64,471,68.6%,70.51,-104,0.38974,-1.77085,0,0.577,0.707,1.249,43.15,19.15
65,471,68.6%,77.57,-136,-1.4408,-1.03425,0,0.949,0.548,1.367,40.1,19.0
66,471,68.6%,48.71,-201,-0.4661,-0.27016,0,0.905,0.491,5.632,19.85,7.15
67,471,68.6%,54.37,-168,-0.18746,-0.72213,0,11.511,0.756,5.851,37.4,34.85
68,471,68.6%,62.68,-153,0.26614,-0.19773,0,0.635,0.548,4.209,71.85,56.7
