Window Num,Num Data Points in Row,Speculator Proportion,Market Price,Excess Demand,Kurtosis MP,Kurtosis ED,Kurtosis SP,MP Volatility Last 100 Trades,MP Volatility Last 10 Trades,Overall Sim Volatility,Pre-CUSP Market Price Difference,Last 100 Pre-CUSP Market Prices Difference
0,453,62.6%,104.19,-5,-0.48119,-0.52919,0,3.458,3.319,5.216,37.7,29.55
1,453,62.6%,101.15,2,-0.11575,0.39596,0,16.505,40.478,12.407,44.45,34.8
2,453,62.6%,100.68,-3,-0.07162,-0.16077,0,11.315,3.053,9.587,30.5,30.5
3,453,62.6%,98.68,-15,-0.51279,-0.19109,0,6.755,9.45,14.477,24.65,21.05
4,453,62.6%,98.69,-6,0.48822,0.29929,0,3.736,1.036,7.014,34.1,26.05
5,453,62.6%,100.74,-1,-0.05472,-0.61311,0,7.773,2.385,8.355,33.85,28.55
6,453,62.6%,92.88,-6,-0.82975,-1.14534,0,5.883,17.157,7.601,40.35,36.95
7,453,62.6%,98.57,-13,0.57464,-0.12667,0,6.988,4.671,12.882,28.05,16.5
8,453,62.6%,99.3,-9,0.40197,-0.26016,0,2.213,2.844,3.45,28.55,18.3
9,453,62.6%,97.9,-23,-0.91885,-1.17717,0,4.045,0.354,12.81,20.6,14.75
10,453,62.6%,96.1,-12,-1.03559,0.06904,0,3.356,0.577,6.116,21.9,17.35
11,453,62.6%,93.65,-16,-0.09425,-0.12085,0,5.244,0.548,3.149,39.4,21.25
12,453,62.6%,92.14,-7,-0.56697,-1.03413,0,1.582,0.447,2.275,32.8,29.15
13,453,62.6%,97.17,-2,-0.41203,-0.71117,0,5.272,0.707,4.53,34.2,28.8
14,453,62.6%,94.5,-19,-0.13064,-0.71126,0,2.865,3.984,2.634,34.2,18.8
15,453,62.6%,95.27,-25,-0.69846,-0.65171,0,13.947,6.017,9.182,25.45,17.8
16,453,62.6%,90.36,-30,-1.01349,-1.10892,0,4.078,12.059,5.686,31.0,23.1
17,453,62.6%,95.6,-37,-0.6697,-1.09283,0,6.085,0.492,8.811,27.35,24.05
18,453,62.6%,92.62,-34,-0.8994,0.08585,0,3.262,2.439,7.998,28.65,19.7
19,453,62.6%,93.98,-42,-1.07468,-0.45782,0,1.134,0.577,7.261,29.35,11.85
20,453,62.6%,95.18,-32,-0.9118,-0.61537,0,0.831,1.028,9.221,22.95,13.75
21,453,62.6%,95.45,-55,-0.57785,0.38045,0,1.206,0.932,7.251,23.95,10.25
22,453,62.6%,98.76,-13,-1.02206,-0.64273,0,7.034,1.188,5.925,21.2,15.85
23,453,62.6%,95.5,-14,-0.75286,0.09851,0,0.612,0.548,8.952,30.25,14.65
24,453,62.6%,99.97,-10,0.08039,0.1905,0,2.782,0.793,4.787,26.55,20.85
25,453,62.6%,92.2,-72,-0.8392,0.76698,0,2.212,0.557,3.309,36.9,27.55
26,453,62.6%,86.06,-77,-0.91672,0.07863,0,4.204,0.501,3.091,26.85,12.9
27,453,62.6%,90.92,-74,-0.84729,-0.54738,-1.86129,11.182,0.548,5.886,34.35,29.0
28,453,65.6%,92.81,-80,-0.13287,0.84077,0,4.863,1.234,2.766,33.2,15.9
29,453,65.6%,69.79,-93,-0.59008,0.11936,0,2.627,4.129,4.171,50.9,16.45
30,453,65.6%,80.15,-56,-0.0991,-0.23709,0,4.331,12.197,2.435,46.1,16.2
