Window Num,Num Data Points in Row,Speculator Proportion,Market Price,Excess Demand,Kurtosis MP,Kurtosis ED,Kurtosis SP,MP Volatility Last 100 Trades,MP Volatility Last 10 Trades,Overall Sim Volatility,Pre-CUSP Market Price Difference,Last 100 Pre-CUSP Market Prices Difference
0,424,62.6%,103.77,-1,0.25294,0.01893,0,16.256,0.748,11.493,39.65,22.55
1,424,62.6%,98.44,-1,-0.31712,-0.80813,0,8.341,12.423,15.724,27.15,24.45
2,424,62.6%,100.15,1,-0.24082,-0.17243,0,9.216,1.405,10.815,27.35,23.5
3,424,62.6%,100.94,1,0.5538,0.84295,0,13.731,41.724,8.939,38.2,34.65
4,424,62.6%,100.29,9,0.7193,-0.90911,0,6.878,1.526,6.027,42.3,20.2
5,424,62.6%,100.16,1,1.19464,-0.44016,0,22.146,1.439,14.9,39.9,23.05
6,424,62.6%,97.68,-7,-0.29013,-0.69336,0,10.502,0.826,8.384,32.2,17.3
7,424,62.6%,98.38,-11,0.09004,-0.75491,0,12.046,0.695,6.398,31.4,19.4
8,424,62.6%,97.67,-5,-0.40839,-0.49138,0,1.302,0.577,9.122,35.2,27.05
9,424,62.6%,93.78,-10,-0.69987,0.00304,0,3.812,0.717,4.879,30.5,19.25
10,424,62.6%,98.31,-14,-0.25017,-1.184,0,5.347,8.107,4.147,27.4,20.95
11,424,62.6%,94.12,-9,-0.75516,-0.59612,0,14.094,0.768,9.942,34.6,34.2
12,424,62.6%,93.55,-3,-0.61763,0.05684,0,0.591,0.491,2.842,38.05,22.35
13,424,62.6%,96.24,-8,-0.05699,-0.66583,0,12.038,0.782,5.643,26.9,25.85
14,424,62.6%,92.79,-5,-0.92204,-0.74893,0,5.014,2.176,4.754,29.7,20.55
15,424,62.6%,97.01,-1,-0.76294,-1.58427,0,1.165,0.987,5.905,30.25,18.75
16,424,62.6%,97.73,-17,-0.84738,-0.76198,0,1.087,1.391,4.522,19.55,16.9
17,424,62.6%,94.44,-16,-0.91076,-0.26215,0,1.313,0.712,3.748,36.25,20.7
18,424,62.6%,98.42,-28,-0.05483,-0.68443,0,7.431,7.69,14.184,29.45,22.55
19,424,62.6%,92.81,-26,-0.56268,0.1691,0,13.304,0.577,8.647,23.45,19.05
20,424,62.6%,96.75,-31,-1.3405,-0.80583,0,4.184,0.707,6.627,18.95,16.3
21,424,62.6%,95.96,-21,-0.77683,-0.57334,0,1.163,0.894,7.079,25.4,14.75
22,424,62.6%,94.83,-13,-0.26293,-0.87727,0,0.742,0.621,9.58,33.15,27.35
23,424,62.6%,96.41,-11,-0.66561,-0.71768,0,12.788,36.991,6.28,27.05,25.85
24,424,62.6%,97.11,-20,-1.06806,-0.87758,0,3.204,0.577,3.289,26.6,21.95
25,424,62.6%,93.96,-57,-0.1456,-0.55039,0,5.295,0.519,10.795,36.0,28.85
26,424,62.6%,88.63,-74,-0.75147,-0.9064,0,1.342,nan,4.127,32.2,17.85
27,424,62.6%,93.88,-54,-0.65387,-0.76095,0,1.676,0.577,4.441,26.35,23.1
28,424,62.6%,91.25,-46,-0.66556,-0.27997,0,2.663,0.498,4.578,32.6,25.8
29,424,65.6%,86.41,-55,-0.87591,-0.99949,-2.00373,1.893,0.548,9.764,36.05,27.55
30,424,65.6%,92.66,-53,-0.79112,0.05365,0,0.921,0.548,7.622,28.65,22.85
31,424,65.6%,85.4,-52,-1.01427,-0.2327,0,1.66,0.548,3.866,34.35,33.6
32,424,65.6%,93.09,-47,-0.40303,-0.48816,0,6.099,1.341,3.545,29.5,29.0
33,424,65.6%,91.51,-62,0.50347,-1.10291,0,1.907,0.5,6.102,28.0,11.7
34,424,65.6%,95.87,-30,0.05013,-0.74017,0,0.787,nan,1.114,19.7,11.65
35,424,65.6%,80.02,-58,-1.32799,-0.8409,0,1.376,0.707,10.67,51.95,22.45
36,424,65.6%,87.19,-38,-0.90512,0.47921,0,4.12,1.0,2.226,41.05,21.0
37,424,65.6%,89.02,-73,-0.36113,-0.02396,0,2.702,0.548,4.612,30.35,11.75
38,424,65.6%,95.49,-72,-0.8977,-1.27006,0,1.546,nan,4.526,19.1,11.3
39,424,65.6%,87.07,-99,-1.07699,-0.2223,0,4.279,0.577,3.936,35.55,17.1
40,424,65.6%,81.88,-82,-0.95678,0.38059,0,2.893,0.475,7.14,25.35,19.9
41,424,65.6%,75.02,-108,-0.59842,-0.24035,0,0.982,0.577,2.445,45.9,18.95
42,424,65.6%,92.94,-78,-0.48622,-0.07266,0,16.935,0.577,8.797,22.15,18.55
43,424,65.6%,89.37,-120,0.23152,-0.76952,0,0.551,0.501,9.85,27.4,11.15
44,424,65.6%,91.73,-102,-0.19797,-1.4419,0,2.422,0.707,4.331,23.25,14.25
45,424,65.6%,82.34,-113,0.42153,0.2048,0,6.014,0.548,4.47,26.85,18.05
46,424,65.6%,92.43,-111,1.6119,0.03032,0,1.391,0.577,1.109,27.4,8.15
