Window Num,Num Data Points in Row,Speculator Proportion,Market Price,Excess Demand,Kurtosis MP,Kurtosis ED,Kurtosis SP,MP Volatility Last 100 Trades,MP Volatility Last 10 Trades,Overall Sim Volatility,Pre-CUSP Market Price Difference,Last 100 Pre-CUSP Market Prices Difference
0,514,62.6%,99.97,-2,0.32192,-0.6061,0,8.788,13.477,13.015,36.3,18.55
1,514,62.6%,98.69,-1,-0.6002,-0.32347,0,3.674,2.398,11.962,29.5,20.05
2,514,62.6%,103.08,1,0.3758,-0.16786,0,5.208,3.156,12.514,40.0,32.2
3,514,62.6%,102.17,1,-0.12457,-1.28026,0,7.115,1.178,10.791,32.0,16.4
4,514,62.6%,102.3,-6,-0.13804,-0.46864,0,4.086,0.548,13.243,37.75,28.15
5,514,62.6%,100.57,1,1.80379,-0.81992,0,1.804,1.39,3.455,48.4,25.2
6,514,62.6%,99.2,12,-0.05687,-1.04036,0,15.716,0.687,10.483,39.25,24.1
7,514,62.6%,94.18,-11,-1.02061,-1.18884,0,13.705,0.492,11.896,35.6,26.1
8,514,62.6%,96.0,-35,-0.60143,-0.22174,0,1.445,0.55,3.357,27.5,14.45
9,514,62.6%,98.37,-16,-0.23763,-0.69347,0,1.773,5.658,7.182,32.8,23.3
10,514,62.6%,94.42,-34,-0.44713,4.12042,0,7.575,2.187,9.715,31.75,18.05
11,514,62.6%,93.84,-27,-0.78784,-0.42277,0,19.768,0.821,10.741,25.4,17.05
12,514,62.6%,94.12,-29,-0.2689,-0.20887,0,6.131,0.577,3.577,34.3,26.7
13,514,62.6%,94.12,-34,-0.62529,-0.73704,0,5.547,0.929,6.37,36.1,27.25
14,514,62.6%,95.06,-36,-0.97277,-0.28333,0,1.253,0.577,9.076,34.05,16.45
15,514,62.6%,92.99,-48,-0.71747,-0.32271,0,1.596,0.679,6.306,27.95,16.05
16,514,62.6%,91.87,-30,-0.67979,0.30503,0,8.743,1.104,7.006,34.45,30.9
17,514,62.6%,96.44,-33,-0.07257,-0.71415,0,13.88,25.719,7.314,30.5,25.1
18,514,62.6%,92.45,-42,-0.89143,0.89589,0,19.239,0.577,10.066,28.85,23.35
19,514,62.6%,94.2,-58,-0.53409,0.06153,0,24.068,0.5,11.649,33.3,30.2
20,514,62.6%,97.3,-54,-1.19173,-0.66058,0,3.499,0.548,9.232,19.25,15.4
21,514,62.6%,95.98,-75,1.25361,-0.23567,0,2.085,0.707,7.079,33.05,15.8
22,514,62.6%,97.78,-65,-0.87342,0.19836,0,0.576,0.503,5.023,20.25,16.05
23,514,62.6%,91.77,-98,-0.41583,-0.45291,0,4.83,10.259,3.305,34.05,12.05
24,514,65.6%,89.15,-102,-0.64403,-0.92734,-1.39921,3.231,0.364,4.81,33.1,26.75
