Window Num,Num Data Points in Row,Speculator Proportion,Market Price,Excess Demand,Kurtosis MP,Kurtosis ED,Kurtosis SP,MP Volatility Last 100 Trades,MP Volatility Last 10 Trades,Overall Sim Volatility,Pre-CUSP Market Price Difference,Last 100 Pre-CUSP Market Prices Difference
0,367,62.6%,103.58,-6,0.27693,-0.53214,0,21.88,44.879,12.478,32.5,32.3
1,367,62.6%,99.25,-1,-0.84472,-0.18989,0,7.201,2.843,8.815,25.45,24.8
2,367,62.6%,103.17,-4,0.09225,-0.32227,0,19.62,34.481,15.055,35.4,35.4
3,367,62.6%,99.68,-4,0.14922,-0.62614,0,14.5,3.046,12.6,32.4,19.45
4,367,62.6%,100.71,-2,-0.32487,-0.62587,0,7.217,14.393,9.119,32.4,28.3
5,367,62.6%,102.41,-1,-0.50321,-0.50569,0,17.176,5.745,9.619,30.25,25.2
6,367,62.6%,100.45,-2,-0.34289,-0.71012,0,15.522,0.535,10.321,31.75,31.2
7,367,62.6%,97.42,2,-1.21438,-0.9238,0,4.716,1.373,5.847,25.85,18.85
8,367,62.6%,98.87,-5,-1.03133,-0.0386,0,4.672,0.577,3.934,18.8,18.4
9,367,62.6%,97.49,-9,-0.637,-0.13899,0,7.171,2.926,9.143,19.65,16.7
10,367,62.6%,96.07,-11,-0.59032,-1.4464,0,1.115,0.502,3.641,30.4,24.5
11,367,62.6%,93.99,-16,-0.89455,-0.26892,0,6.698,3.201,5.374,31.85,19.9
12,367,62.6%,93.12,0,-0.96748,-0.77506,0,14.525,0.69,9.111,34.15,29.1
13,367,62.6%,97.37,-5,-1.14389,0.02543,0,9.697,0.719,7.607,36.65,29.45
14,367,62.6%,97.64,5,-0.83843,-0.16098,0,4.561,0.577,10.022,24.85,22.75
15,367,62.6%,97.28,2,-0.38568,0.55285,0,8.958,0.535,7.642,22.05,17.65
16,367,62.6%,93.76,-30,-0.27383,3.11135,0,1.026,0.548,2.464,34.4,20.35
17,367,62.6%,100.23,-16,-1.00543,-1.07616,0,0.713,0.837,8.293,21.1,21.05
