Window Num,Num Data Points in Row,Speculator Proportion,Market Price,Excess Demand,Kurtosis MP,Kurtosis ED,Kurtosis SP,MP Volatility Last 100 Trades,MP Volatility Last 10 Trades,Overall Sim Volatility,Pre-CUSP Market Price Difference,Last 100 Pre-CUSP Market Prices Difference
0,312,62.6%,101.41,-4,-0.25439,0.36256,0,4.154,4.298,7.422,37.9,24.2
1,312,62.6%,101.39,-7,-0.64054,0.10032,0,11.889,1.136,9.045,24.85,22.8
2,312,62.6%,100.62,5,2.88275,-0.78618,0,4.067,1.933,10.546,39.15,15.7
3,312,62.6%,100.48,3,3.77546,-0.36538,0,2.509,1.662,4.259,41.5,23.35
4,312,62.6%,101.06,-2,0.11553,-0.04778,0,3.828,2.148,6.507,47.55,36.95
5,312,62.6%,100.34,1,0.75395,-0.28566,0,5.209,1.437,12.64,43.35,18.9
6,312,62.6%,103.82,-1,-0.04434,-0.18709,0,13.149,1.003,7.957,49.55,34.1
7,312,62.6%,99.62,-3,0.18998,-0.3492,0,7.22,1.226,7.508,44.4,37.2
8,312,62.6%,101.08,4,0.23997,-0.23949,0,5.386,2.195,7.351,31.65,16.65
9,312,62.6%,97.5,-3,0.6367,-0.28211,0,3.895,1.29,3.427,24.2,19.95
10,312,62.6%,93.93,-3,-0.77557,-1.02385,0,2.221,0.504,5.397,26.95,21.95
11,312,62.6%,98.17,-14,-0.75598,-1.02575,0,14.347,6.987,13.061,21.75,13.5
12,312,62.6%,95.51,-19,-1.14286,-1.18602,0,3.664,0.577,13.237,27.9,9.95
13,312,62.6%,99.01,-4,-0.87185,0.05416,0,0.871,0.693,3.985,13.45,13.15
14,312,62.6%,94.79,-4,-0.87595,-0.58061,0,2.355,0.517,6.073,31.85,19.3
15,312,62.6%,100.13,0,0.26417,-0.74079,0,5.13,0.417,6.645,34.9,34.9
16,312,62.6%,96.93,4,-0.41254,-0.82508,0,13.383,39.284,7.655,29.75,16.3
17,312,62.6%,95.92,-6,-0.57122,-0.61564,0,8.262,11.344,6.049,24.35,23.45
18,312,62.6%,97.94,-11,-0.92615,-0.724,0,6.719,1.858,6.145,17.75,15.75
19,312,62.6%,97.74,1,-0.89538,-0.51413,0,13.474,0.535,8.351,19.9,13.15
20,312,62.6%,90.2,-13,-0.72574,-0.97283,0,3.104,0.501,3.26,27.65,15.15
21,312,62.6%,97.01,4,0.28864,0.08581,0,13.987,0.525,8.934,26.6,21.1
22,312,62.6%,93.2,-32,-0.59856,-0.93128,0,2.104,0.548,8.19,30.05,20.1
23,312,62.6%,90.81,-21,-0.93778,-0.50449,0,2.214,6.111,6.028,35.1,23.15
24,312,62.6%,95.45,-24,-0.82332,-0.5702,0,4.113,0.496,9.162,26.6,18.2
25,312,62.6%,98.75,-2,0.03532,-0.29467,0,4.856,0.741,9.083,23.15,21.9
26,312,62.6%,94.31,-17,-0.04918,-0.91427,0,6.715,0.557,8.423,18.65,15.05
27,312,62.6%,98.92,-3,-0.57548,-0.78005,0,2.342,0.577,5.448,16.4,15.45
28,312,62.6%,95.09,-18,-0.58043,-1.15165,0,3.369,0.513,8.171,27.1,25.8
29,312,62.6%,94.81,-18,0.05292,-0.51229,0,12.826,0.577,10.601,28.5,11.8
30,312,62.6%,97.58,-9,-0.30211,-0.70673,0,19.597,0.535,13.061,20.2,19.3
31,312,62.6%,92.2,-5,-0.4464,-1.09969,0,6.449,1.24,4.291,25.55,22.5
32,312,62.6%,98.79,-1,-0.61886,-0.74254,0,3.142,0.677,6.578,21.9,19.75
33,312,62.6%,94.91,-22,-0.75345,-0.19842,0,14.436,12.835,9.001,22.1,10.75
34,312,62.6%,94.83,-28,-0.04667,-0.58458,0,1.853,0.753,1.509,22.5,20.1
35,312,62.6%,93.08,-17,-0.94445,0.20035,0,2.341,0.837,2.859,22.45,17.6
36,312,62.6%,96.61,-5,-0.38699,0.46759,0,2.859,1.042,4.76,21.45,13.15
37,312,62.6%,94.13,-8,-1.07243,-0.76448,0,17.911,0.535,9.884,24.2,22.2
38,312,62.6%,97.97,-9,-1.06169,-0.65095,0,16.01,0.707,9.251,19.0,11.1
