Window Num,Num Data Points in Row,Speculator Proportion,Market Price,Excess Demand,Kurtosis MP,Kurtosis ED,Kurtosis SP,MP Volatility Last 100 Trades,MP Volatility Last 10 Trades,Overall Sim Volatility,Pre-CUSP Market Price Difference,Last 100 Pre-CUSP Market Prices Difference
0,370,62.6%,104.44,-7,0.41844,-0.33399,0,30.827,1.028,16.987,38.35,11.2
1,370,62.6%,101.73,-10,-0.30087,0.21254,0,13.892,34.973,9.791,26.5,17.5
2,370,62.6%,102.81,3,0.29936,-0.72608,0,2.188,1.305,8.134,45.45,45.45
3,370,62.6%,102.66,-3,1.44846,-0.70751,0,12.562,12.415,8.057,43.5,22.55
4,370,62.6%,99.99,-5,-0.46866,-0.56363,0,7.862,1.689,11.346,36.5,25.6
5,370,62.6%,101.0,-9,0.52546,-0.13519,0,16.865,1.937,11.019,38.45,31.9
6,370,62.6%,96.43,0,0.21163,-0.51287,0,3.942,0.492,6.835,44.2,23.8
7,370,62.6%,100.15,-10,-1.07298,-0.88403,0,3.592,0.871,8.394,28.6,24.25
8,370,62.6%,96.54,2,-0.36615,-0.63579,0,2.366,0.664,11.341,31.85,16.45
9,370,62.6%,96.62,-7,-0.62041,-0.9516,0,12.438,1.963,12.289,34.45,25.55
10,370,62.6%,94.86,-2,-0.73077,-1.01657,0,1.483,0.725,1.744,30.6,20.2
11,370,62.6%,94.62,-5,-1.00068,0.29059,0,15.897,4.783,9.33,31.4,26.6
12,370,62.6%,96.89,-3,-0.74161,-0.45194,0,1.063,0.864,5.331,28.9,17.9
13,370,62.6%,95.58,-15,-0.8174,-1.18857,0,0.946,0.493,8.061,31.85,25.9
14,370,62.6%,92.68,-22,-0.66709,-1.21621,0,2.294,0.852,4.176,38.95,35.25
15,370,62.6%,92.21,-21,-0.96697,-1.01118,0,2.673,0.904,4.487,34.95,32.5
16,370,62.6%,90.2,-16,-0.71481,-0.95814,0,2.712,0.535,5.225,35.45,25.5
17,370,62.6%,93.23,-18,-0.00016,-0.34059,0,4.197,2.04,8.457,38.9,17.1
18,370,62.6%,92.41,-8,-1.01967,-0.13873,0,5.613,6.57,3.858,28.4,14.7
19,370,62.6%,96.39,4,-0.64844,-0.38287,0,2.511,0.548,3.733,23.0,17.75
20,370,62.6%,96.36,10,-0.87348,-0.70928,0,13.501,2.349,11.336,31.25,29.55
