Window Num,Num Data Points in Row,Speculator Proportion,Market Price,Excess Demand,Kurtosis MP,Kurtosis ED,Kurtosis SP,MP Volatility Last 100 Trades,MP Volatility Last 10 Trades,Overall Sim Volatility,Pre-CUSP Market Price Difference,Last 100 Pre-CUSP Market Prices Difference
0,373,62.6%,103.76,-8,0.11986,-0.61278,0,13.997,4.325,8.516,35.65,29.0
1,373,62.6%,96.99,-4,-0.21002,0.17417,0,4.975,9.558,15.455,30.8,21.2
2,373,62.6%,97.64,-5,0.78456,-0.08845,0,11.983,0.965,11.682,35.5,31.05
3,373,62.6%,98.46,-1,-0.27866,-0.50471,0,6.67,5.381,8.751,37.4,27.75
4,373,62.6%,100.97,-1,0.44543,0.28362,0,4.636,1.133,6.691,35.35,26.0
5,373,62.6%,100.09,2,0.92332,-0.80157,0,6.557,1.711,7.404,27.45,22.45
6,373,62.6%,99.46,-2,0.69518,-0.53758,0,3.606,0.571,7.074,41.9,41.9
7,373,62.6%,95.32,-5,-0.25382,-1.05274,0,5.711,1.377,6.81,40.8,30.4
8,373,62.6%,98.14,0,-0.19118,-0.2299,0,6.583,1.38,6.092,30.75,22.65
9,373,62.6%,100.51,7,-0.9975,-0.19943,0,12.51,0.927,8.913,29.65,19.5
10,373,62.6%,96.69,3,-0.95935,-0.86111,0,14.933,1.405,8.143,21.25,11.7
11,373,62.6%,98.79,-10,-0.73484,-0.65174,0,4.796,0.503,11.4,23.1,11.6
12,373,62.6%,98.41,4,-0.61391,-0.96294,0,2.689,1.178,2.577,25.55,20.6
13,373,62.6%,98.73,2,-0.1608,-0.78323,0,1.77,0.5,5.58,41.6,40.25
14,373,62.6%,90.97,-19,-0.14869,0.00088,0,0.923,0.448,3.705,39.85,35.25
15,373,62.6%,92.91,-14,0.07617,-0.10563,0,1.473,0.925,7.099,37.65,24.3
16,373,62.6%,90.7,-9,-1.16139,-0.80893,0,2.521,0.52,3.878,31.35,30.95
17,373,62.6%,93.16,-18,-0.34941,-1.11236,0,10.789,0.891,6.665,27.95,27.95
18,373,62.6%,90.87,-7,-0.95608,-0.51783,0,4.729,0.394,7.107,32.5,27.5
19,373,62.6%,93.61,-1,-0.91229,-0.153,0,10.552,0.548,9.942,22.45,20.95
20,373,62.6%,98.72,-1,-0.90217,-0.86847,0,2.335,1.858,3.989,22.05,14.9
21,373,62.6%,97.91,-2,-0.80519,0.96091,0,4.03,0.83,6.752,25.05,22.25
