Window Num,Num Data Points in Row,Speculator Proportion,Market Price,Excess Demand,Kurtosis MP,Kurtosis ED,Kurtosis SP,MP Volatility Last 100 Trades,MP Volatility Last 10 Trades,Overall Sim Volatility,Pre-CUSP Market Price Difference,Last 100 Pre-CUSP Market Prices Difference
0,678,64.0%,103.14,-1,1.19582,0.29944,0,5.507,2.64,10.771,42.0,38.5
1,678,64.0%,100.48,4,0.18622,-0.72759,0,5.532,1.039,10.788,40.5,23.05
2,678,64.0%,98.42,-6,0.20753,0.07005,0,2.707,1.324,11.219,35.1,29.8
3,678,64.0%,97.78,-4,-0.62706,-0.72188,-1.34804,1.925,0.653,9.18,35.65,23.45
4,678,64.04%,90.6,-3,-0.80317,-0.44148,0,1.603,1.406,5.141,34.05,20.3
5,678,64.04%,99.55,-4,-0.4833,-0.31173,0,19.695,2.445,8.904,37.05,22.7
6,678,64.04%,96.83,11,-0.32143,-0.28038,0,2.879,0.577,8.024,32.1,19.0
7,678,64.08%,93.21,7,0.23879,-0.10163,-1.73559,3.492,1.649,7.084,61.55,17.35
8,678,64.08%,91.74,-22,-0.29066,-1.53683,0,0.832,0.577,8.257,45.25,41.25
9,678,64.08%,88.12,-48,-0.78114,-0.59467,0,2.119,0.661,7.439,41.85,27.2
10,678,64.08%,93.95,-41,-0.83393,-0.49263,0,13.377,18.976,10.143,34.95,13.65
11,678,64.12%,97.76,-56,-0.34254,-1.23876,11.3009,3.07,0.707,8.603,26.7,17.7
12,678,64.12%,94.22,-67,0.19302,-0.14842,0,3.838,4.226,5.043,37.4,23.2
13,678,64.12%,91.03,-71,-0.67564,-0.95269,0,6.891,0.504,5.166,41.65,12.85
14,678,64.12%,92.74,-80,-1.15139,-0.93046,-0.67324,1.114,0.548,8.205,31.6,19.3
15,678,64.16%,95.66,-101,-0.6895,-1.00578,0,0.943,1.774,10.278,22.85,21.3
16,678,64.16%,95.49,-92,-0.91186,-0.56219,0,2.126,0.837,8.362,21.6,15.15
17,678,64.16%,93.48,-87,0.71428,-0.52767,0,3.099,8.913,4.115,35.75,13.65
18,678,64.2%,92.41,-101,-0.57797,-0.95463,-1.94003,0.898,0.548,7.999,31.4,10.05
19,678,64.2%,95.11,-78,-0.62295,0.15628,0,0.707,0.486,8.44,22.8,13.4
20,678,64.2%,94.56,-83,-0.3285,-0.86061,0,5.17,0.5,7.075,24.9,13.4
21,678,64.2%,87.26,-94,-1.17174,-0.74366,0,0.92,1.361,6.752,31.25,28.4
22,678,64.24%,88.04,-101,-0.82038,1.40812,3.24556,1.79,0.548,9.249,29.5,18.35
23,678,64.24%,92.25,-103,-0.84146,0.27401,0,1.794,3.767,4.067,26.4,12.65
24,678,64.24%,85.39,-99,-1.2042,-0.68843,0,1.162,0.815,4.634,42.0,36.25
25,678,64.24%,86.32,-108,-0.9299,-0.29633,0.54243,4.59,12.874,5.363,29.35,12.85
26,678,64.28%,86.81,-120,-1.22426,-1.03277,0,3.28,2.185,8.345,31.1,27.35
