Window Num,Num Data Points in Row,Speculator Proportion,Market Price,Excess Demand,Kurtosis MP,Kurtosis ED,Kurtosis SP,MP Volatility Last 100 Trades,MP Volatility Last 10 Trades,Overall Sim Volatility,Pre-CUSP Market Price Difference,Last 100 Pre-CUSP Market Prices Difference
0,518,64.0%,103.82,-7,0.07568,-0.62097,0,11.942,2.595,8.535,39.0,22.25
1,518,64.0%,97.93,-5,-0.64347,-0.58853,0,7.174,3.35,11.514,31.4,23.05
2,518,64.0%,100.03,-5,-0.61776,0.11397,0,13.796,1.892,10.873,29.7,25.65
3,518,64.0%,102.49,-2,0.0011,-0.7426,0,7.448,13.049,7.745,41.75,20.1
4,518,64.0%,100.36,-2,-0.08679,-0.66678,0.9869,3.683,0.857,7.331,32.8,16.3
5,518,64.04%,99.4,-12,-0.46097,-0.15655,0,20.011,0.535,10.149,28.65,20.6
6,518,64.04%,98.08,-8,-0.6587,-0.16409,0,0.652,0.548,2.677,28.1,28.1
7,518,64.04%,96.64,-12,-0.80702,-0.74963,0,6.281,0.66,5.561,29.75,29.15
8,518,64.04%,95.22,-16,-0.81935,-0.15241,0,3.415,0.548,4.279,31.65,16.9
9,518,64.04%,95.89,-8,-0.91313,0.01013,-1.59346,1.658,1.509,4.214,37.15,37.15
10,518,64.08%,93.1,-16,-0.09724,-0.12211,0,0.789,0.572,8.521,44.3,20.9
11,518,64.08%,96.45,-26,-0.33828,-0.11202,0,2.966,0.577,8.845,35.05,27.9
12,518,64.08%,94.85,-24,-0.57325,-0.40078,0,0.95,0.546,4.061,33.25,16.75
13,518,64.08%,93.5,-16,-0.76665,-0.38385,0,6.794,17.304,9.941,34.65,30.1
14,518,64.12%,93.11,-20,-0.99026,-0.8374,-2.00047,8.11,0.577,4.887,37.0,15.9
15,518,64.12%,95.22,-51,0.24565,-1.02504,0,1.117,0.525,4.417,41.6,32.55
16,518,64.12%,95.89,-40,-0.95926,-0.58453,0,11.141,0.548,11.922,27.0,22.5
17,518,64.12%,89.62,-55,-1.23269,-0.55531,0,3.756,10.032,3.004,39.9,15.4
18,518,64.12%,90.22,-61,-0.84852,0.11951,0,9.29,7.289,7.255,30.85,30.2
19,518,64.16%,97.59,-42,2.15332,-1.27489,-1.28342,1.355,0.763,3.124,34.3,12.95
20,518,64.16%,94.66,-48,-0.81423,0.10843,0,2.466,0.707,3.201,26.05,14.6
21,518,64.16%,91.99,-59,-0.7627,-0.54232,0,1.197,0.707,5.632,27.85,15.85
22,518,64.16%,93.63,-39,-0.66465,-1.0911,0,8.215,21.585,4.915,28.9,28.35
23,518,64.16%,93.27,-51,-0.8957,-0.71299,0,0.637,0.577,4.1,24.45,17.95
24,518,64.2%,90.72,-20,-0.64177,-1.07125,2.80734,3.507,2.671,6.172,31.45,11.9
25,518,64.2%,90.67,-48,-0.87385,-0.68211,0,8.773,6.136,4.523,23.75,17.65
26,518,64.2%,92.89,-39,-1.10785,-0.05683,0,3.51,nan,7.307,23.5,20.95
27,518,64.2%,89.8,-25,-0.89025,0.08521,0,3.809,0.707,4.859,28.45,13.15
28,518,64.2%,95.79,-42,-0.63533,-0.99574,18.78218,6.324,1.797,4.254,23.65,18.0
29,518,64.24%,95.25,-50,-0.43974,-0.6082,0,5.857,0.814,3.615,22.85,15.05
30,518,64.24%,93.07,-42,-0.75265,-0.70894,0,13.375,0.707,5.629,27.55,25.7
31,518,64.24%,91.05,-54,-0.77354,-1.13313,0,1.181,1.764,1.878,27.8,24.1
32,518,64.24%,89.96,-71,-1.15426,-1.70875,0,3.481,0.535,6.039,29.05,22.5
33,518,64.24%,91.04,-100,-1.01106,-0.8585,-0.08843,0.664,0.567,7.375,23.2,14.1
34,518,64.28%,93.59,-86,-0.47993,-0.73796,0,2.268,0.707,1.536,28.65,23.3
35,518,64.28%,83.97,-107,-1.3337,-1.40019,0,1.355,0.707,3.824,36.25,15.45
36,518,64.28%,87.41,-120,-0.86804,-1.06778,0,0.788,nan,2.282,31.6,15.7
37,518,64.28%,87.46,-111,0.35639,-1.20821,0,1.332,2.631,3.661,38.9,20.3
38,518,64.28%,84.96,-120,-0.8161,0.15448,-1.80219,1.35,1.201,3.431,40.4,20.65
39,518,64.32%,91.71,-105,-0.28752,0.28729,0,6.143,0.577,4.782,27.8,20.45
40,518,64.32%,75.64,-136,-1.20783,-1.38963,0,0.611,0.577,1.233,40.05,14.35
41,518,64.32%,74.56,-132,-0.9333,-0.15968,0,1.219,0.762,3.462,34.0,24.7
42,518,64.32%,83.74,-94,-0.90455,-0.70852,0,0.781,0.55,5.774,42.3,13.95
43,518,64.36%,81.54,-180,-0.30633,-0.6696,-1.94112,3.242,0.548,10.354,43.95,17.8
44,518,64.36%,81.76,-138,-1.38157,-1.45068,0,2.855,0.548,6.26,48.0,17.35
45,518,64.36%,62.21,-148,-0.61824,-0.41168,0,1.923,0.577,4.002,34.6,11.65
46,518,64.36%,65.92,-163,0.03173,-1.25897,0,1.044,0.707,2.037,39.3,18.35
47,518,64.36%,73.07,-163,-0.60082,-0.99749,0,6.541,1.193,8.186,29.45,20.5
48,518,64.4%,87.91,-132,-0.39931,-0.23854,-0.8316,3.711,1.86,2.369,28.05,12.9
49,518,64.4%,81.2,-127,-0.23259,-0.62778,0,11.033,0.548,6.324,31.2,15.35
50,518,64.4%,79.46,-127,-0.74693,-0.48111,0,0.804,nan,5.489,38.4,15.85
51,518,64.4%,82.79,-131,-0.87302,-0.29236,0,3.408,0.837,1.531,37.6,29.55
52,518,64.4%,77.14,-250,0.45238,10.35027,0,0.85,0.548,7.38,48.9,22.9
53,518,64.44%,58.12,-269,-1.0134,-1.15795,6.4318,0.606,0.527,6.623,30.15,12.95
54,518,64.44%,85.97,-225,-0.93578,6.63008,0,1.474,0.548,1.857,26.2,22.8
55,518,64.44%,70.78,-293,-0.3221,-1.2028,0,0.657,nan,4.438,37.65,25.9
56,518,64.44%,70.78,-271,-0.81111,-1.1237,0,2.156,0.492,2.179,46.65,15.55
57,518,64.44%,35.85,-303,-1.60249,-1.57101,6.94396,3.694,0.707,3.175,33.0,7.0
58,518,64.48%,41.54,-265,-0.87992,-0.48696,0,0.464,0.448,1.602,35.1,5.15
59,518,64.48%,71.3,-249,-1.31032,-0.4585,0,0.509,0.577,2.065,45.55,13.0
60,518,64.48%,59.52,-259,-0.70286,1.17302,0,0.571,0.445,5.776,45.75,16.65
61,518,64.48%,37.75,-296,-1.41245,-0.42063,0,0.711,0.512,0.902,31.65,11.8
62,518,64.48%,32.55,-312,0.09118,-0.0879,-0.78133,0.714,0.577,0.891,15.55,4.95
63,518,64.52%,53.18,-285,-1.2811,-1.28959,0,1.498,0.577,1.495,55.15,12.95
64,518,64.52%,85.39,-333,-0.29908,0.93013,0,7.423,0.577,8.027,36.0,25.0
65,518,64.52%,66.16,-386,-0.73064,3.52773,0,1.063,0.744,0.72,46.45,15.55
66,518,64.52%,64.42,-371,0.71537,-0.68211,0,0.577,nan,2.933,31.7,19.25
67,518,64.52%,72.12,-368,-1.30742,-1.29388,-1.93264,0.959,nan,1.321,38.7,13.0
68,518,64.56%,88.11,-344,0.59222,-1.20698,0,0.513,0.707,3.559,21.75,9.45
69,518,64.56%,84.48,-336,-0.82968,-0.41876,0,1.101,0.707,3.829,24.1,20.45
70,518,64.56%,72.58,-330,-0.86494,0.91628,0,0.659,0.577,1.732,42.6,17.95
71,518,64.56%,82.99,-317,-0.55161,-1.06003,0,1.421,0.707,0.861,35.45,14.25
72,518,64.6%,82.93,-316,-1.18261,-0.6725,-1.81703,0.506,0.707,0.895,21.45,20.05
73,518,64.6%,76.47,-349,-0.71206,-1.27712,0,3.126,0.707,6.015,32.95,20.6
74,518,64.6%,82.09,-359,-0.93123,-0.36807,0,0.588,nan,3.504,24.6,7.75
75,518,64.6%,58.61,-400,0.25549,-0.53109,0,0.721,0.707,1.602,50.25,19.45
76,518,64.6%,76.47,-340,-0.93391,-0.70209,0,0.546,nan,4.495,40.2,18.05
77,518,64.64%,57.75,-380,-1.0437,-0.9953,-0.16398,3.67,0.707,2.002,44.8,11.35
78,518,64.64%,59.83,-377,-0.18781,-0.81789,0,0.502,0.577,0.853,48.35,20.25
79,518,64.64%,88.36,-294,-0.85056,-1.05865,0,0.528,nan,13.705,16.55,6.25
80,518,64.64%,73.08,-469,-0.59415,-0.62076,0,0.506,0.577,3.337,32.15,6.55
81,518,64.64%,79.53,-465,-0.92399,0.07054,0,9.941,0.682,3.966,28.75,17.6
82,518,64.68%,66.0,-516,-0.96337,-0.93223,16.80525,0.496,0.577,0.804,36.3,18.95
83,518,64.68%,70.12,-518,-1.11603,-1.12282,0,0.613,0.707,0.578,38.65,6.9
84,518,64.68%,78.39,-511,-1.36884,0.44219,0,12.072,30.666,5.24,33.3,18.3
85,518,64.68%,56.8,-579,-0.5875,-1.23038,0,0.618,0.548,0.823,30.8,13.55
86,518,64.68%,64.7,-539,-0.81158,-1.20269,3.03528,0.743,0.707,0.621,46.1,14.25
87,518,64.72%,49.8,-587,-1.68444,-1.46707,0,1.194,2.99,0.784,40.25,14.45
88,518,64.72%,80.44,-504,-1.11073,-1.40749,0,0.612,0.707,0.594,27.95,16.5
89,518,64.72%,76.18,-532,-1.13618,-1.32332,0,1.316,0.451,0.881,37.7,14.95
90,518,64.72%,81.53,-477,1.11371,-1.15583,0,0.53,0.577,0.669,31.5,15.15
91,518,64.72%,71.43,-451,-1.11354,-0.8871,-1.24901,0.585,0.707,0.568,47.0,10.0
92,518,64.76%,79.07,-439,-0.33981,-1.31018,0,2.884,nan,3.48,42.05,14.6
93,518,64.76%,80.3,-405,-1.2459,-0.92727,0,1.693,0.548,1.75,31.75,29.05
94,518,64.76%,76.94,-410,-1.43539,-1.322,0,0.499,0.707,0.573,30.05,14.1
95,518,64.76%,70.18,-431,-0.31428,-0.65522,0,0.802,nan,0.674,37.55,9.1
96,518,64.76%,60.81,-424,-1.26995,-0.3027,-1.99757,1.92,0.707,1.062,39.65,11.2
97,518,64.8%,68.33,-389,-0.8591,-1.52184,0,0.855,0.5,3.873,53.55,23.65
98,518,64.8%,75.3,-430,-1.03556,-0.37733,0,2.858,nan,1.357,31.85,10.4
99,518,64.8%,84.92,-437,-0.47163,-0.23864,0,0.522,nan,5.688,21.65,12.8
