Window Num,Num Data Points in Row,Speculator Proportion,Market Price,Excess Demand,Kurtosis MP,Kurtosis ED,Kurtosis SP,MP Volatility Last 100 Trades,MP Volatility Last 10 Trades,Overall Sim Volatility,Pre-CUSP Market Price Difference,Last 100 Pre-CUSP Market Prices Difference
0,491,64.0%,103.67,2,-0.29267,-0.6026,0,3.493,1.4,8.903,34.9,16.55
1,491,64.0%,99.64,-8,-0.4925,0.74072,0,4.922,1.447,8.417,26.45,20.8
2,491,64.0%,99.2,-5,0.26648,0.09177,0,9.191,8.972,14.895,32.1,21.85
3,491,64.0%,99.1,2,-0.28179,-0.62034,0,20.518,38.31,12.903,34.7,22.2
4,491,64.0%,100.95,-5,-0.56307,0.04311,0,13.955,7.711,13.021,29.05,25.3
5,491,64.04%,94.2,1,-0.21935,-0.13334,6.086,5.335,0.5,8.614,50.35,21.55
6,491,64.04%,96.71,-6,0.10713,-0.48283,0,2.02,2.38,7.639,45.55,24.15
7,491,64.04%,95.81,3,0.13477,-0.10441,0,1.122,1.476,4.558,28.9,17.4
8,491,64.04%,99.09,2,0.89718,-1.0815,0,3.329,0.651,5.679,46.75,23.05
9,491,64.04%,97.57,-15,-0.76823,0.3759,0,2.022,1.869,7.109,28.75,26.7
10,491,64.08%,99.48,-10,-0.76312,-1.01076,0.69929,3.873,1.601,5.37,35.45,18.7
11,491,64.08%,95.66,-14,-0.80228,0.04199,0,0.667,0.596,7.357,23.95,13.8
12,491,64.08%,94.88,-21,-0.94324,0.17446,0,1.791,0.538,6.796,21.5,19.9
13,491,64.08%,90.61,-26,-0.76952,0.3891,0,10.567,1.305,6.789,33.65,31.45
14,491,64.08%,89.47,-26,-0.84419,-0.58652,0,1.863,0.825,3.362,30.35,29.2
15,491,64.12%,88.5,-12,-0.54552,-0.86112,-0.98152,1.118,1.993,5.463,40.05,14.6
16,491,64.12%,97.13,-18,-0.95643,-0.66814,0,16.284,0.548,8.102,20.8,18.85
17,491,64.12%,97.16,-37,-0.88661,3.04777,0,8.127,0.524,6.431,29.35,24.15
18,491,64.12%,98.26,-49,0.20555,-1.13305,0,5.848,1.23,9.329,23.55,20.05
19,491,64.12%,96.66,-35,-0.99513,-0.95312,0,2.376,1.442,4.875,26.8,26.8
20,491,64.16%,87.23,-39,-0.4311,-0.38393,-1.6985,3.512,0.758,4.171,32.4,26.85
21,491,64.16%,93.54,-48,-1.11459,-0.36857,0,1.247,0.492,1.804,24.2,17.25
22,491,64.16%,94.44,-43,-0.90117,-1.13427,0,4.795,0.514,11.156,23.2,17.05
23,491,64.16%,93.08,-43,-0.63843,-0.24565,0,14.131,0.535,7.425,20.75,14.95
24,491,64.16%,92.81,-44,-0.54963,-1.71321,0,1.436,3.15,8.104,38.5,9.35
25,491,64.2%,79.95,-83,-1.27819,-1.19334,-1.97982,1.652,1.32,2.062,54.25,18.7
26,491,64.2%,95.17,-60,-0.90545,-0.99451,0,11.02,0.577,11.528,22.05,19.7
27,491,64.2%,94.45,-56,0.29188,-0.87175,0,1.412,0.577,3.178,22.7,12.55
28,491,64.2%,90.71,-58,0.50263,0.8833,0,13.386,0.577,6.667,41.2,32.9
29,491,64.2%,74.54,-83,-1.20664,-0.9171,0,4.584,0.834,3.999,49.65,20.55
30,491,64.2%,76.23,-75,-0.90967,-0.71475,-1.96755,4.741,0.966,6.128,52.65,17.85
31,491,64.24%,92.49,-49,-0.73339,-0.48156,0,6.16,9.023,6.037,23.4,20.75
32,491,64.24%,90.4,-70,-0.96635,-0.92868,0,1.181,0.577,4.209,27.5,12.65
33,491,64.24%,95.35,-65,0.52525,-0.49428,0,14.254,0.977,11.479,21.65,21.25
34,491,64.24%,81.9,-70,-0.94158,-0.45814,0,6.86,1.039,5.039,37.5,19.95
35,491,64.24%,72.06,-82,0.57735,-0.14828,-1.65612,1.511,0.73,1.613,42.3,27.45
36,491,64.28%,93.54,-65,-1.28503,-0.60984,0,5.453,0.548,4.08,17.0,16.55
37,491,64.28%,94.42,-122,-0.51167,-0.46868,0,2.309,0.502,2.253,21.45,17.9
38,491,64.28%,91.14,-116,-0.92337,-0.76237,0,0.689,0.707,4.871,24.35,21.25
39,491,64.28%,91.39,-117,1.07508,-0.39195,0,1.667,0.501,2.859,30.8,30.8
40,491,64.28%,91.99,-125,-0.0432,-1.61362,-0.88481,2.93,nan,4.471,27.9,16.95
41,491,64.32%,92.5,-125,-0.22622,-0.8154,0,1.04,1.257,7.684,22.8,10.05
42,491,64.32%,91.37,-139,2.27507,-0.53648,0,0.881,0.577,6.28,33.1,12.35
43,491,64.32%,86.64,-116,-0.41214,-0.94975,0,0.759,0.938,8.691,28.55,22.9
44,491,64.32%,85.31,-120,-0.78521,-1.1436,0,7.391,0.354,6.521,33.1,20.05
45,491,64.32%,84.68,-135,-0.84701,-1.56906,0.94342,1.373,0.551,6.576,33.65,25.9
46,491,64.36%,82.37,-124,-0.78544,-0.79898,0,1.512,0.519,0.906,29.7,15.75
47,491,64.36%,63.35,-164,-0.58008,-0.58408,0,16.776,0.577,8.308,51.75,10.85
48,491,64.36%,52.97,-137,-0.31087,0.0174,0,0.853,0.707,3.803,31.5,11.35
49,491,64.36%,74.74,-122,0.50585,0.91354,0,1.467,2.644,4.881,39.05,22.75
50,491,64.36%,77.06,-120,-1.02307,-0.90081,7.15153,1.013,1.677,1.047,49.05,21.9
51,491,64.4%,54.12,-165,0.03117,-0.19284,0,1.789,0.756,5.124,32.2,8.45
52,491,64.4%,51.44,-181,-0.32421,-0.89266,0,9.141,0.448,4.205,26.75,13.85
53,491,64.4%,45.52,-193,-1.11171,-1.37791,0,2.162,0.475,2.045,29.75,20.55
54,491,64.4%,73.94,-135,-0.98745,-0.34444,0,1.236,0.577,2.089,36.7,16.05
55,491,64.4%,84.01,-133,1.21058,0.34959,0,3.009,0.548,3.498,39.95,37.45
56,491,64.44%,79.06,-142,-1.10115,-1.38128,118.97855,18.255,42.478,8.681,39.75,13.65
57,491,64.44%,78.67,-173,-1.22491,-1.08098,0,3.86,0.707,4.235,40.55,16.8
58,491,64.44%,78.92,-160,-0.92164,-0.68511,0,0.539,0.449,4.801,38.25,26.05
59,491,64.44%,76.75,-151,-0.31101,-1.34325,0,0.768,0.707,1.021,31.8,7.65
60,491,64.44%,60.06,-195,-0.10571,-0.93197,0,0.743,0.577,1.001,31.95,27.15
61,491,64.48%,58.54,-199,-0.97753,-1.07304,5.19623,1.663,0.548,3.339,42.75,26.75
62,491,64.48%,84.8,-163,-0.00599,-0.45356,0,3.732,9.182,2.08,32.0,20.8
63,491,64.48%,79.78,-169,-0.42898,-0.59289,0,0.596,0.707,0.909,32.05,13.5
64,491,64.48%,87.7,-156,0.4371,-1.16115,0,0.769,1.002,0.827,23.4,23.4
65,491,64.48%,80.22,-199,-1.02213,2.12046,0,0.683,nan,0.815,38.65,19.15
66,491,64.52%,59.11,-254,-1.12034,-0.54374,0.47722,0.704,0.577,2.215,60.15,3.65
67,491,64.52%,45.5,-282,-0.87673,-0.88935,0,1.108,0.548,0.905,31.25,9.3
68,491,64.52%,63.96,-246,1.57296,-0.73783,0,0.652,nan,2.509,43.55,28.2
69,491,64.52%,87.42,-267,0.51298,-1.46821,0,0.574,0.707,2.684,28.15,12.2
70,491,64.52%,77.9,-306,-1.08408,0.08063,0,1.042,0.5,0.745,25.3,16.05
71,491,64.56%,61.63,-296,-1.11591,-1.08372,-1.07142,1.054,nan,1.842,44.85,16.1
72,491,64.56%,45.59,-317,-1.58434,-1.03315,0,0.909,nan,0.756,24.25,8.4
73,491,64.56%,41.48,-350,0.0107,-0.6948,0,2.781,0.707,1.673,19.3,8.65
74,491,64.56%,57.48,-302,-0.80533,-0.90125,0,0.562,0.707,2.195,55.45,17.4
75,491,64.56%,80.24,-282,-1.32682,-0.93066,0,0.547,nan,0.896,29.5,12.45
76,491,64.6%,79.78,-298,-0.54056,-0.92516,-1.73762,0.664,0.577,0.609,23.9,18.4
77,491,64.6%,80.09,-293,-1.3716,-0.51085,0,0.637,nan,1.386,26.9,20.0
78,491,64.6%,85.22,-282,-0.60364,1.07542,0,0.519,0.707,2.446,20.75,1.05
79,491,64.6%,83.2,-302,-0.85948,-0.94464,0,1.07,nan,4.208,29.75,14.55
80,491,64.6%,86.47,-295,0.71033,4.24534,0,0.752,1.423,3.06,25.75,15.8
81,491,64.64%,67.16,-326,0.39673,-0.96557,-1.98986,0.619,0.577,4.347,42.55,37.55
82,491,64.64%,64.17,-348,2.61632,0.20537,0,0.545,0.792,7.813,37.45,8.45
83,491,64.64%,56.46,-365,0.04729,-0.70878,0,0.531,0.577,2.101,27.85,15.75
84,491,64.64%,54.37,-346,-0.42757,-0.24646,0,0.507,0.577,1.817,22.2,13.05
85,491,64.64%,44.42,-373,0.01253,-1.15891,0,0.662,nan,0.898,21.8,12.65
86,491,64.64%,77.68,-323,-0.92411,-1.27426,-1.95299,0.695,nan,0.929,35.5,14.05
87,491,64.68%,83.22,-296,0.26744,-0.95196,0,0.576,0.546,0.678,24.45,21.25
88,491,64.68%,64.66,-314,0.29807,-0.89473,0,1.821,nan,1.062,36.45,16.55
89,491,64.68%,67.21,-311,-0.57598,-0.21239,0,0.55,0.577,0.554,23.7,15.25
90,491,64.68%,75.69,-298,-0.94211,-0.47648,0,0.588,0.595,1.607,30.45,24.65
91,491,64.68%,87.39,-258,0.39701,-0.54688,-1.61032,0.709,0.577,11.713,22.55,20.55
92,491,64.72%,66.88,-310,-1.07505,-0.54184,0,0.845,0.622,0.753,47.45,29.15
93,491,64.72%,80.08,-280,-1.08892,-1.7011,0,0.573,nan,2.591,26.25,24.6
94,491,64.72%,85.47,-342,-0.24261,-1.24501,0,0.604,0.577,0.797,17.45,15.0
95,491,64.72%,73.99,-321,-1.32961,-0.70711,0,0.504,nan,5.111,34.5,16.05
96,491,64.72%,79.23,-295,-0.90503,-0.66689,-0.78069,0.538,nan,0.723,29.35,10.25
97,491,64.76%,74.47,-292,-0.19975,-0.72699,0,0.574,0.5,0.669,35.1,17.45
98,491,64.76%,83.95,-286,-1.17878,-0.31866,0,0.951,nan,2.402,21.65,19.35
99,491,64.76%,60.5,-315,-1.06081,-1.13132,0,0.645,nan,1.12,45.95,15.35
