Window Num,Num Data Points in Row,Speculator Proportion,Market Price,Excess Demand,Kurtosis MP,Kurtosis ED,Kurtosis SP,MP Volatility Last 100 Trades,MP Volatility Last 10 Trades,Overall Sim Volatility,Pre-CUSP Market Price Difference,Last 100 Pre-CUSP Market Prices Difference
0,539,64.0%,104.9,-2,-0.37533,-0.08722,0,13.425,7.344,10.319,39.85,39.7
1,539,64.0%,102.43,-1,0.08482,1.77741,0,12.685,0.876,12.341,41.65,24.6
2,539,64.0%,100.47,-7,-0.09277,-0.25413,0,5.934,5.202,13.828,35.45,28.6
3,539,64.0%,100.04,-8,-0.31994,-0.82557,0,19.168,1.653,15.183,34.25,28.2
4,539,64.0%,100.04,-1,-0.43587,0.06149,-1.67341,12.972,39.139,10.767,45.0,31.6
5,539,64.04%,93.89,-2,-0.93082,-0.69774,0,2.794,0.535,5.665,32.1,20.4
6,539,64.04%,95.15,-2,-0.92013,-0.7888,0,1.505,2.194,6.186,26.3,16.55
7,539,64.04%,97.44,9,-0.80462,-0.31163,0,5.198,0.577,9.628,27.95,26.8
8,539,64.04%,93.04,3,0.37174,0.18609,0,2.382,1.939,3.051,46.95,32.35
9,539,64.08%,97.83,-1,1.44212,0.16171,-0.99863,1.852,0.417,10.951,51.35,29.5
10,539,64.08%,93.37,5,-0.0605,-1.16966,0,5.535,4.875,6.33,44.6,39.35
11,539,64.08%,91.91,-11,-0.95782,-0.98494,0,8.206,1.063,6.845,29.05,26.25
12,539,64.08%,90.82,-10,-0.52141,-1.34644,0,18.178,8.953,10.975,38.5,18.05
13,539,64.08%,87.62,-15,-1.15465,-0.45118,6.88552,5.462,1.089,4.011,39.6,27.75
14,539,64.12%,97.07,8,-0.97828,-0.87539,0,2.911,0.495,8.328,28.65,21.35
15,539,64.12%,93.71,-32,0.38045,-0.09723,0,12.176,1.968,6.37,34.1,21.4
16,539,64.12%,96.63,-14,-0.64687,-1.18876,0,4.825,0.533,5.229,22.6,15.35
17,539,64.12%,93.05,1,-1.08,-1.2038,0,8.774,nan,7.779,27.0,22.95
18,539,64.12%,93.01,-7,-0.77842,-0.85301,-1.9618,1.565,0.744,4.838,35.55,11.85
19,539,64.16%,95.45,-18,-0.76362,-0.6632,0,4.783,0.707,5.484,26.8,17.05
20,539,64.16%,94.59,-24,-1.15115,-1.49216,0,5.357,0.548,5.513,16.45,14.65
21,539,64.16%,88.72,-37,-0.63272,-0.26741,0,2.433,0.535,8.513,39.7,19.2
22,539,64.16%,92.85,-7,-1.00512,-0.56827,0,3.921,0.806,8.323,27.6,20.3
23,539,64.2%,91.44,-27,0.66678,-0.27338,0.48485,2.311,0.837,2.117,39.65,16.7
24,539,64.2%,95.03,6,-0.04768,-1.25863,0,6.288,0.5,8.0,31.15,28.1
25,539,64.2%,90.28,-47,-0.75521,0.90386,0,8.31,0.577,9.535,28.25,20.5
26,539,64.2%,90.75,-25,-0.59295,-0.15273,0,0.613,0.535,11.794,33.4,22.1
27,539,64.2%,92.36,-31,-0.60656,0.18018,1.08567,1.28,0.577,2.831,27.0,21.3
28,539,64.24%,89.46,-16,-0.33003,-0.63101,0,0.767,0.837,1.667,32.35,21.85
29,539,64.24%,90.46,-18,-1.19723,0.66597,0,5.451,0.548,4.367,44.05,41.1
30,539,64.24%,85.14,-15,-0.84045,-1.20232,0,1.711,0.707,1.734,43.6,12.5
31,539,64.24%,88.25,-27,-0.74645,-0.38292,0,10.252,0.577,6.056,28.7,15.25
32,539,64.28%,92.71,-8,-0.32825,-0.48514,-1.99037,1.57,0.577,4.083,30.2,14.9
33,539,64.28%,83.05,-13,-1.36539,-0.40755,0,1.11,0.577,3.121,37.3,23.1
34,539,64.28%,90.0,7,1.23557,0.83132,0,1.488,0.573,9.105,30.65,26.7
