Window Num,Num Data Points in Row,Speculator Proportion,Market Price,Excess Demand,Kurtosis MP,Kurtosis ED,Kurtosis SP,MP Volatility Last 100 Trades,MP Volatility Last 10 Trades,Overall Sim Volatility,Pre-CUSP Market Price Difference,Last 100 Pre-CUSP Market Prices Difference
0,538,64.0%,105.91,-1,-0.15442,-0.41956,0,5.694,6.372,10.891,40.05,33.75
1,538,64.0%,101.74,-4,1.32189,-0.36389,0,11.995,3.471,13.444,39.9,36.4
2,538,64.0%,99.62,-6,-0.06862,-0.58163,0,14.061,5.632,11.868,31.15,19.2
3,538,64.0%,100.79,-11,0.60997,0.61118,0,14.936,3.509,14.748,44.7,15.05
4,538,64.0%,98.08,-11,-0.16548,-0.60964,-1.62639,1.541,0.527,10.067,44.9,31.65
5,538,64.04%,97.62,-3,-0.77169,-0.674,0,8.67,26.273,8.882,39.3,23.25
6,538,64.04%,98.99,-20,-0.57152,-0.53797,0,5.597,5.958,5.817,30.45,26.05
7,538,64.04%,93.76,-6,-0.86199,-1.25657,0,4.783,0.479,12.194,37.4,24.0
8,538,64.04%,95.16,-9,-0.7722,0.20279,0,2.103,0.894,7.434,30.85,25.2
9,538,64.08%,93.9,-3,-0.06207,-1.0207,-1.17894,14.176,1.426,8.228,42.75,25.95
10,538,64.08%,89.88,-15,-0.85264,-0.41216,0,4.525,0.577,4.358,46.2,22.45
11,538,64.08%,94.06,3,-0.20594,0.3553,0,7.556,0.577,7.11,32.55,22.55
12,538,64.08%,97.25,-5,0.31014,-0.30477,0,1.394,0.548,9.543,30.9,20.1
13,538,64.08%,92.88,-21,-0.27575,-0.32827,11.99809,18.814,0.546,13.234,27.5,24.75
14,538,64.12%,94.24,-19,0.91541,-0.31708,0,10.198,0.548,11.973,35.4,17.75
15,538,64.12%,95.71,-15,4.01721,0.65026,0,3.472,0.548,6.286,37.95,34.85
16,538,64.12%,91.96,-24,-0.75642,-0.69993,0,14.234,1.092,7.414,35.65,22.7
17,538,64.12%,92.21,-17,-0.97593,-0.82492,0,9.588,0.468,8.049,28.15,27.65
18,538,64.12%,94.1,-3,0.34764,0.19198,-1.88034,2.969,0.577,4.313,39.4,11.0
19,538,64.16%,90.26,-7,-0.35252,-0.48883,0,2.292,0.672,5.492,35.85,17.8
20,538,64.16%,95.66,-8,-1.10365,0.0064,0,7.38,19.286,4.828,23.55,15.95
21,538,64.16%,90.25,-13,0.36417,-0.32453,0,1.236,0.886,3.036,26.45,16.95
22,538,64.16%,94.17,-10,-0.44203,-0.40885,0,0.742,0.5,4.741,27.7,17.5
23,538,64.2%,96.29,-2,3.00634,0.13476,-0.41707,2.223,7.099,2.728,33.55,21.1
24,538,64.2%,91.04,-13,-0.75711,-0.81197,0,6.772,0.37,6.844,37.5,18.35
25,538,64.2%,86.54,-54,-0.96911,0.18817,0,1.08,1.812,7.955,31.75,17.15
26,538,64.2%,91.52,-31,-0.57093,0.35739,0,1.766,4.931,5.867,30.15,27.95
27,538,64.2%,86.2,-24,-1.04137,-0.39711,3.58564,2.564,0.633,7.448,37.5,21.65
28,538,64.24%,94.43,-28,-0.94321,-1.19421,0,1.099,0.506,3.865,20.8,18.9
29,538,64.24%,92.42,-49,-0.13388,0.09811,0,13.934,0.817,11.065,37.25,13.05
30,538,64.24%,86.8,-68,-1.10665,-0.85494,0,0.606,0.548,7.575,33.0,19.05
31,538,64.24%,77.56,-65,-1.00261,-0.79878,0,1.286,0.707,2.876,34.85,10.65
32,538,64.24%,78.48,-52,-1.33129,-1.03923,-1.99488,8.308,0.585,5.069,42.4,21.95
33,538,64.28%,92.1,-70,-0.39919,-0.85944,0,10.284,0.707,6.543,20.35,16.65
34,538,64.28%,79.67,-45,-0.87602,-0.90357,0,8.219,0.707,4.334,41.8,17.9
35,538,64.28%,82.43,-38,-0.14889,0.08311,0,0.574,0.548,1.085,42.75,41.95
36,538,64.28%,85.65,-45,-0.80033,-1.02821,0,1.738,0.548,4.412,35.85,19.5
37,538,64.32%,87.17,-45,-0.18952,-0.73387,0.9551,1.217,1.778,3.479,35.85,18.75
38,538,64.32%,90.38,-28,-0.76435,0.85185,0,3.407,1.031,2.773,19.5,18.8
39,538,64.32%,90.35,-36,0.03836,0.89548,0,0.666,0.577,5.419,26.8,17.05
40,538,64.32%,82.25,-137,-0.84466,-0.82979,0,2.226,nan,1.422,23.7,12.45
41,538,64.32%,88.05,-97,-0.84224,-1.31162,0.84028,0.985,0.707,4.619,17.55,17.55
42,538,64.36%,73.58,-99,-1.52656,-1.48628,0,0.874,0.577,1.549,43.0,17.65
43,538,64.36%,83.31,-49,-0.57112,-0.51814,0,4.646,0.612,3.477,40.5,12.2
44,538,64.36%,88.91,-39,1.58042,2.04399,0,0.715,0.707,2.188,34.3,15.1
45,538,64.36%,84.15,-110,-0.70575,-0.63144,0,0.5,0.707,3.877,29.5,16.55
46,538,64.4%,76.29,-94,-0.26574,-1.11971,-1.99129,2.913,2.429,1.422,33.3,12.4
47,538,64.4%,81.94,-82,-0.96641,-0.46929,0,2.234,0.816,2.305,27.6,14.05
48,538,64.4%,86.88,-125,-1.11129,-1.24418,0,1.119,1.135,7.259,24.8,11.65
49,538,64.4%,86.76,-120,-1.1328,0.0559,0,1.558,0.707,1.215,21.8,17.15
50,538,64.4%,71.0,-144,-0.81126,-1.14022,0,0.582,0.577,0.911,28.55,12.3
51,538,64.44%,83.4,-131,0.318,-0.34525,3.85453,0.519,0.577,6.188,36.55,16.15
52,538,64.44%,91.83,-112,0.22672,-0.6552,0,12.741,0.707,5.033,21.5,12.85
53,538,64.44%,86.74,-123,1.83403,-0.61688,0,1.063,0.707,0.934,35.35,12.0
54,538,64.44%,86.04,-126,-0.83886,-0.204,0,0.516,0.577,10.571,30.45,23.55
55,538,64.44%,77.59,-162,-1.0157,-1.34619,-0.47798,0.861,0.624,0.876,37.9,17.7
56,538,64.48%,85.76,-114,-0.26618,-0.9079,0,1.585,3.126,9.202,32.15,13.1
57,538,64.48%,86.74,-103,-0.64243,-0.65547,0,0.543,0.874,3.454,23.45,13.8
58,538,64.48%,72.24,-117,-0.79738,-0.19376,0,3.345,nan,2.199,40.7,19.2
59,538,64.48%,85.2,-138,0.36642,-0.87392,0,0.753,nan,0.676,30.25,19.45
60,538,64.52%,75.83,-144,-1.36719,0.08088,-1.86891,0.747,0.956,1.347,31.75,14.7
61,538,64.52%,82.29,-167,-0.61779,-1.08973,0,0.722,0.577,1.576,32.9,14.7
62,538,64.52%,82.8,-121,-0.40566,-0.88693,0,1.561,0.595,4.042,37.7,23.5
63,538,64.52%,67.37,-139,-1.27822,-1.00193,0,5.375,0.707,6.527,44.05,18.6
64,538,64.52%,71.03,-116,0.49242,-0.59772,0,0.822,0.577,0.721,36.05,33.05
65,538,64.56%,54.74,-158,-0.83289,-0.99647,13.12518,5.439,0.577,3.202,53.95,16.85
66,538,64.56%,81.66,-119,-1.1235,-1.45885,0,14.98,0.577,11.621,26.7,17.55
67,538,64.56%,82.61,-154,-0.79268,-1.18957,0,0.718,nan,3.446,25.35,12.15
68,538,64.56%,68.71,-149,-1.27817,-0.88686,0,0.583,0.648,2.636,45.65,13.65
69,538,64.56%,48.6,-219,-0.24815,-1.19886,-1.21434,10.755,0.707,5.439,39.4,10.45
70,538,64.6%,47.88,-185,-0.4329,-1.10401,0,0.509,0.5,5.004,25.65,12.05
71,538,64.6%,54.68,-181,-1.13464,-0.64437,0,0.672,0.577,3.664,17.7,8.7
72,538,64.6%,55.62,-183,-0.74393,-0.90187,0,10.409,0.707,4.668,32.25,9.8
73,538,64.6%,43.6,-208,-0.41662,-0.63711,0,0.76,nan,2.044,25.4,8.75
74,538,64.64%,39.6,-195,-1.08302,-0.86723,-1.6049,2.6,4.611,1.325,17.3,6.2
75,538,64.64%,41.35,-201,1.65479,0.25963,0,7.296,nan,3.142,14.75,10.15
76,538,64.64%,29.03,-239,-0.36915,-1.02681,0,1.63,0.5,2.636,24.3,5.4
77,538,64.64%,32.77,-206,0.3347,-0.06321,0,0.516,0.707,0.854,12.75,5.8
78,538,64.64%,30.08,-234,-1.54289,-1.49843,266.48505,0.695,0.577,0.746,30.95,3.4
79,538,64.68%,31.42,-214,-1.2214,-0.67046,0,0.535,0.577,0.568,22.05,6.4
80,538,64.68%,34.29,-184,-1.31953,-0.12945,0,0.834,0.799,1.8,23.5,6.05
81,538,64.68%,48.42,-199,0.29342,-0.93668,0,0.635,0.472,2.608,29.05,13.45
82,538,64.68%,60.07,-166,0.2611,-0.55189,0,0.52,nan,0.964,52.35,26.05
83,538,64.68%,44.67,-250,0.54781,1.18577,-1.64714,0.849,1.157,1.315,43.35,8.0
84,538,64.72%,34.6,-256,0.00851,-0.46748,0,0.491,0.707,1.534,20.3,5.0
85,538,64.72%,44.36,-228,-0.80076,-0.44876,0,0.592,0.577,1.137,28.6,8.95
86,538,64.72%,53.21,-192,-0.54036,-0.53223,0,1.316,0.548,0.788,20.65,4.0
87,538,64.72%,65.73,-166,-1.28008,-1.27249,0,0.722,0.577,0.924,52.1,10.4
88,538,64.76%,46.49,-212,-0.44311,-0.7505,-1.14236,10.499,nan,5.401,29.1,12.9
89,538,64.76%,50.49,-213,-0.5219,-1.14291,0,0.513,0.707,2.274,42.25,10.15
90,538,64.76%,83.87,-192,-1.1559,0.39703,0,0.559,0.577,1.162,21.35,13.35
91,538,64.76%,80.92,-235,-0.5304,-0.0775,0,13.648,0.332,11.505,37.05,36.25
92,538,64.76%,60.31,-236,-0.44395,0.07295,11.00412,1.117,1.032,1.825,47.2,11.3
93,538,64.8%,79.8,-210,1.30236,-0.54215,0,0.536,0.548,0.602,52.4,6.6
94,538,64.8%,83.85,-256,-1.61404,-1.08575,0,1.095,0.707,1.64,16.35,15.0
95,538,64.8%,84.95,-244,-0.69703,-1.00087,0,1.278,0.548,6.517,21.55,9.3
96,538,64.8%,71.37,-236,-1.31937,-0.74239,0,0.514,0.577,1.938,35.55,4.0
97,538,64.8%,65.85,-245,0.66234,-0.83503,-1.89124,0.512,0.548,0.705,37.95,13.25
98,538,64.84%,75.14,-223,-0.78681,-0.97446,0,2.956,0.707,1.814,32.4,7.35
99,538,64.84%,84.61,-199,-1.25925,-1.12941,0,1.857,nan,3.881,16.25,11.4
