Window Num,Num Data Points in Row,Speculator Proportion,Market Price,Excess Demand,Kurtosis MP,Kurtosis ED,Kurtosis SP,MP Volatility Last 100 Trades,MP Volatility Last 10 Trades,Overall Sim Volatility,Pre-CUSP Market Price Difference,Last 100 Pre-CUSP Market Prices Difference
0,401,64.0%,102.97,-3,0.54372,-0.52539,0,6.714,0.821,6.883,32.95,14.75
1,401,64.0%,98.77,-3,-0.6753,-0.26552,0,8.381,1.308,5.5,35.35,19.95
2,401,64.0%,103.83,1,-0.44164,-0.44514,0,17.828,2.418,12.359,35.9,26.95
3,401,64.0%,101.71,-2,1.11594,-0.96745,0,6.394,5.587,9.406,37.85,22.15
4,401,64.0%,101.04,0,-0.51226,-0.87333,0,15.067,43.446,10.276,34.5,24.05
5,401,64.0%,100.79,-7,-0.50516,-0.52465,0,5.756,1.36,11.29,29.65,18.95
6,401,64.0%,97.33,2,-0.52942,-1.05324,0,4.9,3.069,10.312,42.8,30.95
7,401,64.0%,89.4,-18,-1.25705,-0.37053,0,5.452,1.061,4.013,38.85,38.55
8,401,64.0%,84.83,-14,-0.81233,-0.71645,0,7.347,22.295,6.811,39.75,32.95
9,401,64.0%,96.48,-12,0.06031,-0.10293,0,1.749,0.501,5.827,32.1,25.5
10,401,64.0%,96.49,-9,0.17069,-0.88363,0,1.795,0.617,3.793,34.05,31.35
11,401,64.0%,91.28,-6,-0.73021,0.37872,0,4.037,1.613,4.932,33.75,29.65
12,401,64.0%,98.4,-10,0.06933,-0.14012,0,9.274,0.548,9.02,24.45,22.65
13,401,64.0%,97.43,-21,-0.80521,-0.41315,0,4.756,1.395,11.092,26.65,19.95
14,401,64.0%,92.52,-33,-0.44199,-0.8006,0,1.263,0.704,2.327,29.15,28.6
15,401,64.0%,90.05,-36,-0.89427,-0.38644,0,0.697,0.548,5.86,36.7,31.7
16,401,64.0%,89.5,-19,-0.567,-0.88015,0,10.804,0.548,8.33,31.0,29.05
17,401,64.0%,94.91,-13,-0.8164,-0.26923,0,10.733,0.577,6.771,36.45,22.5
18,401,64.0%,92.78,-13,-0.10517,-0.39759,0,3.347,9.056,4.079,46.55,34.5
19,401,64.0%,97.85,-29,0.89058,0.15687,0,6.533,0.548,4.411,42.2,18.95
20,401,64.0%,90.08,-42,-0.66507,0.51928,0,3.714,1.762,9.703,26.35,19.35
21,401,64.0%,92.33,-40,-0.66931,-0.802,0,1.903,0.576,9.955,21.75,17.25
22,401,64.0%,96.74,-14,-0.98909,-1.05909,0,3.162,9.889,4.16,19.15,12.8
23,401,64.0%,96.03,-9,-0.88046,2.24565,0,1.376,0.548,2.387,25.3,22.15
24,401,64.0%,93.63,-40,-0.85877,0.22358,0,14.321,0.756,8.891,30.7,15.4
25,401,64.0%,95.22,-38,-0.89436,-0.88166,0,8.573,0.5,11.29,33.85,24.7
26,401,64.0%,97.07,-32,0.48769,2.13154,0,6.191,0.506,4.736,28.45,15.3
27,401,64.0%,94.53,-42,0.23683,-0.06979,0,5.224,nan,5.2,26.8,17.65
28,401,64.0%,94.44,-32,1.17462,-0.29703,0,0.572,0.577,3.576,33.1,11.85
29,401,64.0%,90.75,-37,-0.08493,-0.58005,0,2.527,1.318,14.161,32.95,17.5
30,401,64.0%,95.77,-39,-0.66633,-1.10106,0,8.56,0.707,9.738,22.0,12.4
31,401,66.0%,95.86,-30,0.24719,-1.42618,1.04736,1.765,0.577,3.446,26.65,11.2
32,401,66.0%,88.99,-58,-0.95311,-0.58297,0,6.159,0.535,4.215,29.95,21.15
33,401,66.0%,84.57,-46,-1.13368,-0.60363,0,9.48,0.707,7.402,34.45,27.65
34,401,66.0%,90.71,-63,-0.07595,-0.01877,0,0.763,nan,8.804,25.0,23.45
35,401,66.0%,91.86,-65,-0.7559,-0.33303,0,1.41,0.548,7.44,27.55,21.9
36,401,66.0%,91.93,-37,-1.27183,-1.13218,0,1.076,1.706,2.038,32.7,16.7
37,401,66.0%,84.06,-32,-1.30737,-0.71226,0,1.932,0.449,5.949,39.35,16.9
38,401,66.0%,90.58,-80,-0.9754,-1.68794,0,3.838,0.667,3.047,31.55,14.25
39,401,66.0%,88.88,-90,-0.36471,-0.33447,0,0.788,0.577,4.035,28.6,20.25
40,401,66.0%,85.2,-97,-0.65629,-0.36306,0,3.438,1.125,8.868,34.25,18.85
41,401,66.0%,90.63,-76,-1.38178,-0.92616,0,16.153,0.691,8.866,23.1,17.15
42,401,66.0%,93.7,-88,-0.7191,2.75872,0,21.586,0.548,18.469,26.15,25.9
43,401,66.0%,85.64,-96,-0.7335,-1.18411,0,6.377,0.535,5.588,37.65,23.5
44,401,66.0%,90.2,-108,-0.50295,-1.20061,0,0.552,0.577,6.697,23.1,21.15
45,401,66.0%,92.1,-125,-0.56793,-0.58655,0,21.205,nan,12.645,19.25,17.6
46,401,66.0%,90.56,-131,-0.82073,-0.45799,0,5.502,0.647,6.57,23.55,17.15
47,401,66.0%,85.49,-144,-0.69876,-0.76676,0,5.389,0.577,2.926,34.8,16.15
48,401,66.0%,87.62,-126,-1.18627,-0.50677,0,0.771,0.5,8.389,33.45,19.15
49,401,66.0%,85.64,-121,-0.35152,-0.22534,0,9.23,25.51,6.451,36.0,35.45
50,401,66.0%,69.19,-123,-1.09739,-0.36572,0,8.576,0.816,4.341,35.1,18.45
51,401,66.0%,90.31,-140,0.23178,-1.38514,0,1.993,0.622,1.593,30.9,20.5
52,401,66.0%,83.51,-122,-0.5459,-0.84293,0,0.608,0.577,0.74,27.85,26.0
53,401,66.0%,88.92,-121,-0.49258,0.32378,0,2.323,nan,7.043,28.2,19.4
54,401,66.0%,81.29,-139,-0.73383,-0.79848,0,1.085,0.45,1.567,31.35,24.5
55,401,66.0%,87.79,-130,0.27025,-0.72431,0,2.872,0.548,2.171,34.7,29.65
56,401,66.0%,56.42,-169,0.91213,0.08845,0,1.067,0.52,2.237,37.0,18.35
57,401,66.0%,82.12,-156,-0.09677,-0.18124,0,4.699,0.548,3.212,39.3,20.05
58,401,66.0%,86.03,-157,-0.16703,-0.34605,0,3.629,0.548,4.015,31.15,8.8
59,401,66.0%,90.92,-154,-0.79907,-0.26252,0,0.571,0.577,5.98,20.25,16.75
60,401,66.0%,82.98,-142,-0.88257,0.72297,0,0.942,0.577,2.203,31.0,19.9
61,401,66.0%,61.33,-149,0.64885,-0.6305,0,0.669,0.585,0.811,45.2,35.45
62,401,68.0%,27.25,-199,-1.31946,-0.25786,-1.57412,2.225,2.213,1.527,19.7,15.65
63,401,68.0%,60.98,-147,-1.57518,-1.11426,0,0.739,0.577,0.712,65.95,20.25
64,401,68.0%,66.27,-161,-1.31325,-1.06199,0,1.009,1.507,1.933,52.85,22.2
65,401,68.0%,41.87,-187,-1.01849,-1.42048,0,0.508,0.548,5.717,19.55,7.4
66,401,68.0%,37.28,-191,-1.09125,-1.15798,0,0.746,0.548,3.331,25.7,7.6
67,401,68.0%,40.18,-180,0.07184,-0.22568,0,0.512,0.707,3.097,25.05,2.45
68,401,68.0%,33.6,-209,-0.57444,-1.13774,0,0.71,0.509,0.802,20.75,12.05
69,401,68.0%,51.91,-174,-1.30734,-0.94369,0,0.511,0.55,1.984,57.4,19.65
70,401,68.0%,85.63,-141,-0.42385,0.11187,0,0.633,1.174,3.211,22.55,16.2
71,401,68.0%,79.6,-125,-0.12874,-0.74927,0,0.556,0.707,0.668,28.25,12.8
72,401,68.0%,77.29,-114,-0.80583,-0.83431,0,7.451,0.706,4.075,36.75,22.35
73,401,68.0%,83.63,-123,-0.36208,0.58509,0,0.76,1.036,0.883,28.2,15.8
74,401,68.0%,82.82,-133,2.12869,-0.78408,0,0.879,0.822,0.803,50.95,48.55
75,401,68.0%,78.42,-131,-1.34313,-0.49462,0,0.652,0.707,2.233,38.85,14.25
76,401,68.0%,88.18,-134,0.35939,1.38561,0,1.688,0.512,2.874,21.55,10.55
77,401,68.0%,77.17,-161,-0.952,-1.14863,0,0.854,1.228,1.322,32.85,15.3
78,401,68.0%,66.78,-165,-1.12203,-1.25761,0,0.763,0.577,1.066,33.65,15.4
79,401,68.0%,79.77,-126,0.28143,-0.36745,0,0.555,0.554,1.611,38.8,13.15
80,401,68.0%,88.55,-117,1.94261,-0.54319,0,0.986,1.146,2.379,23.55,23.55
81,401,68.0%,84.51,-129,0.80002,-0.81188,0,5.785,2.217,9.561,46.8,18.3
82,401,68.0%,88.19,-169,1.044,1.58551,0,0.832,0.707,3.811,40.0,10.7
83,401,68.0%,75.55,-173,-1.12817,-0.55129,0,0.594,1.0,1.728,50.65,24.7
84,401,68.0%,43.49,-237,-0.51484,0.3569,0,0.525,nan,1.675,18.8,9.3
85,401,68.0%,40.82,-260,-0.0147,-0.91569,0,2.989,nan,1.577,15.0,6.45
86,401,68.0%,45.9,-219,-0.79468,-0.27701,0,0.602,0.707,4.226,13.65,12.45
87,401,68.0%,31.86,-252,-0.36586,-0.79121,0,0.547,0.837,1.465,25.75,15.7
88,401,68.0%,58.8,-211,-1.18318,-1.17467,0,6.133,nan,4.408,39.4,10.8
89,401,68.0%,74.66,-171,-0.78046,-0.74494,0,1.88,nan,2.733,46.4,28.65
90,401,68.0%,42.73,-278,-0.07996,0.6205,0,0.558,nan,3.555,30.15,15.3
91,401,68.0%,66.21,-228,-0.96206,-1.43126,0,0.673,nan,0.75,48.25,17.55
92,401,68.0%,85.95,-208,-0.33584,-1.04633,0,0.694,0.977,4.114,19.25,13.6
93,401,68.0%,71.03,-215,-0.63174,-0.06545,-2.00579,0.924,0.88,3.5,46.4,25.1
94,401,70.0%,54.95,-251,-0.99266,-1.07497,0,0.633,0.577,3.226,27.4,13.95
95,401,70.0%,63.63,-221,-0.47017,-0.90407,0,0.691,0.577,0.967,45.3,27.5
96,401,70.0%,65.14,-209,0.40407,-0.96322,0,0.508,nan,3.878,42.05,15.35
97,401,70.0%,67.09,-203,-1.23807,-0.84177,0,0.516,nan,6.226,43.5,7.2
98,401,70.0%,54.08,-233,-1.36999,-0.93283,0,11.424,nan,5.499,28.2,7.6
99,401,70.0%,77.78,-212,-1.05939,-0.30696,0,0.786,0.577,1.032,36.4,23.6
