Window Num,Num Data Points in Row,Speculator Proportion,Market Price,Excess Demand,Kurtosis MP,Kurtosis ED,Kurtosis SP,MP Volatility Last 100 Trades,MP Volatility Last 10 Trades,Overall Sim Volatility,Pre-CUSP Market Price Difference,Last 100 Pre-CUSP Market Prices Difference
0,370,64.0%,102.57,-3,-0.52896,-0.98811,0,9.293,9.331,8.01,39.55,31.4
1,370,64.0%,99.92,-2,-0.0536,-0.36034,0,5.903,6.226,6.281,30.15,20.75
2,370,64.0%,98.41,-4,1.24216,-0.33631,0,7.191,12.839,8.186,41.1,39.25
3,370,64.0%,100.88,4,1.08113,0.01463,0,20.09,2.898,17.106,49.8,29.0
4,370,64.0%,99.34,1,-0.07251,-0.59914,0,13.767,0.669,15.112,30.05,17.8
5,370,64.0%,99.87,-3,0.06391,-0.93681,0,8.403,6.934,9.393,29.45,23.5
6,370,64.0%,96.18,-5,-0.799,-0.17991,0,18.113,31.264,13.884,25.05,23.75
7,370,64.0%,98.88,0,0.21568,0.51164,0,4.209,0.846,9.839,29.9,22.1
8,370,64.0%,97.6,-1,-0.39381,-0.65791,0,8.387,2.335,7.69,27.4,15.85
9,370,64.0%,98.42,1,-0.98771,-0.9251,0,9.008,0.634,7.74,29.05,20.5
10,370,64.0%,96.73,13,0.05202,-0.95604,0,3.702,2.564,6.622,37.35,27.75
11,370,64.0%,96.65,8,0.1679,-0.76173,0,8.938,1.207,7.037,35.95,31.8
12,370,64.0%,96.63,2,-0.64347,0.06638,0,1.867,0.716,10.764,24.25,19.85
13,370,64.0%,101.45,-3,-0.73996,0.64143,0,4.32,0.548,4.255,28.3,16.8
14,370,64.0%,94.66,-17,-0.12826,-0.91658,0,6.119,13.069,7.134,35.9,28.75
15,370,64.0%,91.79,-15,-0.59788,-0.1761,0,14.289,0.491,8.062,31.9,24.5
16,370,64.0%,92.78,-11,-0.22736,-0.08044,0,8.232,1.165,7.168,38.95,25.0
17,370,64.0%,94.03,-16,-0.08915,0.29119,0,8.854,0.707,8.004,27.5,27.5
18,370,64.0%,96.54,-17,-0.4592,-0.2971,0,9.714,0.568,14.265,21.4,12.85
19,370,64.0%,94.68,-39,-0.21475,-0.18525,0,2.714,0.628,6.005,25.0,16.75
20,370,64.0%,94.54,-14,-1.1631,-0.46489,0,8.128,11.384,6.809,27.9,23.75
21,370,64.0%,94.24,-28,-1.094,-1.09724,0,20.712,0.783,13.026,31.7,16.35
22,370,64.0%,94.28,-52,-0.43828,0.10087,0,1.361,1.321,2.408,30.5,15.75
23,370,64.0%,94.07,-45,-0.26129,-0.53672,0,2.154,0.607,6.176,28.25,17.95
24,370,64.0%,95.35,-43,-0.89966,-1.00284,0,7.534,0.548,5.662,21.85,21.1
25,370,64.0%,94.22,-60,-0.53331,-0.28384,0,0.786,0.577,10.973,23.1,14.4
