Window Num,Num Data Points in Row,Speculator Proportion,Market Price,Excess Demand,Kurtosis MP,Kurtosis ED,Kurtosis SP,MP Volatility Last 100 Trades,MP Volatility Last 10 Trades,Overall Sim Volatility,Pre-CUSP Market Price Difference,Last 100 Pre-CUSP Market Prices Difference
0,566,64.0%,104.78,-1,-0.39869,0.07844,0,25.299,38.622,12.072,42.0,35.5
1,566,64.0%,100.02,-5,-0.71165,-0.94769,0,6.518,4.458,9.674,32.9,24.95
2,566,64.0%,99.17,-3,0.0612,1.89837,0,19.104,4.085,13.227,30.0,15.15
3,566,64.0%,99.44,-7,-0.33793,-0.72448,0,14.135,10.265,11.935,31.5,19.3
4,566,64.04%,91.11,-2,-0.56444,-0.48609,-1.89264,2.013,4.986,6.495,48.15,21.2
5,566,64.04%,99.09,-2,-0.24929,0.15685,0,6.844,11.765,7.934,34.95,22.3
6,566,64.04%,96.31,-5,-0.57561,-0.86195,0,1.173,2.66,4.454,29.75,14.7
7,566,64.04%,94.72,-17,1.30811,0.57829,0,13.852,36.132,7.076,43.45,14.1
8,566,64.04%,96.26,-11,1.17578,0.57172,1.24196,2.15,4.392,4.133,38.75,37.55
9,566,64.08%,96.16,14,0.55515,-0.80765,0,12.196,0.694,5.651,41.65,28.8
10,566,64.08%,94.26,-4,-0.44555,0.08208,0,8.999,13.756,6.18,33.45,21.45
11,566,64.08%,94.3,-5,-0.53788,-0.69695,0,2.142,0.758,5.642,20.1,15.75
12,566,64.08%,95.86,-9,-0.01862,-0.60853,0,5.852,0.816,7.497,34.95,15.5
13,566,64.12%,95.41,-16,0.39378,1.14398,-0.67454,6.265,0.548,5.272,34.15,14.6
14,566,64.12%,98.31,-5,-0.07112,0.03607,0,1.0,0.679,7.205,36.9,16.55
15,566,64.12%,85.14,-67,-0.79719,-0.61898,0,2.198,0.764,6.616,35.2,23.05
16,566,64.12%,95.75,-65,-0.08918,-0.25608,0,6.663,1.275,4.965,30.25,16.65
17,566,64.12%,94.03,-71,-0.43828,-0.83436,-1.4946,5.351,1.461,9.721,27.5,13.45
18,566,64.16%,89.24,-56,0.62894,1.24384,0,3.661,1.122,8.199,40.35,19.0
19,566,64.16%,91.59,-88,-0.61067,-0.95138,0,3.425,nan,8.547,34.7,20.65
20,566,64.16%,95.71,-88,-0.67725,-0.6013,0,0.742,0.447,6.034,20.75,14.4
21,566,64.16%,95.03,-87,-0.47395,-0.92112,0,2.121,0.548,12.087,23.8,13.4
22,566,64.2%,89.56,-99,-0.84606,0.31413,6.95621,5.766,0.756,10.303,24.9,23.3
23,566,64.2%,94.02,-91,0.61141,-0.3403,0,13.769,0.885,7.271,24.0,11.65
24,566,64.2%,92.35,-113,-0.09331,-0.68393,0,1.312,0.501,2.01,26.2,25.55
25,566,64.2%,89.45,-89,0.09188,1.59165,0,0.863,0.837,5.595,39.2,27.65
26,566,64.2%,92.7,-86,0.13741,-0.87294,-2.00705,0.792,nan,7.062,25.25,16.05
27,566,64.24%,90.65,-104,-0.34787,-0.41617,0,0.975,1.049,2.945,29.75,18.9
28,566,64.24%,92.65,-101,-0.27228,-0.3699,0,3.786,0.5,7.799,29.25,27.45
29,566,64.24%,94.42,-139,-1.22441,-1.16173,0,0.615,0.501,4.775,17.35,12.65
30,566,64.24%,85.44,-121,-0.23763,-0.4755,7.46921,0.729,0.625,6.697,35.9,35.9
31,566,64.28%,91.4,-134,0.39058,-0.8986,0,11.226,0.533,5.295,34.9,26.15
32,566,64.28%,86.48,-141,-0.46608,-0.50634,0,2.63,0.531,3.742,36.95,23.05
33,566,64.28%,86.12,-140,-1.0851,-0.42004,0,6.223,nan,3.683,32.55,16.6
34,566,64.28%,91.15,-130,-0.34991,-0.45137,0,0.922,0.996,4.75,30.75,24.15
35,566,64.32%,73.55,-159,-1.05656,-0.2262,-1.51853,2.437,1.318,1.694,46.85,34.4
36,566,64.32%,81.34,-150,-0.84211,1.24839,0,1.617,0.593,5.503,45.15,20.2
37,566,64.32%,69.18,-186,-1.22657,-0.95191,0,4.24,2.505,5.094,51.2,17.55
38,566,64.32%,65.0,-198,-0.1368,-0.44203,0,1.105,0.94,3.19,51.15,28.25
39,566,64.32%,84.9,-161,0.84876,-0.94942,-0.62342,1.188,0.573,4.379,31.65,31.0
40,566,64.36%,63.7,-221,-0.70332,0.66737,0,11.512,0.707,7.461,55.75,14.55
41,566,64.36%,77.6,-192,-0.98928,-0.98187,0,0.655,0.577,2.019,32.6,13.8
42,566,64.36%,83.68,-192,-1.1653,0.51493,0,9.492,0.548,4.884,27.9,18.35
43,566,64.36%,86.04,-169,0.16794,-0.47931,0,2.947,0.577,7.739,24.6,14.4
44,566,64.4%,81.0,-167,-0.67829,-1.11363,1.12055,7.081,2.906,4.385,27.9,26.15
45,566,64.4%,81.79,-162,-0.84616,-0.73394,0,5.509,0.577,4.327,28.55,17.95
46,566,64.4%,83.78,-143,0.45433,-0.49363,0,1.635,3.901,1.408,32.9,15.95
47,566,64.4%,66.96,-167,-0.15751,-0.50395,0,7.393,0.491,3.268,48.9,27.55
48,566,64.4%,89.49,-172,-0.56865,-0.7058,-1.88238,0.885,0.707,5.202,21.8,18.2
49,566,64.44%,77.94,-215,-1.22839,-1.38514,0,0.929,0.577,2.62,39.0,27.15
50,566,64.44%,84.26,-210,-0.79936,-1.07441,0,4.223,nan,5.747,23.65,9.8
51,566,64.44%,60.4,-228,-0.40957,0.23119,0,2.369,nan,3.256,44.7,8.25
52,566,64.44%,74.48,-208,-0.67409,-1.23023,0,3.014,0.621,2.624,44.4,19.05
53,566,64.48%,81.72,-181,-1.08917,-0.77486,280.4858,0.608,0.577,2.899,37.2,15.8
54,566,64.48%,87.6,-164,-0.10626,-0.02407,0,0.602,0.551,1.142,21.3,11.1
55,566,64.48%,83.63,-212,-1.23747,-0.76129,0,1.037,0.707,2.475,20.55,9.45
56,566,64.48%,77.88,-216,-0.54509,-0.9263,0,0.929,0.577,1.734,25.75,17.0
57,566,64.52%,78.31,-202,-1.00377,-0.67746,-1.90242,0.501,0.55,4.52,34.55,13.4
58,566,64.52%,64.73,-225,-0.42552,-0.09375,0,1.919,0.502,1.345,47.9,13.05
59,566,64.52%,56.7,-234,-1.06373,-1.01121,0,0.596,0.901,0.755,36.8,25.15
60,566,64.52%,70.06,-218,0.15089,-1.23343,0,0.609,nan,8.322,39.25,21.7
61,566,64.52%,77.93,-263,-1.29029,0.64514,1.36891,0.693,0.577,1.59,31.9,18.9
