Window Num,Num Data Points in Row,Speculator Proportion,Market Price,Excess Demand,Kurtosis MP,Kurtosis ED,Kurtosis SP,MP Volatility Last 100 Trades,MP Volatility Last 10 Trades,Overall Sim Volatility,Pre-CUSP Market Price Difference,Last 100 Pre-CUSP Market Prices Difference
0,562,64.0%,104.58,-3,0.37045,-1.09494,0,4.074,0.918,9.448,37.4,15.85
1,562,64.0%,99.78,-10,0.0332,-0.06028,0,7.734,13.967,13.043,34.95,25.6
2,562,64.0%,101.1,-3,-0.1103,0.22819,0,4.966,4.833,17.643,35.35,21.15
3,562,64.0%,98.67,-5,0.96688,0.05712,0,5.017,5.036,8.015,37.15,21.3
4,562,64.04%,96.68,-7,-0.01114,-0.03876,-1.96371,2.392,1.729,8.036,36.3,13.9
5,562,64.04%,99.57,-17,-0.19482,-0.5807,0,10.238,0.564,8.173,39.15,23.1
6,562,64.04%,96.51,-16,-0.98512,0.08107,0,17.818,1.407,12.243,23.9,19.55
7,562,64.04%,94.22,-3,-0.28347,-0.81656,0,7.344,0.791,4.753,37.45,25.0
8,562,64.04%,96.75,0,-0.73983,0.27267,4.85851,4.878,0.646,4.253,32.5,18.8
9,562,64.08%,95.33,-8,-0.16957,-0.59794,0,1.805,0.602,5.216,35.05,22.15
10,562,64.08%,90.65,3,-0.47775,0.66292,0,3.394,6.448,8.649,43.9,38.85
11,562,64.08%,90.71,10,-0.48855,-0.18025,0,11.892,0.5,7.134,38.0,16.45
12,562,64.08%,91.36,5,-0.38987,-0.87485,0,4.057,3.323,8.136,30.6,17.9
13,562,64.12%,93.18,15,-0.89755,-1.30863,-1.57928,1.58,0.716,6.732,38.65,14.75
14,562,64.12%,94.83,-5,-0.27886,-0.63266,0,5.137,14.075,2.753,37.1,27.85
15,562,64.12%,93.23,-34,-0.44366,-1.04193,0,5.015,0.548,8.454,32.4,17.6
16,562,64.12%,92.72,-28,-0.63536,-0.1692,0,7.289,2.761,5.293,30.95,16.6
17,562,64.12%,97.05,-27,-0.19033,-0.44554,0.11661,0.793,0.451,14.63,27.4,14.05
18,562,64.16%,94.73,-7,-0.51313,-0.83072,0,7.562,0.67,7.767,30.7,24.35
19,562,64.16%,95.6,-19,0.17527,-0.54998,0,2.824,0.577,10.086,27.15,14.5
20,562,64.16%,94.49,-32,-0.48726,0.33817,0,0.967,2.168,8.875,28.55,12.55
21,562,64.16%,95.05,-22,-0.52613,0.53671,0,0.841,0.539,8.687,23.4,20.55
22,562,64.2%,92.12,-34,-0.64406,-0.06841,-0.54256,4.107,0.765,8.213,29.3,26.5
23,562,64.2%,90.5,-46,-0.95066,-1.06286,0,11.995,0.707,6.535,26.35,13.4
24,562,64.2%,94.11,-19,-0.04773,-1.13669,0,9.295,0.548,10.67,23.6,22.55
25,562,64.2%,90.75,-72,-0.68677,-0.04998,0,1.928,0.577,6.797,21.65,17.55
26,562,64.2%,90.55,-63,-0.93125,-0.27735,-1.32274,6.449,9.078,6.268,24.7,24.7
27,562,64.24%,88.1,-48,-1.16124,-0.47761,0,2.377,nan,6.834,27.3,15.8
28,562,64.24%,90.37,-66,-0.19142,-0.24283,0,26.835,0.707,12.154,28.2,10.3
29,562,64.24%,89.07,-58,0.19158,-0.40576,0,1.02,2.384,1.91,29.4,16.1
30,562,64.24%,83.0,-41,-1.21266,-1.21849,0,0.622,0.733,3.154,37.8,14.2
31,562,64.28%,89.93,-42,-0.22838,0.965,2.39823,0.656,0.449,3.774,40.45,28.05
32,562,64.28%,90.97,-27,-0.89022,0.14211,0,0.923,0.518,2.895,33.35,26.5
33,562,64.28%,84.97,-25,-1.3477,-0.76655,0,24.418,0.577,9.144,42.05,10.0
34,562,64.28%,80.15,-50,-0.9982,-0.55487,0,1.459,1.0,3.388,37.85,12.1
35,562,64.28%,86.52,-39,-0.91699,0.28968,-1.88059,1.309,0.685,9.766,28.4,14.5
36,562,64.32%,92.47,-48,-0.70296,0.57232,0,1.795,1.563,1.839,20.95,18.2
37,562,64.32%,88.9,-26,-0.7805,-0.46968,0,0.538,0.707,5.067,29.95,28.55
38,562,64.32%,83.13,-38,-0.90035,-0.6264,0,1.018,0.788,1.142,31.5,25.45
39,562,64.32%,84.72,-41,-0.81325,-1.08581,0,2.276,0.577,2.111,36.3,17.7
40,562,64.36%,80.31,-56,-1.19396,-1.04648,23.35482,0.653,nan,13.681,47.75,8.5
41,562,64.36%,78.14,-40,-1.01155,0.2234,0,14.641,1.0,7.012,38.9,15.1
42,562,64.36%,83.21,-42,-1.0558,-0.70868,0,1.978,0.577,3.784,35.65,22.4
43,562,64.36%,83.94,-33,-0.8117,-0.68286,0,11.504,0.535,5.492,29.05,29.0
44,562,64.4%,86.01,-55,-0.21282,-1.15753,-2.00301,3.956,1.0,8.307,28.5,17.45
45,562,64.4%,89.63,-29,-0.32415,0.18571,0,6.217,20.354,3.952,24.0,20.55
46,562,64.4%,78.01,-46,-0.69754,0.41225,0,0.48,0.548,4.221,31.95,16.3
47,562,64.4%,72.23,-43,-0.46366,-0.51292,0,0.783,nan,3.984,52.0,18.8
48,562,64.4%,72.52,-45,-0.44947,-0.51861,9.96105,0.628,0.577,4.652,38.15,14.95
49,562,64.44%,64.95,-40,0.18487,-1.09942,0,3.511,1.69,2.219,35.5,22.85
50,562,64.44%,82.49,-25,-1.02264,-0.33386,0,1.016,1.594,2.463,38.25,15.05
51,562,64.44%,79.72,-47,0.8339,-1.056,0,0.707,nan,1.097,30.25,19.6
52,562,64.44%,65.15,-70,0.67716,-0.34229,0,0.603,0.707,5.978,49.05,7.5
53,562,64.48%,76.56,-50,-1.17026,0.36634,-1.76389,8.99,0.577,3.539,36.65,5.7
