Window Num,Num Data Points in Row,Speculator Proportion,Market Price,Excess Demand,Kurtosis MP,Kurtosis ED,Kurtosis SP,MP Volatility Last 100 Trades,MP Volatility Last 10 Trades,Overall Sim Volatility,Pre-CUSP Market Price Difference,Last 100 Pre-CUSP Market Prices Difference
0,597,64.0%,102.58,2,0.04772,1.344,0,7.766,3.437,7.056,36.4,18.0
1,597,64.0%,99.17,-4,-0.22189,-0.12244,0,18.944,5.846,11.626,33.0,16.4
2,597,64.0%,99.1,5,-0.4926,-0.81094,0,3.152,3.192,10.644,36.6,24.25
3,597,64.0%,100.01,5,0.24424,-0.11313,0,13.819,1.231,8.915,37.55,29.9
4,597,64.04%,97.34,5,-0.59781,-0.85917,0.57613,6.374,18.802,6.207,37.6,16.45
5,597,64.04%,98.56,5,0.02425,-0.53772,0,7.309,0.558,6.081,27.85,14.25
6,597,64.04%,93.8,-6,-0.53653,-0.54748,0,2.62,0.548,10.562,28.35,18.0
7,597,64.04%,95.19,1,-0.14622,0.81478,0,12.816,14.286,7.42,36.85,13.75
8,597,64.08%,93.7,6,-0.52251,-1.05744,-1.73878,3.913,7.709,6.617,42.25,14.2
9,597,64.08%,91.59,2,-0.57042,-1.10647,0,12.67,0.904,7.28,42.0,26.15
10,597,64.08%,92.95,-2,-0.89576,-0.83108,0,2.935,0.522,3.178,35.1,21.15
11,597,64.08%,91.92,-2,-0.94169,-0.61137,0,8.689,11.072,8.375,25.4,20.15
12,597,64.08%,98.57,4,0.7686,-0.88453,-1.94205,4.606,0.577,4.0,49.2,25.75
13,597,64.12%,92.89,9,-0.5475,-1.39403,0,2.909,7.614,4.903,42.45,23.4
14,597,64.12%,94.56,-18,-0.63893,-0.38959,0,10.242,15.313,9.21,32.65,23.3
15,597,64.12%,94.95,-10,-0.18897,0.50429,0,3.771,1.049,5.037,26.5,15.95
16,597,64.12%,96.48,8,-1.13743,0.26667,-0.65615,6.553,0.816,7.871,25.0,14.75
17,597,64.16%,93.88,1,-0.45824,0.25657,0,8.041,0.707,6.805,28.9,14.85
18,597,64.16%,93.12,-14,-0.4849,-0.35411,0,0.802,0.644,6.83,28.25,23.35
19,597,64.16%,95.47,-7,-0.43332,-0.58738,0,0.938,0.529,7.238,27.7,21.25
20,597,64.16%,93.26,-8,-0.97068,-0.22446,11.30571,11.19,2.546,14.04,27.3,17.2
21,597,64.2%,95.7,-45,-0.124,0.42384,0,2.163,0.557,2.78,26.95,16.3
22,597,64.2%,91.18,-24,-1.08338,-0.73489,0,1.3,0.535,1.57,31.95,17.45
23,597,64.2%,80.31,-38,-1.49084,-1.22493,0,1.809,0.577,3.841,47.1,26.5
24,597,64.2%,90.04,-8,0.1412,0.62582,0,2.522,8.43,3.089,40.55,26.9
25,597,64.24%,86.57,-2,-1.0767,-1.37476,3.13995,13.308,0.577,9.251,46.15,21.1
26,597,64.24%,77.6,-60,-1.19731,-0.8086,0,6.211,19.987,5.406,52.2,30.3
27,597,64.24%,87.66,-47,-0.45261,-0.26451,0,4.38,1.478,6.411,40.25,14.65
28,597,64.24%,79.54,-60,-0.63108,-0.69416,0,2.715,0.577,7.188,41.0,28.75
