Window Num,Num Data Points in Row,Speculator Proportion,Market Price,Excess Demand,Kurtosis MP,Kurtosis ED,Kurtosis SP,MP Volatility Last 100 Trades,MP Volatility Last 10 Trades,Overall Sim Volatility,Pre-CUSP Market Price Difference,Last 100 Pre-CUSP Market Prices Difference
0,575,64.0%,101.16,-6,-0.24317,0.32427,0,9.972,2.641,9.376,38.95,20.35
1,575,64.0%,99.33,-1,3.44285,-0.35593,0,3.601,5.837,10.009,43.1,20.95
2,575,64.0%,99.96,-8,0.78026,-0.3982,0,18.021,16.736,12.397,43.6,18.7
3,575,64.0%,101.23,-7,-0.09598,-0.17526,0,4.529,13.565,6.685,33.2,25.25
4,575,64.04%,96.5,-8,-0.61399,0.06464,-1.59509,1.606,0.488,7.56,27.55,16.55
5,575,64.04%,99.31,4,0.06523,-0.85685,0,1.318,0.773,5.904,35.05,17.7
6,575,64.04%,96.86,-5,-0.50863,-0.58832,0,1.687,0.597,5.382,37.5,18.1
7,575,64.04%,94.24,-15,0.15575,-0.70175,0,4.106,1.953,5.696,36.05,15.7
8,575,64.04%,99.47,-1,0.4628,-0.95122,-1.27745,5.929,0.577,7.584,36.65,15.1
9,575,64.08%,91.15,-19,-0.82038,1.44755,0,2.852,0.577,4.227,48.65,34.85
10,575,64.08%,94.57,-9,-0.78894,-0.56831,0,0.605,0.515,8.728,25.3,18.6
11,575,64.08%,94.47,-31,-0.35157,-1.53765,0,0.872,0.577,6.152,32.6,25.75
12,575,64.08%,95.28,-25,-0.70585,0.41188,0,2.383,0.88,7.948,27.75,18.05
13,575,64.12%,95.38,-22,-0.18775,-0.73945,18.21387,0.862,0.54,5.971,23.4,20.05
14,575,64.12%,92.44,-23,-0.13976,-0.40187,0,2.314,0.577,5.075,26.85,11.6
15,575,64.12%,94.23,-19,-0.67275,-0.86717,0,1.291,2.457,7.313,25.55,16.25
16,575,64.12%,98.55,-3,-0.68761,0.2591,0,9.621,7.314,8.051,23.95,15.45
17,575,64.16%,93.28,-17,-0.23547,0.41773,-1.80684,0.94,0.621,4.097,33.5,22.2
18,575,64.16%,92.05,-5,-0.15761,0.20904,0,21.137,0.707,10.521,32.35,16.35
19,575,64.16%,97.13,-28,1.28757,-0.69099,0,0.836,0.526,6.093,28.25,16.55
20,575,64.16%,93.12,-2,-1.16229,-0.36688,0,13.543,0.577,8.633,25.3,17.95
21,575,64.16%,90.48,-19,-1.29969,-0.92424,-0.81034,19.507,73.641,13.318,32.6,23.45
22,575,64.2%,93.3,-34,-0.9411,-0.86032,0,1.263,0.577,1.778,27.85,23.6
23,575,64.2%,91.99,-65,-0.58203,-0.11833,0,3.698,0.577,3.893,27.7,17.0
24,575,64.2%,89.95,-49,-1.13977,-0.83508,0,1.265,2.193,2.714,25.05,24.5
25,575,64.2%,90.28,-47,-0.49641,-0.3,0,3.906,0.821,6.321,26.95,21.35
26,575,64.24%,91.22,-46,-0.68996,-0.47531,6.66346,4.331,11.543,5.253,30.3,21.75
27,575,64.24%,92.3,-43,-0.49383,-0.67141,0,5.076,0.548,6.655,29.5,10.45
28,575,64.24%,89.66,-71,-0.83654,-0.38155,0,2.254,0.418,5.693,24.95,17.65
29,575,64.24%,91.83,-71,-0.34029,-0.71315,0,1.791,0.548,7.398,27.85,26.85
30,575,64.28%,89.37,-64,-0.44164,-0.52724,-1.93716,4.469,1.643,2.624,24.35,19.35
31,575,64.28%,89.26,-59,-1.05595,-1.09796,0,2.372,0.577,1.852,27.2,8.4
32,575,64.28%,81.56,-107,-0.99068,-1.30516,0,2.616,0.577,4.881,36.8,15.55
33,575,64.28%,84.77,-107,-0.62762,-0.85733,0,1.972,3.421,5.405,34.3,13.1
34,575,64.28%,88.09,-88,1.4651,0.2676,-0.11278,1.335,0.554,5.447,38.35,36.75
35,575,64.32%,90.31,-81,-0.56307,-0.99866,0,19.681,0.707,15.079,26.15,18.65
36,575,64.32%,82.83,-71,-1.34725,-0.26679,0,0.992,0.548,4.482,34.15,15.7
37,575,64.32%,77.15,-95,-1.03201,-1.18851,0,4.945,2.523,5.587,36.1,13.75
38,575,64.32%,85.55,-96,-0.85274,0.08631,0,0.526,0.393,7.982,32.65,21.1
39,575,64.36%,90.01,-63,-1.05837,-0.64796,2.85182,10.272,0.577,11.906,23.15,18.9
40,575,64.36%,85.01,-88,-1.09602,-0.12816,0,1.169,0.619,1.681,28.5,21.05
41,575,64.36%,82.52,-83,-0.36399,-0.8843,0,5.934,0.915,5.248,32.4,22.2
42,575,64.36%,88.8,-79,-0.75495,-0.64282,0,0.831,0.535,10.891,25.5,25.1
43,575,64.4%,83.98,-86,-0.55728,-0.16076,-1.99935,11.401,20.605,8.792,37.6,13.2
44,575,64.4%,82.78,-145,-0.52648,-0.05227,0,16.832,0.577,7.952,37.3,13.35
45,575,64.4%,77.81,-166,-0.94807,-0.38581,0,0.94,0.491,0.852,26.6,19.8
46,575,64.4%,88.45,-177,-0.76272,0.1614,0,0.625,0.577,3.241,27.2,7.25
47,575,64.4%,83.98,-204,-0.97032,-0.59301,0.97944,0.68,0.755,1.628,26.5,24.15
48,575,64.44%,86.16,-170,0.6785,0.51927,0,1.536,0.593,6.754,29.65,29.35
49,575,64.44%,62.85,-204,-0.69839,-0.55638,0,4.075,0.561,2.117,39.55,21.3
50,575,64.44%,83.41,-177,-0.95629,0.01025,0,1.174,0.707,0.77,32.05,16.75
51,575,64.44%,65.13,-153,-0.25965,-1.04724,0,0.813,0.564,1.666,24.95,16.15
52,575,64.48%,69.41,-147,0.5518,-0.3411,0.97944,2.432,0.707,1.796,40.35,21.0
53,575,64.48%,70.35,-152,0.74342,0.49767,0,0.541,0.548,1.487,44.0,28.7
54,575,64.48%,77.11,-148,-0.73127,-0.34947,0,0.646,0.577,1.753,43.95,17.5
55,575,64.48%,56.51,-168,-0.15963,-0.67828,0,0.503,0.577,4.511,19.85,11.55
56,575,64.48%,47.16,-186,-0.73058,-0.58404,-1.99935,3.451,0.707,1.861,33.25,13.75
57,575,64.52%,65.91,-172,-0.21141,-0.93894,0,6.197,0.529,2.699,37.05,18.15
58,575,64.52%,79.93,-123,0.32123,-0.07854,0,0.845,nan,3.128,47.5,17.1
59,575,64.52%,78.02,-165,-1.08562,-1.18827,0,7.266,15.331,10.054,30.95,15.8
60,575,64.52%,74.72,-158,-0.83388,1.44536,2.85182,0.823,1.201,2.236,43.45,23.65
61,575,64.56%,88.74,-144,1.5139,0.08461,0,0.63,0.577,2.458,23.35,21.2
62,575,64.56%,83.61,-189,-0.60368,-0.80636,0,0.687,0.707,6.772,29.85,13.4
63,575,64.56%,80.41,-169,-0.88635,-0.27077,0,0.683,0.548,6.211,27.05,20.0
64,575,64.56%,68.35,-204,-0.40843,-1.0969,0,1.55,0.577,1.289,42.65,23.0
65,575,64.6%,51.75,-226,-0.27251,-0.31249,-0.11278,2.096,0.548,1.084,35.75,25.05
66,575,64.6%,85.52,-126,-0.34492,-0.52019,0,0.658,1.98,3.469,30.65,8.15
67,575,64.6%,85.08,-223,0.41579,-0.6603,0,1.079,0.548,7.573,31.55,14.85
68,575,64.6%,82.44,-206,-0.16354,0.07269,0,0.766,0.548,0.684,32.0,29.55
69,575,64.6%,47.59,-248,-0.90526,-0.77276,-1.93716,4.244,nan,2.121,44.75,16.55
70,575,64.64%,67.28,-218,-1.20267,-1.00131,0,0.51,0.707,0.822,57.15,5.45
71,575,64.64%,86.36,-201,1.59177,-1.108,0,0.767,1.674,0.865,26.8,18.7
72,575,64.64%,81.39,-195,-1.21867,-0.43032,0,1.656,0.707,2.745,27.2,12.25
73,575,64.64%,79.7,-163,0.11421,2.41323,6.66346,0.734,0.492,1.361,40.05,39.65
74,575,64.68%,73.97,-218,-1.2741,-1.2195,0,0.558,0.577,2.281,39.8,17.8
75,575,64.68%,71.02,-216,-0.90926,-0.47068,0,1.91,0.577,1.617,41.5,31.2
76,575,64.68%,75.59,-175,-1.19105,-0.69453,0,0.65,0.536,0.561,33.2,13.25
77,575,64.68%,79.82,-172,-0.75859,-1.22945,0,1.742,0.548,1.836,33.0,27.0
78,575,64.72%,56.69,-231,-1.36031,-0.70187,-0.81034,7.439,nan,3.742,36.3,16.15
79,575,64.72%,44.0,-265,-0.74137,-0.26748,0,0.83,1.643,3.812,23.9,7.35
80,575,64.72%,46.88,-242,-0.90048,-0.89256,0,1.201,0.548,0.865,35.65,18.55
81,575,64.72%,75.68,-194,-0.8751,-0.86201,0,4.152,0.505,1.964,36.7,22.3
82,575,64.72%,80.13,-199,-0.68063,-0.89355,-1.80684,4.321,0.627,2.431,40.15,35.45
83,575,64.76%,62.74,-227,-0.89032,-0.34883,0,0.518,0.707,0.961,45.35,16.3
84,575,64.76%,70.4,-222,-0.47398,0.16004,0,0.865,0.535,0.666,38.55,31.15
85,575,64.76%,59.32,-205,-0.78683,-0.12704,0,0.504,0.577,0.732,28.1,13.7
86,575,64.76%,79.55,-154,-0.66219,-1.33772,18.21387,0.804,nan,4.683,35.45,16.6
87,575,64.8%,55.35,-278,0.70716,-0.6194,0,0.935,1.843,2.96,38.6,8.95
88,575,64.8%,58.84,-278,-0.00962,-1.1924,0,0.541,0.707,1.42,32.05,13.25
89,575,64.8%,72.83,-306,-0.45886,0.93946,0,0.583,nan,0.954,31.7,22.65
90,575,64.8%,81.24,-279,-0.64084,-1.21405,0,0.661,0.577,0.572,27.85,14.15
91,575,64.84%,83.71,-373,1.15049,-0.94577,-1.27745,1.148,0.707,0.791,30.6,12.95
92,575,64.84%,81.49,-340,0.50428,-0.98504,0,3.678,0.548,1.679,32.0,18.5
93,575,64.84%,81.15,-325,-1.29643,-0.90514,0,0.616,0.707,0.551,21.2,11.4
94,575,64.84%,73.27,-290,-1.08622,-0.70782,0,0.644,nan,2.313,37.45,15.05
95,575,64.84%,81.57,-258,-0.13007,-0.92155,-1.59509,0.49,0.577,0.641,26.3,19.2
96,575,64.88%,65.99,-240,-1.58283,-1.60843,0,3.969,0.577,2.1,49.95,12.15
97,575,64.88%,62.88,-256,-1.28764,-0.77227,0,0.554,nan,2.134,24.9,8.85
98,575,64.88%,62.03,-262,0.3922,-0.43001,0,0.619,0.577,1.474,20.3,13.45
99,575,64.88%,52.88,-273,-0.61141,0.69108,0,0.696,0.707,0.626,22.6,16.2
