Window Num,Num Data Points in Row,Speculator Proportion,Market Price,Excess Demand,Kurtosis MP,Kurtosis ED,Kurtosis SP,MP Volatility Last 100 Trades,MP Volatility Last 10 Trades,Overall Sim Volatility,Pre-CUSP Market Price Difference,Last 100 Pre-CUSP Market Prices Difference
0,650,64.0%,103.29,-5,-0.08871,-0.25468,0,13.934,1.51,15.82,40.2,19.35
1,650,64.0%,98.17,-14,-0.87008,-0.35359,0,11.682,1.237,12.075,26.05,19.35
2,650,64.0%,99.13,-6,-0.13509,-1.03295,0,5.955,1.357,9.008,30.95,18.8
3,650,64.0%,98.4,0,0.78152,-0.15725,0,6.886,0.535,10.771,46.65,46.65
4,650,64.0%,98.91,-17,0.67017,1.02871,0,7.894,3.707,7.857,36.3,15.1
5,650,64.0%,97.81,-27,-0.10269,-1.20689,0,12.99,0.577,9.738,28.15,14.55
6,650,64.0%,101.05,-18,1.06536,-0.08231,0,23.697,24.08,13.648,31.55,15.65
7,650,64.0%,98.74,-12,-0.33701,-0.80084,0,1.948,0.548,10.442,32.05,16.3
8,650,64.0%,93.13,-26,-0.63978,-0.62776,0,2.497,0.834,8.37,32.6,16.8
9,650,64.0%,94.65,-35,-0.02001,-0.30497,0,1.368,1.162,6.221,32.2,29.45
10,650,64.0%,82.12,-26,-0.56853,-0.66051,0,15.349,1.068,7.566,50.45,21.75
11,650,64.0%,90.9,-18,-0.57243,-0.6804,0,3.455,0.548,8.398,40.05,33.6
12,650,64.0%,94.74,5,-0.42852,-1.14438,0,1.55,0.577,6.383,39.15,34.5
13,650,64.0%,95.49,-24,-0.24812,-0.04127,0,27.592,0.524,12.622,35.9,21.9
14,650,64.0%,94.44,-8,-0.71545,1.05962,0,1.994,0.548,5.839,28.25,22.35
15,650,64.0%,94.75,-22,0.64544,-0.93331,0,6.279,10.33,7.136,34.25,34.25
16,650,64.0%,91.75,-5,-0.45298,-0.15223,0,0.688,0.833,4.42,42.9,23.1
17,650,64.0%,93.78,-14,-0.53729,-1.49531,0,1.907,0.537,4.726,29.85,21.7
18,650,64.0%,96.88,-92,-0.32193,-0.26127,0,10.974,1.109,8.866,28.65,21.45
19,650,64.4%,94.9,-96,-0.63655,-1.30615,-0.36021,1.158,0.729,12.854,26.75,16.55
20,650,64.4%,96.08,-134,-0.70782,-0.38443,0,1.193,0.577,9.259,21.8,10.75
21,650,64.4%,92.77,-115,-0.5478,0.23253,0,1.164,0.497,2.261,22.5,15.5
22,650,64.4%,88.7,-118,0.08356,-0.39081,0,0.65,0.493,5.076,39.85,32.35
23,650,64.4%,90.83,-176,-0.86584,1.13341,0,2.683,5.982,13.809,29.3,21.4
24,650,64.4%,85.14,-157,-1.35102,-1.06017,0,3.108,0.707,8.608,50.45,12.55
25,650,64.4%,84.7,-178,-1.05438,-1.1395,0,2.69,0.506,3.8,45.85,17.65
26,650,64.4%,88.13,-176,-0.3637,-0.04243,0,10.022,0.548,5.276,36.8,14.5
27,650,64.4%,94.37,-161,0.16192,-0.264,0,1.021,0.5,1.718,24.35,8.55
28,650,64.4%,92.44,-153,2.75205,5.60207,0,14.391,0.5,12.588,43.0,36.2
29,650,64.4%,76.53,-166,-1.10971,-0.3927,0,0.693,0.548,6.198,46.35,15.4
30,650,64.4%,85.3,-173,-0.67768,0.11014,0,2.218,6.648,3.752,28.25,11.4
31,650,64.4%,87.42,-145,-0.12238,1.1527,0,6.735,0.548,7.31,28.5,15.05
32,650,64.4%,91.4,-149,-0.95347,-1.51941,0,1.081,1.274,3.66,22.1,15.85
33,650,64.4%,85.9,-206,-0.06728,0.0053,0,18.608,0.577,7.438,41.7,21.95
34,650,64.4%,66.93,-220,-0.94255,-0.97008,0,5.088,0.749,2.464,53.15,33.85
35,650,64.4%,79.53,-211,-0.7578,-0.23256,0,1.146,0.5,3.546,32.2,14.1
36,650,64.4%,89.25,-169,-0.42574,-0.79269,0,5.855,0.577,2.933,23.35,19.15
37,650,64.4%,68.86,-192,-1.28768,-1.3049,0,1.464,4.933,4.65,40.65,10.15
38,650,64.8%,71.96,-199,-0.77284,-0.71689,-1.98219,0.829,0.548,4.851,54.25,19.15
39,650,64.8%,83.83,-191,-0.48317,-0.14965,0,1.231,1.891,6.229,28.1,15.9
40,650,64.8%,85.29,-186,-1.01961,1.78662,0,22.958,0.762,10.219,29.2,24.6
41,650,64.8%,71.25,-327,-1.07765,-1.26745,0,0.936,2.103,1.496,43.15,27.4
42,650,64.8%,80.67,-315,-0.69337,-0.93629,0,1.918,0.577,1.543,33.6,31.25
43,650,64.8%,73.13,-312,-0.76115,-1.09453,0,0.983,0.548,8.204,38.4,23.5
44,650,64.8%,69.07,-292,0.88667,-0.28417,0,0.637,0.756,4.365,41.35,34.8
45,650,64.8%,77.06,-324,-1.06935,1.73278,0,2.022,0.479,10.0,40.95,14.35
46,650,64.8%,75.35,-337,-1.1488,-0.99733,0,0.874,0.577,2.703,49.2,12.05
47,650,64.8%,79.02,-348,-0.32635,-0.60896,0,0.824,0.5,1.431,34.65,23.8
48,650,64.8%,86.31,-336,0.25323,-1.12854,0,1.654,1.401,12.572,28.95,13.75
49,650,64.8%,78.18,-397,-0.42092,-0.62702,0,0.577,0.9,2.876,31.4,30.2
50,650,64.8%,79.75,-393,-0.8401,-0.36015,0,9.712,0.526,3.716,29.85,13.05
51,650,64.8%,88.28,-355,-0.38165,-0.09408,0,0.582,0.548,3.973,18.0,0.95
52,650,64.8%,83.34,-369,-1.20278,-0.9671,0,0.485,nan,2.917,25.6,18.1
53,650,64.8%,62.65,-394,-1.19903,-1.00845,0,0.566,0.577,1.515,59.4,14.05
54,650,64.8%,33.06,-440,-0.80506,-0.84413,0,4.022,0.577,2.195,33.05,8.5
55,650,64.8%,59.2,-384,-0.8075,0.0344,0,6.335,13.845,4.177,24.45,12.95
56,650,64.8%,71.33,-349,-1.21073,-1.29211,0,0.707,nan,0.819,40.65,12.25
57,650,64.8%,74.29,-346,0.7586,-0.49198,-1.30637,2.305,2.473,3.228,55.95,44.15
58,650,65.2%,73.12,-335,-1.12144,-0.34317,0,3.221,0.57,3.42,52.8,20.55
59,650,65.2%,81.56,-360,-0.56536,-0.79209,0,0.86,0.548,2.347,27.75,15.55
60,650,65.2%,73.47,-364,0.07712,-0.43374,0,0.959,0.707,2.573,36.0,20.1
61,650,65.2%,82.67,-353,0.85482,-1.13996,0,0.506,nan,0.631,41.7,18.6
62,650,65.2%,81.72,-402,-0.91853,-0.90363,0,0.701,0.548,3.252,25.6,22.8
63,650,65.2%,83.1,-359,-1.05065,-0.8483,0,1.54,nan,2.15,24.4,18.15
64,650,65.2%,64.99,-369,-1.17447,-0.55745,0,0.704,0.506,0.978,54.55,12.6
65,650,65.2%,53.36,-389,-1.54534,-1.25817,0,2.127,1.084,1.335,36.8,22.95
