Window Num,Num Data Points in Row,Speculator Proportion,Market Price,Excess Demand,Kurtosis MP,Kurtosis ED,Kurtosis SP,MP Volatility Last 100 Trades,MP Volatility Last 10 Trades,Overall Sim Volatility,Pre-CUSP Market Price Difference,Last 100 Pre-CUSP Market Prices Difference
0,574,64.0%,101.72,-15,1.42777,0.57971,0,6.713,6.233,12.752,43.55,34.8
1,574,64.0%,99.15,-5,-0.00412,-0.42159,0,17.812,16.663,11.869,38.05,29.85
2,574,64.0%,102.77,-3,-0.22842,-0.48181,0,3.854,1.375,10.959,37.55,22.1
3,574,64.0%,100.26,-1,0.4639,-0.55306,0,9.039,9.451,10.374,38.8,20.45
4,574,64.0%,100.44,-6,0.78026,-0.13977,0,2.835,0.759,5.673,41.4,11.95
5,574,64.0%,93.96,-1,-0.78778,-1.1695,0,2.207,0.548,5.513,37.8,26.6
6,574,64.0%,92.45,-5,-1.07118,-0.70922,0,3.325,1.218,8.081,37.2,15.35
7,574,64.0%,97.26,12,-0.95413,-1.20919,0,5.031,0.587,11.173,29.05,21.4
8,574,64.0%,99.71,-6,0.47489,-1.00845,0,9.837,18.006,6.782,49.2,31.0
9,574,64.0%,94.83,-16,-0.58106,0.63961,0,1.05,1.141,8.804,28.1,24.4
10,574,64.0%,95.33,-5,-0.27817,0.13812,0,1.742,0.535,7.724,32.25,23.6
11,574,64.0%,94.19,2,-0.70637,-0.72069,0,2.939,0.887,7.682,30.6,26.4
12,574,64.0%,93.92,-9,-0.63649,-0.29019,0,3.345,6.042,5.091,33.55,24.0
13,574,64.0%,97.84,6,-0.80934,-0.40939,0,2.567,1.322,4.093,34.35,20.3
14,574,64.0%,96.62,3,-1.19151,0.34732,0,1.693,1.46,10.037,18.4,15.05
15,574,64.0%,95.93,-6,-0.49739,-0.87852,0,5.063,1.013,5.771,27.3,22.8
16,574,64.0%,98.48,-6,-0.38458,-0.68394,0,3.422,1.177,7.179,22.45,13.55
17,574,64.0%,99.27,3,-0.72575,6.2814,0,22.357,1.418,11.521,26.65,10.8
18,574,64.0%,94.84,-64,-0.66974,-0.61821,0,7.978,2.012,10.369,26.45,20.55
