Window Num,Num Data Points in Row,Speculator Proportion,Market Price,Excess Demand,Kurtosis MP,Kurtosis ED,Kurtosis SP,MP Volatility Last 100 Trades,MP Volatility Last 10 Trades,Overall Sim Volatility,Pre-CUSP Market Price Difference,Last 100 Pre-CUSP Market Prices Difference
0,563,64.0%,102.16,-5,-0.27276,-0.30557,0,3.155,4.131,15.187,36.3,24.45
1,563,64.0%,101.64,6,-0.07361,-0.31677,0,18.595,5.573,11.54,37.65,29.55
2,563,64.0%,100.84,0,1.3845,-0.75071,0,14.017,2.499,8.68,51.2,33.0
3,563,64.0%,100.15,-6,1.01781,-0.09081,0,6.671,0.976,11.117,46.25,32.2
4,563,64.0%,100.98,4,0.84757,0.22758,0,2.234,0.596,11.242,30.75,10.55
5,563,64.0%,88.95,-9,-1.00975,-0.65206,0,12.157,1.223,6.884,40.65,20.85
6,563,64.0%,92.74,-7,-0.53579,-0.572,0,2.529,1.072,10.048,46.7,42.35
7,563,64.0%,99.32,1,0.3484,0.46677,0,2.768,0.389,11.005,42.9,35.9
8,563,64.0%,98.74,10,-0.3654,-0.34854,0,2.555,1.782,10.743,31.5,17.65
9,563,64.0%,96.8,-9,-0.56183,-1.25542,0,7.551,1.1,7.205,30.15,25.75
10,563,64.0%,93.7,-17,-0.72465,-0.53947,0,5.682,0.5,5.471,32.6,22.7
11,563,64.0%,91.84,-13,0.10749,0.06299,0,12.124,nan,9.19,39.35,38.55
12,563,64.0%,95.43,-16,-0.22389,-1.02328,0,0.666,0.611,4.162,32.65,25.6
13,563,64.0%,95.18,1,-0.10492,-0.91513,0,11.376,nan,6.594,47.45,23.1
14,563,64.0%,97.2,-2,-0.46105,-0.18371,0,2.227,0.91,2.759,24.7,22.45
15,563,64.0%,97.12,-10,-0.40289,-1.20113,0,1.785,0.477,6.751,25.85,12.3
16,563,64.0%,94.61,-15,-1.10792,-0.27311,0,7.327,3.777,4.513,24.25,21.25
17,563,64.0%,98.37,-5,-0.77287,-0.36108,0,1.837,0.5,7.162,27.1,23.25
18,563,64.0%,96.21,-7,0.20293,-0.05255,0,0.984,0.474,7.95,25.6,9.65
19,563,64.0%,94.77,-18,-0.16428,-1.00313,0,5.583,0.5,4.851,26.15,25.3
20,563,64.0%,96.67,-17,-0.1696,0.01952,0,13.269,1.4,11.635,37.7,24.6
21,563,64.0%,92.48,-7,-0.51921,-1.11421,0,6.627,nan,4.961,31.05,19.6
22,563,64.4%,95.41,-25,0.00098,-1.60524,0.20495,15.554,2.743,5.797,35.85,10.45
23,563,64.4%,95.82,-33,3.18566,-0.79277,0,0.967,1.406,3.467,36.4,14.55
