Window Num,Num Data Points in Row,Speculator Proportion,Market Price,Excess Demand,Kurtosis MP,Kurtosis ED,Kurtosis SP,MP Volatility Last 100 Trades,MP Volatility Last 10 Trades,Overall Sim Volatility,Pre-CUSP Market Price Difference,Last 100 Pre-CUSP Market Prices Difference
0,345,62.6%,103.63,-8,-0.31913,-0.40822,0,15.921,2.977,11.865,34.25,22.0
1,345,62.6%,100.92,6,0.53146,-0.90108,0,21.636,1.333,13.537,32.15,29.55
2,345,62.6%,98.66,0,0.29647,-0.5552,0,13.085,4.187,12.608,43.3,28.0
3,345,62.6%,100.06,3,-0.0711,-0.67532,0,29.133,37.64,22.282,26.45,21.95
4,345,62.6%,100.9,6,-0.49362,-0.33363,0,7.941,20.349,7.477,25.5,25.5
5,345,62.6%,100.35,11,0.05154,0.09584,0,7.298,17.214,14.639,32.15,29.05
6,345,62.6%,101.5,3,0.01945,0.33255,0,9.042,0.984,8.381,36.15,36.15
7,345,62.6%,96.94,8,-0.91028,-0.35426,0,6.279,2.779,12.082,23.4,21.65
8,345,62.6%,91.98,-18,-1.28295,-0.27562,0,5.707,3.405,9.17,30.9,28.6
9,345,62.6%,101.8,3,1.1163,-0.64645,0,23.032,0.535,12.774,43.95,39.45
10,345,62.6%,98.48,-4,1.28559,-0.32498,0,16.011,1.627,9.011,45.2,28.55
11,345,62.6%,96.01,-7,0.02478,1.08734,0,4.175,3.352,9.442,33.2,25.65
12,345,62.6%,93.75,-14,-0.17672,-1.09939,0,1.238,0.535,3.236,32.45,20.2
13,345,62.6%,97.53,-10,-0.49434,-0.77056,0,0.985,1.217,13.007,18.75,12.55
14,345,62.6%,97.51,-10,-0.30882,-0.49144,0,1.041,0.744,1.934,41.35,34.7
15,345,62.6%,95.95,-6,-0.04192,-0.69689,0,10.506,6.136,8.188,37.3,27.15
16,345,62.6%,93.93,-17,-0.05569,0.46621,0,1.724,0.551,6.106,34.5,32.2
17,345,62.6%,94.65,-15,0.28023,-0.05623,0,4.412,0.506,10.455,37.65,21.8
18,345,62.6%,97.55,-22,-0.16268,-0.376,0,2.894,0.847,10.394,29.85,14.65
19,345,62.6%,95.4,-13,0.30379,-0.27718,0,1.467,0.816,6.818,25.75,25.3
