Window Num,Num Data Points in Row,Speculator Proportion,Market Price,Excess Demand,Kurtosis MP,Kurtosis ED,Kurtosis SP,MP Volatility Last 100 Trades,MP Volatility Last 10 Trades,Overall Sim Volatility,Pre-CUSP Market Price Difference,Last 100 Pre-CUSP Market Prices Difference
0,564,64.0%,102.72,-10,-0.10056,-0.47212,0,14.229,1.08,9.051,35.4,22.95
1,564,64.0%,100.37,-7,-0.10498,-0.53054,0,3.911,0.495,6.673,33.45,31.0
2,564,64.0%,98.18,-1,-0.53826,-0.44729,0,5.997,5.656,10.913,34.9,16.25
3,564,64.0%,99.53,4,0.21606,-0.41571,0,3.7,2.085,12.76,34.65,32.7
4,564,64.0%,95.19,-2,-1.09955,0.56416,0,5.709,1.426,13.995,32.35,26.35
5,564,64.0%,95.45,6,-1.03091,-0.24757,0,4.7,1.853,7.745,25.75,19.95
6,564,64.0%,97.44,8,-0.18266,-0.2765,0,12.906,0.506,7.379,29.7,11.1
7,564,64.0%,100.47,17,-0.38259,-0.58666,0,19.951,0.881,14.916,42.9,21.0
8,564,64.0%,97.91,-2,-0.2249,-0.24018,0,13.602,0.968,9.245,31.7,20.5
9,564,64.0%,97.39,-4,0.25899,-0.6161,0,5.529,0.972,5.528,49.2,20.3
10,564,64.0%,91.84,-13,-0.96741,-0.40696,0,1.784,0.693,5.032,25.45,18.85
11,564,64.0%,93.89,-13,-0.78373,0.03846,0,2.329,0.713,6.235,26.85,20.85
12,564,64.0%,93.33,-4,-0.77868,-0.94889,0,1.761,1.096,7.396,36.35,24.8
13,564,64.0%,96.35,1,-0.72506,-0.96955,0,1.547,3.58,4.445,44.25,16.3
14,564,64.0%,96.04,-18,0.1103,-0.02902,0,1.874,0.577,5.663,39.85,22.5
15,564,64.0%,91.83,-9,1.17607,1.93488,0,11.063,0.5,7.495,34.85,19.85
16,564,64.0%,94.62,-9,-0.58307,0.65732,0,5.236,0.544,7.097,26.9,16.95
17,564,64.0%,96.01,-35,-0.7743,0.34185,0,1.575,3.193,9.352,24.05,22.35
18,564,64.0%,93.69,-39,-0.81678,-0.34045,0,11.74,0.577,9.846,32.7,20.1
