Window Num,Num Data Points in Row,Speculator Proportion,Market Price,Excess Demand,Kurtosis MP,Kurtosis ED,Kurtosis SP,MP Volatility Last 100 Trades,MP Volatility Last 10 Trades,Overall Sim Volatility,Pre-CUSP Market Price Difference,Last 100 Pre-CUSP Market Prices Difference
0,570,64.0%,104.12,-4,0.87077,-0.23163,0,9.25,8.129,9.52,43.2,22.0
1,570,64.0%,102.69,1,-0.04913,-1.10479,0,3.049,2.396,14.491,39.7,24.85
2,570,64.0%,100.96,-9,-0.33577,-0.08302,0,7.257,15.874,12.811,29.1,24.8
3,570,64.0%,97.73,-13,-0.52136,-0.73563,0,5.707,3.07,11.902,32.45,20.9
4,570,64.04%,99.9,5,1.1408,-0.39808,-1.78564,1.832,0.577,14.402,50.6,21.4
5,570,64.04%,91.25,-5,-0.85914,-0.90024,0,9.465,2.113,8.54,40.1,21.75
6,570,64.04%,99.51,-1,1.47866,0.77526,0,1.691,0.707,3.946,52.25,28.05
7,570,64.04%,99.44,-12,0.91269,-0.39179,0,7.095,0.614,9.898,40.35,22.85
8,570,64.04%,98.31,-5,0.28948,-1.06835,-0.31215,7.34,3.022,4.333,34.8,26.8
9,570,64.08%,97.7,-7,-0.05803,0.1902,0,6.806,0.577,5.744,39.6,29.4
10,570,64.08%,95.63,6,-0.31025,-0.892,0,2.684,0.577,3.218,41.0,29.2
11,570,64.08%,92.34,-30,-0.28333,-0.8979,0,2.191,0.88,5.39,46.9,26.2
12,570,64.08%,96.81,-23,0.0103,-0.50475,0,0.932,0.804,1.642,33.7,29.55
13,570,64.12%,93.39,-19,0.70078,-0.11785,1.54486,7.119,1.525,11.375,41.8,14.7
14,570,64.12%,97.63,-17,-0.55817,0.02293,0,5.18,6.623,3.258,32.0,30.4
15,570,64.12%,94.94,-24,0.03065,-0.15963,0,4.047,0.764,3.371,40.1,24.25
16,570,64.12%,91.87,-40,-0.58836,-0.71323,0,1.621,0.521,4.239,52.1,27.15
17,570,64.12%,91.15,-34,-0.37222,-0.3982,-1.97576,3.289,0.592,3.781,42.15,23.5
18,570,64.16%,95.51,-34,-0.85581,-0.26371,0,6.909,0.707,7.005,29.0,15.1
19,570,64.16%,93.95,-8,-1.04413,-0.27796,0,1.668,0.837,4.527,32.3,21.4
20,570,64.16%,93.45,-6,-0.12364,-0.7585,0,4.072,0.535,5.66,34.05,20.7
21,570,64.16%,89.21,-20,-0.69341,-0.52189,9.41839,1.233,0.75,5.139,30.0,25.45
22,570,64.2%,94.46,-14,0.18991,0.07626,0,4.024,0.504,6.968,38.55,25.3
23,570,64.2%,92.61,-67,-0.461,-0.76884,0,2.586,0.662,2.385,26.7,25.35
24,570,64.2%,95.38,-59,1.18535,-0.94681,0,1.543,2.378,9.176,31.15,31.15
25,570,64.2%,91.94,-49,-0.5227,-1.11983,0,1.034,0.577,6.146,34.65,24.1
26,570,64.24%,87.6,-116,-0.7157,-0.24067,-1.3733,1.078,0.548,10.501,33.55,20.35
27,570,64.24%,88.35,-65,-0.77874,-0.67039,0,7.469,9.393,4.611,20.85,19.45
28,570,64.24%,93.64,-67,-0.81761,0.76426,0,1.213,1.226,4.788,25.2,19.75
29,570,64.24%,86.06,-78,-0.269,0.36391,0,3.389,0.506,6.454,33.0,22.75
30,570,64.24%,87.96,-72,-0.68019,-0.73433,-1.22225,11.082,0.548,6.181,28.35,11.95
31,570,64.28%,88.22,-86,-1.27765,-0.36738,0,14.053,nan,7.437,26.1,17.35
32,570,64.28%,90.16,-82,0.42137,1.40112,0,4.905,0.577,9.191,33.4,30.35
33,570,64.28%,75.65,-102,-0.62471,-1.00004,0,3.447,0.963,3.725,44.75,21.05
34,570,64.28%,89.91,-75,-0.45616,1.00776,0,0.537,0.751,1.225,30.5,30.45
35,570,64.32%,91.36,-141,-0.56842,-0.52687,6.5641,0.718,0.519,11.619,21.35,20.2
36,570,64.32%,67.3,-186,-0.43512,0.28141,0,3.438,0.448,6.074,35.35,9.25
37,570,64.32%,86.43,-135,-0.97256,-1.03775,0,0.791,0.548,2.926,35.35,19.5
38,570,64.32%,55.1,-207,-0.58911,-0.49799,0,1.259,1.216,4.956,68.75,9.55
39,570,64.36%,33.31,-241,0.53775,-0.04825,-1.99585,0.792,0.753,1.322,31.9,22.85
40,570,64.36%,43.1,-186,-0.77978,0.23906,0,1.177,0.577,5.418,20.05,11.8
41,570,64.36%,54.6,-170,-0.07187,-0.33002,0,0.67,0.548,1.777,43.5,20.45
42,570,64.36%,66.38,-150,-1.28368,-1.01659,0,1.98,3.864,3.226,32.65,23.9
43,570,64.36%,49.96,-140,-1.04809,-0.76944,2.31907,0.784,nan,7.917,34.3,9.05
44,570,64.4%,46.4,-171,0.43711,-1.20245,0,0.546,0.577,3.152,51.0,26.75
45,570,64.4%,77.66,-127,-0.74592,-0.87964,0,3.418,0.558,3.193,53.7,32.85
46,570,64.4%,87.65,-173,-0.84544,0.51347,0,0.591,nan,5.85,22.15,19.0
47,570,64.4%,73.96,-179,-1.53603,-0.91081,0,0.535,0.577,2.581,50.35,22.65
48,570,64.44%,66.56,-188,-0.22661,2.39309,-0.59771,2.447,0.577,2.685,38.4,20.5
49,570,64.44%,71.83,-172,-1.68297,-0.96767,0,0.773,0.577,1.002,44.85,12.95
50,570,64.44%,81.45,-168,-0.96882,-1.72894,0,7.769,1.282,3.551,36.8,13.7
51,570,64.44%,74.54,-207,-0.47672,-1.16098,0,2.766,0.577,1.346,34.15,12.05
52,570,64.44%,87.13,-176,0.32718,-0.72579,-1.70681,0.525,0.548,2.721,23.55,10.5
53,570,64.48%,84.58,-199,-0.98382,2.56301,0,0.494,0.548,10.569,24.75,18.1
54,570,64.48%,84.02,-198,-0.97874,-0.15442,0,0.783,nan,3.034,22.6,15.5
55,570,64.48%,83.21,-162,-1.0885,-0.55254,0,0.562,0.577,1.425,32.5,15.7
56,570,64.48%,86.14,-192,-0.98373,0.31048,0,3.799,nan,10.849,17.45,16.95
57,570,64.52%,81.07,-217,-0.43354,0.13409,52.48765,0.662,0.62,1.238,41.4,21.9
58,570,64.52%,76.52,-234,-1.30804,-1.26531,0,0.524,nan,0.884,43.4,10.55
59,570,64.52%,81.02,-211,-0.65331,-0.83912,0,1.373,nan,1.619,29.05,21.8
60,570,64.52%,83.63,-181,-0.8853,-0.61358,0,0.963,2.082,1.746,23.3,10.75
61,570,64.56%,72.71,-212,0.57339,-0.42475,-1.85096,1.314,nan,1.629,37.35,23.95
62,570,64.56%,77.71,-232,-1.17413,-0.50324,0,0.588,0.577,2.031,37.5,36.65
63,570,64.56%,60.78,-255,-0.76667,-1.12263,0,0.717,0.707,1.341,43.95,16.55
64,570,64.56%,73.29,-207,-0.70781,-1.00781,0,0.787,0.516,0.808,42.3,21.5
65,570,64.56%,54.48,-245,-0.86482,-0.50697,0.02741,0.616,0.707,3.853,45.85,15.7
66,570,64.6%,72.18,-216,-1.03736,-0.69813,0,0.513,0.548,1.151,41.95,15.4
67,570,64.6%,77.8,-232,-1.26419,-0.14252,0,2.127,3.536,1.27,34.1,19.2
68,570,64.6%,82.86,-203,-0.48176,0.08762,0,0.765,0.577,3.453,33.6,27.0
69,570,64.6%,83.34,-236,-0.73648,0.0984,0,0.675,nan,1.355,22.1,19.85
70,570,64.64%,71.19,-238,-0.47307,0.05762,0.93142,3.256,0.707,2.219,41.95,23.95
71,570,64.64%,71.79,-204,-1.2894,-0.4805,0,0.556,0.654,0.692,48.55,30.5
72,570,64.64%,60.52,-249,-0.11957,-1.24842,0,0.509,0.577,2.334,36.85,27.15
73,570,64.64%,86.42,-186,0.30061,-0.83328,0,0.74,nan,1.616,25.55,11.25
74,570,64.64%,73.51,-227,-0.99254,-0.41478,-1.94526,1.115,2.687,2.19,38.5,27.15
75,570,64.68%,81.57,-214,-0.59168,-0.39092,0,0.558,0.707,4.663,22.9,17.6
76,570,64.68%,82.06,-225,-0.43486,-0.95925,0,0.522,0.707,6.018,24.35,9.1
77,570,64.68%,84.71,-272,1.07462,-1.33194,0,0.555,0.834,6.273,24.9,14.7
78,570,64.68%,60.9,-282,-0.99545,-0.40014,14.19023,0.616,1.123,6.591,46.05,26.05
79,570,64.72%,59.94,-255,-0.90527,-0.71981,0,7.591,nan,6.307,45.2,18.1
80,570,64.72%,80.52,-273,-0.81689,3.73435,0,1.696,0.707,3.48,26.55,14.4
81,570,64.72%,81.66,-260,-0.93668,-0.8292,0,0.636,0.577,9.994,19.65,12.05
82,570,64.72%,80.37,-225,-1.05028,-0.51216,0,0.5,0.502,1.573,27.0,18.6
83,570,64.76%,69.01,-221,-1.02396,-0.06428,-1.50264,0.756,0.707,3.83,36.45,22.55
84,570,64.76%,72.03,-241,-1.20794,-1.27607,0,1.889,4.741,0.887,40.5,9.35
85,570,64.76%,79.76,-211,-1.26234,-0.93063,0,0.652,0.707,0.574,28.05,21.85
86,570,64.76%,83.74,-185,-0.38469,0.62009,0,0.522,0.577,0.757,18.0,10.0
87,570,64.76%,78.49,-254,-1.24948,-1.61114,-1.0459,1.589,nan,0.839,39.15,20.4
88,570,64.8%,65.44,-253,-1.30341,-0.99742,0,0.508,0.577,2.231,35.35,9.45
89,570,64.8%,66.74,-266,-0.82658,-0.19192,0,3.318,nan,9.029,23.7,9.75
90,570,64.8%,84.05,-236,2.14497,-0.42628,0,0.514,nan,1.983,37.9,11.7
91,570,64.8%,78.2,-282,-0.97471,0.01619,0,0.551,0.707,0.535,29.2,16.9
92,570,64.84%,44.6,-407,-1.25835,-1.28235,4.66901,0.539,0.707,4.683,45.85,5.95
93,570,64.84%,37.4,-383,-0.66371,0.08302,0,0.814,1.682,2.077,14.4,6.15
94,570,64.84%,44.11,-355,-0.34608,-1.28166,0,8.948,20.37,3.908,22.95,11.75
95,570,64.84%,56.47,-354,-0.55661,-1.06083,0,0.632,nan,1.01,34.85,15.95
96,570,64.88%,72.37,-251,-1.18873,-0.90304,-2.00581,0.513,0.577,1.089,42.4,10.6
97,570,64.88%,79.93,-353,0.71538,-0.54372,0,0.546,nan,0.642,38.55,11.6
98,570,64.88%,76.8,-340,-0.76251,0.7541,0,0.553,0.707,12.151,32.9,16.05
99,570,64.88%,82.95,-303,-0.56513,-0.3967,0,0.614,nan,5.796,25.5,17.2
