Window Num,Num Data Points in Row,Speculator Proportion,Market Price,Excess Demand,Kurtosis MP,Kurtosis ED,Kurtosis SP,MP Volatility Last 100 Trades,MP Volatility Last 10 Trades,Overall Sim Volatility,Pre-CUSP Market Price Difference,Last 100 Pre-CUSP Market Prices Difference
0,547,64.0%,103.77,-14,-0.08042,-0.59838,0,10.102,3.276,13.013,32.45,22.8
1,547,64.0%,100.01,-5,-0.13193,-0.76542,0,11.85,4.624,9.54,29.95,21.2
2,547,64.0%,100.54,-6,0.09501,-0.52108,0,15.516,3.716,12.06,35.5,27.4
3,547,64.0%,106.68,1,-0.19395,-0.40342,0,16.558,3.657,13.061,41.55,23.4
4,547,64.0%,98.17,-2,-0.58008,-0.34023,-1.92574,14.731,0.601,10.673,34.85,18.7
5,547,64.04%,97.13,-7,0.4618,-0.61796,0,1.153,0.676,6.769,45.1,38.95
6,547,64.04%,88.14,-6,-1.15483,-1.30123,0,2.293,2.844,4.839,43.75,29.25
7,547,64.04%,90.49,-1,-0.42173,-0.98427,0,6.288,15.135,5.121,44.7,36.5
8,547,64.04%,98.76,6,-0.5038,-0.49542,0,12.112,2.41,8.362,29.1,23.95
9,547,64.08%,95.94,-12,0.09137,-1.04831,2.29964,3.076,2.117,8.287,37.65,26.4
10,547,64.08%,90.08,-15,-0.57048,0.19234,0,3.234,0.406,6.482,41.2,20.6
11,547,64.08%,93.05,-10,-0.80562,-0.13721,0,8.378,0.577,5.131,30.3,24.25
12,547,64.08%,87.58,-27,-0.96447,-0.71867,0,5.399,nan,3.91,40.55,20.9
13,547,64.08%,96.23,-19,-0.39372,0.26045,-1.13117,1.475,0.502,8.03,35.3,16.6
14,547,64.12%,95.81,-7,-0.77337,-0.49403,0,12.143,0.715,7.357,31.15,23.6
15,547,64.12%,96.52,-6,-0.72697,0.90074,0,2.378,0.548,6.101,26.25,18.3
16,547,64.12%,93.22,-2,-0.83503,-0.65642,0,6.413,7.051,9.872,26.65,21.1
17,547,64.12%,94.02,8,-0.30075,0.50622,0,8.77,11.336,6.729,36.65,17.0
18,547,64.16%,98.88,-8,-0.47847,-1.53335,-1.05486,0.604,0.501,7.967,40.15,21.2
19,547,64.16%,95.25,-43,-0.85739,-0.47273,0,14.091,2.691,11.072,21.85,11.95
20,547,64.16%,92.22,-32,1.2692,0.45766,0,1.288,0.695,5.363,37.1,29.65
21,547,64.16%,93.79,-39,1.88235,0.01656,0,3.599,0.52,6.376,44.45,39.65
22,547,64.16%,90.48,-52,-0.50753,-1.01261,1.95569,1.757,0.491,2.935,41.75,28.85
23,547,64.2%,96.12,-61,-0.73071,0.53269,0,17.561,32.296,10.535,23.4,12.5
24,547,64.2%,84.09,-73,-0.61312,-0.45264,0,8.932,0.917,4.682,38.65,29.8
25,547,64.2%,93.22,-69,-0.13598,1.46032,0,1.129,1.009,3.173,23.9,15.55
26,547,64.2%,87.88,-93,-0.04634,0.57767,0,0.61,0.598,4.005,41.35,22.6
27,547,64.24%,93.27,-79,-0.35314,-0.9429,-1.90746,8.509,0.577,9.055,24.55,8.65
28,547,64.24%,88.71,-73,-0.44452,-1.28119,0,2.12,0.548,4.956,46.85,18.2
29,547,64.24%,91.98,-89,-0.88289,-0.68072,0,7.022,0.707,4.615,17.3,14.1
30,547,64.24%,91.62,-80,-0.24414,-1.02546,0,9.265,4.276,9.904,29.65,29.35
31,547,64.24%,90.14,-90,-0.68645,1.03735,132.98075,11.737,0.548,9.011,29.65,22.85
32,547,64.28%,89.3,-101,-0.76903,-0.46393,0,4.496,nan,6.902,27.05,17.15
33,547,64.28%,86.24,-90,-0.81005,-0.09516,0,0.84,0.506,6.58,32.75,24.25
34,547,64.28%,86.75,-123,-0.69617,-0.96437,0,4.408,0.789,7.624,34.5,33.5
35,547,64.28%,79.75,-112,-1.36566,-1.56127,0,6.518,2.21,3.86,42.85,18.35
36,547,64.28%,84.75,-117,-0.19999,-0.76949,-1.94208,0.514,0.707,3.98,43.65,19.15
