Window Num,Num Data Points in Row,Speculator Proportion,Market Price,Excess Demand,Kurtosis MP,Kurtosis ED,Kurtosis SP,MP Volatility Last 100 Trades,MP Volatility Last 10 Trades,Overall Sim Volatility,Pre-CUSP Market Price Difference,Last 100 Pre-CUSP Market Prices Difference
0,292,62.6%,103.92,-14,-0.03409,-0.78912,0,8.296,5.2,10.353,35.15,21.7
1,292,62.6%,104.2,-5,-0.45364,-0.57076,0,28.377,4.073,17.661,26.0,14.15
2,292,62.6%,100.75,-6,-0.49449,-0.88563,0,7.599,3.988,6.851,27.85,14.65
3,292,62.6%,99.99,-6,-0.17232,0.32168,0,9.297,1.391,7.178,27.45,27.45
4,292,62.6%,100.74,-5,-0.32551,-0.69737,0,19.255,1.537,13.309,27.2,26.6
5,292,62.6%,103.44,1,-0.92296,-0.37553,0,6.908,17.532,10.105,22.3,16.4
6,292,62.6%,100.37,-3,0.09569,-0.2988,0,12.886,42.145,8.8,21.8,19.3
7,292,62.6%,100.26,-7,-0.50855,-0.62497,0,15.988,38.168,11.656,28.3,26.85
8,292,62.6%,96.86,-1,0.45895,-0.64024,0,2.219,0.756,13.264,26.75,22.7
9,292,62.6%,93.14,-1,-0.38298,-0.34899,0,13.601,3.262,10.902,25.35,22.5
10,292,62.6%,93.32,-9,-0.69569,-0.45699,0,2.925,0.601,2.866,31.9,31.9
11,292,62.6%,91.69,5,0.24722,-0.13798,0,8.019,1.964,10.169,48.85,23.3
12,292,62.6%,101.36,-1,0.25361,0.11505,0,5.332,0.577,5.403,35.3,17.7
13,292,62.6%,97.16,2,-0.80203,-0.7868,0,1.098,1.903,1.278,23.05,18.05
14,292,62.6%,93.83,-3,-0.65872,-0.72031,0,2.467,0.486,7.864,22.7,22.6
15,292,62.6%,93.57,1,-1.02273,-0.85355,0,7.741,0.535,5.68,33.25,25.15
16,292,62.6%,94.6,-12,-0.83999,-0.29575,0,11.168,0.535,7.395,34.3,22.9
17,292,62.6%,98.47,4,-0.58177,-0.63951,0,5.854,0.577,3.762,22.35,19.5
18,292,62.6%,96.16,-7,-0.51696,-1.23936,0,3.991,0.536,3.111,30.25,30.25
19,292,62.6%,94.54,8,-0.2141,0.12095,0,7.966,0.5,6.241,35.05,29.55
20,292,62.6%,93.46,2,-0.78413,-0.06174,0,3.134,6.723,3.672,31.55,20.8
21,292,62.6%,88.21,-28,-0.73801,-0.06273,0,12.74,nan,7.328,31.05,25.9
22,292,62.6%,94.44,-13,-0.92689,-1.15868,0,3.134,0.837,2.634,23.95,13.5
23,292,62.6%,96.74,-14,-0.6786,-0.69416,0,1.256,nan,1.851,21.4,16.35
24,292,62.6%,94.82,-10,-1.11762,-1.28494,0,5.261,12.745,10.88,25.0,15.1
25,292,62.6%,96.68,-11,0.20874,-1.05246,0,2.361,5.913,11.474,26.95,24.05
26,292,62.6%,102.46,-4,-0.98865,-0.39717,0,1.229,1.041,3.113,18.6,11.6
27,292,62.6%,96.39,-9,0.0296,4.02941,0,1.55,0.548,2.354,26.95,26.95
28,292,62.6%,91.9,-11,-0.37514,-0.52283,0,3.065,0.5,2.899,24.35,23.6
29,292,62.6%,95.83,-4,1.88116,0.04742,0,2.994,1.453,2.931,33.85,17.15
30,292,62.6%,95.73,-13,-0.88912,0.09983,0,6.43,0.577,13.793,22.25,16.7
31,292,62.6%,97.73,-8,-0.7007,-0.81408,0,7.26,6.484,6.133,25.6,18.0
32,292,62.6%,93.35,-16,-0.74725,-0.62668,0,9.737,5.948,14.926,30.05,19.95
33,292,62.6%,98.31,-8,-0.94002,-0.72663,0,4.39,0.501,3.606,17.2,16.2
34,292,62.6%,98.75,-12,-0.63147,-0.51339,0,0.801,1.218,1.218,23.2,19.8
35,292,62.6%,94.23,-46,0.09572,-0.88727,0,0.862,0.517,6.721,31.85,31.05
36,292,62.6%,94.99,-53,0.18733,-0.84724,0,0.721,0.807,12.517,29.6,13.65
37,292,62.6%,95.77,-85,-1.09366,0.05766,0,8.019,0.491,4.942,19.05,13.5
38,292,62.6%,96.19,-69,-0.46448,-0.4611,0,2.038,0.577,15.262,17.4,17.1
39,292,62.6%,93.05,-80,-0.84939,0.83808,0,6.493,16.885,5.167,25.1,18.15
40,292,62.6%,96.23,-67,-0.42894,-0.56095,0,8.069,3.561,8.044,22.3,17.35
41,292,62.6%,93.37,-84,-0.36077,-0.55809,0,5.47,0.015,3.741,26.45,15.25
42,292,62.6%,96.19,-79,0.66388,-0.91736,0.48024,4.058,0.535,7.659,28.95,28.95
43,292,67.6%,73.41,-85,-1.12196,-1.29899,0,4.466,0.54,2.827,35.9,19.65
44,292,67.6%,94.07,-70,-0.28946,-1.46827,0,8.934,nan,5.558,29.6,14.4
45,292,67.6%,91.83,-79,-0.97581,-0.86821,0,3.812,0.577,4.162,15.95,15.9
46,292,67.6%,89.7,-92,-0.12836,-0.44048,0,3.934,2.267,4.861,28.95,19.8
47,292,67.6%,90.33,-117,-1.27189,4.3055,0,3.972,0.548,9.675,28.3,22.3
48,292,67.6%,96.6,-95,1.18869,-0.39827,0,10.267,0.577,8.738,16.05,12.1
49,292,67.6%,90.0,-84,0.07115,0.02505,0,2.667,0.502,7.202,18.5,14.65
50,292,67.6%,94.76,-68,-0.93982,-0.95537,0,1.138,1.516,1.13,22.75,21.3
51,292,67.6%,87.29,-48,-0.87242,-0.52879,0,3.165,nan,5.077,45.85,31.35
52,292,67.6%,73.89,-49,-0.49732,-0.71823,0,4.234,2.755,4.361,39.15,12.9
53,292,67.6%,86.45,-38,-1.37419,-0.75338,0,0.642,0.548,1.916,37.3,25.65
54,292,67.6%,84.92,-44,-1.49011,0.64496,0,2.981,2.712,12.627,31.15,19.9
55,292,67.6%,92.8,-38,-0.95438,-1.32546,0,3.787,0.912,4.811,25.25,24.1
56,292,67.6%,92.39,-77,-0.72218,-0.4893,0,10.285,1.021,6.615,20.05,19.0
57,292,67.6%,92.23,-61,-0.41489,-0.32546,0,2.147,1.032,5.58,17.3,13.0
58,292,67.6%,83.27,-73,-0.55661,0.1989,0,19.071,0.577,11.018,25.9,17.6
59,292,67.6%,69.73,-76,-0.29625,-1.05622,0,0.876,0.647,1.873,40.55,33.4
60,292,67.6%,56.72,-88,-0.42354,-1.01085,0,3.413,0.494,2.114,42.4,32.15
61,292,67.6%,63.85,-92,-0.78558,-1.30404,0,2.226,0.577,5.923,22.15,15.4
62,292,67.6%,71.05,-71,-0.65857,-1.20475,0,1.324,nan,2.754,34.1,24.3
63,292,67.6%,85.25,-53,-0.4505,0.86655,0,1.258,0.492,2.844,32.1,12.2
64,292,67.6%,94.94,-46,-0.31066,-0.4651,0,15.183,13.711,9.843,15.6,14.15
65,292,67.6%,93.25,-54,-0.70489,-1.17608,0,2.25,2.259,2.408,17.45,16.05
66,292,67.6%,82.2,-70,-1.27997,-0.81445,0,1.474,1.42,2.822,31.6,11.85
67,292,67.6%,82.01,-74,-0.79097,-1.05115,0,2.927,6.834,4.234,27.9,16.55
68,292,67.6%,76.6,-84,-0.79943,-0.84724,0,0.716,0.577,6.616,40.45,26.7
69,292,67.6%,60.19,-101,-0.9524,-1.30662,0,0.645,0.577,2.73,57.65,44.35
70,292,67.6%,92.09,-71,-0.2188,-1.01028,0,0.952,0.516,0.983,12.05,6.0
71,292,67.6%,88.99,-86,0.97529,-0.0704,0,1.2,0.775,2.49,24.5,14.05
72,292,67.6%,93.4,-79,-0.94026,-0.34859,0,8.078,20.852,6.88,17.55,16.25
73,292,67.6%,83.93,-62,-1.15711,-0.92454,0,7.17,0.756,4.996,28.6,21.2
74,292,67.6%,92.12,-49,1.91652,-0.96256,0,6.999,0.577,6.535,34.9,34.65
