Window Num,Num Data Points in Row,Speculator Proportion,Market Price,Excess Demand,Kurtosis MP,Kurtosis ED,Kurtosis SP,MP Volatility Last 100 Trades,MP Volatility Last 10 Trades,Overall Sim Volatility,Pre-CUSP Market Price Difference,Last 100 Pre-CUSP Market Prices Difference
0,394,62.6%,102.32,-10,0.46762,0.16322,0,15.351,15.117,12.706,33.6,16.2
1,394,62.6%,98.86,-4,0.51609,0.30497,0,4.252,2.976,5.506,32.85,32.65
2,394,62.6%,100.65,-6,-0.88072,-0.68614,0,3.295,3.214,11.451,28.3,25.65
3,394,62.6%,104.2,1,0.31208,-0.97966,0,14.889,40.835,13.193,39.8,20.1
4,394,62.6%,99.98,-9,-0.45512,-0.68201,0,12.63,1.437,14.035,26.1,25.85
5,394,62.6%,97.14,-6,-0.23074,-0.26344,0,2.942,3.043,6.886,29.35,24.95
6,394,62.6%,98.99,1,-0.35889,0.86604,0,14.682,0.577,10.46,37.5,27.65
7,394,62.6%,96.6,0,0.00362,-0.66125,0,2.95,3.693,11.191,41.85,20.6
8,394,62.6%,94.35,-13,0.29765,-0.04052,0,13.731,0.604,9.368,35.3,21.15
9,394,62.6%,90.04,-6,-0.41105,-0.97413,0,8.427,1.553,7.179,42.15,21.3
10,394,62.6%,99.85,12,0.33394,-0.76967,0,2.059,1.135,6.508,31.2,13.2
11,394,62.6%,104.41,-12,-0.44224,-0.99511,0,8.717,0.927,5.735,28.1,20.65
12,394,62.6%,94.4,-7,-0.59457,-1.0966,0,21.942,0.548,10.221,38.85,32.35
13,394,62.6%,92.5,-17,-1.20638,-0.28915,0,24.786,0.514,12.605,24.0,17.25
14,394,62.6%,96.64,-6,-0.79607,-1.19509,0,12.475,0.918,6.737,30.8,18.0
15,394,62.6%,89.4,-45,-0.85232,-1.10687,0,3.878,0.548,4.845,35.3,26.55
16,394,62.6%,87.67,-31,-0.65625,-0.3471,0,4.31,0.447,7.976,28.95,15.75
17,394,62.6%,94.78,-19,-0.84978,-1.14792,0,7.411,0.577,6.861,25.9,13.9
18,394,62.6%,90.69,-17,-0.43178,0.70854,0,1.302,0.493,2.958,45.35,31.25
19,394,62.6%,97.27,-34,0.66467,-0.84816,0,0.655,0.548,10.66,42.4,17.15
20,394,62.6%,96.04,-33,-0.23055,-0.76406,0,7.432,0.752,6.926,22.0,19.1
21,394,62.6%,96.55,-38,-0.8466,-0.75725,0,5.502,0.7,9.867,23.3,22.95
22,394,62.6%,95.63,-30,-0.99574,-0.24443,0,13.765,0.91,6.787,21.5,15.85
23,394,62.6%,89.24,-36,-1.3494,-1.21587,0,2.715,0.521,6.648,31.8,21.3
24,394,62.6%,90.2,-39,-0.53867,-0.34817,0,8.493,0.523,8.451,31.95,17.8
25,394,62.6%,96.65,-39,-0.93464,-0.69311,0,4.882,0.707,4.61,26.45,14.7
26,394,62.6%,98.18,-46,0.0221,-0.7544,0,18.2,0.492,9.141,20.4,15.2
27,394,62.6%,91.26,-35,-0.776,-1.24561,0,2.086,0.535,2.801,39.65,14.85
28,394,62.6%,98.33,-27,-0.71872,-0.78359,0,1.864,0.771,13.051,18.6,13.2
29,394,62.6%,95.48,-43,-0.91652,0.40502,0,1.921,0.577,10.905,19.15,17.45
30,394,62.6%,94.38,-39,-0.75279,-0.49502,0,1.718,0.548,4.142,28.8,26.55
31,394,62.6%,87.75,-44,0.62196,-0.14465,-0.97132,0.749,1.102,2.62,54.65,42.7
32,394,67.6%,90.47,-47,1.9045,0.87699,0,6.238,3.529,3.842,53.8,15.9
33,394,67.6%,95.73,-33,-1.18714,0.01814,0,0.657,0.957,3.459,18.35,14.45
34,394,67.6%,89.08,-64,-0.22289,-0.36513,0,6.471,0.431,4.145,30.5,28.8
35,394,67.6%,93.51,-64,-0.50973,-0.55203,0,4.075,0.585,4.644,20.55,20.05
36,394,67.6%,85.72,-58,-1.2235,-1.12561,0,5.419,8.378,8.821,35.0,17.6
