Window Num,Num Data Points in Row,Speculator Proportion,Market Price,Excess Demand,Kurtosis MP,Kurtosis ED,Kurtosis SP,MP Volatility Last 100 Trades,MP Volatility Last 10 Trades,Overall Sim Volatility,Pre-CUSP Market Price Difference,Last 100 Pre-CUSP Market Prices Difference
0,321,62.6%,103.69,-3,0.59457,-0.06841,0,2.758,4.379,3.486,30.0,18.8
1,321,62.6%,102.88,0,0.80301,-0.43627,0,3.073,3.955,13.145,37.95,30.15
2,321,62.6%,100.83,-6,-0.21336,-0.94887,0,14.904,15.391,14.455,34.4,18.6
3,321,62.6%,100.24,-6,0.12038,-0.42885,0,10.157,0.915,8.259,34.45,30.2
4,321,62.6%,98.28,-7,-0.06686,-0.43707,0,7.539,1.435,11.5,35.5,23.75
5,321,62.6%,99.29,-3,0.27052,1.17822,0,6.067,1.195,8.659,30.7,21.45
6,321,62.6%,101.71,-3,-0.08667,-0.12938,0,4.047,1.09,20.426,36.9,25.55
7,321,62.6%,100.77,4,0.54918,-0.3247,0,1.965,1.071,5.011,33.0,21.6
8,321,62.6%,97.8,-6,-0.70525,-0.98516,0,2.868,5.161,10.988,21.55,19.25
9,321,62.6%,98.65,-5,-0.71401,-0.59756,0,1.39,1.569,3.479,26.85,15.2
10,321,62.6%,94.92,-4,-0.67488,-1.27234,0,17.207,9.998,15.721,21.1,18.7
11,321,62.6%,98.36,-8,-0.87053,0.79593,0,2.579,1.217,12.783,21.6,20.3
12,321,62.6%,98.28,-1,-0.918,-0.96809,0,17.133,0.486,11.123,18.9,17.7
13,321,62.6%,93.79,-15,-0.85103,-0.67843,0,3.093,0.638,7.691,26.4,18.25
14,321,62.6%,96.77,-6,-1.23732,-0.34227,0,8.091,25.895,5.234,23.95,18.65
15,321,62.6%,103.47,6,-0.516,1.74782,0,2.484,1.592,10.865,47.15,47.15
16,321,62.6%,95.38,-5,-0.42122,0.71993,0,6.224,0.492,4.027,26.3,21.35
17,321,62.6%,96.78,-9,-0.54599,-0.92617,0,13.741,0.943,8.156,21.75,20.85
18,321,62.6%,94.54,-8,-0.5129,-0.66737,0,13.397,nan,9.118,23.05,20.4
19,321,62.6%,93.11,-12,-0.77645,-0.03855,0,12.207,21.343,11.53,25.55,15.45
20,321,62.6%,95.63,-7,-0.83347,-0.64237,0,5.253,0.753,3.385,21.5,19.9
21,321,62.6%,94.93,-3,1.17647,-0.46973,0,0.898,0.577,0.973,34.6,19.45
22,321,62.6%,94.2,-10,-0.40374,3.71701,0,10.258,25.869,6.472,39.5,30.65
23,321,62.6%,96.2,-13,-0.56723,-0.90625,0,8.172,0.699,7.013,24.7,24.7
24,321,62.6%,97.47,-26,-0.26211,0.41821,0,3.095,1.927,1.888,26.7,14.8
25,321,62.6%,98.45,-24,-1.43508,-0.8701,0,3.782,2.62,11.172,18.05,15.9
26,321,62.6%,92.58,-10,-0.46217,-0.29227,0,4.397,1.994,6.507,33.8,19.2
27,321,62.6%,92.43,-32,-0.67396,-0.28691,0,14.845,0.492,8.66,35.85,24.2
28,321,62.6%,89.51,-26,-0.687,-0.84211,0,7.246,1.114,6.799,31.8,16.1
29,321,62.6%,96.63,-16,-1.08395,-0.38564,0,2.182,0.707,7.363,20.15,14.75
30,321,62.6%,94.94,-28,-0.3721,-1.3474,0,6.88,0.707,9.158,27.7,12.25
31,321,62.6%,100.24,-7,1.46293,-0.02386,0,1.276,0.577,2.779,33.25,9.8
32,321,62.6%,96.61,-15,1.14618,0.56673,0,2.625,0.726,1.769,37.1,27.6
33,321,62.6%,91.73,-26,-1.24448,0.20817,0,0.683,0.548,8.612,28.9,24.3
34,321,62.6%,97.28,-33,0.01092,-1.35435,0,1.389,nan,1.682,25.85,21.95
35,321,62.6%,95.3,-37,1.23569,-0.90633,0,0.695,0.707,9.859,23.45,23.45
36,321,62.6%,92.39,-38,-1.22883,-1.03024,0,6.718,19.907,9.54,23.75,22.3
37,321,62.6%,94.44,-40,-0.2276,-1.04871,0,10.698,0.574,8.741,19.55,18.4
38,321,62.6%,92.9,-28,-1.1744,0.88251,12.16494,17.249,11.605,10.251,23.2,16.6
39,321,67.6%,90.65,-28,-1.01759,-0.71107,0,1.961,0.577,2.195,24.0,21.9
