Run Number,Catastrophe Point Found?,Fundamentalists Initialised,Speculators Initialised,Speculators Added/Removed Per Cycle,Num Cycle,Cool off Per Cycle,Speculator Proportion at CUSP,Market Price at CUSP,Excess Demand,Kurtosis MP,Kurtosis ED,Kurtosis SP,MP Volatility Last 100 Trades,MP Volatility Last 10 Trades,Overall Sim Volatility,Pre-CUSP Market Price Difference,Last 100 Pre-CUSP Market Prices Difference,Total Trades,Catastrophe Point Index
12,True,935,1565,100,30,5,74.6%,67.55,-147,-0.70993,-0.78415,-1.15346,0.572,0.577,6.887,132.35,26.9,75000,43965
13,True,935,1565,100,30,5,74.6%,90.9,-321,-0.35566,-1.50201,-1.18843,0.633,0.508,6.864,113.85,25.4,75000,44736
14,True,935,1565,100,30,5,70.6%,70.95,-199,-0.52403,-0.46881,-1.49367,0.752,0.577,6.873,117.0,15.8,75000,37200
15,True,935,1565,100,30,5,70.6%,96.8,-127,0.6381,-0.07744,-0.64201,3.553,0.577,7.09,110.8,30.15,75000,26823
16,True,935,1565,100,30,5,74.6%,91.35,-139,-0.75203,-0.18973,-1.07555,0.706,0.561,6.772,112.7,26.95,75000,42260
17,True,935,1565,100,30,5,74.6%,55.8,-186,-0.16554,-1.06957,-1.03678,1.186,0.548,6.35,122.4,10.85,75000,39705
18,True,935,1565,100,30,5,74.6%,68.0,-77,-1.63429,-0.36929,-1.06774,0.561,nan,6.374,128.15,15.4,75000,42073
19,True,935,1565,100,30,5,74.6%,61.1,-105,-0.66388,0.91067,-1.03554,1.363,0.577,6.168,123.55,18.7,75000,39737
20,True,935,1565,100,30,5,70.6%,93.05,-81,0.48254,1.05372,-1.40258,0.584,0.577,7.104,126.85,17.65,75000,34597
21,True,935,1565,100,30,5,74.6%,91.0,-244,-0.47511,1.59922,-1.06278,0.557,nan,6.788,122.7,9.65,75000,39266
22,False,935,1565,100,30,5,62.6%,0.0,-1,,,,,,,,,75000,0
23,True,935,1565,100,30,5,70.6%,81.45,-332,0.87661,1.84267,-1.41065,0.91,0.503,6.62,112.55,18.35,75000,34764
24,True,935,1565,100,30,5,74.6%,61.7,-161,-0.96503,-0.53853,-1.33309,0.622,0.855,6.572,122.5,17.6,75000,48832
25,True,935,1565,100,30,5,70.6%,93.2,-153,1.36981,-0.99397,-1.24774,0.554,0.577,7.883,102.5,28.95,75000,32255
26,True,935,1565,100,30,5,70.6%,94.65,-71,-0.40786,0.36438,-1.40755,0.644,0.577,7.145,118.45,16.65,75000,34699
27,True,935,1565,100,30,5,70.6%,93.45,-489,-0.17984,-0.95009,-1.49699,0.58,0.658,6.968,120.4,17.75,75000,37352
28,True,935,1565,100,30,5,70.6%,92.3,-24,2.11048,-0.84085,-1.22397,1.208,0.632,7.444,107.35,8.7,75000,31983
29,True,935,1565,100,30,5,70.6%,92.6,-95,-0.26291,-0.31943,-1.49583,0.62,0.532,7.226,114.25,26.65,75000,37298
30,True,935,1565,100,30,5,74.6%,99.25,-25,-1.15404,-1.0266,-1.04776,0.708,0.608,6.822,120.45,16.85,75000,39482
31,False,935,1565,100,30,5,62.6%,0.0,-1,,,,,,,,,75000,0
32,True,935,1565,100,30,5,70.6%,86.5,-184,-0.71032,-1.24641,-1.49101,0.911,0.554,6.142,113.1,29.1,75000,37084
33,True,935,1565,100,30,5,74.6%,69.8,-133,0.36563,-1.1377,-1.05609,0.51,nan,7.063,118.0,19.4,75000,39354
34,True,935,1565,100,30,5,74.6%,56.6,-164,-0.85219,-0.08078,-1.18332,2.005,0.541,6.877,122.05,22.45,75000,44621
35,True,935,1565,100,30,5,74.6%,57.75,-206,-0.69827,-0.82826,-1.07096,0.5,0.577,6.757,125.85,6.05,75000,42151
36,True,935,1565,100,30,5,74.6%,91.4,-211,-0.77868,-1.09365,-1.21101,0.693,nan,6.103,121.65,44.7,75000,45257
37,True,935,1565,100,30,5,70.6%,91.4,-216,1.12217,-1.52168,-1.48703,0.643,1.297,7.182,111.15,5.55,75000,36919
38,True,935,1565,100,30,5,74.6%,57.45,-67,-0.93159,-0.78606,-1.05212,7.323,0.548,6.829,119.25,14.55,75000,39412
39,True,935,1565,100,30,5,74.6%,56.05,-188,-1.30153,-0.95324,-1.09026,0.683,0.577,6.636,124.0,21.4,75000,42597
40,True,935,1565,100,30,5,74.6%,65.4,-218,-0.91102,0.98329,-1.025,0.699,0.677,6.807,120.05,26.55,75000,40240
41,True,935,1565,100,30,5,70.6%,79.4,-179,-0.23005,-0.77362,-1.49097,0.945,nan,6.783,118.35,20.5,75000,37082
42,True,935,1565,100,30,5,74.6%,67.9,-207,-0.83872,-0.87075,-1.02601,0.64,0.548,6.538,115.1,29.2,75000,40130
43,True,935,1565,100,30,5,74.6%,79.15,-382,-0.82148,-0.58895,-1.27917,7.718,0.68,6.055,123.0,34.85,75000,47031
44,True,935,1565,100,30,5,70.6%,55.3,-136,-0.04416,3.26245,-1.4114,0.539,0.5,7.106,125.9,14.3,75000,34780
45,True,935,1565,100,30,5,70.6%,96.8,-109,2.73733,0.37377,-0.77698,2.927,0.548,8.212,110.0,23.3,75000,26033
46,True,935,1565,100,30,5,70.6%,90.1,-140,0.06064,-0.58579,-1.49129,0.65,nan,6.652,126.0,12.7,75000,37096
47,True,935,1565,100,30,5,74.6%,57.85,-124,-0.80876,0.11394,-1.17799,1.713,0.817,6.771,132.65,26.85,75000,44502
48,True,935,1565,100,30,5,74.6%,93.95,-270,-0.8382,-1.65042,-1.19635,0.671,0.932,6.452,123.3,24.2,75000,44916
49,True,935,1565,100,30,5,70.6%,95.65,-113,-0.1104,-0.92232,-1.49414,1.863,0.594,6.49,115.4,19.4,75000,37221
50,True,935,1565,100,30,5,74.6%,90.35,-227,-0.80775,-1.62445,-1.28533,0.548,0.613,5.735,116.25,27.7,75000,47213
51,True,935,1565,100,30,5,70.6%,92.95,-158,0.24785,-0.99642,-1.4912,0.499,0.577,6.828,126.5,14.25,75000,37092
52,True,935,1565,100,30,5,70.6%,78.1,-160,-0.88534,-0.45973,-1.49494,4.368,13.288,6.905,117.9,28.4,75000,37257
53,True,935,1565,100,30,5,70.6%,84.35,-29,0.12715,0.39153,-1.3961,0.579,0.49,6.77,119.85,19.4,75000,34468
54,True,935,1565,100,30,5,74.6%,89.95,-114,-0.65437,-0.7884,-1.19188,0.687,0.577,5.653,128.3,11.35,75000,44814
55,True,935,1565,100,30,5,70.6%,97.65,-42,0.05054,0.32161,-1.40129,1.587,0.682,6.946,116.1,16.45,75000,34571
56,True,935,1565,100,30,5,74.6%,62.6,-204,-1.19713,-0.49543,-1.34664,0.506,0.577,6.768,118.3,14.4,75000,49387
57,True,935,1565,100,30,5,74.6%,60.4,-215,-0.05454,-1.11875,-1.04729,0.684,0.912,6.973,124.9,14.1,75000,39490
58,True,935,1565,100,30,5,70.6%,61.85,-149,-0.85498,-0.60523,-1.36268,1.576,0.66,6.676,114.15,28.55,75000,33861
59,True,935,1565,100,30,5,70.6%,60.95,-90,0.32528,1.83616,-1.38223,11.589,nan,7.087,128.05,16.35,75000,34205
60,True,935,1565,100,30,5,70.6%,67.35,-176,2.29707,1.62669,-1.3851,8.049,0.846,7.878,120.0,35.45,75000,34258
61,True,935,1565,100,30,5,70.6%,61.05,-231,0.15824,1.41848,-1.4937,0.813,0.864,7.605,109.55,13.85,75000,37201
62,True,935,1565,100,30,5,70.6%,93.5,-140,2.7615,-0.77887,-1.40913,0.733,1.418,7.257,117.8,9.5,75000,34732
63,True,935,1565,100,30,5,74.6%,78.7,-137,0.38084,0.71347,-1.03557,0.727,0.757,7.251,122.55,39.55,75000,39736
64,True,935,1565,100,30,5,74.6%,70.3,-178,-1.45872,-1.07247,-1.35442,0.511,0.548,6.15,123.45,14.3,75000,49734
65,True,935,1565,100,30,5,66.6%,100.7,-57,2.08223,0.23265,-1.99874,2.67,0.207,6.75,121.3,24.0,75000,24538
66,True,935,1565,100,30,5,70.6%,91.3,-139,0.49785,-0.00097,-1.40922,3.198,0.642,7.091,111.15,11.75,75000,34734
67,True,935,1565,100,30,5,74.6%,94.15,-51,-0.61604,-0.32896,-1.13001,0.597,0.577,6.696,125.15,9.3,75000,43461
68,True,935,1565,100,30,5,74.6%,91.1,-306,-0.14008,-0.60231,-1.17889,0.518,0.479,7.129,120.8,22.6,75000,44522
69,True,935,1565,100,30,5,74.6%,93.55,-119,0.11525,-0.74814,-1.16235,0.909,1.831,6.234,121.85,29.05,75000,44158
70,True,935,1565,100,30,5,70.6%,94.95,-85,0.66426,2.27947,-1.39595,5.859,0.523,7.515,111.3,17.85,75000,34465
71,True,935,1565,100,30,5,70.6%,96.75,-59,0.88905,0.08968,-1.13865,2.524,6.0,7.152,118.8,22.15,75000,31113
72,True,935,1565,100,30,5,70.6%,93.7,-106,-0.37549,-0.57621,-1.38862,0.725,0.577,6.664,114.15,25.6,75000,34324
73,True,935,1565,100,30,5,70.6%,95.4,-77,-0.15829,-0.64687,-1.20263,12.74,0.707,7.279,112.4,26.05,75000,31751
74,True,935,1565,100,30,5,70.6%,74.35,-60,-0.07254,-0.78588,-1.21029,2.245,0.548,6.97,121.7,8.0,75000,31833
75,True,935,1565,100,30,5,70.6%,92.55,-90,0.32021,-0.30976,-1.39193,0.838,0.216,7.736,107.0,14.85,75000,34387
76,True,935,1565,100,30,5,74.6%,73.55,-125,-1.37946,-1.12417,-1.28792,0.572,0.528,6.268,125.4,19.05,75000,47291
77,True,935,1565,100,30,5,78.6%,63.6,-130,-1.65493,-1.04293,-1.19605,0.533,0.548,5.699,128.25,22.15,75000,51168
78,True,935,1565,100,30,5,74.6%,55.1,-244,-0.14345,-0.20937,-1.07567,7.685,0.548,6.387,122.1,9.1,75000,42263
79,True,935,1565,100,30,5,70.6%,66.45,-386,0.13697,-1.04623,-1.48872,2.32,0.643,7.113,105.4,15.05,75000,36988
80,True,935,1565,100,30,5,74.6%,91.7,-182,-0.41517,-0.93834,-1.2503,0.477,0.391,6.158,119.15,13.2,75000,46233
81,True,935,1565,100,30,5,70.6%,76.0,-153,0.43972,-1.15489,-1.47583,0.576,0.577,6.745,119.15,31.55,75000,36500
82,True,935,1565,100,30,5,70.6%,94.4,-30,1.92762,1.85606,-1.41126,0.531,0.548,6.583,120.8,14.3,75000,34777
83,True,935,1565,100,30,5,78.6%,61.45,-85,-1.07686,-0.77015,-1.14556,1.019,0.577,6.579,122.5,12.0,75000,51929
84,True,935,1565,100,30,5,74.6%,56.3,-230,0.10903,-0.86258,-1.04075,2.41,nan,7.146,125.5,14.5,75000,39614
85,True,935,1565,100,30,5,70.6%,96.85,-93,1.55739,0.14265,-1.47914,0.86,0.535,7.283,113.25,16.25,75000,36618
86,True,935,1565,100,30,5,74.6%,75.05,-235,0.30562,-1.22732,-1.03392,1.008,nan,7.571,128.55,18.4,75000,39782
87,True,935,1565,100,30,5,70.6%,95.95,-218,2.91323,-1.349,-0.64501,3.096,2.948,7.694,88.15,29.25,75000,26720
88,True,935,1565,100,30,5,70.6%,93.35,-69,0.59379,-0.3196,-1.39057,0.502,0.548,7.52,117.1,4.3,75000,34361
89,True,935,1565,100,30,5,74.6%,93.65,-101,-0.41062,0.47687,-1.06198,0.506,0.548,6.429,130.1,17.4,75000,39276
90,True,935,1565,100,30,5,70.6%,69.6,-169,0.75516,-1.11993,-1.49718,0.698,0.577,6.703,120.9,24.35,75000,37361
91,True,935,1565,100,30,5,70.6%,99.3,-61,0.33591,-1.00105,-0.69496,0.739,0.882,7.837,106.25,21.15,75000,27682
92,True,935,1565,100,30,5,74.6%,92.35,-113,0.38376,0.45589,-1.03184,0.836,1.136,6.74,120.4,22.55,75000,39847
93,True,935,1565,100,30,5,70.6%,59.0,-146,0.31994,0.22423,-1.15253,2.273,0.625,7.443,105.8,15.35,75000,31245
94,True,935,1565,100,30,5,74.6%,91.55,-640,-0.23926,8.50771,-1.03743,0.509,nan,6.257,124.6,11.3,75000,39689
95,True,935,1565,100,30,5,74.6%,81.15,-94,-0.90033,-0.06306,-1.0314,0.643,0.528,6.924,119.85,28.1,75000,39862
96,True,935,1565,100,30,5,74.6%,98.65,-54,-1.53659,-0.96115,-1.32564,0.817,1.651,6.304,123.45,26.75,75000,48549
97,True,935,1565,100,30,5,70.6%,95.25,-75,0.74802,0.24048,-0.89485,3.458,2.507,8.415,101.15,17.0,75000,29160
98,True,935,1565,100,30,5,74.6%,54.3,-152,-1.27621,-1.03385,-1.06915,0.493,0.5,6.933,120.95,8.75,75000,39191
99,True,935,1565,100,30,5,74.6%,68.3,-144,-0.4506,-0.63561,-1.27897,0.664,0.543,6.48,129.3,15.4,75000,47025
100,True,935,1565,100,30,5,74.6%,95.4,-209,-0.20081,2.81407,-1.1066,12.893,0.577,7.191,113.8,13.05,75000,38853
101,True,935,1565,100,30,5,70.6%,58.1,-158,-0.73655,-0.87877,-1.49417,0.651,0.577,7.427,119.2,10.75,75000,37222
102,True,935,1565,100,30,5,70.6%,72.15,-84,-0.50815,0.33507,-1.44532,0.649,0.548,7.021,126.65,19.5,75000,35580
103,True,935,1565,100,30,5,74.6%,81.95,-141,0.09422,0.75825,-1.09138,0.805,0.555,7.348,117.65,31.25,75000,42622
104,True,935,1565,100,30,5,74.6%,55.0,-446,-0.9476,-0.72687,-1.35506,0.801,nan,6.84,110.05,19.5,75000,49764
105,True,935,1565,100,30,5,70.6%,96.4,-67,1.64481,-0.50162,-0.6438,0.811,0.577,7.575,106.3,32.65,75000,27025
106,True,935,1565,100,30,5,74.6%,92.3,-311,-0.60097,3.05574,-1.32771,0.595,0.548,7.434,112.45,19.35,75000,37897
107,True,935,1565,100,30,5,70.6%,57.35,-122,-0.50131,-0.68096,-1.49365,0.571,0.577,6.531,120.5,10.85,75000,37199
108,True,935,1565,100,30,5,70.6%,93.65,-285,0.43289,-0.79339,-1.49516,0.908,1.805,7.329,113.2,10.6,75000,37267
109,True,935,1565,100,30,5,74.6%,69.3,-212,-0.29286,0.46479,-1.08663,0.589,0.577,7.012,111.35,17.2,75000,39016
110,True,935,1565,100,30,5,70.6%,55.35,-91,0.24583,-0.40644,-0.97476,0.845,0.648,7.291,118.95,17.55,75000,29745
111,True,935,1565,100,30,5,74.6%,93.95,-210,-0.62112,-0.9949,-1.27426,0.508,0.548,7.013,122.3,16.1,75000,46889
112,True,935,1565,100,30,5,70.6%,64.5,-145,-0.05464,-0.33474,-1.24227,0.603,0.548,6.67,120.55,12.7,75000,32191
113,True,935,1565,100,30,5,74.6%,99.55,-102,-0.06657,-0.33358,-1.04423,1.279,0.533,7.324,117.45,30.5,75000,39545
114,True,935,1565,100,30,5,74.6%,58.95,-64,-0.10408,0.02985,-1.03402,0.676,0.736,6.719,105.3,25.1,75000,39779
115,True,935,1565,100,30,5,70.6%,54.4,-165,1.17192,0.03721,-1.49868,0.763,0.647,6.75,117.7,15.25,75000,37433
116,True,935,1565,100,30,5,66.6%,101.6,-112,3.4033,-1.41818,-1.93332,2.38,0.515,8.318,101.05,13.2,75000,22159
117,True,935,1565,100,30,5,74.6%,66.7,-179,-0.51196,-1.32826,-1.03802,1.026,0.548,6.837,119.85,19.45,75000,39675
118,True,935,1565,100,30,5,70.6%,55.15,-282,0.1582,1.50656,-1.38873,0.641,0.0,7.437,117.35,16.3,75000,34326
119,True,935,1565,100,30,5,70.6%,79.35,-222,0.0196,-1.31479,-1.49603,0.501,0.498,6.824,116.8,11.05,75000,37307
120,True,935,1565,100,30,5,70.6%,65.9,-174,-0.24017,-0.27237,-1.32185,0.695,0.707,6.545,110.85,14.75,75000,33222
121,True,935,1565,100,30,5,74.6%,73.15,-133,-0.54591,-0.16365,-1.03879,0.797,0.577,6.664,119.45,19.8,75000,39657
122,True,935,1565,100,30,5,74.6%,92.05,-155,-0.58277,-0.90385,-1.0591,0.584,0.577,6.245,113.45,26.55,75000,39313
123,True,935,1565,100,30,5,70.6%,73.9,-7,-0.31813,1.34888,-1.23092,0.672,0.548,7.528,125.65,21.5,75000,32061
124,True,935,1565,100,30,5,74.6%,83.8,-112,-0.41252,0.17226,-1.04201,0.515,nan,7.138,128.1,23.9,75000,39588
125,True,935,1565,100,30,5,74.6%,89.8,-241,-0.70108,-1.18045,-1.0342,1.957,0.64,6.371,128.3,20.5,75000,39774
126,True,935,1565,100,30,5,70.6%,94.35,-129,-0.6826,-0.53707,-1.49115,0.571,0.577,7.328,127.15,16.45,75000,37090
127,True,935,1565,100,30,5,70.6%,63.95,-186,1.23495,3.17843,-1.35216,1.149,0.577,6.911,126.8,26.5,75000,33687
128,True,935,1565,100,30,5,74.6%,55.35,-141,-0.88988,-0.35118,-1.28732,0.581,0.548,6.377,119.15,20.05,75000,47273
129,True,935,1565,100,30,5,74.6%,54.7,-86,-1.38385,-0.96954,-1.07555,0.715,0.957,6.506,130.65,16.75,75000,42260
130,True,935,1565,100,30,5,74.6%,94.65,-37,-1.0911,-0.53497,-1.16395,0.612,0.682,7.094,125.95,25.25,75000,44193
131,True,935,1565,100,30,5,70.6%,60.55,-80,-0.14809,-1.07692,-1.41619,1.139,0.548,7.698,109.25,15.3,75000,34883
132,True,935,1565,100,30,5,74.6%,91.4,-189,-0.08605,-0.35826,-1.03169,0.703,0.548,7.585,122.2,15.7,75000,39852
133,True,935,1565,100,30,5,74.6%,91.15,-202,0.20608,-0.28941,-1.2791,0.583,0.577,6.382,121.55,16.65,75000,47029
134,True,935,1565,100,30,5,70.6%,90.5,-54,-1.17943,-0.40813,-1.4949,0.6,0.577,7.136,127.15,21.95,75000,37255
135,True,935,1565,100,30,5,74.6%,56.05,-262,-0.73733,-0.52459,-1.25247,0.522,0.533,6.389,127.1,17.15,75000,46290
136,True,935,1565,100,30,5,70.6%,94.9,-100,-0.6163,-1.11665,-1.38623,3.359,0.561,6.974,126.25,12.85,75000,34279
137,True,935,1565,100,30,5,74.6%,58.55,-145,-0.28052,-0.67529,-1.23666,0.773,0.785,7.539,114.3,21.35,75000,38189
138,True,935,1565,100,30,5,70.6%,92.6,-133,0.73519,-0.53032,-1.48757,6.977,0.577,6.573,128.0,9.45,75000,36941
139,True,935,1565,100,30,5,70.6%,96.1,-141,0.49259,-0.72477,-0.69574,0.686,0.493,7.267,122.9,35.8,75000,27689
140,True,935,1565,100,30,5,66.6%,99.5,-20,6.37275,1.8998,-1.91608,0.952,0.504,8.099,106.9,21.65,75000,21863
141,True,935,1565,100,30,5,70.6%,96.15,-73,0.38336,-0.72627,-1.21973,1.034,0.723,7.427,124.05,14.3,75000,31936
142,True,935,1565,100,30,5,70.6%,96.15,-210,-0.14423,-1.42129,-1.47722,0.576,0.548,7.875,114.35,14.2,75000,36549
143,True,935,1565,100,30,5,74.6%,54.85,-284,0.28875,-1.19012,-1.09177,0.614,nan,7.127,122.05,9.15,75000,38971
144,True,935,1565,100,30,5,70.6%,93.95,-160,-0.83438,-0.5487,-1.49365,5.298,0.707,6.105,113.65,20.25,75000,37199
145,True,935,1565,100,30,5,74.6%,94.2,-150,0.50303,-0.35176,-1.05338,0.507,0.133,6.301,124.85,18.75,75000,39393
146,True,935,1565,100,30,5,70.6%,78.3,-28,-0.68316,0.33668,-1.49754,0.797,0.524,6.691,115.6,23.1,75000,37378
147,True,935,1565,100,30,5,70.6%,94.85,-213,-0.07421,0.79353,-1.40649,8.152,0.784,7.161,124.15,20.35,75000,34677
148,True,935,1565,100,30,5,70.6%,92.0,-268,-0.21564,-1.4167,-1.46978,4.21,0.577,6.466,105.9,15.5,75000,36296
149,True,935,1565,100,30,5,70.6%,92.25,-211,1.65723,-0.8541,-0.6577,0.486,0.442,7.391,103.4,22.45,75000,27287
150,True,935,1565,100,30,5,70.6%,85.05,-85,-0.5227,-1.23801,-1.41797,0.696,0.535,6.772,113.35,25.6,75000,34922
151,True,935,1565,100,30,5,70.6%,88.85,-181,0.22354,-0.95158,-1.40841,7.287,1.107,7.308,105.55,7.45,75000,34717
152,True,935,1565,100,30,5,70.6%,70.25,-246,-0.53516,0.36766,-1.38359,0.871,0.548,6.558,114.4,35.8,75000,34230
153,True,935,1565,100,30,5,70.6%,91.85,-63,-0.24553,-0.10437,-1.47271,0.595,0.577,6.842,123.4,19.75,75000,36393
154,True,935,1565,100,30,5,70.6%,92.7,-184,-0.27784,0.55878,-1.41036,0.783,0.546,6.931,110.1,15.85,75000,34758
155,True,935,1565,100,30,5,70.6%,94.5,-100,0.50105,0.85758,-1.19866,1.837,3.405,6.67,124.15,14.95,75000,31709
156,True,935,1565,100,30,5,74.6%,94.6,-239,-0.86147,-1.15302,-1.1891,0.654,0.766,6.801,126.55,24.7,75000,44751
157,True,935,1565,100,30,5,74.6%,93.05,-96,-0.30478,-0.62184,-1.05349,0.519,0.492,6.222,124.55,36.3,75000,41706
158,True,935,1565,100,30,5,74.6%,52.55,-89,-0.78647,-0.55063,-1.03365,0.54,0.512,6.453,123.95,28.0,75000,39790
159,True,935,1565,100,30,5,74.6%,100.45,-76,0.70255,-0.13988,-1.20453,0.833,1.188,6.787,117.45,50.85,75000,45105
160,True,935,1565,100,30,5,70.6%,57.9,-265,-0.13597,-0.91111,-1.41351,2.99,1.024,6.897,118.5,11.55,75000,34825
161,True,935,1565,100,30,5,74.6%,94.55,-106,-0.60659,-0.38292,-1.06828,0.777,1.053,6.92,123.3,14.7,75000,42086
162,True,935,1565,100,30,5,74.6%,56.3,-261,-0.78425,1.19547,-1.29077,0.75,0.577,6.388,119.5,19.4,75000,47378
163,True,935,1565,100,30,5,74.6%,55.55,-135,-0.58065,0.36298,-1.18466,2.158,nan,6.841,127.7,13.3,75000,44651
164,True,935,1565,100,30,5,70.6%,57.0,-62,1.68737,0.20832,-0.65881,0.696,0.548,7.24,105.9,24.45,75000,27302
165,True,935,1565,100,30,5,70.6%,93.5,-139,0.10278,-0.97302,-1.25422,1.421,2.916,6.891,115.1,19.95,75000,32332
166,True,935,1565,100,30,5,78.6%,69.2,-208,-1.02311,-0.80918,-1.30574,0.635,0.577,6.176,128.8,17.35,75000,50292
167,True,935,1565,100,30,5,74.6%,95.8,-103,-0.21233,-0.9004,-1.03646,1.102,3.386,6.409,125.6,16.2,75000,39713
168,False,935,1565,100,30,5,62.6%,0.0,-1,,,,,,,,,75000,0
169,True,935,1565,100,30,5,74.6%,54.4,-231,-0.53609,-0.23061,-1.22209,0.574,nan,6.362,123.05,17.4,75000,45522
170,True,935,1565,100,30,5,70.6%,94.0,-86,0.34234,-0.02343,-1.03171,0.713,0.851,6.797,111.1,38.75,75000,30188
171,True,935,1565,100,30,5,74.6%,91.9,-259,-0.39837,-0.45014,-1.15798,0.53,0.707,6.25,123.55,11.8,75000,44063
172,True,935,1565,100,30,5,70.6%,87.05,-67,0.25731,-1.1336,-0.64302,1.436,0.518,8.051,78.25,22.55,75000,26997
173,True,935,1565,100,30,5,74.6%,78.3,-127,-1.13303,-0.77655,-1.07309,3.943,0.125,6.73,119.3,24.4,75000,42202
174,True,935,1565,100,30,5,74.6%,67.75,-166,-0.43238,0.22885,-1.06441,0.499,nan,6.674,128.6,19.5,75000,39246
175,True,935,1565,100,30,5,74.6%,92.95,-199,-0.74556,-1.15138,-1.0343,0.678,0.533,6.618,123.25,21.55,75000,39771
176,True,935,1565,100,30,5,70.6%,89.1,-73,-1.28724,-0.87651,-1.49331,0.714,0.513,6.985,123.95,26.8,75000,37184
177,True,935,1565,100,30,5,70.6%,54.2,-138,-0.02211,-0.44069,-1.49439,2.043,0.548,6.512,128.15,6.95,75000,37232
178,True,935,1565,100,30,5,70.6%,81.6,-144,-0.75857,-0.81203,-1.49374,0.949,0.535,7.158,129.75,43.45,75000,37203
179,True,935,1565,100,30,5,70.6%,91.7,-149,-0.37688,-0.82836,-1.23225,0.591,nan,6.675,116.15,18.0,75000,32076
180,True,935,1565,100,30,5,78.6%,60.1,-157,-1.49563,-1.06264,-1.16961,4.552,nan,7.224,129.1,10.75,75000,51506
181,False,935,1565,100,30,5,62.6%,0.0,-1,,,,,,,,,75000,0
182,True,935,1565,100,30,5,70.6%,92.75,-184,1.9862,-0.46086,-0.642,1.313,2.531,6.891,108.9,25.1,75000,26945
183,True,935,1565,100,30,5,74.6%,67.7,-141,-1.05666,0.46526,-1.2752,0.723,1.119,6.486,130.3,27.6,75000,46916
184,True,935,1565,100,30,5,74.6%,89.85,-166,-0.99519,0.4585,-1.09439,0.905,0.535,6.438,118.45,28.6,75000,42689
185,True,935,1565,100,30,5,74.6%,95.65,-181,1.44142,-0.40392,-1.0615,1.157,0.577,7.165,118.3,18.0,75000,39282
186,True,935,1565,100,30,5,70.6%,60.3,-227,-0.24705,0.06452,-1.4957,4.567,5.167,7.016,119.05,14.7,75000,37292
187,True,935,1565,100,30,5,74.6%,90.9,-236,-0.03049,-0.73006,-1.03267,0.647,0.5,6.823,111.95,20.0,75000,39820
188,True,935,1565,100,30,5,74.6%,82.85,-188,-1.24658,1.23276,-1.06196,0.739,0.659,5.652,128.45,21.5,75000,41929
189,True,935,1565,100,30,5,74.6%,91.0,-190,-0.50333,-0.81863,-1.04066,0.525,0.479,6.02,96.2,9.5,75000,39616
190,True,935,1565,100,30,5,74.6%,76.3,-132,-0.72499,-0.98165,-1.09906,0.858,nan,6.88,114.45,29.85,75000,42792
191,True,935,1565,100,30,5,70.6%,93.3,-46,0.0947,-0.34544,-1.48429,2.217,5.792,6.852,113.35,21.8,75000,36811
192,True,935,1565,100,30,5,70.6%,93.25,-245,0.06845,-0.87331,-1.3958,1.056,0.577,7.54,121.75,13.7,75000,34462
193,True,935,1565,100,30,5,70.6%,89.75,-145,-1.03308,-1.03982,-1.49555,2.301,6.683,6.937,123.0,28.2,75000,37285
194,True,935,1565,100,30,5,70.6%,85.35,-195,-0.0299,-0.09873,-1.39523,0.732,0.577,6.769,108.2,29.1,75000,34451
