Run Number,Catastrophe Point Found?,Fundamentalists Initialised,Speculators Initialised,Speculators Added/Removed Per Cycle,Num Cycle,Cool off Per Cycle,Speculator Proportion at CUSP,Market Price at CUSP,Excess Demand,Kurtosis MP,Kurtosis ED,Kurtosis SP,MP Volatility Last 100 Trades,MP Volatility Last 10 Trades,Overall Sim Volatility,Pre-CUSP Market Price Difference,Last 100 Pre-CUSP Market Prices Difference,Total Trades,Catastrophe Point Index
80,True,900,1600,25,40,5,68.0%,63.45,-304,-0.01268,-0.78126,-1.12511,0.534,0.707,6.118,102.4,13.95,100000,54727
81,True,900,1600,25,40,5,68.0%,71.85,-235,1.34224,-0.52888,-1.21425,0.519,0.577,6.234,116.95,10.8,100000,58547
82,True,900,1600,25,40,5,68.0%,91.4,-457,-0.35722,-0.53312,-1.12067,0.672,0.577,6.852,108.3,15.8,100000,54419
83,True,900,1600,25,40,5,67.0%,91.15,-443,-0.32775,-0.95878,-1.32884,0.498,0.556,6.608,105.75,14.7,100000,48669
84,True,900,1600,25,40,5,68.0%,66.6,-462,-0.14273,-0.72358,-1.19875,0.509,0.577,6.188,116.3,11.35,100000,57933
85,True,900,1600,25,40,5,68.0%,56.2,-388,-0.90313,-1.26099,-1.18292,0.643,0.592,6.017,121.85,16.3,100000,57312
86,True,900,1600,25,40,5,67.0%,92.95,-420,-0.03292,-1.18874,-1.12353,0.702,0.5,7.029,113.9,12.95,100000,43322
87,True,900,1600,25,40,5,68.0%,68.0,-383,-0.16643,-1.23194,-1.13005,0.755,0.577,6.57,126.75,12.5,100000,55017
88,True,900,1600,25,40,5,68.0%,67.15,-713,-0.77214,-0.94842,-1.29747,0.51,0.577,6.463,113.2,11.4,100000,62357
89,True,900,1600,25,40,5,68.0%,57.45,-225,0.80079,-0.80035,-1.13089,1.815,0.643,6.515,125.7,17.75,100000,52308
90,True,900,1600,25,40,5,68.0%,66.75,-352,-0.86681,-1.20308,-1.13582,0.583,0.577,6.801,105.25,15.4,100000,52163
91,True,900,1600,25,40,5,67.0%,91.2,-337,-0.25352,-1.0625,-1.33724,5.607,0.577,6.525,104.2,18.55,100000,48996
92,True,900,1600,25,40,5,68.0%,68.4,-420,0.28222,0.1212,-1.245,0.588,0.548,6.783,117.15,18.4,100000,59818
93,True,900,1600,25,40,5,68.0%,60.15,-798,-0.43462,0.69588,-1.24051,0.578,0.577,6.058,111.5,9.9,100000,59626
94,True,900,1600,25,40,5,68.0%,52.6,-410,-0.23435,0.09767,-1.11799,0.533,nan,6.499,118.75,8.6,100000,54188
95,True,900,1600,25,40,5,68.0%,91.15,-570,0.16555,-0.25864,-1.12439,4.9,0.577,5.998,110.35,15.35,100000,54681
96,False,900,1600,25,40,5,64.0%,0.0,0,,,,,,,,,100000,0
97,True,900,1600,25,40,5,68.0%,92.2,-288,-0.21427,-0.86058,-1.13462,0.525,0.577,6.544,101.95,10.6,100000,55258
98,True,900,1600,25,40,5,68.0%,93.9,-270,-0.5385,-0.75941,-1.11424,3.931,13.576,6.477,113.35,6.25,100000,53532
99,False,900,1600,25,40,5,64.0%,0.0,0,,,,,,,,,100000,0
100,True,900,1600,25,40,5,68.0%,56.55,-363,-0.46127,-0.70165,-1.24722,1.837,0.546,6.325,110.2,10.35,100000,59914
101,False,900,1600,25,40,5,64.0%,0.0,0,,,,,,,,,100000,0
102,False,900,1600,25,40,5,64.0%,0.0,-1,,,,,,,,,100000,0
103,False,900,1600,25,40,5,64.0%,0.0,0,,,,,,,,,100000,0
104,False,900,1600,25,40,5,64.0%,0.0,0,,,,,,,,,100000,0
105,True,900,1600,25,40,5,68.0%,90.5,-292,-0.14985,-1.36255,-1.1216,0.538,0.548,6.46,125.1,20.4,100000,54489
106,True,900,1600,25,40,5,67.0%,69.45,-284,-0.72105,-1.2264,-1.35704,0.547,0.577,6.838,107.5,18.0,100000,49857
107,True,900,1600,25,40,5,68.0%,92.2,-301,0.35594,-0.85769,-1.14016,0.598,0.599,5.949,105.35,12.35,100000,52052
108,False,900,1600,25,40,5,64.0%,0.0,-1,,,,,,,,,100000,0
109,True,900,1600,25,40,5,68.0%,71.65,-265,-0.56023,-1.1767,-1.24455,0.576,0.548,6.84,110.7,28.45,100000,50712
110,True,900,1600,25,40,5,68.0%,78.8,-380,-0.64441,-1.1872,-1.29019,0.784,1.016,6.62,110.0,8.5,100000,61961
111,True,900,1600,25,40,5,68.0%,69.4,-360,-0.56686,0.09463,-1.11494,0.683,1.0,6.183,111.5,18.45,100000,53790
112,False,900,1600,25,40,5,64.0%,0.0,0,,,,,,,,,100000,0
113,True,900,1600,25,40,5,67.0%,93.6,-148,0.22586,-1.06403,-1.17821,0.617,0.705,7.289,103.4,22.25,100000,44507
114,False,900,1600,25,40,5,64.0%,0.0,-1,,,,,,,,,100000,0
115,True,900,1600,25,40,5,68.0%,80.7,-305,0.07252,-1.28897,-1.17732,0.62,0.707,6.333,114.95,11.45,100000,57091
116,True,900,1600,25,40,5,67.0%,68.2,-142,0.95493,0.60099,-1.34671,0.582,nan,6.793,138.45,6.3,100000,49390
117,True,900,1600,25,40,5,68.0%,91.15,-689,0.54194,1.36534,-1.11683,0.583,0.546,6.592,106.6,18.9,100000,54066
118,True,900,1600,25,40,5,68.0%,76.95,-212,-1.52654,-1.17122,-1.16488,7.06,0.361,6.537,124.0,13.65,100000,56594
119,True,900,1600,25,40,5,68.0%,59.75,-269,-1.29537,-1.14395,-1.2758,0.751,0.445,5.975,123.3,17.6,100000,61227
120,True,900,1600,25,40,5,69.0%,55.15,-274,-1.02816,-0.67814,-1.23409,0.571,0.643,6.697,118.4,8.6,100000,63259
121,True,900,1600,25,40,5,68.0%,83.7,-326,-0.01328,-1.26532,-1.19141,0.646,0.707,6.497,112.3,23.05,100000,57645
122,True,900,1600,25,40,5,67.0%,54.75,-430,-0.58632,-0.77352,-1.28722,0.577,0.511,6.484,109.95,12.5,100000,47270
123,True,900,1600,25,40,5,68.0%,56.95,-457,0.24458,0.18731,-1.12222,0.502,0.548,6.111,120.05,21.45,100000,54534
124,True,900,1600,25,40,5,68.0%,83.5,-146,-0.43319,-1.05483,-1.16523,2.589,0.548,6.656,110.4,23.15,100000,56608
125,True,900,1600,25,40,5,67.0%,55.7,-218,1.52663,-0.26178,-1.10993,0.546,0.548,7.036,112.7,19.05,100000,43029
126,False,900,1600,25,40,5,64.0%,0.0,0,,,,,,,,,100000,0
127,True,900,1600,25,40,5,68.0%,91.05,-192,-0.5842,-1.10357,-1.23285,1.117,0.749,5.882,125.95,25.4,100000,59304
128,True,900,1600,25,40,5,67.0%,84.55,-239,-0.13531,-1.04123,-1.28646,0.562,0.83,6.483,124.15,30.9,100000,47247
129,False,900,1600,25,40,5,64.0%,0.0,0,,,,,,,,,100000,0
130,False,900,1600,25,40,5,64.0%,0.0,-1,,,,,,,,,100000,0
131,False,900,1600,25,40,5,64.0%,0.0,-1,,,,,,,,,100000,0
132,True,900,1600,25,40,5,67.0%,67.1,-312,-0.02321,-1.10167,-1.05954,4.033,0.577,7.7,104.8,17.3,100000,41867
133,True,900,1600,25,40,5,68.0%,59.8,-397,0.35283,-1.09688,-1.16907,0.533,0.577,6.673,115.2,7.25,100000,51514
134,True,900,1600,25,40,5,67.0%,90.5,-326,-0.59237,-0.98097,-1.34464,1.763,0.5,7.445,116.3,43.05,100000,49301
135,True,900,1600,25,40,5,68.0%,91.25,-434,-0.47646,-0.31844,-1.14432,0.84,2.022,6.595,116.35,17.55,100000,51956
136,True,900,1600,25,40,5,67.0%,90.25,-243,0.07046,-0.69687,-1.11298,0.557,0.577,7.032,119.45,18.05,100000,43095
137,False,900,1600,25,40,5,64.0%,0.0,0,,,,,,,,,100000,0
138,True,900,1600,25,40,5,67.0%,92.75,-268,-0.06221,-1.50851,-1.30649,0.561,0.548,6.65,120.65,15.1,100000,47879
139,True,900,1600,25,40,5,68.0%,93.2,-138,-0.20796,-1.17871,-1.16766,0.677,nan,6.98,122.25,19.95,100000,56706
140,True,900,1600,25,40,5,68.0%,91.2,-473,-0.09301,0.34329,-1.11556,1.081,nan,6.593,130.3,23.45,100000,53899
141,True,900,1600,25,40,5,67.0%,95.35,-129,-0.02958,-1.34664,-1.18923,0.511,nan,6.603,104.8,9.6,100000,44754
142,True,900,1600,25,40,5,68.0%,59.15,-359,-0.30182,-0.27981,-1.22302,0.567,0.479,5.953,105.9,14.6,100000,58900
143,True,900,1600,25,40,5,68.0%,71.1,-386,-0.67524,-0.90357,-1.123,0.588,nan,6.717,101.0,6.7,100000,54588
144,True,900,1600,25,40,5,67.0%,91.6,-283,-0.85028,-0.15536,-1.29119,0.513,nan,7.078,115.45,26.5,100000,47391
145,True,900,1600,25,40,5,67.0%,91.75,-288,0.35496,-1.40665,-1.34623,0.616,nan,6.956,114.0,9.7,100000,49369
146,False,900,1600,25,40,5,64.0%,0.0,-1,,,,,,,,,100000,0
147,True,900,1600,25,40,5,68.0%,90.3,-512,-0.05903,-0.75545,-1.33396,0.618,0.577,7.08,104.0,19.7,100000,50133
148,True,900,1600,25,40,5,68.0%,91.45,-291,-0.1108,-0.56412,-1.14753,0.793,0.577,6.546,98.0,0.9,100000,55864
149,True,900,1600,25,40,5,68.0%,91.95,-561,0.13068,-1.03731,-1.29928,0.509,0.584,6.7,115.05,12.85,100000,62459
150,False,900,1600,25,40,5,64.0%,0.0,-1,,,,,,,,,100000,0
151,True,900,1600,25,40,5,69.0%,90.4,-540,-0.75862,0.30278,-1.23118,0.69,0.577,6.079,113.35,11.45,100000,72637
152,False,900,1600,25,40,5,64.0%,0.0,0,,,,,,,,,100000,0
153,False,900,1600,25,40,5,64.0%,0.0,-1,,,,,,,,,100000,0
154,True,900,1600,25,40,5,67.0%,56.35,-193,-0.57309,-1.11058,-1.21451,3.25,0.548,6.845,119.9,19.75,100000,45340
155,True,900,1600,25,40,5,68.0%,90.65,-261,0.14808,-0.97223,-1.1704,0.623,nan,6.153,112.35,1.7,100000,56816
156,True,900,1600,25,40,5,69.0%,55.35,-218,-0.34695,-1.10914,-1.16726,0.51,0.577,5.777,120.05,11.45,100000,64753
157,True,900,1600,25,40,5,69.0%,60.0,-737,-0.53932,-0.75669,-1.15407,0.583,0.577,6.049,112.45,8.35,100000,65485
158,True,900,1600,25,40,5,68.0%,91.8,-228,-0.59861,-1.16287,-1.11518,0.599,0.577,6.512,115.3,15.0,100000,53837
159,True,900,1600,25,40,5,67.0%,92.4,-75,-0.14735,-1.05752,-1.06947,0.653,nan,6.447,112.6,20.7,100000,42115
160,False,900,1600,25,40,5,64.0%,0.0,-1,,,,,,,,,100000,0
161,False,900,1600,25,40,5,64.0%,0.0,-1,,,,,,,,,100000,0
162,True,900,1600,25,40,5,68.0%,58.55,-537,-1.14497,1.16577,-1.16977,0.809,nan,6.446,123.9,11.95,100000,56791
163,False,900,1600,25,40,5,64.0%,0.0,0,,,,,,,,,100000,0
164,True,900,1600,25,40,5,67.0%,53.15,-330,0.32202,2.39939,-1.15609,0.539,nan,6.809,119.6,10.15,100000,44022
165,True,900,1600,25,40,5,68.0%,91.2,-212,0.27781,0.00193,-1.15045,1.114,0.707,6.022,116.9,15.4,100000,51829
166,False,900,1600,25,40,5,64.0%,0.0,-1,,,,,,,,,100000,0
167,True,900,1600,25,40,5,68.0%,91.05,-263,-0.12805,-1.55055,-1.12263,0.564,0.548,6.689,106.25,21.3,100000,54563
168,True,900,1600,25,40,5,67.0%,91.4,-249,-1.01992,-1.41664,-1.34431,0.818,0.167,7.035,111.2,15.1,100000,49287
169,True,900,1600,25,40,5,68.0%,91.75,-347,-0.68701,-1.26205,-1.17353,0.548,0.534,6.746,120.3,12.2,100000,56941
170,True,900,1600,25,40,5,68.0%,65.85,-328,-0.50325,-1.2738,-1.28439,0.657,0.577,6.756,107.8,19.55,100000,50425
171,True,900,1600,25,40,5,67.0%,92.05,-323,0.26761,-1.11432,-1.14864,0.499,0.529,6.679,94.55,21.6,100000,43861
172,False,900,1600,25,40,5,64.0%,0.0,0,,,,,,,,,100000,0
173,True,900,1600,25,40,5,67.0%,91.1,-200,-0.88232,0.01257,-1.35478,1.097,0.516,6.56,126.05,23.65,100000,49751
174,True,900,1600,25,40,5,67.0%,87.7,-236,0.0125,-1.18141,-1.2563,0.672,0.548,6.683,111.0,11.9,100000,46392
175,False,900,1600,25,40,5,64.0%,0.0,0,,,,,,,,,100000,0
176,True,900,1600,25,40,5,67.0%,76.95,-397,1.33763,1.02255,-1.02717,3.147,0.548,6.666,122.35,30.5,100000,40725
177,True,900,1600,25,40,5,67.0%,92.15,-160,0.61017,-0.6536,-1.05175,4.072,nan,6.74,109.95,29.45,100000,41658
178,True,900,1600,25,40,5,67.0%,91.65,-212,0.51263,0.99069,-1.03006,0.581,0.664,6.988,115.8,13.9,100000,40898
179,True,900,1600,25,40,5,68.0%,89.25,-196,-0.3017,-1.0827,-1.16912,2.828,0.816,6.496,105.7,46.8,100000,56765
180,True,900,1600,25,40,5,68.0%,59.15,-290,-1.01673,-0.86873,-1.21248,0.513,nan,5.715,110.7,14.25,100000,58476
181,True,900,1600,25,40,5,67.0%,62.35,-351,-0.20432,-1.03354,-1.2892,2.256,nan,6.845,127.75,12.5,100000,47330
182,True,900,1600,25,40,5,68.0%,71.9,-231,-0.50322,-1.29099,-1.14551,0.509,nan,6.666,120.05,19.7,100000,51930
183,True,900,1600,25,40,5,67.0%,93.85,-249,-0.15638,-1.16035,-1.21749,0.692,1.031,7.431,100.15,18.2,100000,45411
184,True,900,1600,25,40,5,68.0%,56.55,-310,-1.35089,-0.56189,-1.21345,0.57,nan,6.345,125.65,15.85,100000,58515
185,True,900,1600,25,40,5,68.0%,72.8,-141,-0.78518,-0.41666,-1.21804,0.507,0.577,6.8,130.35,17.0,100000,58699
186,True,900,1600,25,40,5,67.0%,54.6,-361,-0.3006,-0.7168,-1.28877,1.157,1.451,6.46,115.25,12.95,100000,47317
187,False,900,1600,25,40,5,64.0%,0.0,-1,,,,,,,,,100000,0
188,True,900,1600,25,40,5,68.0%,90.2,-598,-0.46272,-0.78937,-1.24246,0.514,0.577,6.233,116.15,11.8,100000,59709
189,False,900,1600,25,40,5,64.0%,0.0,0,,,,,,,,,100000,0
190,True,900,1600,25,40,5,69.0%,56.3,-211,-0.36314,0.33671,-1.17176,0.586,0.894,6.263,111.6,17.3,100000,69048
191,False,900,1600,25,40,5,64.0%,0.0,0,,,,,,,,,100000,0
192,True,900,1600,25,40,5,68.0%,91.2,-229,0.48033,-1.10293,-1.1341,0.513,0.577,6.858,104.25,8.3,100000,52211
193,True,900,1600,25,40,5,67.0%,93.75,-436,0.63281,0.80027,-1.03483,0.559,0.548,6.77,99.85,17.65,100000,41111
194,True,900,1600,25,40,5,68.0%,85.05,-387,-0.0059,-0.83387,-1.17398,0.503,0.5,6.856,105.9,33.35,100000,56959
195,False,900,1600,25,40,5,64.0%,0.0,-1,,,,,,,,,100000,0
196,True,900,1600,25,40,5,67.0%,54.35,-244,-0.05938,-1.07762,-1.34975,0.58,0.577,6.251,110.1,17.05,100000,49523
197,True,900,1600,25,40,5,68.0%,93.3,-92,-0.60843,-1.04791,-1.17458,2.454,0.577,6.531,110.95,17.7,100000,51435
198,True,900,1600,25,40,5,68.0%,63.85,-375,0.05483,-1.08251,-1.27827,0.713,1.721,7.15,116.4,17.7,100000,61349
199,True,900,1600,25,40,5,68.0%,63.45,-324,-0.8738,-1.25951,-1.11672,0.5,nan,6.32,127.85,10.85,100000,53008
200,True,900,1600,25,40,5,68.0%,90.55,-416,0.13937,0.28027,-1.11615,0.912,nan,6.702,109.3,19.05,100000,53983
201,True,900,1600,25,40,5,68.0%,84.45,-443,0.74589,0.2005,-1.12894,0.537,0.535,5.852,115.0,23.2,100000,54955
202,True,900,1600,25,40,5,68.0%,56.5,-360,-0.14813,-0.95087,-1.11432,0.514,0.514,6.491,105.15,12.15,100000,53411
203,False,900,1600,25,40,5,64.0%,0.0,0,,,,,,,,,100000,0
204,True,900,1600,25,40,5,67.0%,92.1,-217,-0.32834,-0.96686,-1.1942,0.498,0.561,6.77,123.05,17.85,100000,44867
205,True,900,1600,25,40,5,67.0%,87.0,-700,-0.39451,1.30856,-1.35853,0.558,0.577,6.827,105.1,21.55,100000,49928
206,True,900,1600,25,40,5,68.0%,54.25,-472,-0.41394,-1.14136,-1.23359,1.932,0.103,6.836,112.55,11.9,100000,59335
207,True,900,1600,25,40,5,68.0%,54.3,-198,-0.33855,-0.83214,-1.11897,0.741,0.577,6.329,121.35,16.25,100000,54279
208,True,900,1600,25,40,5,68.0%,92.45,-102,-0.28791,-0.87675,-1.12832,0.582,0.577,6.126,122.95,13.75,100000,52394
209,False,900,1600,25,40,5,64.0%,0.0,-1,,,,,,,,,100000,0
210,True,900,1600,25,40,5,67.0%,65.05,-321,0.1735,-1.1001,-1.2753,1.488,0.577,6.495,111.85,11.3,100000,46919
211,True,900,1600,25,40,5,68.0%,54.0,-637,-0.83193,-1.53112,-1.2576,0.512,0.707,5.884,118.95,6.55,100000,60373
