Run Number,Catastrophe Point Found?,Fundamentalists Initialised,Speculators Initialised,Speculators Added/Removed Per Cycle,Num Cycle,Cool off Per Cycle,Speculator Proportion at CUSP,Market Price at CUSP,Excess Demand,Kurtosis MP,Kurtosis ED,Kurtosis SP,MP Volatility Last 100 Trades,MP Volatility Last 10 Trades,Overall Sim Volatility,Pre-CUSP Market Price Difference,Last 100 Pre-CUSP Market Prices Difference,Total Trades,Catastrophe Point Index
119,True,900,1600,1,45,1,64.76%,90.65,-410,0.07582,-0.78721,-1.20393,1.012,0.577,6.696,92.6,20.15,112500,49811
120,True,900,1600,1,45,1,65.04%,77.75,-435,0.02591,-0.29059,-1.20182,0.55,0.595,6.101,107.5,23.65,112500,65193
121,False,900,1600,1,45,1,64.0%,0.0,0,,,,,,,,,112500,0
122,False,900,1600,1,45,1,64.0%,0.0,0,,,,,,,,,112500,0
123,True,900,1600,1,45,1,65.36%,70.05,-908,0.12243,-1.5326,-1.19923,0.632,0.945,6.817,123.7,9.5,112500,85828
124,True,900,1600,1,45,1,65.0%,54.65,-439,-0.30978,-1.39036,-1.19854,0.585,0.507,6.48,104.15,16.65,112500,63991
125,True,900,1600,1,45,1,64.68%,92.2,-317,1.7852,-0.51512,-1.19777,0.506,0.562,6.528,117.55,8.75,112500,44101
126,True,900,1600,1,45,1,64.92%,52.65,-367,0.6659,-1.46668,-1.20034,0.595,0.548,6.63,107.1,7.15,112500,59460
127,True,900,1600,1,45,1,65.0%,69.9,-235,-0.06775,-0.90843,-1.19851,0.513,0.707,6.073,94.55,7.25,112500,63978
128,True,900,1600,1,45,1,64.68%,91.05,-212,0.11738,-1.00409,-1.20146,0.627,0.577,6.927,89.05,11.05,112500,44519
129,True,900,1600,1,45,1,65.08%,79.1,-333,-0.27208,-1.69792,-1.20241,0.571,0.577,6.602,117.05,13.05,112500,67601
130,True,900,1600,1,45,1,64.84%,74.25,-489,-0.72488,-1.55847,-1.2023,0.582,0.577,6.4,106.95,18.9,112500,54704
131,True,900,1600,1,45,1,65.16%,60.25,-288,-0.583,-0.20725,-1.19997,2.466,5.985,5.788,118.1,13.15,112500,74407
132,True,900,1600,1,45,1,64.92%,71.15,-376,-0.31395,-1.67616,-1.19896,0.666,nan,7.141,115.45,9.75,112500,58136
133,False,900,1600,1,45,1,64.0%,0.0,0,,,,,,,,,112500,0
134,True,900,1600,1,45,1,65.08%,61.05,-579,-0.40803,-0.98242,-1.20295,3.175,0.548,5.736,108.3,10.7,112500,67538
135,True,900,1600,1,45,1,65.0%,54.85,-438,-0.02392,-1.01943,-1.19921,0.509,0.577,6.616,112.0,21.1,112500,63122
136,True,900,1600,1,45,1,64.96%,56.05,-619,-1.07212,-1.27279,-1.20018,0.524,0.577,6.105,106.35,9.0,112500,60434
137,True,900,1600,1,45,1,64.92%,62.55,-319,-0.60016,-1.09953,-1.20091,0.536,0.656,6.361,127.2,10.25,112500,59555
138,False,900,1600,1,45,1,64.0%,0.0,0,,,,,,,,,112500,0
139,True,900,1600,1,45,1,65.12%,90.8,-271,-0.83583,-1.15208,-1.20187,0.508,nan,5.805,112.65,16.25,112500,72324
140,True,900,1600,1,45,1,65.12%,58.3,-450,-0.1075,-1.25505,-1.20078,0.535,nan,6.189,109.7,7.1,112500,70321
141,True,900,1600,1,45,1,64.96%,53.4,-565,-0.44791,-1.15842,-1.19991,0.512,0.548,5.77,105.1,13.1,112500,61885
142,True,900,1600,1,45,1,64.96%,78.7,-350,0.99383,-1.25174,-1.20384,0.724,0.577,6.547,116.05,14.35,112500,60028
143,True,900,1600,1,45,1,64.64%,91.15,-294,1.45382,-0.74147,-1.20224,1.598,0.548,7.192,113.15,9.65,112500,42063
144,True,900,1600,1,45,1,65.0%,92.1,-213,1.25375,-0.61145,-1.20304,0.532,nan,6.505,119.0,39.05,112500,62577
145,True,900,1600,1,45,1,65.0%,60.0,-449,-1.27667,0.03981,-1.20132,3.503,6.683,5.488,123.8,8.55,112500,64657
146,True,900,1600,1,45,1,65.04%,91.05,-407,0.05733,-1.40827,-1.19897,0.555,nan,6.026,106.35,13.95,112500,66620
147,True,900,1600,1,45,1,64.88%,92.3,-516,-0.10141,0.28348,-1.20145,0.51,nan,6.192,102.75,16.5,112500,57118
148,True,900,1600,1,45,1,65.08%,89.4,-418,-0.41522,-0.50342,-1.20234,0.564,0.577,6.274,116.75,30.45,112500,69880
149,True,900,1600,1,45,1,65.08%,61.05,-284,-0.28874,-0.93529,-1.2025,0.504,0.477,6.037,107.05,7.65,112500,69908
150,True,900,1600,1,45,1,64.88%,74.65,-298,-0.55531,-1.74348,-1.19915,0.662,0.707,6.259,104.75,7.9,112500,56738
151,True,900,1600,1,45,1,64.96%,79.4,-531,-0.21221,-1.52862,-1.20258,0.508,0.577,6.292,102.4,21.25,112500,62328
152,True,900,1600,1,45,1,65.16%,59.05,-205,-0.4824,-0.76723,-1.19902,0.509,0.528,6.144,108.0,13.25,112500,73279
153,True,900,1600,1,45,1,64.96%,71.85,-209,-0.09765,-1.22999,-1.19988,1.443,0.498,6.405,100.4,32.3,112500,60482
154,True,900,1600,1,45,1,64.92%,59.9,-517,0.53338,-1.18126,-1.19908,0.499,0.577,6.091,101.65,5.2,112500,59209
155,True,900,1600,1,45,1,65.28%,53.2,-316,-0.6119,-0.99208,-1.20196,0.719,0.79,5.578,98.95,8.4,112500,82447
156,True,900,1600,1,45,1,64.72%,92.25,-233,-0.00982,-1.32043,-1.19875,0.5,nan,6.955,115.85,15.15,112500,46720
157,True,900,1600,1,45,1,64.92%,57.95,-620,-0.09644,-1.54136,-1.19935,0.671,0.577,6.345,108.65,10.7,112500,58063
158,True,900,1600,1,45,1,65.08%,68.75,-506,-0.87243,-1.31422,-1.20057,0.662,0.548,6.536,122.35,16.25,112500,69542
159,True,900,1600,1,45,1,64.88%,92.6,-350,-0.37316,-1.00948,-1.20159,0.512,0.548,6.054,94.0,8.15,112500,57138
160,True,900,1600,1,45,1,64.8%,68.75,-199,-0.07952,-0.90075,-1.19909,0.519,0.171,6.53,108.2,12.8,112500,51749
161,True,900,1600,1,45,1,64.8%,62.05,-613,-0.39067,-0.7823,-1.20009,0.753,0.548,6.906,102.7,10.6,112500,51902
162,True,900,1600,1,45,1,64.96%,76.4,-401,-0.52706,-0.84666,-1.20042,0.573,0.548,6.169,114.05,16.2,112500,61983
163,True,900,1600,1,45,1,64.88%,63.05,-400,-0.49585,-1.30411,-1.20132,0.816,0.548,6.74,106.15,11.4,112500,57100
164,True,900,1600,1,45,1,64.92%,75.6,-219,-0.33745,0.00509,-1.19993,5.886,0.477,7.164,94.45,13.95,112500,59387
165,True,900,1600,1,45,1,64.72%,71.8,-271,0.11653,-0.95546,-1.20554,5.652,10.122,6.76,118.3,5.75,112500,47409
166,True,900,1600,1,45,1,64.92%,91.85,-421,-0.30334,0.00428,-1.1978,0.558,0.577,6.33,114.8,27.6,112500,58606
167,True,900,1600,1,45,1,65.04%,59.8,-190,-1.32809,-0.84107,-1.19947,0.656,nan,5.943,128.15,13.4,112500,65575
168,True,900,1600,1,45,1,64.84%,53.75,-374,-0.71033,-0.15622,-1.19926,0.656,0.577,6.669,101.4,13.4,112500,54269
169,False,900,1600,1,45,1,64.0%,0.0,-1,,,,,,,,,112500,0
170,False,900,1600,1,45,1,64.0%,0.0,0,,,,,,,,,112500,0
171,True,900,1600,1,45,1,64.88%,65.65,-253,-0.43513,-1.06626,-1.20308,0.503,0.577,6.378,108.2,15.3,112500,57330
172,True,900,1600,1,45,1,64.88%,87.45,-751,0.21998,-1.09834,-1.20177,0.497,0.471,6.585,103.9,19.85,112500,57162
173,True,900,1600,1,45,1,65.08%,68.3,-425,0.19453,-0.84972,-1.20005,0.535,0.577,6.204,115.2,5.25,112500,69423
174,True,900,1600,1,45,1,64.92%,91.65,-382,0.08611,-1.40909,-1.20101,0.724,0.498,6.528,109.65,27.0,112500,59571
175,False,900,1600,1,45,1,64.0%,0.0,0,,,,,,,,,112500,0
176,True,900,1600,1,45,1,64.84%,91.0,-333,-0.23162,1.15461,-1.20276,0.498,0.577,6.774,105.55,4.9,112500,54759
177,True,900,1600,1,45,1,64.96%,52.8,-515,-0.37135,-1.14043,-1.20213,0.631,0.606,6.575,111.75,10.2,112500,62263
178,True,900,1600,1,45,1,64.88%,53.55,-446,0.5822,-1.40648,-1.19789,3.512,0.585,6.353,95.65,18.05,112500,55882
179,True,900,1600,1,45,1,64.96%,54.85,-431,0.08797,-1.13388,-1.19818,0.554,0.548,6.075,114.3,11.4,112500,60915
180,True,900,1600,1,45,1,65.2%,61.25,-380,0.11917,-1.42505,-1.19938,0.582,nan,5.869,120.9,23.65,112500,75660
181,True,900,1600,1,45,1,65.16%,76.05,-1397,-0.72126,-0.81388,-1.19863,0.556,0.061,5.938,102.35,16.85,112500,73749
182,True,900,1600,1,45,1,64.88%,82.05,-262,0.48704,-0.72136,-1.2019,1.287,0.577,6.789,129.95,15.7,112500,57180
183,True,900,1600,1,45,1,64.76%,55.65,-169,0.91853,-0.11824,-1.20188,0.808,0.577,6.709,109.55,8.75,112500,49605
184,True,900,1600,1,45,1,64.72%,64.45,-249,0.66231,-1.43812,-1.19955,3.19,0.492,6.615,89.6,13.7,112500,46826
185,True,900,1600,1,45,1,64.88%,92.2,-196,-0.74852,-1.48814,-1.19833,0.699,0.577,6.319,111.45,6.6,112500,56543
186,True,900,1600,1,45,1,65.0%,62.3,-357,-0.18656,-1.28002,-1.19868,0.68,nan,6.314,108.45,20.35,112500,63265
187,True,900,1600,1,45,1,64.76%,77.9,-320,0.87138,-0.27574,-1.19683,5.682,0.703,6.625,95.2,11.45,112500,48706
188,True,900,1600,1,45,1,64.96%,90.75,-527,-0.68419,1.98534,-1.20175,0.592,0.577,6.224,96.3,33.35,112500,60232
189,True,900,1600,1,45,1,65.24%,85.6,-559,-0.49618,-1.55671,-1.20144,3.112,0.577,5.972,109.75,25.2,112500,79805
190,True,900,1600,1,45,1,65.04%,55.15,-453,-0.29774,-1.20823,-1.19834,0.661,0.577,6.053,116.45,8.0,112500,66296
191,False,900,1600,1,45,1,64.0%,0.0,0,,,,,,,,,112500,0
192,True,900,1600,1,45,1,64.84%,67.6,-428,0.65254,0.12902,-1.20098,0.574,0.596,6.025,113.85,17.5,112500,54535
193,True,900,1600,1,45,1,65.24%,63.3,-232,-0.49251,-0.94131,-1.19895,0.722,0.548,5.973,126.5,16.5,112500,78402
194,True,900,1600,1,45,1,64.84%,89.95,-289,0.60111,-0.44422,-1.19736,0.661,0.577,6.516,120.6,25.7,112500,53633
195,True,900,1600,1,45,1,64.96%,57.5,-237,-1.32497,-0.78807,-1.20348,0.512,0.577,5.842,122.6,11.1,112500,62452
196,True,900,1600,1,45,1,64.88%,92.6,-329,-0.17782,-1.12781,-1.19959,0.52,0.215,6.065,110.45,15.75,112500,56824
197,True,900,1600,1,45,1,65.16%,57.95,-550,0.05674,-0.84703,-1.19875,0.53,0.577,6.335,104.1,17.0,112500,73436
198,True,900,1600,1,45,1,65.2%,52.55,-826,-0.87319,0.12053,-1.19878,0.762,1.1,5.68,111.05,5.5,112500,75981
199,True,900,1600,1,45,1,64.8%,82.75,-331,0.50988,-1.09236,-1.19711,0.534,nan,5.85,98.5,15.0,112500,51187
