Run Number,Catastrophe Point Found?,Fundamentalists Initialised,Speculators Initialised,Speculators Added/Removed Per Cycle,Num Cycle,Cool off Per Cycle,Speculator Proportion at CUSP,Market Price at CUSP,Excess Demand,Kurtosis MP,Kurtosis ED,Kurtosis SP,MP Volatility Last 100 Trades,MP Volatility Last 10 Trades,Overall Sim Volatility,Pre-CUSP Market Price Difference,Last 100 Pre-CUSP Market Prices Difference,Total Trades,Catastrophe Point Index
74,True,900,1600,5,35,1,69.0%,84.5,-258,-0.33891,-0.12565,-1.20129,0.503,0.496,5.837,116.9,18.0,87500,64653
75,True,900,1600,5,35,1,68.8%,60.6,-483,-0.22349,-1.69822,-1.19913,0.519,nan,6.781,113.8,10.3,87500,60620
76,True,900,1600,5,35,1,67.8%,79.7,-334,0.31184,-0.95416,-1.20533,0.665,0.556,6.647,106.35,23.0,87500,49940
77,True,900,1600,5,35,1,68.6%,57.75,-248,-0.44747,-0.75032,-1.19896,0.583,0.577,6.329,125.45,10.85,87500,58135
78,True,900,1600,5,35,1,68.2%,58.05,-479,-0.37665,-0.93196,-1.19795,2.363,0.486,6.729,109.55,12.55,87500,53296
79,True,900,1600,5,35,1,68.2%,79.75,-414,-0.56591,-0.78387,-1.20448,0.665,0.558,6.387,107.35,24.95,87500,54949
80,True,900,1600,5,35,1,69.0%,91.15,-431,-0.46304,-0.41339,-1.2006,1.073,0.577,6.262,121.35,28.9,87500,62869
81,False,900,1600,5,35,1,64.0%,0.0,-1,,,,,,,,,87500,0
82,False,900,1600,5,35,1,64.0%,0.0,-1,,,,,,,,,87500,0
83,True,900,1600,5,35,1,68.2%,54.55,-228,-1.15101,-0.85766,-1.19739,5.12,0.577,6.458,117.15,15.7,87500,53702
84,True,900,1600,5,35,1,69.4%,89.5,-560,-0.66065,-1.5713,-1.20286,0.73,0.766,6.304,123.1,24.05,87500,67549
85,False,900,1600,5,35,1,64.0%,0.0,-1,,,,,,,,,87500,0
86,False,900,1600,5,35,1,64.0%,0.0,-1,,,,,,,,,87500,0
87,True,900,1600,5,35,1,68.0%,91.45,-381,-0.59555,-0.98645,-1.19825,0.739,0.707,7.219,124.9,27.35,87500,51591
88,False,900,1600,5,35,1,64.0%,0.0,-1,,,,,,,,,87500,0
89,True,900,1600,5,35,1,67.6%,75.15,-288,-0.45682,-1.126,-1.20593,0.572,0.582,6.774,109.3,18.25,87500,47441
90,True,900,1600,5,35,1,67.8%,64.15,-177,-0.12507,0.2932,-1.19715,0.513,nan,6.795,121.45,7.8,87500,48374
91,False,900,1600,5,35,1,64.0%,0.0,0,,,,,,,,,87500,0
92,True,900,1600,5,35,1,68.0%,91.9,-248,-0.56193,-1.58283,-1.19916,0.692,0.577,5.466,110.35,20.05,87500,51761
93,True,900,1600,5,35,1,69.4%,76.5,-275,-1.32037,-0.90573,-1.19846,0.473,0.577,5.661,130.7,11.25,87500,68794
94,True,900,1600,5,35,1,68.6%,55.65,-197,-0.56446,-0.32496,-1.19793,0.543,0.577,6.352,104.75,11.35,87500,58463
95,True,900,1600,5,35,1,68.8%,57.25,-171,-0.39408,-0.80642,-1.19818,0.685,nan,6.741,121.45,9.55,87500,60916
96,False,900,1600,5,35,1,64.0%,0.0,0,,,,,,,,,87500,0
97,True,900,1600,5,35,1,68.2%,59.7,-477,0.53697,-0.94932,-1.19774,0.492,0.548,6.366,105.8,14.55,87500,53906
98,True,900,1600,5,35,1,68.8%,70.5,-338,-0.77927,-0.80656,-1.1998,0.513,0.548,6.188,122.05,10.55,87500,61861
99,False,900,1600,5,35,1,64.0%,0.0,-1,,,,,,,,,87500,0
100,False,900,1600,5,35,1,64.0%,0.0,-1,,,,,,,,,87500,0
101,True,900,1600,5,35,1,68.2%,57.85,-358,-0.67198,-0.63735,-1.20404,0.665,0.548,6.16,112.05,8.25,87500,54902
102,True,900,1600,5,35,1,68.0%,89.45,-216,-0.64081,-0.74463,-1.20446,0.683,0.602,6.133,120.7,12.35,87500,52404
103,False,900,1600,5,35,1,64.0%,0.0,0,,,,,,,,,87500,0
104,True,900,1600,5,35,1,68.4%,90.3,-686,-0.43196,-0.2784,-1.19765,0.525,nan,6.683,112.65,16.3,87500,56023
105,True,900,1600,5,35,1,68.0%,90.4,-227,-0.09742,-1.1393,-1.20077,0.652,nan,6.368,116.75,29.35,87500,51993
106,True,900,1600,5,35,1,68.0%,81.3,-331,-0.02753,-1.28307,-1.19751,0.542,0.504,6.982,103.5,23.65,87500,51400
107,True,900,1600,5,35,1,68.4%,60.75,-423,-0.61219,-0.79573,-1.20322,3.84,0.577,6.571,108.75,13.15,87500,57347
108,True,900,1600,5,35,1,68.2%,80.9,-139,-0.98587,-0.26042,-1.20447,0.506,0.577,6.573,110.0,30.75,87500,54948
109,True,900,1600,5,35,1,68.0%,60.65,-293,-0.36174,-1.19679,-1.20472,0.532,0.548,6.712,118.6,7.6,87500,52429
110,False,900,1600,5,35,1,64.0%,0.0,0,,,,,,,,,87500,0
111,True,900,1600,5,35,1,67.8%,91.85,-416,0.6882,-0.94043,-1.19816,1.264,nan,6.807,114.4,12.45,87500,49105
112,True,900,1600,5,35,1,68.4%,58.05,-577,-0.62812,-1.29431,-1.19829,0.593,0.577,6.688,118.8,11.3,87500,56531
113,True,900,1600,5,35,1,68.8%,52.7,-299,-0.89316,-1.26748,-1.19802,0.577,0.014,6.068,118.35,10.7,87500,61252
114,False,900,1600,5,35,1,64.0%,0.0,0,,,,,,,,,87500,0
115,True,900,1600,5,35,1,68.0%,91.1,-149,-0.31853,-1.10473,-1.20192,9.807,1.414,6.101,106.8,8.8,87500,52134
116,True,900,1600,5,35,1,69.0%,68.3,-327,-1.08964,-0.81352,-1.19962,17.186,nan,6.205,128.8,13.05,87500,64320
117,False,900,1600,5,35,1,64.0%,0.0,-1,,,,,,,,,87500,0
118,True,900,1600,5,35,1,68.2%,61.5,-314,-0.79513,-1.2954,-1.19808,0.781,0.548,6.457,119.0,12.6,87500,53262
119,True,900,1600,5,35,1,68.0%,58.5,-292,-0.58433,-0.63184,-1.19966,0.55,0.548,5.942,120.75,12.95,87500,50487
120,False,900,1600,5,35,1,64.0%,0.0,-1,,,,,,,,,87500,0
121,True,900,1600,5,35,1,67.6%,78.0,-173,-0.46828,-1.2443,-1.19923,0.5,0.577,6.666,117.35,16.55,87500,45512
122,True,900,1600,5,35,1,67.6%,95.2,-34,0.10422,-0.50535,-1.20504,3.818,0.974,6.649,107.0,11.7,87500,47368
123,True,900,1600,5,35,1,67.8%,89.75,-88,-0.77605,-0.59503,-1.19719,0.583,nan,6.195,117.6,22.95,87500,48874
124,False,900,1600,5,35,1,64.0%,0.0,-1,,,,,,,,,87500,0
125,True,900,1600,5,35,1,68.6%,60.7,-281,-0.39006,-1.50475,-1.20379,0.654,0.506,6.36,113.85,25.9,87500,57560
126,True,900,1600,5,35,1,69.0%,78.95,-557,-0.64218,-1.2042,-1.20323,0.841,0.749,6.881,116.75,28.15,87500,62558
127,True,900,1600,5,35,1,67.2%,92.5,-251,0.37155,-1.19041,-1.2036,0.664,0.577,7.365,112.2,25.4,87500,42170
128,True,900,1600,5,35,1,67.8%,71.7,-258,-0.88226,-0.47312,-1.20532,0.691,0.577,6.3,106.85,18.7,87500,49939
129,True,900,1600,5,35,1,68.6%,53.2,-261,-0.06383,-0.9621,-1.20141,0.501,0.577,6.457,110.45,9.05,87500,59632
130,True,900,1600,5,35,1,67.6%,85.55,-222,0.18079,-1.30089,-1.2015,2.776,0.679,6.766,117.7,24.5,87500,47043
131,False,900,1600,5,35,1,64.0%,0.0,0,,,,,,,,,87500,0
132,False,900,1600,5,35,1,64.0%,0.0,0,,,,,,,,,87500,0
133,True,900,1600,5,35,1,68.0%,61.75,-797,-0.05439,-0.78744,-1.20466,0.641,nan,6.155,122.0,15.6,87500,52424
134,False,900,1600,5,35,1,64.0%,0.0,0,,,,,,,,,87500,0
135,True,900,1600,5,35,1,67.4%,91.55,-360,-0.77504,1.09923,-1.20551,2.313,0.707,6.419,122.65,27.4,87500,44858
136,True,900,1600,5,35,1,68.6%,54.6,-696,-0.69461,-1.53282,-1.19783,5.107,14.924,6.38,118.0,19.55,87500,58540
137,False,900,1600,5,35,1,64.0%,0.0,0,,,,,,,,,87500,0
138,True,900,1600,5,35,1,67.2%,68.05,-180,0.1007,-0.72988,-1.20672,0.579,0.548,6.882,115.8,21.85,87500,42393
139,True,900,1600,5,35,1,68.0%,54.3,-461,-0.19461,0.33817,-1.19761,0.536,0.577,6.378,118.3,8.85,87500,50824
140,True,900,1600,5,35,1,69.0%,86.45,-387,-0.59714,-1.43439,-1.2036,1.098,0.548,6.673,106.1,27.8,87500,62523
141,True,900,1600,5,35,1,67.8%,53.95,-224,-0.10388,-0.72563,-1.19786,0.538,nan,6.507,124.3,6.9,87500,49046
142,True,900,1600,5,35,1,68.6%,55.25,-278,-1.37331,-0.96107,-1.19973,0.815,nan,6.23,130.0,9.25,87500,59348
143,True,900,1600,5,35,1,68.4%,62.85,-734,-0.4425,2.21269,-1.20437,1.009,0.896,6.302,113.35,18.5,87500,57480
144,True,900,1600,5,35,1,68.0%,57.25,-256,-0.19509,-1.08241,-1.19731,7.534,0.604,6.058,119.9,13.85,87500,51318
145,True,900,1600,5,35,1,67.2%,54.65,-216,-0.7476,0.2126,-1.20754,0.861,0.577,6.49,127.05,9.25,87500,42448
146,False,900,1600,5,35,1,64.0%,0.0,0,,,,,,,,,87500,0
147,True,900,1600,5,35,1,67.8%,86.35,-549,-0.67643,0.51487,-1.19761,0.519,0.491,5.976,111.2,21.85,87500,48989
148,True,900,1600,5,35,1,68.4%,65.45,-387,0.41546,-1.57647,-1.19784,0.868,1.703,6.956,108.05,18.2,87500,55905
149,False,900,1600,5,35,1,64.0%,0.0,0,,,,,,,,,87500,0
150,True,900,1600,5,35,1,68.6%,65.15,-314,-0.34773,-0.90749,-1.1991,2.793,0.472,6.375,122.4,8.55,87500,58108
151,False,900,1600,5,35,1,64.0%,0.0,-1,,,,,,,,,87500,0
152,True,900,1600,5,35,1,68.2%,56.45,-635,-0.68332,0.27441,-1.20437,0.624,0.577,6.438,121.15,15.95,87500,54938
153,True,900,1600,5,35,1,69.0%,55.5,-96,-1.07999,-0.28177,-1.19928,0.884,0.548,6.307,127.35,14.5,87500,64232
154,True,900,1600,5,35,1,67.4%,53.4,-215,-0.63371,-0.91781,-1.20226,0.552,0.566,7.121,120.55,19.7,87500,44592
155,True,900,1600,5,35,1,68.8%,90.7,-337,-0.5559,-1.10576,-1.19825,0.596,nan,6.275,117.35,14.2,87500,60880
156,True,900,1600,5,35,1,69.0%,58.65,-460,-0.62334,-1.15607,-1.19972,0.501,0.577,6.033,113.8,9.2,87500,63014
157,True,900,1600,5,35,1,68.0%,90.05,-114,-0.47766,-1.13155,-1.20089,0.638,nan,6.362,107.4,26.45,87500,52009
158,True,900,1600,5,35,1,68.4%,70.65,-395,-1.07223,0.14501,-1.20345,0.595,0.577,5.706,111.8,20.8,87500,55112
159,True,900,1600,5,35,1,67.8%,67.45,-244,-0.10243,-1.15665,-1.20516,1.638,0.577,7.073,122.35,11.6,87500,49925
160,True,900,1600,5,35,1,68.0%,92.65,-289,0.12818,-0.93916,-1.2033,0.632,0.577,6.998,99.6,12.6,87500,50169
161,True,900,1600,5,35,1,69.0%,65.9,-316,-0.95648,-0.83747,-1.20179,0.609,0.667,6.273,123.35,22.45,87500,62712
162,True,900,1600,5,35,1,68.8%,74.65,-296,-0.89334,-1.36512,-1.19842,0.615,0.703,5.993,118.8,25.95,87500,60813
163,False,900,1600,5,35,1,64.0%,0.0,-1,,,,,,,,,87500,0
164,False,900,1600,5,35,1,64.0%,0.0,-1,,,,,,,,,87500,0
165,True,900,1600,5,35,1,68.0%,88.9,-317,-0.47447,-0.5821,-1.19978,0.767,0.707,6.868,113.9,17.45,87500,51857
166,True,900,1600,5,35,1,68.8%,90.55,-314,-0.99597,-1.26832,-1.19849,0.569,0.75,6.311,121.25,7.15,87500,61514
167,False,900,1600,5,35,1,64.0%,0.0,0,,,,,,,,,87500,0
168,True,900,1600,5,35,1,68.0%,90.95,-133,-0.42909,-1.2249,-1.19712,0.677,nan,6.656,107.3,16.55,87500,51044
169,True,900,1600,5,35,1,68.4%,90.5,-530,-0.81455,-1.18138,-1.19767,0.608,0.256,6.105,113.7,14.5,87500,56005
170,True,900,1600,5,35,1,67.0%,52.9,-207,-0.37363,-0.90058,-1.19924,0.765,0.577,6.881,124.4,11.6,87500,37971
171,False,900,1600,5,35,1,64.0%,0.0,-1,,,,,,,,,87500,0
172,True,900,1600,5,35,1,68.8%,60.75,-440,-0.88574,-0.7435,-1.20282,0.619,0.577,6.318,118.75,9.9,87500,62363
173,True,900,1600,5,35,1,67.8%,87.85,-281,1.49764,-0.78594,-1.20493,2.038,nan,6.837,108.3,26.4,87500,49904
174,False,900,1600,5,35,1,64.0%,0.0,0,,,,,,,,,87500,0
175,True,900,1600,5,35,1,67.6%,91.0,-256,0.71831,0.11576,-1.20137,1.516,0.463,6.5,118.5,11.55,87500,47030
176,True,900,1600,5,35,1,68.6%,79.15,-312,-0.73923,0.39132,-1.19967,0.78,nan,6.664,122.2,19.0,87500,59337
177,True,900,1600,5,35,1,68.6%,67.35,-353,-0.94517,-0.76018,-1.19854,0.613,0.505,6.322,125.05,10.15,87500,59067
178,True,900,1600,5,35,1,68.4%,56.4,-355,-0.74564,-1.35035,-1.19888,2.063,4.271,6.283,129.05,6.7,87500,56681
179,True,900,1600,5,35,1,67.8%,54.5,-294,-0.63865,-0.84859,-1.20151,2.334,0.577,6.657,124.3,22.9,87500,49565
180,True,900,1600,5,35,1,67.4%,92.0,-175,2.11163,0.06657,-1.20519,0.525,0.577,6.876,118.4,8.8,87500,42634
181,True,900,1600,5,35,1,68.0%,56.65,-429,0.19991,-0.20018,-1.20493,0.572,nan,6.345,95.0,11.05,87500,52450
182,True,900,1600,5,35,1,68.4%,53.15,-608,-0.03926,-0.86388,-1.20274,0.597,0.354,6.895,112.25,8.8,87500,57288
183,True,900,1600,5,35,1,67.6%,90.3,-337,1.04559,-1.35782,-1.2002,0.607,1.422,6.213,114.95,14.4,87500,46903
184,True,900,1600,5,35,1,67.6%,77.7,-323,-0.97204,-1.18517,-1.19774,0.505,0.495,6.103,120.65,20.35,87500,46562
185,True,900,1600,5,35,1,68.0%,70.35,-108,-0.97744,-0.93107,-1.19969,2.518,0.548,6.203,127.7,13.55,87500,51843
186,True,900,1600,5,35,1,68.2%,92.35,-172,-0.40693,-1.06045,-1.19769,0.522,nan,5.862,110.4,15.85,87500,53884
187,True,900,1600,5,35,1,68.8%,89.75,-112,-0.73162,-0.70645,-1.2006,2.198,0.548,5.944,123.6,20.85,87500,62016
188,True,900,1600,5,35,1,68.6%,58.4,-168,-0.99761,-0.4211,-1.19785,0.612,0.577,6.21,128.5,5.85,87500,58750
189,True,900,1600,5,35,1,68.0%,91.5,-191,-0.89447,-1.38555,-1.2054,0.753,0.548,5.844,121.55,23.65,87500,50035
190,False,900,1600,5,35,1,64.0%,0.0,0,,,,,,,,,87500,0
191,True,900,1600,5,35,1,67.4%,92.5,-247,-0.64169,-1.01052,-1.20236,3.27,0.396,7.245,109.7,20.4,87500,44601
192,False,900,1600,5,35,1,64.0%,0.0,0,,,,,,,,,87500,0
193,False,900,1600,5,35,1,64.0%,0.0,0,,,,,,,,,87500,0
194,False,900,1600,5,35,1,64.0%,0.0,-1,,,,,,,,,87500,0
195,False,900,1600,5,35,1,64.0%,0.0,-1,,,,,,,,,87500,0
196,True,900,1600,5,35,1,68.0%,68.1,-296,-1.0029,-1.1351,-1.20326,0.624,0.278,5.92,106.05,20.8,87500,52282
197,True,900,1600,5,35,1,66.8%,93.15,-136,0.0642,-1.10057,-1.19964,0.585,0.671,6.677,93.1,18.45,87500,36827
198,True,900,1600,5,35,1,69.0%,93.9,-168,-0.02292,-1.46657,-1.20043,0.5,0.577,6.606,109.85,8.6,87500,64494
199,False,900,1600,5,35,1,64.0%,0.0,-1,,,,,,,,,87500,0
200,False,900,1600,5,35,1,64.0%,0.0,0,,,,,,,,,87500,0
201,True,900,1600,5,35,1,68.2%,78.8,-280,0.34398,-1.03775,-1.20281,0.511,0.577,6.023,110.6,18.3,87500,54765
202,True,900,1600,5,35,1,68.8%,72.35,-567,-0.32295,-1.13366,-1.198,8.525,nan,5.844,116.05,25.35,87500,61226
203,True,900,1600,5,35,1,68.6%,61.05,-180,-0.43879,-0.43087,-1.20271,0.606,0.577,6.283,105.05,24.2,87500,57653
204,True,900,1600,5,35,1,68.8%,69.05,-586,0.49435,-0.67801,-1.2001,0.724,0.548,5.943,119.6,13.75,87500,60446
205,True,900,1600,5,35,1,68.4%,53.8,-274,-1.2249,-1.18858,-1.19938,0.659,nan,6.484,115.7,5.65,87500,55545
206,True,900,1600,5,35,1,68.2%,52.55,-245,-0.97577,-1.02509,-1.20177,9.568,nan,6.285,125.75,13.4,87500,54639
207,True,900,1600,5,35,1,69.2%,90.95,-198,-0.95612,-0.49157,-1.19861,0.619,0.5,5.893,117.55,27.55,87500,66472
208,True,900,1600,5,35,1,68.2%,54.15,-179,0.41747,-0.24269,-1.20506,0.786,1.323,6.216,117.4,19.65,87500,52525
209,False,900,1600,5,35,1,64.0%,0.0,-1,,,,,,,,,87500,0
210,True,900,1600,5,35,1,68.0%,61.7,-217,-0.31299,-0.04596,-1.19709,0.833,0.424,6.159,115.3,14.9,87500,51132
211,False,900,1600,5,35,1,64.0%,0.0,0,,,,,,,,,87500,0
212,True,900,1600,5,35,1,68.2%,64.85,-396,-0.86779,-1.0097,-1.19931,0.521,0.492,6.468,113.3,25.35,87500,54279
213,True,900,1600,5,35,1,68.4%,85.7,-242,-0.3131,-0.01538,-1.20121,0.622,0.577,6.039,113.25,12.15,87500,57085
