Run Number,Catastrophe Point Found?,Fundamentalists Initialised,Speculators Initialised,Speculators Added/Removed Per Cycle,Num Cycle,Cool off Per Cycle,Speculator Proportion at CUSP,Market Price at CUSP,Excess Demand,Kurtosis MP,Kurtosis ED,Kurtosis SP,MP Volatility Last 100 Trades,MP Volatility Last 10 Trades,Overall Sim Volatility,Pre-CUSP Market Price Difference,Last 100 Pre-CUSP Market Prices Difference,Total Trades,Catastrophe Point Index
427,True,900,1600,1,45,1,64.84%,92.1,-274,-0.34316,-0.80171,-1.19808,0.812,0.577,6.639,97.1,16.35,112500,53263
428,True,900,1600,1,45,1,65.16%,53.75,-413,0.08858,-0.35388,-1.20049,0.594,nan,6.233,115.2,10.8,112500,74545
429,True,900,1600,1,45,1,64.72%,87.55,-203,0.72725,-0.58818,-1.19792,0.58,0.475,6.124,108.8,28.5,112500,45663
430,True,900,1600,1,45,1,65.04%,89.55,-320,-0.75756,-0.49826,-1.20324,0.684,1.02,6.143,114.05,16.8,112500,67491
431,True,900,1600,1,45,1,65.0%,58.7,-580,-0.70365,0.72933,-1.20083,0.614,0.577,6.238,112.6,11.8,112500,64571
432,True,900,1600,1,45,1,65.16%,66.9,-609,-0.50342,-1.55486,-1.20082,0.609,0.633,6.266,119.25,13.8,112500,72805
433,True,900,1600,1,45,1,65.08%,62.4,-272,-0.57986,-0.65197,-1.19977,0.788,0.521,5.835,116.15,18.4,112500,69350
434,True,900,1600,1,45,1,64.92%,65.6,-558,-0.3787,-0.64008,-1.1978,0.492,0.577,6.38,110.6,19.4,112500,58592
435,True,900,1600,1,45,1,64.76%,78.1,-228,-0.31084,-1.37743,-1.2049,0.739,0.577,7.541,107.85,29.0,112500,47594
436,True,900,1600,1,45,1,64.92%,62.7,-302,-1.05285,-1.50668,-1.19782,0.541,0.474,6.184,123.9,15.65,112500,58713
437,True,900,1600,1,45,1,64.8%,54.85,-238,1.23567,-0.56707,-1.19951,0.5,0.577,7.03,109.05,9.65,112500,51816
438,True,900,1600,1,45,1,64.76%,67.6,-331,-0.36514,-0.79843,-1.20238,2.737,0.577,6.803,97.35,21.7,112500,49658
439,True,900,1600,1,45,1,65.12%,63.6,-253,-0.94969,-0.24263,-1.20213,0.608,0.636,6.343,118.3,21.05,112500,70116
440,True,900,1600,1,45,1,64.88%,64.35,-253,-0.85967,-0.95296,-1.19761,1.034,0.577,6.458,127.2,10.8,112500,56197
441,True,900,1600,1,45,1,64.72%,66.55,-388,-0.25905,-1.2801,-1.20028,0.575,0.577,6.94,101.45,15.1,112500,46912
442,True,900,1600,1,45,1,64.96%,64.3,-764,-0.55326,1.73157,-1.198,4.036,0.548,6.362,110.6,16.25,112500,61052
443,True,900,1600,1,45,1,65.04%,57.05,-969,-0.39786,1.0982,-1.19926,0.496,0.534,6.498,99.45,8.0,112500,66716
444,True,900,1600,1,45,1,64.88%,71.3,-276,0.73958,0.03633,-1.19897,0.728,0.498,6.982,119.85,14.75,112500,56701
445,True,900,1600,1,45,1,64.6%,64.05,-159,0.34426,-1.70289,-1.19761,2.48,0.577,6.945,93.85,17.35,112500,38088
446,True,900,1600,1,45,1,64.88%,62.45,-495,-0.94775,-1.28376,-1.20305,0.618,nan,6.52,105.45,7.15,112500,57326
447,True,900,1600,1,45,1,64.88%,95.05,-77,-0.54442,-0.89453,-1.1976,16.663,nan,6.571,108.0,29.3,112500,56096
448,True,900,1600,1,45,1,64.84%,56.35,-401,0.33654,-1.06897,-1.19738,0.599,0.79,7.03,101.45,11.8,112500,53564
449,True,900,1600,1,45,1,64.64%,91.05,-293,1.00385,-1.25848,-1.19848,1.062,0.577,7.06,121.0,15.5,112500,40544
450,True,900,1600,1,45,1,65.0%,60.8,-764,-0.7317,0.36543,-1.19827,0.506,0.548,6.24,105.15,16.45,112500,63449
451,True,900,1600,1,45,1,64.92%,91.25,-457,0.67353,0.63863,-1.20185,0.54,0.577,7.103,119.25,17.85,112500,59697
452,True,900,1600,1,45,1,64.84%,53.95,-480,-0.46674,-0.8867,-1.19745,0.591,1.151,6.014,105.9,18.5,112500,53492
453,True,900,1600,1,45,1,64.76%,56.2,-162,-0.8507,-0.54956,-1.20489,0.646,0.577,6.971,117.45,13.6,112500,49900
454,True,900,1600,1,45,1,65.12%,57.15,-817,-0.817,0.94164,-1.20014,0.589,0.539,5.815,116.5,11.05,112500,70441
455,False,900,1600,1,45,1,64.0%,0.0,0,,,,,,,,,112500,0
456,True,900,1600,1,45,1,65.12%,57.9,-288,-1.11102,-0.742,-1.19935,0.527,nan,5.482,121.25,6.55,112500,70636
457,True,900,1600,1,45,1,64.8%,92.55,-219,0.67269,-0.95513,-1.19871,0.983,0.577,6.293,112.2,13.65,112500,51683
458,True,900,1600,1,45,1,64.8%,65.05,-313,-0.10797,-1.4542,-1.19801,0.51,0.577,6.637,98.9,14.85,112500,51538
459,True,900,1600,1,45,1,65.08%,90.45,-736,0.15369,2.01785,-1.20217,0.513,nan,6.131,97.65,11.7,112500,69852
460,True,900,1600,1,45,1,65.12%,90.5,-395,-0.79906,-1.57605,-1.19896,0.51,nan,6.218,104.2,13.55,112500,71560
461,True,900,1600,1,45,1,64.88%,77.95,-314,-0.03762,-1.00711,-1.1976,0.522,0.577,5.983,113.7,11.8,112500,56093
462,True,900,1600,1,45,1,65.12%,90.85,-283,-0.32415,-1.26962,-1.20034,0.5,0.354,5.825,101.1,16.05,112500,72000
463,True,900,1600,1,45,1,64.84%,93.55,-430,-0.11689,-1.21865,-1.20297,0.546,0.548,6.304,110.4,10.05,112500,54783
464,True,900,1600,1,45,1,64.96%,56.2,-232,-0.59917,-1.06899,-1.19986,3.283,nan,6.377,124.8,12.1,112500,60485
465,True,900,1600,1,45,1,65.0%,85.0,-199,-0.10184,-0.82948,-1.1983,0.497,nan,6.269,108.0,12.9,112500,63867
466,True,900,1600,1,45,1,64.88%,52.95,-275,-0.63343,-0.40834,-1.19957,0.628,0.548,6.667,108.65,15.3,112500,55516
467,True,900,1600,1,45,1,65.0%,66.35,-475,-0.55949,-1.27667,-1.20142,0.518,0.577,6.252,98.25,18.55,112500,64674
468,True,900,1600,1,45,1,65.12%,70.55,-257,-0.824,-1.14733,-1.20013,0.523,0.577,5.952,98.8,10.9,112500,70444
469,False,900,1600,1,45,1,64.0%,0.0,0,,,,,,,,,112500,0
470,True,900,1600,1,45,1,64.88%,64.1,-217,-0.30342,-1.20344,-1.20051,4.153,0.577,6.423,94.95,11.95,112500,55393
471,True,900,1600,1,45,1,64.92%,72.35,-591,-0.14412,-0.75924,-1.20353,0.612,nan,6.291,115.2,7.65,112500,59921
472,True,900,1600,1,45,1,64.76%,59.35,-546,0.21787,1.15029,-1.19728,1.174,0.577,7.223,98.55,19.8,112500,48903
