Run Number,Catastrophe Point Found?,Fundamentalists Initialised,Speculators Initialised,Speculators Added/Removed Per Cycle,Num Cycle,Cool off Per Cycle,Speculator Proportion at CUSP,Market Price at CUSP,Excess Demand,Kurtosis MP,Kurtosis ED,Kurtosis SP,MP Volatility Last 100 Trades,MP Volatility Last 10 Trades,Overall Sim Volatility,Pre-CUSP Market Price Difference,Last 100 Pre-CUSP Market Prices Difference,Total Trades,Catastrophe Point Index
33,True,900,1600,2,40,1,65.6%,70.15,-393,-0.08745,-1.31408,-1.20259,0.718,nan,6.747,117.05,12.55,100000,52209
34,True,900,1600,2,40,1,65.52%,90.85,-365,-0.03284,-1.35739,-1.19733,0.53,0.548,6.714,119.45,17.1,100000,48917
35,False,900,1600,2,40,1,64.0%,0.0,0,,,,,,,,,100000,0
36,False,900,1600,2,40,1,64.0%,0.0,0,,,,,,,,,100000,0
37,True,900,1600,2,40,1,65.92%,67.8,-357,-0.28473,-1.38924,-1.20266,0.598,0.577,7.21,111.6,21.65,100000,60137
38,True,900,1600,2,40,1,65.76%,69.25,-334,0.2818,-1.41324,-1.19853,12.544,0.548,6.31,105.0,8.6,100000,55700
39,True,900,1600,2,40,1,65.84%,62.75,-177,0.33453,-1.23048,-1.20252,7.351,0.542,6.377,108.15,10.05,100000,59790
40,True,900,1600,2,40,1,65.92%,61.1,-403,-0.44744,-0.87375,-1.1989,0.499,nan,6.677,109.05,8.65,100000,61645
41,True,900,1600,2,40,1,65.76%,90.65,-291,-0.51552,-1.03541,-1.2032,0.556,0.577,6.247,113.25,20.55,100000,57345
42,True,900,1600,2,40,1,65.6%,80.05,-859,-0.38422,0.41989,-1.20013,0.692,0.548,6.145,107.5,15.35,100000,51907
43,False,900,1600,2,40,1,64.0%,0.0,0,,,,,,,,,100000,0
44,True,900,1600,2,40,1,66.32%,77.75,-282,0.01935,-0.64798,-1.19882,13.611,0.577,5.844,128.8,12.15,100000,73942
45,True,900,1600,2,40,1,65.76%,90.45,-409,-0.54176,-0.50001,-1.1977,0.548,nan,6.364,119.1,3.2,100000,56285
46,True,900,1600,2,40,1,65.84%,52.95,-356,-0.62642,-1.34037,-1.19805,4.336,0.548,5.983,99.15,4.4,100000,58398
47,True,900,1600,2,40,1,66.4%,79.35,-332,-1.26435,-1.26631,-1.20091,0.516,0.707,5.973,120.05,15.85,100000,75279
48,True,900,1600,2,40,1,65.84%,88.8,-409,-0.43525,-0.99941,-1.20367,0.506,0.577,6.709,110.0,14.7,100000,59939
49,True,900,1600,2,40,1,66.0%,90.75,-284,-0.48483,-0.80036,-1.20019,0.5,0.577,6.225,109.95,15.7,100000,62933
50,True,900,1600,2,40,1,65.68%,70.3,-502,0.81827,-0.37177,-1.2047,0.779,1.157,6.082,119.45,9.45,100000,54972
51,True,900,1600,2,40,1,65.84%,75.85,-203,-0.2278,0.06778,-1.20282,2.013,0.577,6.426,119.95,21.3,100000,57643
52,True,900,1600,2,40,1,66.64%,90.55,-795,-0.73357,-1.46181,-1.20051,0.491,0.354,6.609,111.6,11.9,100000,84590
53,True,900,1600,2,40,1,65.76%,90.9,-272,0.63246,-0.67841,-1.19762,0.595,0.548,6.76,119.15,21.8,100000,56214
54,True,900,1600,2,40,1,65.84%,76.7,-330,-0.3396,-0.9149,-1.20007,0.596,nan,6.656,115.9,19.05,100000,59412
55,False,900,1600,2,40,1,64.0%,0.0,-1,,,,,,,,,100000,0
56,False,900,1600,2,40,1,64.0%,0.0,0,,,,,,,,,100000,0
57,False,900,1600,2,40,1,64.0%,0.0,0,,,,,,,,,100000,0
58,False,900,1600,2,40,1,64.0%,0.0,0,,,,,,,,,100000,0
59,True,900,1600,2,40,1,66.0%,73.4,-512,-0.28177,-1.15342,-1.19859,0.778,nan,6.037,105.65,18.55,100000,64011
60,True,900,1600,2,40,1,66.0%,87.25,-260,-0.39861,-0.9638,-1.19997,0.808,0.707,6.712,126.05,17.05,100000,62970
61,True,900,1600,2,40,1,65.92%,55.15,-517,-0.785,-1.5882,-1.1988,0.629,0.577,6.612,113.8,9.7,100000,60697
62,False,900,1600,2,40,1,64.0%,0.0,0,,,,,,,,,100000,0
63,True,900,1600,2,40,1,66.16%,53.0,-340,-0.80963,-0.77409,-1.20183,0.548,nan,6.129,117.6,2.95,100000,69792
64,True,900,1600,2,40,1,65.68%,73.8,-560,-0.48743,-1.79473,-1.20335,0.637,0.744,6.445,111.3,9.65,100000,54827
65,True,900,1600,2,40,1,65.92%,74.0,-337,-1.02388,-0.92359,-1.19815,0.56,0.577,6.112,124.6,15.35,100000,61354
66,True,900,1600,2,40,1,65.76%,91.9,-582,-0.16327,-1.07101,-1.1978,0.961,nan,7.157,98.85,6.45,100000,55925
67,False,900,1600,2,40,1,64.0%,0.0,0,,,,,,,,,100000,0
68,True,900,1600,2,40,1,65.36%,90.0,-305,0.90954,0.0254,-1.19653,0.603,0.577,6.799,98.65,24.15,100000,43871
69,False,900,1600,2,40,1,64.0%,0.0,-1,,,,,,,,,100000,0
70,False,900,1600,2,40,1,64.0%,0.0,-1,,,,,,,,,100000,0
71,True,900,1600,2,40,1,65.84%,77.55,-288,0.39938,-1.43023,-1.20384,0.537,0.535,5.967,122.05,18.25,100000,59960
72,False,900,1600,2,40,1,64.0%,0.0,-1,,,,,,,,,100000,0
73,True,900,1600,2,40,1,65.68%,65.75,-224,-0.15813,-0.31785,-1.20343,0.501,nan,6.965,102.2,12.6,100000,54835
74,True,900,1600,2,40,1,65.68%,90.45,-169,-0.48119,-1.03618,-1.19946,0.585,0.781,6.63,104.95,20.65,100000,53021
75,True,900,1600,2,40,1,65.68%,90.15,-358,-0.41701,-0.8882,-1.20266,0.555,0.86,6.367,100.5,13.75,100000,54747
76,True,900,1600,2,40,1,65.12%,75.9,-153,-0.11206,-0.41067,-1.19561,6.691,0.577,7.392,112.5,21.05,100000,36446
77,True,900,1600,2,40,1,65.84%,91.4,-214,-0.08231,0.67163,-1.19863,0.511,nan,6.84,119.2,7.95,100000,59095
78,True,900,1600,2,40,1,65.92%,61.9,-443,0.07517,-1.37045,-1.19802,0.676,nan,6.415,98.65,18.0,100000,61028
79,True,900,1600,2,40,1,65.84%,90.0,-615,-0.03333,-0.87874,-1.1978,0.519,nan,6.087,92.7,7.1,100000,58606
80,True,900,1600,2,40,1,65.52%,91.05,-346,0.22664,-0.64312,-1.19699,0.588,nan,6.574,100.75,20.05,100000,48800
81,True,900,1600,2,40,1,65.68%,88.3,-221,-0.13048,-0.93799,-1.20385,0.586,nan,6.904,101.4,10.4,100000,54882
82,True,900,1600,2,40,1,65.92%,67.75,-288,-0.72156,-1.11157,-1.19832,0.723,0.577,6.206,125.9,16.15,100000,61446
83,True,900,1600,2,40,1,65.68%,90.45,-97,-1.49423,-1.01145,-1.19994,0.481,0.415,6.573,122.0,10.3,100000,54383
84,False,900,1600,2,40,1,64.0%,0.0,0,,,,,,,,,100000,0
85,True,900,1600,2,40,1,65.68%,72.0,-372,-0.08133,-1.50382,-1.19854,0.788,0.577,6.252,104.35,20.15,100000,54126
86,True,900,1600,2,40,1,65.84%,92.15,-276,-0.70675,-1.37035,-1.20041,0.508,0.556,6.457,113.0,26.95,100000,59473
87,True,900,1600,2,40,1,66.0%,61.25,-485,-0.00083,-1.04515,-1.20333,0.719,0.2,6.43,97.1,21.35,100000,64969
88,True,900,1600,2,40,1,65.76%,90.0,-239,0.34062,-1.38394,-1.19759,0.562,0.468,6.137,104.9,20.95,100000,56115
89,True,900,1600,2,40,1,65.68%,75.1,-384,-0.28115,-0.52961,-1.19928,0.511,0.548,6.27,119.9,19.7,100000,54272
90,False,900,1600,2,40,1,64.0%,0.0,0,,,,,,,,,100000,0
91,False,900,1600,2,40,1,64.0%,0.0,0,,,,,,,,,100000,0
92,True,900,1600,2,40,1,65.68%,58.8,-199,-0.53937,-0.78961,-1.19794,4.069,0.361,6.156,124.35,12.65,100000,53299
93,True,900,1600,2,40,1,65.6%,67.55,-454,-0.03229,-0.05116,-1.19725,0.67,0.522,6.883,103.0,20.4,100000,51290
94,True,900,1600,2,40,1,66.24%,63.45,-471,-0.7047,-1.21124,-1.19867,0.511,0.577,6.129,110.2,14.8,100000,70924
95,True,900,1600,2,40,1,65.92%,52.85,-226,0.46279,-0.5715,-1.19799,0.609,0.652,6.116,119.3,6.4,100000,61073
96,False,900,1600,2,40,1,64.0%,0.0,-1,,,,,,,,,100000,0
97,True,900,1600,2,40,1,65.76%,65.5,-257,-1.18877,-0.99129,-1.19836,0.577,nan,6.778,133.25,15.95,100000,55739
98,True,900,1600,2,40,1,65.76%,90.65,-377,0.0454,-0.75615,-1.19992,0.546,0.115,6.594,109.8,11.65,100000,56882
99,True,900,1600,2,40,1,65.68%,53.2,-188,-0.69178,-0.66056,-1.19875,0.629,0.577,6.288,99.15,5.35,100000,53128
100,True,900,1600,2,40,1,65.84%,53.15,-439,-0.61091,-1.46685,-1.2009,0.506,0.577,6.317,117.3,7.2,100000,59553
101,False,900,1600,2,40,1,64.0%,0.0,-1,,,,,,,,,100000,0
102,True,900,1600,2,40,1,66.08%,92.95,-213,-0.20032,-1.06537,-1.2014,0.571,0.577,6.342,115.75,14.25,100000,67191
103,True,900,1600,2,40,1,65.76%,83.85,-582,0.65104,-1.32759,-1.19805,0.565,0.548,6.3,113.25,16.6,100000,56453
104,True,900,1600,2,40,1,65.52%,87.75,-195,-0.89668,-1.10213,-1.20077,0.53,nan,6.63,120.4,27.8,100000,49480
105,False,900,1600,2,40,1,64.0%,0.0,0,,,,,,,,,100000,0
106,False,900,1600,2,40,1,64.0%,0.0,-1,,,,,,,,,100000,0
107,True,900,1600,2,40,1,66.4%,64.2,-473,-0.45378,-0.83361,-1.20208,0.741,0.535,5.901,121.8,23.25,100000,75084
108,True,900,1600,2,40,1,65.92%,60.45,-424,-0.25747,-1.08829,-1.19843,0.598,0.577,6.213,107.45,9.7,100000,60810
109,True,900,1600,2,40,1,65.84%,54.85,-520,-0.32818,-1.67526,-1.20149,0.513,0.707,5.72,110.15,7.85,100000,59645
110,True,900,1600,2,40,1,66.0%,53.85,-563,-0.4018,-1.4502,-1.19928,4.861,0.577,6.443,120.65,15.6,100000,63104
111,False,900,1600,2,40,1,64.0%,0.0,-1,,,,,,,,,100000,0
112,True,900,1600,2,40,1,65.68%,85.75,-621,-0.24815,-0.50712,-1.20239,0.755,0.666,6.415,115.95,19.0,100000,54715
113,False,900,1600,2,40,1,64.0%,0.0,-1,,,,,,,,,100000,0
114,True,900,1600,2,40,1,66.16%,74.5,-237,-0.8727,-0.55446,-1.19874,0.526,nan,6.027,107.8,16.25,100000,68994
115,False,900,1600,2,40,1,64.0%,0.0,0,,,,,,,,,100000,0
116,True,900,1600,2,40,1,65.84%,57.55,-323,-0.17043,-0.951,-1.19912,0.562,0.577,6.055,107.6,14.6,100000,59219
117,True,900,1600,2,40,1,66.16%,76.8,-552,-0.34637,-1.21271,-1.19898,1.558,0.548,5.767,104.7,24.05,100000,68230
118,True,900,1600,2,40,1,66.16%,90.0,-544,-0.63421,-0.99689,-1.19845,0.646,nan,6.024,119.8,11.55,100000,68791
119,True,900,1600,2,40,1,65.76%,73.1,-318,-1.22855,-0.1517,-1.19774,3.706,0.577,5.943,110.65,14.35,100000,55953
120,True,900,1600,2,40,1,65.84%,55.3,-435,0.11246,-1.04526,-1.19797,0.609,0.548,6.634,106.75,23.75,100000,58436
121,True,900,1600,2,40,1,65.84%,57.8,-225,-0.11726,-0.77953,-1.20208,0.535,0.577,6.269,109.9,2.4,100000,59729
122,False,900,1600,2,40,1,64.0%,0.0,0,,,,,,,,,100000,0
123,True,900,1600,2,40,1,66.16%,55.0,-525,-0.85849,-1.33827,-1.19955,1.546,0.577,6.564,115.0,14.25,100000,69289
124,True,900,1600,2,40,1,65.44%,69.75,-143,0.35881,-0.81034,-1.20204,0.515,nan,6.5,103.3,5.95,100000,47097
125,True,900,1600,2,40,1,65.76%,55.45,-556,0.28527,-1.00783,-1.19805,1.604,0.577,6.619,108.6,13.2,100000,55827
126,True,900,1600,2,40,1,65.52%,63.75,-318,0.37554,-0.6519,-1.19683,0.5,0.535,7.195,104.6,15.8,100000,48517
127,True,900,1600,2,40,1,65.92%,86.9,-407,0.43871,-1.18699,-1.198,0.802,0.577,6.708,102.8,19.95,100000,61219
128,True,900,1600,2,40,1,65.92%,66.3,-384,-0.22892,-0.02666,-1.1999,0.649,0.465,6.281,99.45,9.1,100000,60478
129,True,900,1600,2,40,1,65.84%,90.35,-295,0.43395,-0.96006,-1.19964,0.627,nan,5.981,126.3,18.0,100000,59330
130,True,900,1600,2,40,1,65.6%,62.25,-349,-0.51096,0.98752,-1.19709,0.695,0.52,6.111,114.7,12.3,100000,51122
131,True,900,1600,2,40,1,65.6%,67.5,-340,-0.75587,-1.06197,-1.1973,0.694,0.577,5.837,108.65,12.35,100000,50927
132,False,900,1600,2,40,1,64.0%,0.0,0,,,,,,,,,100000,0
133,True,900,1600,2,40,1,65.84%,54.25,-600,-0.10409,-0.70622,-1.19996,0.656,1.023,6.735,114.15,8.55,100000,59392
134,False,900,1600,2,40,1,64.0%,0.0,-1,,,,,,,,,100000,0
135,True,900,1600,2,40,1,65.28%,93.6,-113,0.12084,-0.39638,-1.19599,0.722,nan,6.488,97.55,14.6,100000,41338
136,True,900,1600,2,40,1,65.84%,74.9,-716,-0.59343,-1.31612,-1.19845,0.5,0.577,6.298,123.45,21.8,100000,58258
137,True,900,1600,2,40,1,66.24%,82.55,-553,-0.42119,-1.43066,-1.19954,1.67,0.236,6.362,103.5,5.15,100000,71778
138,True,900,1600,2,40,1,65.76%,76.15,-219,0.19982,-0.97939,-1.19932,0.622,0.788,7.425,106.9,21.15,100000,56773
139,True,900,1600,2,40,1,65.84%,65.25,-361,-0.12381,-1.69317,-1.20358,0.503,0.577,7.06,108.15,13.3,100000,59927
140,False,900,1600,2,40,1,64.0%,0.0,0,,,,,,,,,100000,0
141,True,900,1600,2,40,1,65.84%,68.8,-604,0.03041,0.63947,-1.20378,0.49,0.707,6.423,105.0,13.45,100000,59952
142,True,900,1600,2,40,1,66.08%,86.5,-236,-0.30973,-0.8689,-1.1989,0.604,0.548,6.146,120.85,19.0,100000,65729
143,False,900,1600,2,40,1,64.0%,0.0,0,,,,,,,,,100000,0
144,True,900,1600,2,40,1,65.84%,83.15,-438,-0.4437,-0.73306,-1.20057,0.689,0.707,7.102,92.4,11.15,100000,59499
145,True,900,1600,2,40,1,65.92%,59.75,-519,-0.2564,-1.50473,-1.20135,0.509,0.577,6.498,112.9,13.5,100000,60278
146,True,900,1600,2,40,1,65.76%,57.1,-486,0.19241,-1.16128,-1.20429,0.94,0.815,6.062,114.15,8.55,100000,55048
147,False,900,1600,2,40,1,64.0%,0.0,0,,,,,,,,,100000,0
148,True,900,1600,2,40,1,65.92%,55.85,-379,-0.45513,-0.89119,-1.19887,0.565,0.577,6.497,117.55,16.7,100000,61637
149,True,900,1600,2,40,1,65.92%,91.7,-241,-0.66785,-1.54854,-1.19798,0.593,0.577,6.634,105.85,11.8,100000,61103
150,True,900,1600,2,40,1,66.0%,57.95,-615,-0.50975,-1.13799,-1.19903,0.598,0.548,6.371,113.1,20.6,100000,64161
151,True,900,1600,2,40,1,65.76%,61.1,-296,0.09393,-1.06537,-1.20234,6.469,0.707,6.414,100.1,22.7,100000,57237
152,False,900,1600,2,40,1,64.0%,0.0,0,,,,,,,,,100000,0
153,True,900,1600,2,40,1,66.08%,83.05,-197,-0.63165,-0.87947,-1.20059,0.901,0.722,7.008,111.25,19.2,100000,65366
154,True,900,1600,2,40,1,66.24%,80.5,-477,-0.4497,-1.38866,-1.19871,2.105,7.601,6.111,116.3,24.0,100000,70898
155,True,900,1600,2,40,1,65.6%,77.1,-338,0.20942,1.32244,-1.20267,4.088,8.651,6.944,109.15,7.5,100000,52218
156,True,900,1600,2,40,1,66.0%,95.8,-147,0.06072,-1.43854,-1.20107,1.916,0.471,6.351,123.2,26.45,100000,62803
157,True,900,1600,2,40,1,66.0%,61.65,-567,0.24207,-0.8117,-1.19842,0.671,0.548,6.635,99.15,7.4,100000,63935
158,True,900,1600,2,40,1,65.84%,91.45,-266,0.27497,-0.54367,-1.20403,0.563,0.513,6.059,111.15,11.65,100000,59982
159,True,900,1600,2,40,1,65.84%,88.15,-733,-0.34186,11.05642,-1.1992,0.721,0.548,6.102,116.2,17.55,100000,59238
160,True,900,1600,2,40,1,65.92%,53.8,-465,0.16873,-0.67267,-1.1987,0.514,0.577,6.467,106.3,7.95,100000,61584
161,False,900,1600,2,40,1,64.0%,0.0,0,,,,,,,,,100000,0
162,True,900,1600,2,40,1,65.92%,56.8,-1165,-0.9033,-0.70484,-1.20297,0.621,0.532,6.438,114.05,15.6,100000,62383
163,False,900,1600,2,40,1,64.0%,0.0,0,,,,,,,,,100000,0
164,True,900,1600,2,40,1,65.76%,53.85,-513,0.4924,-1.22871,-1.19764,0.524,0.575,6.45,110.65,9.45,100000,56032
165,True,900,1600,2,40,1,65.92%,91.3,-277,0.83051,-0.15556,-1.19804,0.618,0.678,5.813,118.1,20.25,100000,61276
166,True,900,1600,2,40,1,65.76%,61.65,-649,-0.23313,-0.84086,-1.19938,1.029,1.327,6.834,114.0,7.4,100000,55545
167,True,900,1600,2,40,1,65.68%,56.0,-279,0.28618,-0.21345,-1.19986,0.5,0.49,6.476,102.0,15.85,100000,54371
168,True,900,1600,2,40,1,65.6%,80.05,-229,-0.38781,-1.15965,-1.19736,0.954,0.491,6.623,105.7,16.85,100000,50905
169,True,900,1600,2,40,1,66.4%,66.9,-509,-0.57702,-0.46139,-1.19969,0.862,0.577,5.943,109.3,27.8,100000,75559
170,True,900,1600,2,40,1,65.44%,91.9,-186,0.23228,-1.09547,-1.19916,0.511,0.548,6.558,113.05,1.55,100000,46776
171,False,900,1600,2,40,1,64.0%,0.0,-1,,,,,,,,,100000,0
172,True,900,1600,2,40,1,66.72%,58.15,-478,-0.72182,-0.55256,-1.19899,0.516,nan,6.079,126.75,8.2,100000,86236
173,False,900,1600,2,40,1,64.0%,0.0,0,,,,,,,,,100000,0
174,True,900,1600,2,40,1,66.08%,67.85,-262,-0.20452,-1.29025,-1.1983,0.497,0.577,6.267,107.1,14.6,100000,66241
175,False,900,1600,2,40,1,64.0%,0.0,-1,,,,,,,,,100000,0
176,True,900,1600,2,40,1,66.16%,93.05,-226,-0.91303,-1.45633,-1.1986,1.715,0.574,6.109,117.8,11.35,100000,68913
177,True,900,1600,2,40,1,66.32%,88.1,-530,-0.63743,-1.24221,-1.20201,0.534,nan,6.496,107.95,21.1,100000,72613
178,False,900,1600,2,40,1,64.0%,0.0,0,,,,,,,,,100000,0
179,True,900,1600,2,40,1,65.68%,94.8,-410,0.68492,-1.56493,-1.20225,0.515,0.539,7.271,97.55,24.95,100000,52730
180,True,900,1600,2,40,1,65.76%,65.6,-472,-0.06567,-1.13004,-1.19779,0.493,0.472,6.759,98.4,24.55,100000,56339
181,True,900,1600,2,40,1,65.28%,52.85,-422,-0.02163,0.4589,-1.20177,1.289,0.548,6.797,109.75,7.15,100000,42025
182,True,900,1600,2,40,1,65.92%,75.65,-394,1.80105,-1.61721,-1.19905,1.691,0.577,6.847,113.2,25.3,100000,61687
183,True,900,1600,2,40,1,65.68%,55.05,-283,-1.08445,-1.3032,-1.19757,0.583,0.548,6.835,109.2,6.85,100000,53832
184,True,900,1600,2,40,1,66.0%,91.75,-560,0.0962,-0.15301,-1.19815,0.7,nan,6.086,114.15,19.95,100000,63720
185,True,900,1600,2,40,1,66.08%,90.4,-704,0.87169,-0.29257,-1.20131,0.527,nan,5.876,117.1,7.55,100000,65260
186,True,900,1600,2,40,1,66.0%,56.65,-606,-0.02319,-0.32181,-1.20149,0.499,0.577,6.364,119.5,4.5,100000,64687
187,True,900,1600,2,40,1,66.16%,72.8,-567,-0.48188,-1.37832,-1.19931,0.507,0.073,6.205,121.35,10.9,100000,69217
188,False,900,1600,2,40,1,64.0%,0.0,0,,,,,,,,,100000,0
189,True,900,1600,2,40,1,66.16%,57.35,-243,-1.17684,-1.16255,-1.19923,6.557,16.452,6.724,121.05,10.35,100000,68154
190,True,900,1600,2,40,1,65.84%,54.5,-332,-0.6003,-1.22886,-1.19823,0.58,0.577,6.608,113.4,15.65,100000,58326
191,True,900,1600,2,40,1,66.08%,91.6,-602,-0.5078,-1.47345,-1.20117,0.499,0.707,6.064,107.75,17.95,100000,67150
192,True,900,1600,2,40,1,66.16%,56.7,-434,-0.20581,-1.22956,-1.20028,0.561,0.548,6.45,121.35,6.15,100000,69478
193,False,900,1600,2,40,1,64.0%,0.0,0,,,,,,,,,100000,0
194,True,900,1600,2,40,1,66.16%,59.55,-363,0.66655,-0.10589,-1.19909,1.009,0.548,5.92,129.65,19.1,100000,69140
195,False,900,1600,2,40,1,64.0%,0.0,-1,,,,,,,,,100000,0
196,False,900,1600,2,40,1,64.0%,0.0,0,,,,,,,,,100000,0
197,True,900,1600,2,40,1,66.0%,61.5,-626,-0.23104,0.10189,-1.20203,0.536,0.577,5.671,124.35,8.7,100000,64775
198,True,900,1600,2,40,1,65.92%,57.75,-263,-0.39913,-0.87562,-1.19799,0.743,nan,6.453,111.45,10.7,100000,61073
199,True,900,1600,2,40,1,65.6%,56.35,-267,-0.5782,-0.78775,-1.19906,4.518,10.999,7.277,128.8,11.2,100000,50562
200,True,900,1600,2,40,1,65.68%,91.3,-293,1.26913,-1.16481,-1.20047,0.534,0.713,6.637,116.65,14.4,100000,54464
201,False,900,1600,2,40,1,64.0%,0.0,-1,,,,,,,,,100000,0
202,True,900,1600,2,40,1,65.84%,81.3,-371,0.44322,-1.65686,-1.19813,0.588,0.092,5.884,111.75,11.4,100000,58921
203,False,900,1600,2,40,1,64.0%,0.0,-1,,,,,,,,,100000,0
204,True,900,1600,2,40,1,65.84%,56.55,-411,-0.3819,-1.02607,-1.20016,0.514,0.577,6.826,103.8,2.6,100000,59428
205,True,900,1600,2,40,1,65.44%,94.05,-275,0.71935,0.09119,-1.20183,0.62,0.577,7.123,103.65,17.25,100000,47076
206,True,900,1600,2,40,1,65.28%,89.85,-205,-0.16481,-1.34856,-1.20786,0.597,nan,6.888,99.95,18.15,100000,42469
207,True,900,1600,2,40,1,65.6%,81.25,-393,-0.24699,-0.73763,-1.19709,0.648,0.548,5.996,122.4,31.9,100000,51145
208,False,900,1600,2,40,1,64.0%,0.0,0,,,,,,,,,100000,0
209,True,900,1600,2,40,1,65.84%,90.95,-205,-0.25835,-1.06593,-1.19795,3.013,nan,5.803,118.85,23.9,100000,58446
210,True,900,1600,2,40,1,65.84%,57.35,-414,-0.13897,-0.6827,-1.20132,0.536,nan,5.776,109.3,12.9,100000,59619
211,True,900,1600,2,40,1,65.84%,64.75,-457,-0.63079,-1.48831,-1.20146,0.539,nan,6.309,114.65,10.4,100000,57778
212,False,900,1600,2,40,1,64.0%,0.0,-1,,,,,,,,,100000,0
213,True,900,1600,2,40,1,65.76%,58.5,-151,-0.03873,-0.99975,-1.19838,0.799,0.791,6.894,119.9,14.95,100000,56556
214,True,900,1600,2,40,1,66.0%,86.0,-450,-1.03482,-0.09076,-1.20033,0.511,0.707,6.861,131.1,9.85,100000,62910
215,False,900,1600,2,40,1,64.0%,0.0,0,,,,,,,,,100000,0
216,False,900,1600,2,40,1,64.0%,0.0,-1,,,,,,,,,100000,0
217,False,900,1600,2,40,1,64.0%,0.0,-1,,,,,,,,,100000,0
218,True,900,1600,2,40,1,66.32%,91.2,-342,-0.23101,-1.01908,-1.19865,0.578,nan,5.753,113.25,26.4,100000,73790
219,True,900,1600,2,40,1,65.68%,76.0,-481,0.44589,-1.35939,-1.19855,0.646,nan,6.341,95.35,9.9,100000,54128
