Run Number,Catastrophe Point Found?,Fundamentalists Initialised,Speculators Initialised,Speculators Added/Removed Per Cycle,Num Cycle,Cool off Per Cycle,Speculator Proportion at CUSP,Market Price at CUSP,Excess Demand,Kurtosis MP,Kurtosis ED,Kurtosis SP,MP Volatility Last 100 Trades,MP Volatility Last 10 Trades,Overall Sim Volatility,Pre-CUSP Market Price Difference,Last 100 Pre-CUSP Market Prices Difference,Total Trades,Catastrophe Point Index
352,True,900,1600,50,35,5,68.0%,63.7,-186,-0.13726,-0.97778,-1.48889,3.143,0.598,6.794,107.0,9.95,87500,36995
353,True,900,1600,50,35,5,70.0%,90.4,-400,-0.79722,-1.19773,-1.27226,0.592,0.585,6.312,124.3,26.95,87500,46832
354,True,900,1600,50,35,5,70.0%,66.95,-109,-1.14661,-0.25982,-1.05627,0.578,0.852,6.483,128.85,20.25,87500,41781
355,True,900,1600,50,35,5,72.0%,73.4,-358,0.24623,-0.84716,-1.12771,0.732,0.471,6.986,115.65,15.4,87500,52416
356,True,900,1600,50,35,5,70.0%,56.95,-203,-1.05107,-1.40064,-1.17488,0.631,0.955,6.31,116.7,14.2,87500,44433
357,True,900,1600,50,35,5,70.0%,55.55,-438,-0.6729,-0.8602,-1.13169,0.656,0.577,6.628,118.4,8.0,87500,43497
358,True,900,1600,50,35,5,70.0%,62.3,-239,-0.40638,-1.06866,-1.28539,0.682,0.816,6.609,106.6,12.55,87500,47215
359,True,900,1600,50,35,5,70.0%,73.7,-433,-0.12515,-0.41906,-1.29044,0.549,0.548,6.56,117.25,13.55,87500,47368
360,True,900,1600,50,35,5,70.0%,91.75,-250,0.01299,-1.07027,-1.26276,0.686,0.329,6.516,125.15,26.75,87500,46567
361,True,900,1600,50,35,5,70.0%,93.1,-316,0.94164,-0.7368,-1.03423,0.538,0.535,6.599,99.55,26.55,87500,39773
362,False,900,1600,50,35,5,64.0%,0.0,-1,,,,,,,,,87500,0
363,True,900,1600,50,35,5,70.0%,92.3,-302,-0.40589,-1.08318,-1.35694,0.613,0.509,6.422,121.6,14.75,87500,49852
364,True,900,1600,50,35,5,68.0%,90.65,-236,-0.1318,-1.34951,-1.25896,0.757,nan,6.97,93.6,11.4,87500,32389
365,True,900,1600,50,35,5,70.0%,60.25,-137,-0.35408,-0.59302,-1.11168,0.534,0.577,7.143,117.25,7.95,87500,38816
366,True,900,1600,50,35,5,68.0%,93.4,-83,0.62243,-0.12281,-1.38952,0.575,0.707,7.004,119.15,17.5,87500,34341
367,True,900,1600,50,35,5,70.0%,79.35,-156,0.06471,0.08901,-1.07364,0.542,0.894,6.348,118.15,20.5,87500,42215
368,True,900,1600,50,35,5,72.0%,91.9,-332,-0.14803,0.16805,-1.15809,1.569,nan,6.911,117.75,7.45,87500,51689
369,True,900,1600,50,35,5,70.0%,94.5,-162,-0.2758,-1.08209,-1.12098,0.803,1.614,7.124,112.2,20.85,87500,38752
370,False,900,1600,50,35,5,64.0%,0.0,-1,,,,,,,,,87500,0
371,False,900,1600,50,35,5,64.0%,0.0,0,,,,,,,,,87500,0
372,True,900,1600,50,35,5,70.0%,67.3,-151,-0.95622,-1.17722,-1.05927,4.182,0.548,6.13,118.25,15.6,87500,41860
373,True,900,1600,50,35,5,70.0%,94.75,-224,-1.22032,-1.62172,-1.35128,0.501,0.548,6.77,112.25,15.9,87500,49591
374,True,900,1600,50,35,5,72.0%,54.75,-220,-1.18818,-0.65775,-1.29911,0.716,0.577,6.065,113.95,17.05,87500,50332
375,True,900,1600,50,35,5,70.0%,57.75,-223,0.20413,-0.99393,-1.07129,2.174,0.502,7.034,103.25,11.3,87500,42159
376,True,900,1600,50,35,5,70.0%,79.25,-133,-0.69332,0.44443,-1.07945,0.636,0.577,6.681,129.8,18.45,87500,42351
