Window Num,Num Data Points in Row,Speculator Proportion,Market Price,Excess Demand,Kurtosis MP,Kurtosis ED,Kurtosis SP,MP Volatility Last 100 Trades,MP Volatility Last 10 Trades,Overall Sim Volatility,Pre-CUSP Market Price Difference,Last 100 Pre-CUSP Market Prices Difference
0,447,60.0%,100.76,-10,-0.14539,1.31442,0,6.338,1.324,10.028,41.65,20.7
1,447,60.0%,97.9,-16,0.72246,-0.21507,0,6.329,17.155,7.712,30.4,24.45
2,447,60.0%,99.12,-1,-0.06704,-0.55708,0,5.174,2.83,8.429,29.8,25.85
3,447,60.0%,99.05,-4,0.39395,-0.38246,0,11.56,1.11,7.891,32.1,24.35
4,447,60.0%,99.37,3,-0.24976,-0.85963,0,10.478,2.428,10.723,32.4,21.9
5,447,60.0%,99.33,7,0.2716,-1.06872,0,6.823,1.225,7.735,29.0,25.9
6,447,60.0%,101.36,3,-0.17784,-0.29451,0,10.191,0.577,8.731,27.95,18.6
7,447,60.0%,98.85,3,-0.77089,-0.57619,0,1.135,1.568,2.761,20.0,16.95
8,447,60.0%,102.42,4,-0.06848,0.19439,0,21.092,1.277,10.102,27.3,22.05
9,447,60.0%,94.77,-15,-0.81846,-0.05649,0,6.547,0.563,5.109,33.7,31.8
10,447,60.0%,98.84,0,-0.22362,-0.9183,0,1.468,1.72,9.981,26.5,15.6
11,447,60.0%,98.17,1,-0.355,0.06715,0,4.588,12.532,4.189,40.15,23.55
12,447,60.0%,95.89,6,-0.22584,0.51916,0,3.128,0.577,3.965,29.75,27.55
13,447,60.0%,94.34,-20,-0.51762,0.60222,0,1.834,0.548,9.876,27.1,20.25
14,447,60.0%,93.35,-5,-0.72502,-0.49248,0,11.673,0.548,9.055,24.15,20.3
15,447,60.0%,91.66,-4,-0.80748,-0.15125,0,1.071,0.535,7.277,34.55,15.55
16,447,60.0%,97.28,9,-0.54659,-0.86602,0,4.677,12.188,4.659,31.05,18.05
17,447,60.0%,93.07,-10,-1.02862,-1.30484,0,1.996,1.393,3.054,39.3,19.05
18,447,60.0%,95.47,-25,-0.47747,-0.94792,0,1.167,1.325,1.212,33.9,17.4
19,447,60.0%,92.63,-7,-0.59281,-0.08028,0,1.079,0.548,4.563,41.9,16.55
20,447,60.0%,94.22,10,-0.81679,-0.07034,0,1.799,0.551,5.272,29.25,21.2
21,447,60.0%,94.31,0,-0.80835,-0.55883,0,1.095,0.926,4.519,31.1,31.1
22,447,60.0%,97.53,-14,0.3529,-0.59608,0,4.627,0.492,6.014,32.65,16.25
23,447,60.0%,96.19,-16,-0.61243,-1.2847,0,3.041,0.754,2.243,20.95,20.95
