Window Num,Num Data Points in Row,Speculator Proportion,Market Price,Excess Demand,Kurtosis MP,Kurtosis ED,Kurtosis SP,MP Volatility Last 100 Trades,MP Volatility Last 10 Trades,Overall Sim Volatility,Pre-CUSP Market Price Difference,Last 100 Pre-CUSP Market Prices Difference
0,566,64.0%,102.5,-5,0.17428,-0.5272,0,10.427,2.335,9.741,41.3,24.2
1,566,64.0%,101.76,-2,1.85685,-0.51722,0,10.078,2.639,10.916,38.1,21.95
2,566,64.0%,100.3,3,-0.22834,-0.71035,0,12.469,18.173,13.575,33.7,29.3
3,566,64.0%,100.95,-6,-0.28248,1.27245,0,6.697,5.274,12.481,29.65,22.2
4,566,64.0%,97.4,-6,-0.71961,-0.55803,0,8.075,nan,12.703,29.75,19.35
5,566,64.0%,96.48,-6,-0.88407,-0.32284,0,14.695,10.026,11.67,29.8,20.05
6,566,64.0%,96.93,-9,0.33601,-0.26843,0,12.834,2.863,13.055,33.55,26.9
7,566,64.0%,96.76,-3,1.242,0.54451,0,4.609,0.577,4.788,38.6,13.1
8,566,64.0%,95.75,-3,-0.14462,-0.19133,0,8.286,6.574,5.723,37.4,28.2
9,566,64.0%,90.36,-8,-0.77819,-0.97978,0,2.418,3.848,3.922,39.15,29.45
10,566,64.0%,92.57,-17,0.58767,-1.26688,0,1.697,0.491,6.078,42.4,22.95
11,566,64.0%,95.46,-21,-0.42326,-0.34018,0,3.772,9.975,4.665,29.1,20.3
12,566,64.0%,94.29,-30,-0.6563,0.24559,0,5.607,0.472,10.476,22.05,19.15
13,566,64.0%,94.93,-9,-0.06064,-1.06828,0,4.109,7.396,7.174,30.7,14.1
14,566,64.0%,96.9,-62,-0.92611,6.10547,0,3.618,0.817,7.938,28.35,18.25
15,566,64.0%,93.34,-47,0.73255,-1.01809,0,3.724,1.884,9.403,39.9,21.4
16,566,64.0%,93.28,-59,-0.40586,-0.23839,0,1.042,0.894,3.326,35.15,33.6
17,566,64.0%,97.46,-80,-0.91436,-0.89887,0,15.045,1.276,7.948,25.05,19.5
18,566,64.0%,97.57,-81,-1.06363,1.51514,0,3.237,0.861,3.158,21.65,16.35
19,566,64.0%,96.37,-68,-1.05514,-0.41422,0,6.068,0.577,3.2,23.15,15.0
20,566,64.0%,89.97,-78,-0.12341,-0.49037,0,3.194,0.577,5.754,45.2,27.0
21,566,64.0%,91.46,-69,-0.89961,-0.36354,0,0.867,0.577,3.758,26.95,18.9
22,566,64.4%,90.87,-72,-1.01344,-0.13498,6.95621,0.619,0.548,1.342,28.0,17.45
23,566,64.4%,83.88,-81,-1.08415,-0.73228,0,2.364,0.725,1.722,40.0,15.55
24,566,64.4%,92.04,-59,-0.62714,-0.82474,0,0.965,1.883,1.08,36.1,32.25
25,566,64.4%,87.88,-69,-1.20843,-1.23225,0,1.218,1.481,6.286,32.35,18.45
26,566,64.4%,91.64,-84,0.55115,-0.44486,0,7.13,0.535,5.213,33.4,16.55
27,566,64.4%,92.58,-110,-0.65006,-0.73383,0,7.097,0.548,6.265,23.7,21.5
28,566,64.4%,90.11,-89,-0.02357,-0.92592,0,9.154,0.837,4.419,37.05,24.3
29,566,64.4%,83.62,-83,-0.95888,-0.19171,0,14.598,0.583,6.83,36.4,16.75
30,566,64.4%,81.07,-99,-1.18953,-0.89172,0,2.277,0.848,3.196,40.0,24.65
31,566,64.4%,88.92,-93,-1.12624,-0.35019,0,0.938,0.506,2.501,36.85,25.95
32,566,64.4%,90.11,-54,-0.05317,-0.64999,0,0.889,0.707,3.977,32.75,22.85
33,566,64.4%,88.04,-61,-0.22801,-0.30053,0,0.719,0.833,2.287,34.6,13.35
34,566,64.4%,83.81,-72,-0.29689,-0.84875,0,1.055,1.0,4.547,40.45,15.55
35,566,64.4%,90.28,-87,0.85152,-0.46202,0,1.164,0.707,1.152,37.25,13.3
36,566,64.4%,87.19,-64,-1.33089,-0.18739,0,3.585,0.417,2.856,29.2,22.35
37,566,64.4%,80.61,-82,-0.36194,-0.99256,0,2.787,nan,2.856,37.7,20.5
38,566,64.4%,81.92,-98,-0.76074,-0.98453,0,2.133,0.577,1.883,31.55,24.65
39,566,64.4%,84.48,-61,-0.65907,-0.86102,0,1.206,1.777,3.857,34.2,22.15
40,566,64.4%,75.36,-98,-0.85775,-1.02606,0,3.139,0.577,1.895,57.85,16.25
41,566,64.4%,46.21,-154,-0.04024,0.18122,0,1.894,0.577,1.513,21.15,7.95
42,566,64.4%,72.08,-91,-1.13052,-0.211,0,0.644,0.816,8.44,55.65,11.85
43,566,64.4%,87.08,-77,-0.63761,0.76057,0,7.506,0.923,7.65,36.05,11.5
44,566,64.8%,63.59,-159,-1.32624,-1.15915,1.12055,0.761,0.577,2.348,53.4,25.2
45,566,64.8%,77.79,-136,-0.65046,-1.2043,0,1.186,0.515,1.578,39.35,20.95
46,566,64.8%,86.29,-111,-0.368,-0.44439,0,8.764,0.621,3.818,29.45,27.2
47,566,64.8%,82.73,-151,-0.67791,-1.45768,0,0.5,0.707,5.942,27.8,9.9
48,566,64.8%,75.77,-166,-0.56672,-1.0637,0,1.016,0.548,1.549,38.75,23.2
49,566,64.8%,78.81,-146,-0.43134,-0.85155,0,3.434,0.721,7.483,44.4,13.95
50,566,64.8%,76.59,-143,-1.20367,-0.414,0,0.5,0.707,1.615,40.85,6.5
51,566,64.8%,85.59,-107,0.00554,-0.09887,0,5.235,0.577,2.626,33.45,19.6
52,566,64.8%,83.14,-171,-0.58917,-0.56527,0,3.274,1.524,2.32,23.65,21.3
53,566,64.8%,79.51,-186,-1.1657,-1.10258,0,4.511,0.707,2.859,40.95,20.25
54,566,64.8%,60.19,-195,-1.00701,-1.09539,0,4.442,10.059,3.715,40.35,13.2
55,566,64.8%,73.93,-169,-1.06593,-0.20049,0,5.091,0.577,2.895,38.95,12.2
56,566,64.8%,50.99,-248,-1.09946,-0.03442,0,0.815,0.479,1.906,66.3,4.6
57,566,64.8%,23.32,-249,-1.43129,-0.79984,0,0.657,nan,2.473,18.35,5.0
58,566,64.8%,32.76,-222,-1.51311,-1.5705,0,1.483,2.06,2.409,47.3,15.7
59,566,64.8%,75.39,-164,-0.15302,-0.6716,0,0.512,0.707,2.951,55.7,5.3
60,566,64.8%,78.37,-98,-0.61731,-1.54804,0,0.531,nan,1.179,52.35,9.9
61,566,64.8%,61.49,-183,-0.69435,-0.66128,0,2.836,0.492,1.904,32.95,22.8
62,566,64.8%,79.67,-143,-1.08147,-0.69715,0,0.575,0.577,1.695,29.9,12.0
63,566,64.8%,83.17,-157,-0.26015,-0.56141,0,0.85,0.707,0.832,25.6,21.15
64,566,64.8%,83.7,-155,-0.53076,-0.35794,0,0.585,0.693,6.731,27.75,14.65
65,566,64.8%,84.68,-145,-0.27231,0.71458,0,0.54,nan,1.886,23.3,11.5
66,566,65.2%,65.39,-161,-1.14885,-0.88566,-0.72401,1.079,0.707,5.504,49.55,17.7
67,566,65.2%,78.59,-162,-0.91804,-1.04424,0,0.509,0.707,2.231,38.9,27.6
68,566,65.2%,63.72,-171,-0.50681,-1.08382,0,0.508,nan,7.666,37.55,9.8
69,566,65.2%,80.49,-136,-1.29317,0.82994,0,0.578,0.577,9.036,38.7,14.6
70,566,65.2%,64.28,-272,-1.5872,-1.07133,0,0.773,0.577,1.671,61.3,8.8
71,566,65.2%,48.75,-293,0.42787,0.41363,0,0.856,0.548,3.343,34.9,18.5
72,566,65.2%,55.07,-279,-0.8425,-1.16213,0,0.607,0.707,0.652,60.95,8.95
73,566,65.2%,53.2,-294,0.38215,0.59612,0,0.874,0.548,2.372,16.2,9.15
74,566,65.2%,37.88,-322,-1.01837,-0.27011,0,0.964,0.577,4.969,29.7,4.85
75,566,65.2%,33.5,-324,-0.2127,-0.80725,0,1.777,nan,1.164,24.65,7.95
76,566,65.2%,49.54,-298,-1.31683,-1.32907,0,2.242,0.707,1.38,33.1,6.6
77,566,65.2%,73.97,-354,-0.83688,-0.89057,0,0.623,0.577,1.18,54.5,13.4
78,566,65.2%,35.37,-426,0.89448,-0.68644,0,1.865,nan,0.978,13.25,6.9
79,566,65.2%,31.88,-424,-1.2513,0.36669,0,2.716,0.493,2.228,21.4,17.45
80,566,65.2%,55.56,-406,-0.17741,-0.73057,0,0.514,0.548,1.554,35.05,21.05
81,566,65.2%,84.77,-482,-1.50036,2.09332,0,0.613,0.707,0.673,18.45,16.1
82,566,65.2%,57.78,-494,-0.54432,0.14372,0,0.542,nan,1.131,49.75,37.2
83,566,65.2%,86.14,-410,-0.14289,-1.08847,0,1.977,0.57,1.335,20.2,16.75
84,566,65.2%,85.09,-365,-1.07418,-0.45688,0,0.632,0.548,9.749,21.55,6.45
85,566,65.2%,55.82,-403,-1.08498,-0.03653,0,0.645,0.707,2.029,35.2,15.05
86,566,65.2%,48.31,-402,-0.94111,-0.28623,0,9.86,nan,4.903,21.9,7.5
87,566,65.2%,69.4,-359,-0.7468,0.18474,0,2.15,0.707,1.803,50.5,14.1
88,566,65.6%,80.54,-359,-1.07325,-0.59689,-1.54172,0.507,0.707,2.476,25.8,12.75
89,566,65.6%,85.87,-417,1.13343,-0.11885,0,1.589,nan,7.234,25.9,20.2
90,566,65.6%,87.6,-401,2.54465,-1.09704,0,0.843,nan,0.635,17.75,17.05
91,566,65.6%,81.27,-347,-0.56854,-0.7801,0,0.592,0.606,0.534,34.45,19.75
92,566,65.6%,70.56,-343,-0.68315,-1.11655,0,0.499,0.577,5.136,36.3,23.65
93,566,65.6%,73.19,-330,-0.21118,-0.8804,0,0.505,nan,1.571,37.6,11.45
94,566,65.6%,69.65,-316,-0.95487,-1.17308,0,0.513,nan,2.123,35.75,13.9
95,566,65.6%,40.45,-449,3.10059,0.18605,0,0.577,0.707,0.781,35.55,5.25
96,566,65.6%,44.81,-385,-0.99175,-0.22178,0,0.531,0.707,1.182,18.05,6.3
97,566,65.6%,48.49,-396,-0.99864,-1.2632,0,0.565,nan,0.804,22.45,5.4
98,566,65.6%,42.07,-396,-0.80003,-0.8917,0,2.407,nan,2.816,27.25,9.85
99,566,65.6%,39.33,-409,-0.82997,-1.47125,0,0.729,nan,2.603,30.9,12.1
