Window Num,Num Data Points in Row,Speculator Proportion,Market Price,Excess Demand,Kurtosis MP,Kurtosis ED,Kurtosis SP,MP Volatility Last 100 Trades,MP Volatility Last 10 Trades,Overall Sim Volatility,Pre-CUSP Market Price Difference,Last 100 Pre-CUSP Market Prices Difference
0,674,64.0%,100.55,-13,-0.24578,0.37219,0,8.654,22.015,10.151,40.45,23.0
1,674,64.0%,99.83,-7,-0.60463,0.08471,0,5.659,10.933,9.117,30.8,19.05
2,674,64.0%,99.71,-9,0.06251,-0.23298,0,7.144,2.461,7.355,38.2,29.6
3,674,64.0%,96.83,3,0.79629,0.52202,0,19.656,13.531,12.929,41.6,22.65
4,674,64.0%,97.23,-4,-0.465,0.20086,0,11.221,1.058,11.271,35.05,21.9
5,674,64.0%,95.29,-7,-0.6566,-0.56252,0,2.552,0.548,7.089,38.9,29.2
6,674,64.0%,97.66,-24,-0.25905,-0.15815,0,1.85,0.5,6.604,35.65,14.7
7,674,64.0%,92.57,-9,-0.13786,-0.37967,0,2.468,0.548,8.938,45.8,22.4
8,674,64.0%,94.98,-22,-0.48259,0.78313,0,16.472,0.816,11.341,34.6,32.85
9,674,64.0%,88.81,-24,-0.37503,0.59892,0,11.948,0.62,7.726,41.95,35.7
10,674,64.0%,95.61,-36,-0.49731,-1.38527,0,5.832,0.548,11.1,27.55,16.75
11,674,64.0%,94.53,-29,-1.05391,0.24241,0,5.412,0.548,5.012,22.9,20.95
12,674,64.0%,96.22,-10,-0.46475,-0.78253,0,6.558,0.577,13.597,24.55,16.9
13,674,64.0%,96.3,-16,-0.66608,-0.52585,0,2.076,0.548,13.613,27.7,13.05
14,674,64.0%,94.89,-11,-0.26436,-0.90292,0,1.081,0.707,7.918,31.6,16.0
15,674,64.0%,94.55,-38,-0.49527,-0.11373,0,11.214,5.492,9.908,28.85,18.55
16,674,64.0%,92.94,-43,-0.73977,0.5525,0,10.347,0.856,10.281,33.65,27.35
17,674,64.0%,98.44,-19,0.36244,0.03616,0,0.657,nan,6.499,25.45,14.2
18,674,64.0%,94.78,-26,-0.89394,-0.79737,-1.97157,4.126,0.911,12.755,24.9,16.1
19,674,64.4%,93.47,-30,-0.39153,-0.41278,0,1.688,0.548,4.59,26.6,26.6
20,674,64.4%,94.76,-33,-0.59756,0.69942,0,1.834,1.217,3.731,26.8,21.2
21,674,64.4%,90.49,-33,-0.79695,-1.06111,0,4.616,0.544,6.363,32.8,14.6
22,674,64.4%,87.46,-40,-0.56372,1.15119,0,2.402,8.546,5.797,31.5,15.0
23,674,64.4%,85.96,-73,-0.498,-1.44718,0,3.014,0.577,5.403,41.4,19.65
24,674,64.4%,93.57,-95,-0.28968,-1.01857,0,0.696,0.627,6.981,33.3,13.9
25,674,64.4%,81.12,-117,-1.26015,-0.96645,0,0.667,0.801,6.514,40.25,16.9
26,674,64.4%,85.93,-71,-1.10519,-0.93246,0,8.649,14.318,6.641,33.8,20.1
27,674,64.4%,82.19,-91,-0.89491,-0.91824,0,3.258,1.176,2.658,32.2,14.05
28,674,64.4%,80.22,-109,-1.08074,-0.64271,0,1.358,0.548,3.241,34.8,22.4
29,674,64.4%,83.29,-81,-1.10434,-0.20723,0,5.223,0.707,3.632,33.4,16.9
30,674,64.4%,87.58,-90,-1.07595,-0.58725,0,2.109,0.85,6.078,29.75,21.5
31,674,64.4%,85.22,-84,-0.64585,-0.14217,0,3.371,0.707,10.136,38.85,17.25
32,674,64.4%,88.65,-86,-0.95905,-0.56217,0,0.523,0.577,5.497,22.9,17.6
33,674,64.4%,86.67,-139,-0.72125,0.3785,0,0.729,nan,4.652,32.15,26.55
34,674,64.4%,74.79,-167,0.0248,1.49688,0,0.634,0.577,2.099,36.1,16.7
35,674,64.4%,83.0,-130,-1.18936,-0.66529,0,5.568,0.535,3.197,34.8,13.1
36,674,64.4%,76.25,-141,-0.8333,-0.33332,0,7.887,0.548,4.451,37.45,12.75
37,674,64.8%,75.87,-160,-0.7963,-0.98395,6.02577,0.58,0.707,1.483,37.85,19.25
38,674,64.8%,65.82,-159,-0.57018,-0.30604,0,0.56,0.548,1.798,28.5,5.05
39,674,64.8%,73.44,-177,-0.67916,-1.27935,0,1.808,0.971,1.529,41.4,16.05
40,674,64.8%,78.02,-162,-1.04275,-0.34609,0,4.362,0.915,3.63,38.15,18.5
41,674,64.8%,83.09,-187,-0.7363,7.22499,0,0.703,0.548,10.876,30.7,13.5
42,674,64.8%,76.55,-177,-0.92431,-0.66599,0,0.977,0.707,3.428,39.3,17.65
43,674,64.8%,74.19,-193,-0.98032,-0.63198,0,0.707,0.552,3.479,39.1,33.8
44,674,64.8%,86.57,-133,-0.80553,-0.94219,0,0.736,0.548,7.268,28.05,20.25
45,674,64.8%,75.31,-152,-0.85299,-1.08124,0,0.788,0.707,2.463,43.3,21.5
46,674,64.8%,83.01,-132,-0.445,-0.93361,0,0.522,0.49,2.888,24.95,19.55
47,674,64.8%,79.76,-150,-0.0164,4.94279,0,1.137,2.924,0.78,31.6,20.35
48,674,64.8%,83.16,-226,-1.01694,-0.80326,0,0.616,0.707,6.72,29.0,19.0
49,674,64.8%,82.04,-233,-0.73641,-0.33988,0,0.802,0.548,1.31,27.05,24.3
50,674,64.8%,78.48,-268,-1.29754,-0.29539,0,0.513,nan,3.839,28.4,6.05
51,674,64.8%,84.49,-210,-0.37765,-0.25461,0,1.129,0.535,2.263,29.1,17.25
52,674,64.8%,79.6,-207,-1.11018,-1.29241,0,0.576,nan,1.338,38.45,9.35
53,674,64.8%,73.01,-282,-0.09469,-0.25155,0,0.513,nan,2.623,36.95,9.85
54,674,64.8%,77.01,-272,-0.50558,0.12953,0,0.497,0.548,0.99,32.7,28.45
55,674,64.8%,73.68,-292,-0.98815,1.31011,-1.67377,6.141,1.094,3.312,38.95,20.0
56,674,65.2%,68.84,-320,-1.20703,-0.89005,0,0.764,nan,1.647,43.4,8.65
57,674,65.2%,50.02,-341,0.43326,-0.6045,0,0.591,nan,3.848,56.05,29.2
58,674,65.2%,69.01,-306,-0.90966,-0.85089,0,0.624,0.707,0.718,36.85,22.75
59,674,65.2%,78.98,-265,-1.37375,-0.47759,0,2.152,0.707,3.068,31.3,15.8
60,674,65.2%,75.61,-298,-1.24062,0.376,0,0.718,nan,1.213,37.1,20.65
61,674,65.2%,80.97,-272,-0.59748,-0.53322,0,7.275,0.548,3.69,28.55,18.8
62,674,65.2%,58.31,-340,-0.97749,-0.88932,0,0.577,0.577,1.348,40.6,7.7
63,674,65.2%,41.99,-364,-0.80812,-0.89971,0,0.557,nan,0.984,61.05,18.05
64,674,65.2%,78.99,-287,0.35415,-0.95616,0,0.598,nan,0.936,39.55,12.85
65,674,65.2%,83.95,-270,0.29287,-0.11856,0,0.636,0.5,4.832,26.35,17.9
66,674,65.2%,60.11,-273,-1.22069,-1.24567,0,3.075,8.846,2.772,69.35,7.05
