Trade Number,Market Price,Excess Demand,Speculator Proportion,Kurtosis MP,Kurtosis ED,Kurtosis SP,MP Volatility Last 100 Trades,MP Volatility Last 10 Trades,Pre-CUSP Market Price Difference,Last 100 Pre-CUSP Market Prices Difference
74894,89.6,-274,65.16,nan,nan,nan,0.618,0.707,0.0,7.25
74895,89.6,-273,65.16,nan,nan,nan,0.618,0.707,0.0,7.25
74896,89.6,-273,65.16,nan,nan,nan,0.618,nan,0.0,7.25
74897,89.6,-273,65.16,nan,nan,nan,0.618,nan,0.0,7.25
74898,89.6,-273,65.16,nan,nan,nan,0.618,nan,0.0,7.25
74899,89.6,-273,65.16,nan,nan,nan,0.618,nan,0.0,7.25
74900,89.6,-273,65.16,nan,nan,nan,0.618,nan,0.0,7.25
74901,89.6,-273,65.16,nan,nan,nan,0.618,nan,0.0,7.25
74902,89.6,-273,65.16,nan,nan,nan,0.618,nan,0.0,7.25
74903,89.6,-272,65.16,nan,nan,nan,0.618,nan,0.0,7.25
74904,89.6,-272,65.16,nan,nan,nan,0.618,nan,0.0,7.25
74905,89.6,-272,65.16,nan,nan,nan,0.618,nan,0.0,7.25
74906,89.6,-272,65.16,nan,nan,nan,0.618,nan,0.0,7.25
74907,89.6,-292,65.16,nan,nan,nan,0.616,nan,0.0,7.25
74908,82.55,-294,65.16,nan,nan,nan,0.622,0.13,7.05,7.35
74909,74.2,-293,65.16,nan,nan,nan,0.642,0.908,15.4,15.7
74910,78.15,-293,65.16,nan,nan,nan,0.633,0.795,15.4,15.7
74911,78.15,-293,65.16,nan,nan,nan,0.633,0.795,15.4,15.7
74912,78.15,-292,65.16,nan,nan,nan,0.633,0.734,15.4,15.7
74913,81.5,-292,65.16,nan,nan,nan,0.554,0.693,15.4,15.7
74914,81.5,-292,65.16,nan,nan,nan,0.558,0.693,15.4,15.7
74915,81.5,-292,65.16,nan,nan,nan,0.558,0.693,15.4,15.7
74916,81.5,-292,65.16,nan,nan,nan,0.558,0.714,15.4,15.7
74917,81.5,-292,65.16,nan,nan,nan,0.558,0.62,15.4,15.7
74918,81.5,-292,65.16,nan,nan,nan,0.558,0.577,15.4,15.7
74919,81.5,-292,65.16,nan,nan,nan,0.558,0.707,15.4,15.7
74920,81.5,-292,65.16,nan,nan,nan,0.558,0.707,15.4,15.7
74921,81.5,-291,65.16,nan,nan,nan,0.558,nan,15.4,15.7
74922,81.5,-290,65.16,nan,nan,nan,0.559,nan,15.4,15.7
74923,81.5,-289,65.16,nan,nan,nan,0.564,nan,15.4,15.7
74924,81.5,-289,65.16,nan,nan,nan,0.564,nan,15.4,15.7
74925,81.5,-288,65.16,nan,nan,nan,0.564,nan,15.4,15.7
74926,81.5,-288,65.16,nan,nan,nan,0.566,nan,15.4,15.7
74927,81.5,-288,65.16,nan,nan,nan,0.572,nan,15.4,15.7
74928,81.5,-288,65.16,nan,nan,nan,0.572,nan,15.4,15.7
74929,81.5,-288,65.16,nan,nan,nan,0.572,nan,15.4,15.7
74930,81.5,-288,65.16,nan,nan,nan,0.572,nan,15.4,15.7
74931,81.5,-288,65.16,nan,nan,nan,0.572,nan,15.4,15.7
74932,81.5,-288,65.16,nan,nan,nan,0.575,nan,15.4,15.7
74933,81.5,-287,65.16,nan,nan,nan,0.582,nan,15.4,15.7
74934,81.5,-287,65.16,nan,nan,nan,0.582,nan,15.4,15.7
74935,81.5,-287,65.16,nan,nan,nan,0.586,nan,15.4,15.7
74936,81.5,-286,65.16,nan,nan,nan,0.596,nan,15.4,15.7
74937,81.5,-286,65.16,nan,nan,nan,0.596,nan,15.4,15.7
74938,81.5,-286,65.16,nan,nan,nan,0.596,nan,15.4,15.7
74939,81.5,-286,65.16,nan,nan,nan,0.596,nan,15.4,15.7
74940,81.5,-285,65.16,nan,nan,nan,0.596,nan,15.4,15.7
74941,81.5,-285,65.16,nan,nan,nan,0.596,nan,15.4,15.7
74942,81.5,-288,65.16,nan,nan,nan,0.589,nan,15.4,15.7
74943,73.7,-288,65.16,nan,nan,nan,0.582,0.707,15.9,16.2
74944,73.7,-288,65.16,nan,nan,nan,0.582,0.707,15.9,16.2
74945,73.7,-288,65.16,nan,nan,nan,0.582,0.707,15.9,16.2
74946,73.7,-288,65.16,nan,nan,nan,0.582,0.707,15.9,16.2
74947,73.7,-288,65.16,nan,nan,nan,0.582,0.707,15.9,16.2
74948,73.7,-287,65.16,nan,nan,nan,0.582,0.707,15.9,16.2
74949,73.7,-287,65.16,nan,nan,nan,0.582,0.707,15.9,16.2
74950,73.7,-287,65.16,nan,nan,nan,0.582,0.707,15.9,16.2
74951,73.7,-287,65.16,nan,nan,nan,0.582,nan,15.9,16.2
74952,73.7,-287,65.16,nan,nan,nan,0.582,nan,15.9,16.2
74953,73.7,-287,65.16,nan,nan,nan,0.582,nan,15.9,16.2
74954,73.7,-287,65.16,nan,nan,nan,0.582,nan,15.9,16.2
74955,73.7,-286,65.16,nan,nan,nan,0.577,nan,15.9,16.2
74956,77.55,-293,65.16,nan,nan,nan,0.748,1.754,15.9,16.2
74957,71.85,-293,65.16,nan,nan,nan,0.735,1.248,17.75,18.05
74958,71.85,-293,65.16,nan,nan,nan,0.756,1.248,17.75,18.05
74959,71.85,-293,65.16,nan,nan,nan,0.756,1.248,17.75,18.05
74960,71.85,-292,65.16,nan,nan,nan,0.756,1.248,17.75,18.05
74961,71.85,-292,65.16,nan,nan,nan,0.756,1.248,17.75,18.05
74962,71.85,-292,65.16,nan,nan,nan,0.756,1.248,17.75,18.05
74963,71.85,-292,65.16,nan,nan,nan,0.762,1.248,17.75,18.05
74964,71.85,-291,65.16,nan,nan,nan,0.787,1.047,17.75,18.05
74965,71.85,-291,65.16,nan,nan,nan,0.787,nan,17.75,18.05
74966,71.85,-290,65.16,nan,nan,nan,0.787,nan,17.75,18.05
74967,71.85,-289,65.16,nan,nan,nan,0.787,nan,17.75,18.05
74968,71.85,-289,65.16,nan,nan,nan,0.787,nan,17.75,18.05
74969,71.85,-289,65.16,nan,nan,nan,0.787,nan,17.75,18.05
74970,71.85,-289,65.16,nan,nan,nan,0.787,nan,17.75,18.05
74971,71.85,-293,65.16,nan,nan,nan,0.778,nan,17.75,18.05
74972,67.4,-292,65.16,nan,nan,nan,0.756,0.707,22.2,22.5
74973,67.4,-292,65.16,nan,nan,nan,0.756,0.707,22.2,22.5
74974,67.4,-292,65.16,nan,nan,nan,0.756,0.707,22.2,22.5
74975,67.4,-292,65.16,nan,nan,nan,0.756,0.707,22.2,22.5
74976,67.4,-292,65.16,nan,nan,nan,0.756,0.707,22.2,22.5
74977,67.4,-292,65.16,nan,nan,nan,0.756,0.707,22.2,22.5
74978,67.4,-291,65.16,nan,nan,nan,0.756,0.707,22.2,22.5
74979,67.4,-291,65.16,nan,nan,nan,0.756,0.707,22.2,22.5
74980,67.4,-291,65.16,nan,nan,nan,0.756,nan,22.2,22.5
74981,67.4,-291,65.16,nan,nan,nan,0.756,nan,22.2,22.5
74982,67.4,-290,65.16,nan,nan,nan,0.748,nan,22.2,22.5
74983,70.1,-291,65.16,nan,nan,nan,0.834,1.637,22.2,22.5
74984,66.55,-291,65.16,nan,nan,nan,0.812,1.161,23.05,23.35
74985,66.55,-291,65.16,nan,nan,nan,0.812,1.161,23.05,23.35
74986,66.55,-292,65.16,nan,nan,nan,0.812,1.097,23.05,23.35
74987,66.2,-292,65.16,nan,nan,nan,0.812,0.953,23.4,23.4
74988,66.2,-292,65.16,nan,nan,nan,0.812,0.953,23.4,23.4
74989,66.2,-292,65.16,nan,nan,nan,0.812,0.953,23.4,23.4
74990,66.2,-291,65.16,nan,nan,nan,0.806,0.923,23.4,23.4
74991,69.75,-290,65.16,nan,nan,nan,0.802,0.929,23.4,23.4
74992,73.45,-289,65.16,nan,nan,nan,0.785,0.556,23.4,23.4
74993,73.45,-289,65.16,nan,nan,nan,0.785,0.556,23.4,23.4
74994,73.45,-289,65.16,nan,nan,nan,0.785,0.556,23.4,23.4
74995,73.45,-289,65.16,nan,nan,nan,0.785,0.59,23.4,23.4
74996,73.45,-294,65.16,nan,nan,nan,0.779,0.507,23.4,23.4
74997,67.8,-293,65.16,nan,nan,nan,0.765,0.556,23.4,23.4
74998,67.8,-295,65.16,nan,nan,nan,0.76,0.522,23.4,23.4
74999,63.55,-294,65.16,nan,nan,nan,0.771,0.711,26.05,26.05
75000,66.25,-294,65.2,nan,nan,nan,0.758,0.647,26.05,26.05
75001,66.25,-293,65.2,nan,nan,nan,0.755,0.703,26.05,26.05
75002,69.7,-297,65.2,nan,nan,nan,0.821,0.968,26.05,26.05
75003,64.45,-297,65.2,nan,nan,nan,0.807,0.897,26.05,26.05
75004,64.45,-297,65.2,nan,nan,nan,0.807,0.897,26.05,26.05
75005,64.45,-296,65.2,nan,nan,nan,0.807,0.887,26.05,26.05
75006,64.45,-296,65.2,nan,nan,nan,0.81,0.971,26.05,26.05
75007,64.45,-295,65.2,nan,nan,nan,0.803,0.929,26.05,19.0
75008,64.45,-295,65.2,nan,nan,nan,0.807,1.04,26.05,17.95
75009,64.45,-294,65.2,nan,nan,nan,0.82,1.191,26.05,17.95
75010,66.25,-294,65.2,nan,nan,nan,0.805,1.04,26.05,17.95
75011,66.25,-293,65.2,nan,nan,nan,0.805,0.577,26.05,17.95
75012,69.7,-293,65.2,nan,nan,nan,0.805,0.577,26.05,17.95
75013,69.7,-293,65.2,nan,nan,nan,0.805,0.577,26.05,17.95
75014,69.7,-292,65.2,nan,nan,nan,0.805,0.577,26.05,17.95
75015,69.7,-291,65.2,nan,nan,nan,0.805,0.577,26.05,17.95
75016,69.7,-291,65.2,nan,nan,nan,0.805,0.577,26.05,17.95
75017,69.7,-291,65.2,nan,nan,nan,0.805,0.577,26.05,17.95
75018,69.7,-291,65.2,nan,nan,nan,0.805,0.577,26.05,17.95
75019,69.7,-291,65.2,nan,nan,nan,0.805,0.707,26.05,17.95
75020,69.7,-290,65.2,nan,nan,nan,0.803,0.707,26.05,17.95
75021,71.65,-289,65.2,nan,nan,nan,0.79,0.707,26.05,17.95
75022,71.65,-288,65.2,nan,nan,nan,0.787,0.577,26.05,17.95
75023,77.35,-288,65.2,nan,nan,nan,0.776,0.577,26.05,17.95
75024,77.35,-287,65.2,nan,nan,nan,0.773,0.548,26.05,17.95
75025,83.15,-287,65.2,nan,nan,nan,0.763,0.548,26.05,19.6
75026,83.15,-286,65.2,nan,nan,nan,0.763,0.548,26.05,19.6
75027,83.15,-286,65.2,nan,nan,nan,0.763,0.548,26.05,19.6
75028,83.15,-285,65.2,nan,nan,nan,0.763,0.548,26.05,19.6
75029,83.15,-285,65.2,nan,nan,nan,0.763,0.548,26.05,19.6
75030,83.15,-285,65.2,nan,nan,nan,0.763,0.577,26.05,19.6
75031,83.15,-285,65.2,nan,nan,nan,0.763,0.577,26.05,19.6
75032,83.15,-285,65.2,nan,nan,nan,0.763,0.707,26.05,19.6
75033,83.15,-285,65.2,nan,nan,nan,0.763,nan,26.05,19.6
75034,83.15,-285,65.2,nan,nan,nan,0.763,nan,26.05,19.6
75035,83.15,-285,65.2,nan,nan,nan,0.763,nan,26.05,19.6
75036,83.15,-285,65.2,nan,nan,nan,0.763,nan,26.05,19.6
75037,83.15,-284,65.2,nan,nan,nan,0.763,nan,26.05,19.6
75038,83.15,-283,65.2,nan,nan,nan,0.763,nan,26.05,19.6
75039,83.15,-283,65.2,nan,nan,nan,0.763,nan,26.05,19.6
75040,83.15,-282,65.2,nan,nan,nan,0.763,nan,26.05,19.6
75041,83.15,-281,65.2,nan,nan,nan,0.765,nan,26.05,19.6
75042,83.15,-281,65.2,nan,nan,nan,0.776,nan,26.05,19.6
75043,83.15,-281,65.2,nan,nan,nan,0.776,nan,26.05,19.6
75044,83.15,-281,65.2,nan,nan,nan,0.776,nan,26.05,19.6
75045,83.15,-281,65.2,nan,nan,nan,0.776,nan,26.05,19.6
