Trade Number,Market Price,Excess Demand,Speculator Proportion,Kurtosis MP,Kurtosis ED,Kurtosis SP,MP Volatility Last 100 Trades,MP Volatility Last 10 Trades,Pre-CUSP Market Price Difference,Last 100 Pre-CUSP Market Prices Difference
50286,77.25,-325,64.8,nan,nan,nan,0.683,nan,0.0,18.45
50287,77.25,-324,64.8,nan,nan,nan,0.683,nan,0.0,18.45
50288,77.25,-330,64.8,nan,nan,nan,0.68,nan,0.0,18.45
50289,68.65,-330,64.8,nan,nan,nan,0.676,0.707,8.6,18.45
50290,68.65,-329,64.8,nan,nan,nan,0.629,0.577,8.6,18.45
50291,72.75,-329,64.8,nan,nan,nan,0.629,0.577,8.6,18.45
50292,72.75,-332,64.8,nan,nan,nan,0.629,0.548,8.6,18.45
50293,66.5,-332,64.8,nan,nan,nan,0.623,0.548,10.75,18.45
50294,66.5,-332,64.8,nan,nan,nan,0.623,0.548,10.75,18.45
50295,66.5,-331,64.8,nan,nan,nan,0.623,0.535,10.75,18.45
50296,67.8,-331,64.8,nan,nan,nan,0.618,0.535,10.75,18.45
50297,67.8,-336,64.8,nan,nan,nan,0.618,0.535,10.75,18.45
50298,64.15,-336,64.8,nan,nan,nan,0.613,0.535,13.1,18.45
50299,64.15,-336,64.8,nan,nan,nan,0.613,0.535,13.1,18.45
50300,64.15,-335,64.8,nan,nan,nan,0.613,0.535,13.1,18.45
50301,64.3,-334,64.8,nan,nan,nan,0.608,0.535,13.1,18.45
50302,64.3,-334,64.8,nan,nan,nan,0.608,0.548,13.1,18.45
50303,64.3,-334,64.8,nan,nan,nan,0.608,0.548,13.1,18.45
50304,64.3,-333,64.8,nan,nan,nan,0.608,0.548,13.1,18.45
50305,64.3,-333,64.8,nan,nan,nan,0.608,0.577,13.1,18.45
50306,64.3,-333,64.8,nan,nan,nan,0.608,0.577,13.1,18.45
50307,64.3,-333,64.8,nan,nan,nan,0.605,0.707,13.1,18.45
50308,64.3,-333,64.8,nan,nan,nan,0.609,0.707,13.1,16.4
50309,64.3,-333,64.8,nan,nan,nan,0.61,nan,13.1,16.4
50310,64.3,-333,64.8,nan,nan,nan,0.614,nan,13.1,16.4
50311,64.3,-333,64.8,nan,nan,nan,0.614,nan,13.1,16.4
50312,64.3,-332,64.8,nan,nan,nan,0.614,nan,13.1,16.4
50313,64.3,-331,64.8,nan,nan,nan,0.614,nan,13.1,16.4
50314,66.65,-330,64.8,nan,nan,nan,0.61,0.707,13.1,16.4
50315,66.65,-329,64.8,nan,nan,nan,0.614,0.577,13.1,16.4
50316,68.8,-329,64.8,nan,nan,nan,0.61,0.577,13.1,16.4
50317,68.8,-328,64.8,nan,nan,nan,0.614,0.548,13.1,13.1
50318,71.1,-328,64.8,nan,nan,nan,0.609,0.548,13.1,13.1
50319,71.1,-327,64.8,nan,nan,nan,0.609,0.548,13.1,13.1
50320,71.1,-327,64.8,nan,nan,nan,0.609,0.548,13.1,13.1
50321,71.1,-327,64.8,nan,nan,nan,0.609,0.548,13.1,13.1
50322,71.1,-327,64.8,nan,nan,nan,0.61,0.548,13.1,13.1
50323,71.1,-327,64.8,nan,nan,nan,0.614,0.577,13.1,13.1
50324,71.1,-327,64.8,nan,nan,nan,0.614,0.577,13.1,13.1
50325,71.1,-327,64.8,nan,nan,nan,0.615,0.707,13.1,13.1
50326,71.1,-326,64.8,nan,nan,nan,0.62,nan,13.1,13.1
50327,71.1,-326,64.8,nan,nan,nan,0.62,nan,13.1,13.1
50328,71.1,-325,64.8,nan,nan,nan,0.619,nan,13.1,13.1
50329,73.25,-325,64.8,nan,nan,nan,0.614,0.707,13.1,13.1
50330,73.25,-328,64.8,nan,nan,nan,0.614,0.577,13.1,13.1
50331,69.2,-328,64.8,nan,nan,nan,0.609,0.577,13.1,13.1
50332,69.2,-328,64.8,nan,nan,nan,0.609,0.577,13.1,13.1
50333,69.2,-328,64.8,nan,nan,nan,0.609,0.577,13.1,13.1
