Trade Number,Market Price,Excess Demand,Speculator Proportion,Kurtosis MP,Kurtosis ED,Kurtosis SP,MP Volatility Last 100 Trades,MP Volatility Last 10 Trades,Pre-CUSP Market Price Difference,Last 100 Pre-CUSP Market Prices Difference
52314,39.1,-269,64.8,nan,nan,nan,4.926,0.895,0.0,6.0
52315,35.5,-268,64.8,nan,nan,nan,4.81,0.785,3.6,7.25
52316,35.5,-268,64.8,nan,nan,nan,4.914,0.785,3.6,7.25
52317,35.5,-268,64.8,nan,nan,nan,5.039,0.785,3.6,6.2
52318,35.5,-268,64.8,nan,nan,nan,5.039,0.785,3.6,6.2
52319,35.5,-268,64.8,nan,nan,nan,5.039,0.758,3.6,6.2
52320,35.5,-268,64.8,nan,nan,nan,5.039,0.577,3.6,6.2
52321,35.5,-268,64.8,nan,nan,nan,5.039,0.707,3.6,6.2
52322,35.5,-268,64.8,nan,nan,nan,5.039,0.707,3.6,6.2
52323,35.5,-268,64.8,nan,nan,nan,5.039,nan,3.6,6.2
52324,35.5,-268,64.8,nan,nan,nan,5.039,nan,3.6,6.2
52325,35.5,-267,64.8,nan,nan,nan,5.039,nan,3.6,6.2
52326,36.3,-270,64.8,nan,nan,nan,5.052,2.563,3.6,6.2
52327,34.2,-270,64.8,nan,nan,nan,4.928,1.872,4.9,7.5
52328,34.2,-269,64.8,nan,nan,nan,4.825,1.712,4.9,7.5
52329,34.35,-268,64.8,nan,nan,nan,4.717,1.484,4.9,7.5
52330,34.35,-267,64.8,nan,nan,nan,4.627,1.405,4.9,7.5
52331,35.65,-267,64.8,nan,nan,nan,4.532,1.283,4.9,7.5
52332,35.65,-266,64.8,nan,nan,nan,4.532,1.283,4.9,7.5
52333,35.65,-265,64.8,nan,nan,nan,4.452,1.234,4.9,7.5
52334,36.35,-265,64.8,nan,nan,nan,4.367,1.188,4.9,7.5
52335,36.35,-265,64.8,nan,nan,nan,4.367,0.535,4.9,7.5
