Trade Number,Market Price,Excess Demand,Speculator Proportion,Kurtosis MP,Kurtosis ED,Kurtosis SP,MP Volatility Last 100 Trades,MP Volatility Last 10 Trades,Pre-CUSP Market Price Difference,Last 100 Pre-CUSP Market Prices Difference
50623,42.7,-498,64.8,nan,nan,nan,0.516,0.707,0.0,7.05
50624,42.7,-498,64.8,nan,nan,nan,0.516,0.707,0.0,7.05
50625,42.7,-497,64.8,nan,nan,nan,0.516,0.707,0.0,7.05
50626,42.7,-499,64.8,nan,nan,nan,0.514,0.707,0.0,7.05
50627,38.65,-499,64.8,nan,nan,nan,0.514,0.707,4.05,7.05
50628,38.65,-498,64.8,nan,nan,nan,0.513,0.577,4.05,7.05
50629,41.0,-498,64.8,nan,nan,nan,0.513,0.577,4.05,7.05
50630,41.0,-498,64.8,nan,nan,nan,0.513,0.577,4.05,7.05
50631,41.0,-497,64.8,nan,nan,nan,0.512,0.548,4.05,7.05
50632,42.2,-496,64.8,nan,nan,nan,0.499,0.492,4.05,7.05
50633,42.8,-496,64.8,nan,nan,nan,0.5,0.5,4.15,7.05
50634,42.8,-495,64.8,nan,nan,nan,0.499,0.5,4.15,7.05
50635,42.8,-512,64.8,nan,nan,nan,0.499,0.5,4.15,4.4
50636,39.65,-511,64.8,nan,nan,nan,0.5,0.5,4.15,4.4
50637,39.65,-510,64.8,nan,nan,nan,0.5,0.492,4.15,4.4
50638,39.65,-512,64.8,nan,nan,nan,0.5,0.492,4.15,4.4
50639,35.8,-511,64.8,nan,nan,nan,0.528,0.603,7.0,7.25
50640,37.65,-511,64.8,nan,nan,nan,0.526,0.562,7.0,7.25
50641,37.65,-511,64.8,nan,nan,nan,0.526,0.608,7.0,7.25
50642,37.65,-511,64.8,nan,nan,nan,0.526,0.665,7.0,7.25
50643,37.65,-510,64.8,nan,nan,nan,0.526,0.665,7.0,7.25
50644,37.65,-510,64.8,nan,nan,nan,0.525,0.623,7.0,7.25
50645,37.65,-510,64.8,nan,nan,nan,0.528,0.755,7.0,7.25
50646,37.65,-510,64.8,nan,nan,nan,0.528,0.755,7.0,7.25
50647,37.65,-509,64.8,nan,nan,nan,0.528,0.755,7.0,7.25
50648,39.15,-509,64.8,nan,nan,nan,0.526,0.577,7.0,7.25
50649,39.15,-508,64.8,nan,nan,nan,0.526,0.707,7.0,7.25
50650,39.15,-507,64.8,nan,nan,nan,0.526,0.707,7.0,7.25
50651,39.15,-506,64.8,nan,nan,nan,0.526,0.707,7.0,7.25
50652,39.15,-505,64.8,nan,nan,nan,0.526,0.577,7.0,7.25
50653,39.9,-505,64.8,nan,nan,nan,0.524,0.577,7.0,7.25
50654,39.9,-505,64.8,nan,nan,nan,0.524,0.577,7.0,7.25
50655,39.9,-505,64.8,nan,nan,nan,0.524,0.577,7.0,7.25
50656,39.9,-505,64.8,nan,nan,nan,0.524,0.577,7.0,7.25
50657,39.9,-505,64.8,nan,nan,nan,0.524,0.707,7.0,7.25
50658,39.9,-505,64.8,nan,nan,nan,0.526,0.707,7.0,7.0
50659,39.9,-505,64.8,nan,nan,nan,0.526,0.707,7.0,7.0
50660,39.9,-504,64.8,nan,nan,nan,0.526,0.707,7.0,7.0
50661,39.9,-503,64.8,nan,nan,nan,0.526,0.707,7.0,7.0
50662,40.3,-503,64.8,nan,nan,nan,0.524,0.707,7.0,7.0
50663,40.3,-502,64.8,nan,nan,nan,0.524,0.707,7.0,7.0
50664,40.3,-502,64.8,nan,nan,nan,0.524,0.707,7.0,7.0
50665,40.3,-502,64.8,nan,nan,nan,0.524,0.707,7.0,7.0
50666,40.3,-502,64.8,nan,nan,nan,0.524,0.707,7.0,7.0
50667,40.3,-502,64.8,nan,nan,nan,0.524,0.707,7.0,7.0
50668,40.3,-502,64.8,nan,nan,nan,0.524,0.707,7.0,7.0
50669,40.3,-502,64.8,nan,nan,nan,0.524,0.707,7.0,7.0
50670,40.3,-503,64.8,nan,nan,nan,0.524,0.707,7.0,7.0
50671,39.9,-503,64.8,nan,nan,nan,0.524,0.707,7.0,7.0
50672,39.9,-503,64.8,nan,nan,nan,0.524,0.707,7.0,7.0
50673,39.9,-502,64.8,nan,nan,nan,0.524,0.707,7.0,7.0
50674,39.9,-502,64.8,nan,nan,nan,0.524,0.707,7.0,7.0
50675,39.9,-502,64.8,nan,nan,nan,0.524,0.707,7.0,7.0
50676,39.9,-501,64.8,nan,nan,nan,0.524,0.707,7.0,7.0
50677,39.9,-501,64.8,nan,nan,nan,0.526,0.707,7.0,7.0
50678,39.9,-501,64.8,nan,nan,nan,0.526,0.707,7.0,7.0
50679,39.9,-501,64.8,nan,nan,nan,0.526,nan,7.0,7.0
50680,39.9,-501,64.8,nan,nan,nan,0.526,nan,7.0,7.0
50681,39.9,-501,64.8,nan,nan,nan,0.526,nan,7.0,7.0
50682,39.9,-500,64.8,nan,nan,nan,0.526,nan,7.0,7.0
50683,39.9,-500,64.8,nan,nan,nan,0.526,nan,7.0,7.0
50684,39.9,-500,64.8,nan,nan,nan,0.526,nan,7.0,7.0
50685,39.9,-499,64.8,nan,nan,nan,0.526,nan,7.0,7.0
50686,39.9,-500,64.8,nan,nan,nan,0.526,nan,7.0,7.0
50687,39.15,-500,64.8,nan,nan,nan,0.524,0.707,7.0,7.0
50688,39.15,-501,64.8,nan,nan,nan,0.524,0.707,7.0,7.0
50689,39.15,-501,64.8,nan,nan,nan,0.524,0.707,7.0,7.0
50690,39.15,-501,64.8,nan,nan,nan,0.524,0.707,7.0,7.0
50691,39.15,-502,64.8,nan,nan,nan,0.525,0.577,7.0,7.0
50692,37.3,-502,64.8,nan,nan,nan,0.523,0.577,7.0,7.0
50693,37.3,-502,64.8,nan,nan,nan,0.523,0.577,7.0,7.0
50694,37.3,-501,64.8,nan,nan,nan,0.523,0.548,7.0,7.0
50695,39.0,-501,64.8,nan,nan,nan,0.522,0.548,7.0,7.0
50696,39.0,-513,64.8,nan,nan,nan,0.522,0.548,7.0,7.0
50697,35.45,-513,64.8,nan,nan,nan,0.52,0.548,7.35,7.35
50698,35.45,-513,64.8,nan,nan,nan,0.52,0.548,7.35,7.35
50699,35.45,-513,64.8,nan,nan,nan,0.52,0.548,7.35,7.35
50700,35.45,-513,64.8,nan,nan,nan,0.52,0.548,7.35,7.35
50701,35.45,-512,64.8,nan,nan,nan,0.52,0.577,7.35,7.35
50702,35.45,-511,64.8,nan,nan,nan,0.52,0.577,7.35,7.35
