Trade Number,Market Price,Excess Demand,Speculator Proportion,Kurtosis MP,Kurtosis ED,Kurtosis SP,MP Volatility Last 100 Trades,MP Volatility Last 10 Trades,Pre-CUSP Market Price Difference,Last 100 Pre-CUSP Market Prices Difference
68369,23.8,-759,65.08,nan,nan,nan,0.52,0.577,0.0,3.35
68370,23.8,-758,65.08,nan,nan,nan,0.52,0.577,0.0,3.35
68371,23.8,-758,65.08,nan,nan,nan,0.52,0.577,0.0,3.35
68372,23.8,-758,65.08,nan,nan,nan,0.52,0.577,0.0,3.35
68373,23.8,-758,65.08,nan,nan,nan,0.522,0.707,0.0,3.3
68374,23.8,-758,65.08,nan,nan,nan,0.522,0.707,0.0,3.3
68375,23.8,-757,65.08,nan,nan,nan,0.522,0.707,0.0,3.3
68376,23.8,-756,65.08,nan,nan,nan,0.522,0.707,0.0,3.3
68377,23.8,-756,65.08,nan,nan,nan,0.522,nan,0.0,3.3
68378,23.8,-756,65.08,nan,nan,nan,0.522,nan,0.0,3.3
68379,23.8,-755,65.08,nan,nan,nan,0.522,nan,0.0,3.3
68380,23.8,-755,65.08,nan,nan,nan,0.522,nan,0.0,3.3
68381,23.8,-754,65.08,nan,nan,nan,0.522,nan,0.0,3.3
68382,23.8,-754,65.08,nan,nan,nan,0.522,nan,0.0,3.3
68383,23.8,-754,65.08,nan,nan,nan,0.522,nan,0.0,3.3
68384,23.8,-754,65.08,nan,nan,nan,0.522,nan,0.0,3.3
68385,23.8,-754,65.08,nan,nan,nan,0.522,nan,0.0,3.3
68386,23.8,-754,65.08,nan,nan,nan,0.522,nan,0.0,3.3
68387,23.8,-753,65.08,nan,nan,nan,0.522,nan,0.0,3.3
68388,24.25,-753,65.08,nan,nan,nan,0.52,0.707,0.45,3.3
68389,24.25,-752,65.08,nan,nan,nan,0.52,0.707,0.45,3.3
68390,24.25,-753,65.08,nan,nan,nan,0.52,0.577,0.45,3.3
68391,23.8,-753,65.08,nan,nan,nan,0.519,0.577,0.45,3.3
68392,23.8,-752,65.08,nan,nan,nan,0.518,0.577,0.45,3.3
68393,23.8,-752,65.08,nan,nan,nan,0.509,0.577,0.45,3.3
68394,23.8,-754,65.08,nan,nan,nan,0.509,0.548,0.45,3.3
68395,21.8,-754,65.08,nan,nan,nan,0.509,0.548,2.45,3.3
68396,21.8,-753,65.08,nan,nan,nan,0.509,0.548,2.45,3.3
68397,22.85,-752,65.08,nan,nan,nan,0.528,0.595,2.45,3.3
68398,24.35,-751,65.08,nan,nan,nan,0.531,0.611,2.55,3.3
68399,24.35,-750,65.08,nan,nan,nan,0.531,0.645,2.55,3.3
68400,24.35,-749,65.08,nan,nan,nan,0.531,0.65,2.55,3.3
68401,24.35,-753,65.08,nan,nan,nan,0.528,0.595,2.55,3.3
68402,22.05,-753,65.08,nan,nan,nan,0.529,0.611,2.55,3.3
68403,22.05,-753,65.08,nan,nan,nan,0.529,0.645,2.55,3.3
68404,22.05,-753,65.08,nan,nan,nan,0.529,0.65,2.55,3.3
68405,22.05,-753,65.08,nan,nan,nan,0.529,0.723,2.55,3.3
68406,22.05,-752,65.08,nan,nan,nan,0.529,0.577,2.55,3.3
68407,22.05,-752,65.08,nan,nan,nan,0.529,0.707,2.55,3.3
68408,22.05,-752,65.08,nan,nan,nan,0.529,0.707,2.55,3.3
68409,22.05,-752,65.08,nan,nan,nan,0.529,0.707,2.55,3.3
68410,22.05,-752,65.08,nan,nan,nan,0.529,nan,2.55,3.3
68411,22.05,-752,65.08,nan,nan,nan,0.529,nan,2.55,3.3
68412,22.05,-751,65.08,nan,nan,nan,0.531,nan,2.55,3.3
68413,22.05,-751,65.08,nan,nan,nan,0.531,nan,2.55,2.85
68414,22.05,-751,65.08,nan,nan,nan,0.531,nan,2.55,2.85
68415,22.05,-751,65.08,nan,nan,nan,0.531,nan,2.55,2.85
68416,22.05,-752,65.08,nan,nan,nan,0.528,nan,2.55,2.85
68417,21.75,-752,65.08,nan,nan,nan,0.529,0.707,2.6,2.9
68418,21.75,-752,65.08,nan,nan,nan,0.529,0.707,2.6,2.9
68419,21.75,-752,65.08,nan,nan,nan,0.529,0.707,2.6,2.9
68420,21.75,-752,65.08,nan,nan,nan,0.531,0.707,2.6,2.9
68421,21.75,-752,65.08,nan,nan,nan,0.531,0.707,2.6,2.9
68422,21.75,-751,65.08,nan,nan,nan,0.528,0.577,2.6,2.9
68423,22.95,-751,65.08,nan,nan,nan,0.529,0.577,2.6,2.9
68424,22.95,-751,65.08,nan,nan,nan,0.529,0.577,2.6,2.9
68425,22.95,-751,65.08,nan,nan,nan,0.529,0.577,2.6,2.9
68426,22.95,-751,65.08,nan,nan,nan,0.529,0.707,2.6,2.9
68427,22.95,-751,65.08,nan,nan,nan,0.529,0.707,2.6,2.9
68428,22.95,-751,65.08,nan,nan,nan,0.531,0.707,2.6,2.9
