Trade Number,Market Price,Excess Demand,Speculator Proportion,Kurtosis MP,Kurtosis ED,Kurtosis SP,MP Volatility Last 100 Trades,MP Volatility Last 10 Trades,Pre-CUSP Market Price Difference,Last 100 Pre-CUSP Market Prices Difference
81963,34.7,-437,65.28,nan,nan,nan,0.544,nan,0.0,6.7
81964,34.7,-437,65.28,nan,nan,nan,0.544,nan,0.0,6.7
81965,34.7,-440,65.28,nan,nan,nan,0.542,nan,0.0,6.7
81966,31.15,-440,65.28,nan,nan,nan,0.54,0.707,3.55,7.1
81967,31.15,-440,65.28,nan,nan,nan,0.54,0.707,3.55,7.1
81968,31.15,-440,65.28,nan,nan,nan,0.54,0.707,3.55,7.1
81969,31.15,-440,65.28,nan,nan,nan,0.54,0.707,3.55,7.1
81970,31.15,-439,65.28,nan,nan,nan,0.539,0.577,3.55,7.1
81971,32.85,-438,65.28,nan,nan,nan,0.537,0.577,3.55,7.1
81972,32.85,-437,65.28,nan,nan,nan,0.536,0.548,3.55,7.1
81973,34.5,-437,65.28,nan,nan,nan,0.534,0.548,3.55,7.1
81974,34.5,-437,65.28,nan,nan,nan,0.534,0.548,3.55,7.1
81975,34.5,-437,65.28,nan,nan,nan,0.534,0.577,3.55,7.1
81976,34.5,-437,65.28,nan,nan,nan,0.534,0.577,3.55,7.1
81977,34.5,-437,65.28,nan,nan,nan,0.534,0.577,3.55,7.1
81978,34.5,-437,65.28,nan,nan,nan,0.534,0.577,3.55,7.1
81979,34.5,-437,65.28,nan,nan,nan,0.534,0.577,3.55,7.1
81980,34.5,-437,65.28,nan,nan,nan,0.534,0.707,3.55,7.1
81981,34.5,-443,65.28,nan,nan,nan,0.534,0.707,3.55,7.1
81982,32.75,-443,65.28,nan,nan,nan,0.534,0.707,3.55,7.1
81983,32.75,-442,65.28,nan,nan,nan,0.534,0.707,3.55,7.1
81984,32.75,-442,65.28,nan,nan,nan,0.534,0.707,3.55,7.1
81985,32.75,-442,65.28,nan,nan,nan,0.534,0.707,3.55,7.1
81986,32.75,-442,65.28,nan,nan,nan,0.537,0.707,3.55,7.1
81987,32.75,-442,65.28,nan,nan,nan,0.537,0.707,3.55,7.1
81988,32.75,-442,65.28,nan,nan,nan,0.537,0.707,3.55,7.1
81989,32.75,-442,65.28,nan,nan,nan,0.537,0.707,3.55,7.1
81990,32.75,-442,65.28,nan,nan,nan,0.537,nan,3.55,7.1
81991,32.75,-442,65.28,nan,nan,nan,0.54,nan,3.55,7.1
81992,32.75,-441,65.28,nan,nan,nan,0.54,nan,3.55,7.1
81993,32.75,-441,65.28,nan,nan,nan,0.54,nan,3.55,7.1
81994,32.75,-441,65.28,nan,nan,nan,0.54,nan,3.55,7.1
81995,32.75,-441,65.28,nan,nan,nan,0.54,nan,3.55,7.1
81996,32.75,-441,65.28,nan,nan,nan,0.54,nan,3.55,7.1
81997,32.75,-441,65.28,nan,nan,nan,0.54,nan,3.55,7.1
81998,32.75,-443,65.28,nan,nan,nan,0.508,nan,3.55,7.1
81999,30.2,-443,65.28,nan,nan,nan,0.508,0.707,4.5,8.05
82000,30.2,-443,65.28,nan,nan,nan,0.508,0.707,4.5,8.05
82001,30.2,-443,65.28,nan,nan,nan,0.508,0.707,4.5,8.05
82002,30.2,-443,65.28,nan,nan,nan,0.508,0.707,4.5,8.05
82003,30.2,-443,65.28,nan,nan,nan,0.508,0.707,4.5,8.05
82004,30.2,-443,65.28,nan,nan,nan,0.508,0.707,4.5,8.05
82005,30.2,-443,65.28,nan,nan,nan,0.508,0.707,4.5,8.05
82006,30.2,-443,65.28,nan,nan,nan,0.508,0.707,4.5,8.05
82007,30.2,-442,65.28,nan,nan,nan,0.508,0.707,4.5,8.05
82008,31.05,-441,65.28,nan,nan,nan,0.58,0.666,4.5,8.05
82009,32.7,-441,65.28,nan,nan,nan,0.581,0.971,4.5,8.05
82010,32.7,-440,65.28,nan,nan,nan,0.581,0.971,4.5,8.05
82011,32.7,-440,65.28,nan,nan,nan,0.581,0.971,4.5,8.05
82012,32.7,-439,65.28,nan,nan,nan,0.581,0.971,4.5,8.05
82013,32.7,-441,65.28,nan,nan,nan,0.574,0.793,4.5,8.05
82014,30.2,-440,65.28,nan,nan,nan,0.584,0.862,4.5,8.05
82015,30.65,-440,65.28,nan,nan,nan,0.583,0.83,4.5,8.05
82016,30.65,-440,65.28,nan,nan,nan,0.588,0.905,4.5,8.05
82017,30.65,-441,65.28,nan,nan,nan,0.584,0.585,4.5,8.05
82018,30.2,-441,65.28,nan,nan,nan,0.583,0.585,4.5,8.05
82019,30.2,-441,65.28,nan,nan,nan,0.583,0.585,4.5,8.05
82020,30.2,-441,65.28,nan,nan,nan,0.583,0.585,4.5,8.05
82021,30.2,-440,65.28,nan,nan,nan,0.578,0.584,4.5,8.05
82022,31.05,-440,65.28,nan,nan,nan,0.577,0.544,4.5,8.05
82023,31.05,-439,65.28,nan,nan,nan,0.577,0.548,4.5,8.05
82024,32.7,-439,65.28,nan,nan,nan,0.577,0.548,4.5,8.05
82025,32.7,-439,65.28,nan,nan,nan,0.577,0.548,4.5,8.05
82026,32.7,-439,65.28,nan,nan,nan,0.577,0.548,4.5,8.05
82027,32.7,-439,65.28,nan,nan,nan,0.577,0.577,4.5,8.05
82028,32.7,-439,65.28,nan,nan,nan,0.581,0.577,4.5,8.05
82029,32.7,-439,65.28,nan,nan,nan,0.588,0.577,4.5,8.05
82030,32.7,-439,65.28,nan,nan,nan,0.59,0.577,4.5,8.05
82031,32.7,-438,65.28,nan,nan,nan,0.59,0.707,4.5,8.05
82032,32.7,-438,65.28,nan,nan,nan,0.595,nan,4.5,8.05
82033,32.7,-438,65.28,nan,nan,nan,0.598,nan,4.5,4.5
82034,32.7,-438,65.28,nan,nan,nan,0.598,nan,4.5,4.5
82035,32.7,-438,65.28,nan,nan,nan,0.598,nan,4.5,4.5
82036,32.7,-438,65.28,nan,nan,nan,0.598,nan,4.5,4.5
82037,32.7,-438,65.28,nan,nan,nan,0.598,nan,4.5,4.5
82038,32.7,-438,65.28,nan,nan,nan,0.598,nan,4.5,4.5
82039,32.7,-438,65.28,nan,nan,nan,0.598,nan,4.5,4.5
82040,32.7,-438,65.28,nan,nan,nan,0.598,nan,4.5,4.5
82041,32.7,-438,65.28,nan,nan,nan,0.598,nan,4.5,4.5
82042,32.7,-438,65.28,nan,nan,nan,0.598,nan,4.5,4.5
82043,32.7,-438,65.28,nan,nan,nan,0.598,nan,4.5,4.5
82044,32.7,-438,65.28,nan,nan,nan,0.598,nan,4.5,4.5
82045,32.7,-438,65.28,nan,nan,nan,0.598,nan,4.5,4.5
82046,32.7,-438,65.28,nan,nan,nan,0.598,nan,4.5,4.5
82047,32.7,-438,65.28,nan,nan,nan,0.598,nan,4.5,4.5
82048,32.7,-438,65.28,nan,nan,nan,0.598,nan,4.5,4.5
82049,32.7,-437,65.28,nan,nan,nan,0.592,nan,4.5,4.5
82050,34.45,-436,65.28,nan,nan,nan,0.587,0.02,4.5,4.5
82051,36.25,-436,65.28,nan,nan,nan,0.586,0.586,6.05,6.05
82052,36.25,-441,65.28,nan,nan,nan,0.581,0.505,6.05,6.05
82053,33.5,-460,65.28,nan,nan,nan,0.578,0.46,6.05,6.05
82054,30.55,-460,65.28,nan,nan,nan,0.578,0.53,6.05,6.05
82055,30.55,-459,65.28,nan,nan,nan,0.578,0.53,6.05,6.05
82056,30.55,-459,65.28,nan,nan,nan,0.578,0.53,6.05,6.05
82057,30.55,-458,65.28,nan,nan,nan,0.573,0.499,6.05,6.05
82058,31.2,-457,65.28,nan,nan,nan,0.573,0.549,6.05,6.05
82059,31.2,-457,65.28,nan,nan,nan,0.573,0.562,6.05,6.05
82060,31.2,-457,65.28,nan,nan,nan,0.573,0.562,6.05,6.05
82061,31.2,-456,65.28,nan,nan,nan,0.573,0.599,6.05,6.05
82062,31.2,-455,65.28,nan,nan,nan,0.573,0.577,6.05,6.05
82063,31.2,-459,65.28,nan,nan,nan,0.569,0.577,6.05,6.05
82064,29.45,-459,65.28,nan,nan,nan,0.573,0.577,6.8,6.8
82065,29.45,-458,65.28,nan,nan,nan,0.573,0.577,6.8,6.8
82066,29.45,-458,65.28,nan,nan,nan,0.573,0.577,6.8,6.8
82067,29.45,-458,65.28,nan,nan,nan,0.573,0.707,6.8,6.8
82068,29.45,-458,65.28,nan,nan,nan,0.573,0.707,6.8,6.8
82069,29.45,-458,65.28,nan,nan,nan,0.577,0.707,6.8,6.8
82070,29.45,-458,65.28,nan,nan,nan,0.578,0.707,6.8,6.8
82071,29.45,-458,65.28,nan,nan,nan,0.583,0.707,6.8,6.8
82072,29.45,-458,65.28,nan,nan,nan,0.584,nan,6.8,6.8
82073,29.45,-458,65.28,nan,nan,nan,0.584,nan,6.8,6.8
82074,29.45,-458,65.28,nan,nan,nan,0.584,nan,6.8,6.8
82075,29.45,-457,65.28,nan,nan,nan,0.584,nan,6.8,6.8
82076,29.45,-457,65.28,nan,nan,nan,0.584,nan,6.8,6.8
82077,29.45,-456,65.28,nan,nan,nan,0.578,nan,6.8,6.8
82078,30.55,-456,65.28,nan,nan,nan,0.578,0.707,6.8,6.8
