Trade Number,Market Price,Excess Demand,Speculator Proportion,Kurtosis MP,Kurtosis ED,Kurtosis SP,MP Volatility Last 100 Trades,MP Volatility Last 10 Trades,Pre-CUSP Market Price Difference,Last 100 Pre-CUSP Market Prices Difference
66065,71.4,-295,65.04,nan,nan,nan,0.518,nan,0.0,15.25
66066,71.4,-295,65.04,nan,nan,nan,0.518,nan,0.0,15.25
66067,71.4,-294,65.04,nan,nan,nan,0.518,nan,0.0,15.25
66068,71.4,-294,65.04,nan,nan,nan,0.518,nan,0.0,15.25
66069,71.4,-294,65.04,nan,nan,nan,0.516,nan,0.0,15.25
66070,71.4,-294,65.04,nan,nan,nan,0.52,nan,0.0,11.0
66071,71.4,-294,65.04,nan,nan,nan,0.518,nan,0.0,11.0
66072,71.4,-294,65.04,nan,nan,nan,0.523,nan,0.0,11.0
66073,71.4,-294,65.04,nan,nan,nan,0.523,nan,0.0,11.0
66074,71.4,-293,65.04,nan,nan,nan,0.523,nan,0.0,11.0
66075,71.4,-293,65.04,nan,nan,nan,0.52,nan,0.0,11.0
66076,71.4,-292,65.04,nan,nan,nan,0.526,nan,0.0,11.0
66077,71.4,-292,65.04,nan,nan,nan,0.526,nan,0.0,11.0
66078,71.4,-292,65.04,nan,nan,nan,0.522,nan,0.0,11.0
66079,71.4,-292,65.04,nan,nan,nan,0.531,nan,0.0,11.0
66080,71.4,-292,65.04,nan,nan,nan,0.531,nan,0.0,11.0
66081,71.4,-292,65.04,nan,nan,nan,0.531,nan,0.0,11.0
66082,71.4,-292,65.04,nan,nan,nan,0.531,nan,0.0,11.0
66083,71.4,-292,65.04,nan,nan,nan,0.525,nan,0.0,11.0
66084,71.4,-292,65.04,nan,nan,nan,0.537,nan,0.0,5.05
66085,71.4,-291,65.04,nan,nan,nan,0.537,nan,0.0,5.05
66086,73.2,-291,65.04,nan,nan,nan,0.531,0.707,1.8,5.2
66087,73.2,-290,65.04,nan,nan,nan,0.531,0.707,1.8,5.2
66088,73.2,-289,65.04,nan,nan,nan,0.531,0.577,1.8,5.2
66089,74.1,-288,65.04,nan,nan,nan,0.526,0.577,2.7,6.1
66090,74.1,-288,65.04,nan,nan,nan,0.526,0.577,2.7,6.1
66091,74.1,-287,65.04,nan,nan,nan,0.526,0.577,2.7,6.1
66092,74.1,-287,65.04,nan,nan,nan,0.526,0.577,2.7,6.1
66093,74.1,-287,65.04,nan,nan,nan,0.526,0.577,2.7,6.1
66094,74.1,-287,65.04,nan,nan,nan,0.526,0.577,2.7,6.1
66095,74.1,-286,65.04,nan,nan,nan,0.526,0.577,2.7,6.1
66096,74.55,-286,65.04,nan,nan,nan,0.523,0.577,3.15,6.55
66097,74.55,-286,65.04,nan,nan,nan,0.523,0.577,3.15,6.55
66098,74.55,-285,65.04,nan,nan,nan,0.523,0.707,3.15,6.55
66099,74.55,-284,65.04,nan,nan,nan,0.523,0.707,3.15,6.55
66100,74.55,-283,65.04,nan,nan,nan,0.523,0.707,3.15,6.55
66101,74.55,-283,65.04,nan,nan,nan,0.523,0.707,3.15,6.55
66102,74.55,-282,65.04,nan,nan,nan,0.523,0.707,3.15,6.55
66103,74.55,-281,65.04,nan,nan,nan,0.523,0.577,3.15,6.55
66104,74.75,-281,65.04,nan,nan,nan,0.52,0.577,3.35,6.75
66105,74.75,-280,65.04,nan,nan,nan,0.52,0.577,3.35,6.75
66106,74.9,-279,65.04,nan,nan,nan,3.064,6.517,3.5,6.9
66107,76.95,-279,65.04,nan,nan,nan,2.994,5.91,5.55,8.95
66108,76.95,-278,65.04,nan,nan,nan,2.918,5.357,5.55,8.95
66109,78.05,-278,65.04,nan,nan,nan,2.858,5.002,6.65,10.05
66110,78.05,-278,65.04,nan,nan,nan,2.858,5.002,6.65,10.05
66111,78.05,-292,65.04,nan,nan,nan,2.792,4.656,6.65,10.05
66112,73.65,-291,65.04,nan,nan,nan,2.74,4.706,6.65,10.05
66113,73.65,-291,65.04,nan,nan,nan,2.74,5.002,6.65,10.05
66114,73.65,-291,65.04,nan,nan,nan,2.801,5.438,6.65,10.05
66115,73.65,-290,65.04,nan,nan,nan,2.791,0.548,6.65,10.05
66116,73.9,-290,65.04,nan,nan,nan,2.791,0.548,6.65,10.05
66117,73.9,-290,65.04,nan,nan,nan,2.791,0.548,6.65,10.05
66118,73.9,-290,65.04,nan,nan,nan,2.791,0.577,6.65,10.05
66119,73.9,-290,65.04,nan,nan,nan,2.791,0.577,6.65,10.05
66120,73.9,-289,65.04,nan,nan,nan,2.791,0.577,6.65,10.05
66121,73.9,-289,65.04,nan,nan,nan,2.791,0.707,6.65,10.05
66122,73.9,-289,65.04,nan,nan,nan,2.856,0.707,6.65,10.05
66123,73.9,-289,65.04,nan,nan,nan,2.916,0.707,6.65,10.05
66124,73.9,-288,65.04,nan,nan,nan,2.916,nan,6.65,10.05
66125,73.9,-288,65.04,nan,nan,nan,2.916,nan,6.65,10.05
66126,73.9,-288,65.04,nan,nan,nan,2.916,nan,6.65,10.05
66127,73.9,-287,65.04,nan,nan,nan,2.846,nan,6.65,10.05
66128,74.0,-287,65.04,nan,nan,nan,2.791,0.707,6.65,10.05
66129,74.0,-287,65.04,nan,nan,nan,2.791,0.707,6.65,10.05
