Trade Number,Market Price,Excess Demand,Speculator Proportion,Kurtosis MP,Kurtosis ED,Kurtosis SP,MP Volatility Last 100 Trades,MP Volatility Last 10 Trades,Pre-CUSP Market Price Difference,Last 100 Pre-CUSP Market Prices Difference
63986,34.8,-269,65.0,nan,nan,nan,0.5,nan,0.0,3.4
63987,34.8,-268,65.0,nan,nan,nan,0.5,nan,0.0,3.4
63988,34.8,-268,65.0,nan,nan,nan,0.5,nan,0.0,3.4
63989,34.8,-267,65.0,nan,nan,nan,0.499,nan,0.0,3.4
63990,36.75,-267,65.0,nan,nan,nan,0.5,0.707,1.95,4.2
63991,36.75,-267,65.0,nan,nan,nan,0.5,0.707,1.95,4.2
63992,36.75,-267,65.0,nan,nan,nan,0.5,0.707,1.95,4.2
63993,36.75,-266,65.0,nan,nan,nan,0.499,0.577,1.95,4.2
63994,39.35,-266,65.0,nan,nan,nan,0.5,0.577,4.55,6.8
63995,39.35,-266,65.0,nan,nan,nan,0.5,0.577,4.55,6.8
63996,39.35,-265,65.0,nan,nan,nan,0.499,0.548,4.55,6.8
63997,39.75,-265,65.0,nan,nan,nan,0.5,0.548,4.95,7.2
63998,39.75,-264,65.0,nan,nan,nan,0.5,0.548,4.95,7.2
63999,39.75,-264,65.0,nan,nan,nan,0.5,0.577,4.95,7.2
64000,39.75,-263,65.0,nan,nan,nan,0.5,0.577,4.95,7.2
64001,39.75,-263,65.0,nan,nan,nan,0.5,0.577,4.95,7.2
64002,39.75,-263,65.0,nan,nan,nan,0.5,0.577,4.95,7.2
64003,39.75,-263,65.0,nan,nan,nan,0.5,0.707,4.95,7.2
64004,39.75,-262,65.0,nan,nan,nan,0.5,0.707,4.95,7.2
64005,39.75,-261,65.0,nan,nan,nan,0.5,nan,4.95,7.2
64006,39.75,-261,65.0,nan,nan,nan,0.5,nan,4.95,7.2
64007,39.75,-261,65.0,nan,nan,nan,0.5,nan,4.95,7.2
64008,39.75,-260,65.0,nan,nan,nan,0.499,nan,4.95,7.2
64009,41.6,-264,65.0,nan,nan,nan,0.622,1.529,6.8,9.05
64010,39.45,-264,65.0,nan,nan,nan,0.613,1.082,6.8,9.05
64011,39.45,-264,65.0,nan,nan,nan,0.613,1.082,6.8,9.05
64012,39.45,-263,65.0,nan,nan,nan,0.613,1.082,6.8,9.05
64013,39.45,-263,65.0,nan,nan,nan,0.613,1.082,6.8,9.05
64014,39.45,-263,65.0,nan,nan,nan,0.614,1.082,6.8,9.05
64015,39.45,-262,65.0,nan,nan,nan,0.624,1.082,6.8,9.05
64016,39.45,-261,65.0,nan,nan,nan,0.624,1.082,6.8,9.05
64017,39.45,-261,65.0,nan,nan,nan,0.624,0.822,6.8,9.05
