Trade Number,Market Price,Excess Demand,Speculator Proportion,Kurtosis MP,Kurtosis ED,Kurtosis SP,MP Volatility Last 100 Trades,MP Volatility Last 10 Trades,Pre-CUSP Market Price Difference,Last 100 Pre-CUSP Market Prices Difference
70493,52.1,-479,65.12,nan,nan,nan,7.588,0.707,0.0,6.25
70494,52.1,-479,65.12,nan,nan,nan,7.588,0.707,0.0,6.25
70495,52.1,-478,65.12,nan,nan,nan,7.588,0.707,0.0,6.25
70496,52.1,-478,65.12,nan,nan,nan,7.588,0.707,0.0,6.25
70497,52.1,-478,65.12,nan,nan,nan,7.588,0.707,0.0,6.25
70498,52.1,-478,65.12,nan,nan,nan,7.588,0.707,0.0,6.25
70499,52.1,-478,65.12,nan,nan,nan,7.588,0.707,0.0,6.25
70500,52.1,-478,65.12,nan,nan,nan,7.588,nan,0.0,6.25
70501,52.1,-478,65.12,nan,nan,nan,7.588,nan,0.0,6.25
70502,52.1,-478,65.12,nan,nan,nan,7.749,nan,0.0,6.25
70503,52.1,-478,65.12,nan,nan,nan,7.913,nan,0.0,6.05
70504,52.1,-478,65.12,nan,nan,nan,7.913,nan,0.0,6.05
70505,52.1,-478,65.12,nan,nan,nan,7.913,nan,0.0,6.05
70506,52.1,-478,65.12,nan,nan,nan,7.913,nan,0.0,6.05
70507,52.1,-478,65.12,nan,nan,nan,7.913,nan,0.0,6.05
70508,52.1,-478,65.12,nan,nan,nan,7.913,nan,0.0,6.05
70509,52.1,-477,65.12,nan,nan,nan,7.913,nan,0.0,6.05
70510,52.1,-476,65.12,nan,nan,nan,7.913,nan,0.0,6.05
70511,52.1,-476,65.12,nan,nan,nan,7.913,nan,0.0,6.05
70512,52.1,-476,65.12,nan,nan,nan,7.913,nan,0.0,6.05
70513,52.1,-475,65.12,nan,nan,nan,7.741,nan,0.0,6.05
70514,52.15,-475,65.12,nan,nan,nan,7.588,0.707,0.05,6.05
70515,52.15,-475,65.12,nan,nan,nan,7.588,0.707,0.05,6.05
70516,52.15,-475,65.12,nan,nan,nan,7.588,0.707,0.05,6.05
70517,52.15,-475,65.12,nan,nan,nan,7.588,0.707,0.05,6.05
70518,52.15,-475,65.12,nan,nan,nan,7.588,0.707,0.05,6.05
70519,52.15,-475,65.12,nan,nan,nan,7.588,0.707,0.05,6.05
70520,52.15,-475,65.12,nan,nan,nan,7.588,0.707,0.05,6.05
70521,52.15,-474,65.12,nan,nan,nan,7.588,0.707,0.05,6.05
70522,52.15,-474,65.12,nan,nan,nan,7.588,nan,0.05,6.05
70523,52.15,-474,65.12,nan,nan,nan,7.749,nan,0.05,6.05
70524,52.15,-476,65.12,nan,nan,nan,7.746,nan,0.05,5.95
70525,51.1,-475,65.12,nan,nan,nan,0.938,0.707,1.05,5.9
70526,51.1,-482,65.12,nan,nan,nan,0.945,0.577,1.05,4.95
70527,48.25,-481,65.12,nan,nan,nan,0.928,0.577,3.9,7.8
70528,48.25,-481,65.12,nan,nan,nan,0.928,0.577,3.9,7.8
70529,48.25,-480,65.12,nan,nan,nan,0.918,0.548,3.9,7.8
70530,48.35,-480,65.12,nan,nan,nan,0.903,0.548,3.9,7.8
70531,48.35,-480,65.12,nan,nan,nan,0.903,0.548,3.9,7.8
70532,48.35,-480,65.12,nan,nan,nan,0.903,0.548,3.9,7.8
70533,48.35,-480,65.12,nan,nan,nan,0.912,0.548,3.9,7.8
70534,48.35,-479,65.12,nan,nan,nan,0.928,0.577,3.9,7.8
70535,48.35,-478,65.12,nan,nan,nan,0.938,0.577,3.9,7.8
70536,48.35,-478,65.12,nan,nan,nan,0.956,0.707,3.9,7.8
70537,48.35,-478,65.12,nan,nan,nan,0.956,0.707,3.9,7.8
70538,48.35,-477,65.12,nan,nan,nan,0.945,0.707,3.9,7.8
70539,50.2,-477,65.12,nan,nan,nan,0.928,0.707,3.9,7.8
70540,50.2,-477,65.12,nan,nan,nan,0.928,0.707,3.9,7.8
70541,50.2,-477,65.12,nan,nan,nan,0.938,0.707,3.9,7.8
70542,50.2,-477,65.12,nan,nan,nan,0.958,0.707,3.9,7.8
70543,50.2,-476,65.12,nan,nan,nan,0.978,0.707,3.9,7.8
70544,50.2,-476,65.12,nan,nan,nan,0.978,0.707,3.9,7.8
70545,50.2,-476,65.12,nan,nan,nan,0.99,0.707,3.9,7.8
70546,50.2,-476,65.12,nan,nan,nan,1.013,0.707,3.9,7.8
70547,50.2,-476,65.12,nan,nan,nan,1.039,nan,3.9,7.8
70548,50.2,-476,65.12,nan,nan,nan,1.039,nan,3.9,7.8
70549,50.2,-476,65.12,nan,nan,nan,1.039,nan,3.9,7.8
70550,50.2,-476,65.12,nan,nan,nan,1.039,nan,3.9,7.8
70551,50.2,-476,65.12,nan,nan,nan,1.055,nan,3.9,7.8
70552,50.2,-475,65.12,nan,nan,nan,1.085,nan,3.9,7.8
70553,50.2,-475,65.12,nan,nan,nan,1.085,nan,3.9,7.8
70554,50.2,-474,65.12,nan,nan,nan,1.085,nan,3.9,7.8
70555,50.2,-474,65.12,nan,nan,nan,1.085,nan,3.9,7.8
70556,50.2,-485,65.12,nan,nan,nan,1.067,nan,3.9,7.8
70557,47.55,-484,65.12,nan,nan,nan,1.039,0.707,4.6,8.5
70558,47.55,-483,65.12,nan,nan,nan,1.024,0.577,4.6,8.5
70559,47.6,-483,65.12,nan,nan,nan,1.0,0.577,4.6,8.5
70560,47.6,-483,65.12,nan,nan,nan,1.013,0.577,4.6,8.5
70561,47.6,-483,65.12,nan,nan,nan,0.513,0.577,4.6,8.5
70562,47.6,-483,65.12,nan,nan,nan,0.514,0.577,4.6,7.4
70563,47.6,-483,65.12,nan,nan,nan,0.514,0.577,4.6,7.4
70564,47.6,-482,65.12,nan,nan,nan,0.514,0.577,4.6,7.4
70565,47.6,-481,65.12,nan,nan,nan,0.514,0.577,4.6,7.4
70566,47.65,-481,65.12,nan,nan,nan,0.514,0.577,4.6,7.4
70567,47.65,-481,65.12,nan,nan,nan,0.514,0.577,4.6,7.4
70568,47.65,-481,65.12,nan,nan,nan,0.514,0.707,4.6,7.4
70569,47.65,-482,65.12,nan,nan,nan,0.513,0.577,4.6,7.4
70570,47.6,-482,65.12,nan,nan,nan,0.513,0.577,4.6,7.4
70571,47.6,-482,65.12,nan,nan,nan,0.513,0.577,4.6,7.4
70572,47.6,-482,65.12,nan,nan,nan,0.513,0.577,4.6,7.4
70573,47.6,-482,65.12,nan,nan,nan,0.513,0.577,4.6,7.4
70574,47.6,-482,65.12,nan,nan,nan,0.513,0.577,4.6,7.4
70575,47.6,-482,65.12,nan,nan,nan,0.513,0.707,4.6,7.4
70576,47.6,-482,65.12,nan,nan,nan,0.513,0.707,4.6,7.4
70577,47.6,-482,65.12,nan,nan,nan,0.513,0.707,4.6,7.4
70578,47.6,-481,65.12,nan,nan,nan,0.513,nan,4.6,7.4
70579,47.6,-481,65.12,nan,nan,nan,0.513,nan,4.6,7.4
70580,47.6,-481,65.12,nan,nan,nan,0.513,nan,4.6,7.4
70581,47.6,-481,65.12,nan,nan,nan,0.513,nan,4.6,7.4
70582,47.6,-481,65.12,nan,nan,nan,0.513,nan,4.6,7.4
70583,47.6,-480,65.12,nan,nan,nan,0.513,nan,4.6,7.4
70584,47.6,-480,65.12,nan,nan,nan,0.513,nan,4.6,7.4
70585,47.6,-480,65.12,nan,nan,nan,0.513,nan,4.6,7.4
70586,47.6,-479,65.12,nan,nan,nan,0.512,nan,4.6,7.4
70587,47.65,-479,65.12,nan,nan,nan,0.512,0.707,4.6,7.4
70588,47.65,-479,65.12,nan,nan,nan,0.512,0.707,4.6,7.4
70589,47.65,-478,65.12,nan,nan,nan,0.512,0.707,4.6,7.4
70590,47.65,-478,65.12,nan,nan,nan,0.512,0.707,4.6,7.4
70591,47.65,-477,65.12,nan,nan,nan,0.513,0.707,4.6,4.6
70592,47.65,-477,65.12,nan,nan,nan,0.513,0.707,4.6,4.6
70593,47.65,-476,65.12,nan,nan,nan,0.512,0.577,4.6,4.6
70594,49.9,-475,65.12,nan,nan,nan,0.512,0.577,4.6,4.6
70595,49.9,-475,65.12,nan,nan,nan,0.512,0.577,4.6,4.6
70596,49.9,-474,65.12,nan,nan,nan,0.512,0.707,4.6,4.6
70597,49.9,-473,65.12,nan,nan,nan,0.512,0.707,4.6,4.6
70598,49.9,-473,65.12,nan,nan,nan,0.512,0.707,4.6,4.6
70599,49.9,-473,65.12,nan,nan,nan,0.512,0.707,4.6,4.6
