Trade Number,Market Price,Excess Demand,Speculator Proportion,Kurtosis MP,Kurtosis ED,Kurtosis SP,MP Volatility Last 100 Trades,MP Volatility Last 10 Trades,Pre-CUSP Market Price Difference,Last 100 Pre-CUSP Market Prices Difference
80836,44.4,-501,65.28,nan,nan,nan,0.548,0.707,0.0,2.55
80837,44.4,-500,65.28,nan,nan,nan,0.548,0.707,0.0,2.55
80838,44.4,-500,65.28,nan,nan,nan,0.548,0.707,0.0,2.55
80839,44.4,-500,65.28,nan,nan,nan,0.548,0.707,0.0,2.55
80840,44.4,-500,65.28,nan,nan,nan,0.548,0.707,0.0,2.55
80841,44.4,-500,65.28,nan,nan,nan,0.548,0.707,0.0,2.55
80842,44.4,-500,65.28,nan,nan,nan,0.548,0.707,0.0,2.55
80843,44.4,-500,65.28,nan,nan,nan,0.548,0.707,0.0,2.55
80844,44.4,-500,65.28,nan,nan,nan,0.548,nan,0.0,2.55
80845,44.4,-500,65.28,nan,nan,nan,0.548,nan,0.0,2.55
80846,44.4,-500,65.28,nan,nan,nan,0.548,nan,0.0,2.55
80847,44.4,-499,65.28,nan,nan,nan,0.548,nan,0.0,2.55
80848,45.9,-498,65.28,nan,nan,nan,0.536,0.094,1.5,3.1
80849,47.6,-498,65.28,nan,nan,nan,0.554,0.619,3.2,4.8
80850,47.6,-498,65.28,nan,nan,nan,0.554,0.619,3.2,4.8
80851,47.6,-498,65.28,nan,nan,nan,0.554,0.619,3.2,4.8
80852,47.6,-498,65.28,nan,nan,nan,0.554,0.619,3.2,4.8
80853,47.6,-497,65.28,nan,nan,nan,0.554,0.619,3.2,4.8
80854,47.6,-496,65.28,nan,nan,nan,0.533,0.526,3.2,4.8
80855,49.9,-495,65.28,nan,nan,nan,0.561,0.536,5.5,7.1
80856,53.15,-495,65.28,nan,nan,nan,0.577,0.664,8.75,10.35
80857,53.15,-498,65.28,nan,nan,nan,0.557,0.646,8.75,10.35
80858,48.2,-497,65.28,nan,nan,nan,0.567,0.646,8.75,10.35
80859,48.2,-497,65.28,nan,nan,nan,0.567,0.646,8.75,10.35
80860,48.2,-497,65.28,nan,nan,nan,0.567,0.646,8.75,10.35
80861,48.2,-497,65.28,nan,nan,nan,0.567,0.646,8.75,10.35
80862,48.2,-497,65.28,nan,nan,nan,0.567,0.646,8.75,10.35
80863,48.2,-497,65.28,nan,nan,nan,0.567,0.717,8.75,10.35
80864,48.2,-497,65.28,nan,nan,nan,0.567,0.577,8.75,10.35
80865,48.2,-498,65.28,nan,nan,nan,0.552,0.577,8.75,10.35
80866,46.5,-498,65.28,nan,nan,nan,0.559,0.577,8.75,10.35
80867,46.5,-497,65.28,nan,nan,nan,0.548,0.577,8.75,10.35
80868,49.65,-497,65.28,nan,nan,nan,0.553,0.577,8.75,10.35
80869,49.65,-497,65.28,nan,nan,nan,0.553,0.577,8.75,10.35
80870,49.65,-497,65.28,nan,nan,nan,0.553,0.577,8.75,10.35
80871,49.65,-497,65.28,nan,nan,nan,0.553,0.577,8.75,10.35
80872,49.65,-497,65.28,nan,nan,nan,0.553,0.577,8.75,10.35
80873,49.65,-497,65.28,nan,nan,nan,0.553,0.577,8.75,10.35
80874,49.65,-497,65.28,nan,nan,nan,0.553,0.577,8.75,10.35
80875,49.65,-497,65.28,nan,nan,nan,0.553,0.707,8.75,10.35
80876,49.65,-497,65.28,nan,nan,nan,0.553,nan,8.75,10.35
80877,49.65,-496,65.28,nan,nan,nan,0.544,nan,8.75,10.35
80878,51.35,-495,65.28,nan,nan,nan,0.548,0.707,8.75,10.35
80879,51.35,-494,65.28,nan,nan,nan,0.548,0.707,8.75,10.35
