Trade Number,Market Price,Excess Demand,Speculator Proportion,Kurtosis MP,Kurtosis ED,Kurtosis SP,MP Volatility Last 100 Trades,MP Volatility Last 10 Trades,Pre-CUSP Market Price Difference,Last 100 Pre-CUSP Market Prices Difference
66776,52.55,-663,65.04,nan,nan,nan,0.502,0.577,0.0,7.4
66777,52.55,-663,65.04,nan,nan,nan,0.502,0.577,0.0,7.4
66778,52.55,-663,65.04,nan,nan,nan,0.502,0.577,0.0,7.4
66779,52.55,-663,65.04,nan,nan,nan,0.502,0.577,0.0,7.4
66780,52.55,-662,65.04,nan,nan,nan,0.502,0.707,0.0,7.4
66781,52.55,-662,65.04,nan,nan,nan,0.502,0.707,0.0,7.4
66782,52.55,-662,65.04,nan,nan,nan,0.502,0.707,0.0,7.4
66783,52.55,-662,65.04,nan,nan,nan,0.502,nan,0.0,7.4
66784,52.55,-662,65.04,nan,nan,nan,0.502,nan,0.0,7.4
66785,52.55,-662,65.04,nan,nan,nan,0.502,nan,0.0,7.4
66786,52.55,-662,65.04,nan,nan,nan,0.503,nan,0.0,7.4
66787,52.55,-662,65.04,nan,nan,nan,0.511,nan,0.0,7.4
66788,52.55,-661,65.04,nan,nan,nan,0.511,nan,0.0,7.4
66789,52.55,-660,65.04,nan,nan,nan,0.511,nan,0.0,7.4
66790,52.55,-660,65.04,nan,nan,nan,0.511,nan,0.0,7.4
66791,52.55,-660,65.04,nan,nan,nan,0.511,nan,0.0,7.4
66792,52.55,-660,65.04,nan,nan,nan,0.511,nan,0.0,7.4
66793,52.55,-660,65.04,nan,nan,nan,0.511,nan,0.0,7.4
66794,52.55,-660,65.04,nan,nan,nan,0.511,nan,0.0,7.4
66795,52.55,-660,65.04,nan,nan,nan,0.511,nan,0.0,7.4
66796,52.55,-660,65.04,nan,nan,nan,0.511,nan,0.0,7.4
66797,52.55,-659,65.04,nan,nan,nan,0.511,nan,0.0,7.4
66798,52.55,-659,65.04,nan,nan,nan,0.511,nan,0.0,7.4
66799,52.55,-659,65.04,nan,nan,nan,0.511,nan,0.0,7.4
66800,52.55,-659,65.04,nan,nan,nan,0.511,nan,0.0,7.4
66801,52.55,-658,65.04,nan,nan,nan,0.512,nan,0.0,7.4
66802,52.55,-658,65.04,nan,nan,nan,0.512,nan,0.0,5.75
66803,52.55,-658,65.04,nan,nan,nan,0.513,nan,0.0,5.75
66804,52.55,-658,65.04,nan,nan,nan,0.513,nan,0.0,5.6
66805,52.55,-658,65.04,nan,nan,nan,0.513,nan,0.0,5.6
66806,52.55,-658,65.04,nan,nan,nan,0.514,nan,0.0,5.6
66807,52.55,-657,65.04,nan,nan,nan,0.514,nan,0.0,5.6
66808,52.55,-662,65.04,nan,nan,nan,0.511,nan,0.0,5.6
66809,49.35,-661,65.04,nan,nan,nan,0.513,0.707,3.2,6.9
66810,49.35,-660,65.04,nan,nan,nan,0.513,0.707,3.2,6.9
66811,49.35,-660,65.04,nan,nan,nan,0.513,0.707,3.2,6.9
66812,49.35,-660,65.04,nan,nan,nan,0.513,0.707,3.2,6.9
