Trade Number,Market Price,Excess Demand,Speculator Proportion,Kurtosis MP,Kurtosis ED,Kurtosis SP,MP Volatility Last 100 Trades,MP Volatility Last 10 Trades,Pre-CUSP Market Price Difference,Last 100 Pre-CUSP Market Prices Difference
53465,60.65,-216,64.84,nan,nan,nan,0.638,nan,0.0,9.55
53466,60.65,-216,64.84,nan,nan,nan,0.639,nan,0.0,9.55
53467,60.65,-216,64.84,nan,nan,nan,0.646,nan,0.0,9.55
53468,60.65,-216,64.84,nan,nan,nan,0.648,nan,0.0,9.55
53469,60.65,-215,64.84,nan,nan,nan,0.556,nan,0.0,9.55
53470,60.65,-215,64.84,nan,nan,nan,0.561,nan,0.0,9.55
53471,60.65,-215,64.84,nan,nan,nan,0.561,nan,0.0,9.55
53472,60.65,-215,64.84,nan,nan,nan,0.561,nan,0.0,9.55
53473,60.65,-215,64.84,nan,nan,nan,0.566,nan,0.0,9.55
53474,60.65,-215,64.84,nan,nan,nan,0.566,nan,0.0,9.55
53475,60.65,-214,64.84,nan,nan,nan,0.566,nan,0.0,9.55
53476,60.65,-214,64.84,nan,nan,nan,0.566,nan,0.0,9.55
53477,60.65,-214,64.84,nan,nan,nan,0.566,nan,0.0,9.55
53478,60.65,-214,64.84,nan,nan,nan,0.572,nan,0.0,9.55
53479,60.65,-214,64.84,nan,nan,nan,0.572,nan,0.0,9.55
53480,60.65,-213,64.84,nan,nan,nan,0.572,nan,0.0,9.55
53481,60.65,-213,64.84,nan,nan,nan,0.572,nan,0.0,9.55
53482,60.65,-213,64.84,nan,nan,nan,0.572,nan,0.0,9.55
53483,60.65,-212,64.84,nan,nan,nan,0.57,nan,0.0,9.55
53484,61.85,-212,64.84,nan,nan,nan,0.566,0.707,1.2,9.55
53485,61.85,-211,64.84,nan,nan,nan,0.566,0.707,1.2,9.55
53486,61.85,-211,64.84,nan,nan,nan,0.566,0.707,1.2,9.55
53487,61.85,-210,64.84,nan,nan,nan,0.566,0.707,1.2,9.55
53488,61.85,-210,64.84,nan,nan,nan,0.566,0.707,1.2,9.55
53489,61.85,-210,64.84,nan,nan,nan,0.566,0.707,1.2,9.55
53490,61.85,-209,64.84,nan,nan,nan,0.566,0.707,1.2,9.55
53491,61.85,-209,64.84,nan,nan,nan,0.566,0.707,1.2,9.55
53492,61.85,-209,64.84,nan,nan,nan,0.563,nan,1.2,7.95
53493,61.85,-209,64.84,nan,nan,nan,0.567,nan,1.2,7.95
53494,61.85,-209,64.84,nan,nan,nan,0.567,nan,1.2,7.95
53495,61.85,-229,64.84,nan,nan,nan,0.564,nan,1.2,7.95
53496,58.5,-229,64.84,nan,nan,nan,0.561,0.707,3.35,7.95
53497,58.5,-228,64.84,nan,nan,nan,0.561,0.707,3.35,7.95
53498,58.5,-227,64.84,nan,nan,nan,0.561,0.707,3.35,7.95
53499,58.5,-227,64.84,nan,nan,nan,0.561,0.707,3.35,7.95
53500,58.5,-227,64.84,nan,nan,nan,0.561,0.707,3.35,7.95
53501,58.5,-227,64.84,nan,nan,nan,0.561,0.707,3.35,7.95
53502,58.5,-227,64.84,nan,nan,nan,0.561,0.707,3.35,7.95
53503,58.5,-226,64.84,nan,nan,nan,0.561,0.707,3.35,7.95
53504,58.5,-226,64.84,nan,nan,nan,0.561,nan,3.35,7.95
53505,58.5,-226,64.84,nan,nan,nan,0.561,nan,3.35,7.95
53506,58.5,-225,64.84,nan,nan,nan,0.561,nan,3.35,7.95
53507,58.5,-225,64.84,nan,nan,nan,0.561,nan,3.35,7.95
53508,58.5,-226,64.84,nan,nan,nan,0.558,nan,3.35,7.95
53509,54.95,-226,64.84,nan,nan,nan,0.556,0.707,6.9,11.5
53510,54.95,-226,64.84,nan,nan,nan,0.556,0.707,6.9,11.5
53511,54.95,-225,64.84,nan,nan,nan,0.553,0.577,6.9,11.5
53512,56.9,-225,64.84,nan,nan,nan,0.553,0.577,6.9,11.5
53513,56.9,-224,64.84,nan,nan,nan,0.556,0.577,6.9,11.5
53514,56.9,-224,64.84,nan,nan,nan,0.556,0.577,6.9,11.5
53515,56.9,-223,64.84,nan,nan,nan,0.556,0.577,6.9,11.5
53516,56.9,-223,64.84,nan,nan,nan,0.556,0.577,6.9,11.5
53517,56.9,-223,64.84,nan,nan,nan,0.556,0.577,6.9,11.5
53518,56.9,-223,64.84,nan,nan,nan,0.556,0.707,6.9,11.5
53519,56.9,-229,64.84,nan,nan,nan,0.553,0.577,6.9,11.5
53520,52.6,-229,64.84,nan,nan,nan,0.551,0.577,9.25,13.85
53521,52.6,-229,64.84,nan,nan,nan,0.551,0.707,9.25,13.85
53522,52.6,-229,64.84,nan,nan,nan,0.551,0.707,9.25,13.85
53523,52.6,-229,64.84,nan,nan,nan,0.551,0.707,9.25,13.85
53524,52.6,-228,64.84,nan,nan,nan,0.551,0.707,9.25,13.85
53525,52.6,-228,64.84,nan,nan,nan,0.551,0.707,9.25,13.85
53526,52.6,-227,64.84,nan,nan,nan,0.553,0.707,9.25,13.85
53527,52.6,-226,64.84,nan,nan,nan,0.518,0.707,9.25,13.85
53528,52.6,-226,64.84,nan,nan,nan,0.522,nan,9.25,13.85
53529,52.6,-226,64.84,nan,nan,nan,0.522,nan,9.25,13.85
53530,52.6,-226,64.84,nan,nan,nan,0.522,nan,9.25,13.85
53531,52.6,-226,64.84,nan,nan,nan,0.522,nan,9.25,13.85
53532,52.6,-226,64.84,nan,nan,nan,0.522,nan,9.25,13.85
53533,52.6,-227,64.84,nan,nan,nan,0.522,nan,9.25,13.85
53534,52.4,-227,64.84,nan,nan,nan,0.522,0.707,9.45,14.05
53535,52.4,-227,64.84,nan,nan,nan,0.522,0.707,9.45,14.05
53536,52.4,-227,64.84,nan,nan,nan,0.522,0.707,9.45,14.05
53537,52.4,-226,64.84,nan,nan,nan,0.52,0.707,9.45,14.05
53538,52.4,-226,64.84,nan,nan,nan,0.513,0.707,9.45,9.45
53539,52.4,-226,64.84,nan,nan,nan,0.515,0.707,9.45,9.45
53540,52.4,-226,64.84,nan,nan,nan,0.515,0.707,9.45,9.45
53541,52.4,-226,64.84,nan,nan,nan,0.515,0.707,9.45,9.45
53542,52.4,-226,64.84,nan,nan,nan,0.514,nan,9.45,9.45
53543,52.4,-226,64.84,nan,nan,nan,0.514,nan,9.45,9.45
53544,52.4,-226,64.84,nan,nan,nan,0.516,nan,9.45,9.45
53545,52.4,-226,64.84,nan,nan,nan,0.516,nan,9.45,9.45
53546,52.4,-226,64.84,nan,nan,nan,0.519,nan,9.45,9.45
53547,52.4,-228,64.84,nan,nan,nan,0.519,nan,9.45,9.45
53548,48.8,-228,64.84,nan,nan,nan,0.519,0.707,13.05,13.05
53549,48.8,-228,64.84,nan,nan,nan,0.519,0.707,13.05,13.05
53550,48.8,-228,64.84,nan,nan,nan,0.519,0.707,13.05,13.05
53551,48.8,-227,64.84,nan,nan,nan,0.516,0.577,13.05,13.05
