Trade Number,Market Price,Excess Demand,Speculator Proportion,Kurtosis MP,Kurtosis ED,Kurtosis SP,MP Volatility Last 100 Trades,MP Volatility Last 10 Trades,Pre-CUSP Market Price Difference,Last 100 Pre-CUSP Market Prices Difference
66220,50.4,-552,65.04,nan,nan,nan,0.491,nan,0.0,8.3
66221,50.4,-552,65.04,nan,nan,nan,0.491,nan,0.0,8.3
66222,50.4,-551,65.04,nan,nan,nan,0.489,nan,0.0,8.3
66223,53.05,-550,65.04,nan,nan,nan,0.484,0.093,2.65,9.65
66224,55.35,-550,65.04,nan,nan,nan,0.487,0.543,4.95,11.95
66225,55.35,-550,65.04,nan,nan,nan,0.487,0.543,4.95,11.95
66226,55.35,-550,65.04,nan,nan,nan,0.488,0.543,4.95,11.95
66227,55.35,-553,65.04,nan,nan,nan,0.484,0.482,4.95,11.95
66228,50.5,-553,65.04,nan,nan,nan,0.487,0.526,4.95,11.95
66229,50.5,-553,65.04,nan,nan,nan,0.487,0.526,4.95,11.95
66230,50.5,-552,65.04,nan,nan,nan,0.487,0.526,4.95,11.95
66231,50.5,-552,65.04,nan,nan,nan,0.487,0.542,4.95,11.95
66232,50.5,-552,65.04,nan,nan,nan,0.487,0.577,4.95,11.95
66233,50.5,-552,65.04,nan,nan,nan,0.488,0.707,4.95,11.95
66234,50.5,-552,65.04,nan,nan,nan,0.486,0.707,4.95,11.95
66235,50.5,-552,65.04,nan,nan,nan,0.486,0.707,4.95,11.95
66236,50.5,-552,65.04,nan,nan,nan,0.486,nan,4.95,11.95
66237,50.5,-552,65.04,nan,nan,nan,0.486,nan,4.95,11.95
66238,50.5,-552,65.04,nan,nan,nan,0.486,nan,4.95,11.95
66239,50.5,-552,65.04,nan,nan,nan,0.486,nan,4.95,11.95
66240,50.5,-552,65.04,nan,nan,nan,0.486,nan,4.95,11.95
66241,50.5,-552,65.04,nan,nan,nan,0.487,nan,4.95,11.95
66242,50.5,-551,65.04,nan,nan,nan,0.482,nan,4.95,11.95
66243,53.05,-550,65.04,nan,nan,nan,0.499,0.305,4.95,11.95
66244,56.7,-550,65.04,nan,nan,nan,0.503,0.734,6.3,13.3
66245,56.7,-549,65.04,nan,nan,nan,0.5,0.607,6.3,13.3
66246,57.2,-552,65.04,nan,nan,nan,2.23,5.641,6.8,13.8
66247,51.35,-552,65.04,nan,nan,nan,2.195,5.09,6.8,13.8
66248,51.35,-552,65.04,nan,nan,nan,2.195,5.09,6.8,13.8
66249,51.35,-552,65.04,nan,nan,nan,2.195,5.09,6.8,13.8
66250,51.35,-553,65.04,nan,nan,nan,2.166,4.733,6.8,13.8
66251,48.6,-552,65.04,nan,nan,nan,2.144,4.649,8.6,13.8
66252,51.35,-552,65.04,nan,nan,nan,2.114,4.538,8.6,13.8
