Trade Number,Market Price,Excess Demand,Speculator Proportion,Kurtosis MP,Kurtosis ED,Kurtosis SP,MP Volatility Last 100 Trades,MP Volatility Last 10 Trades,Pre-CUSP Market Price Difference,Last 100 Pre-CUSP Market Prices Difference
60353,90.4,-336,64.96,nan,nan,nan,0.533,0.577,0.0,13.2
60354,90.4,-335,64.96,nan,nan,nan,0.536,0.707,0.0,13.2
60355,90.4,-335,64.96,nan,nan,nan,0.536,0.707,0.0,13.2
60356,90.4,-334,64.96,nan,nan,nan,0.536,0.577,0.0,13.2
60357,90.7,-334,64.96,nan,nan,nan,0.534,0.577,0.3,13.2
60358,90.7,-333,64.96,nan,nan,nan,0.534,0.577,0.3,13.2
60359,90.7,-332,64.96,nan,nan,nan,0.534,0.548,0.3,13.2
60360,91.1,-332,64.96,nan,nan,nan,0.532,0.548,0.7,13.55
60361,91.1,-331,64.96,nan,nan,nan,0.532,0.577,0.7,13.55
60362,91.1,-331,64.96,nan,nan,nan,0.531,0.577,0.7,13.55
60363,91.1,-331,64.96,nan,nan,nan,0.539,0.577,0.7,13.55
60364,91.1,-331,64.96,nan,nan,nan,0.542,0.577,0.7,13.55
60365,91.1,-330,64.96,nan,nan,nan,0.542,0.577,0.7,13.55
60366,91.1,-330,64.96,nan,nan,nan,0.542,0.707,0.7,13.55
60367,91.1,-330,64.96,nan,nan,nan,0.541,0.707,0.7,13.55
60368,91.1,-330,64.96,nan,nan,nan,0.545,nan,0.7,13.55
60369,91.1,-330,64.96,nan,nan,nan,0.545,nan,0.7,13.55
60370,91.1,-329,64.96,nan,nan,nan,0.545,nan,0.7,13.55
60371,91.1,-329,64.96,nan,nan,nan,0.545,nan,0.7,13.55
60372,91.1,-328,64.96,nan,nan,nan,0.545,nan,0.7,13.55
60373,91.45,-327,64.96,nan,nan,nan,0.535,0.707,1.05,13.9
60374,91.45,-327,64.96,nan,nan,nan,0.537,0.707,1.05,13.9
60375,91.45,-327,64.96,nan,nan,nan,0.537,0.707,1.05,13.9
60376,91.45,-327,64.96,nan,nan,nan,0.537,0.707,1.05,13.9
60377,91.45,-327,64.96,nan,nan,nan,0.537,0.707,1.05,13.9
60378,91.45,-327,64.96,nan,nan,nan,0.537,0.707,1.05,13.9
60379,91.45,-327,64.96,nan,nan,nan,0.537,0.707,1.05,13.9
60380,91.45,-327,64.96,nan,nan,nan,0.509,0.707,1.05,13.9
60381,91.45,-327,64.96,nan,nan,nan,0.51,nan,1.05,10.5
60382,91.45,-326,64.96,nan,nan,nan,0.51,nan,1.05,10.5
60383,91.45,-326,64.96,nan,nan,nan,0.51,nan,1.05,10.5
60384,91.45,-329,64.96,nan,nan,nan,0.51,nan,1.05,10.5
60385,90.15,-329,64.96,nan,nan,nan,0.51,0.707,1.3,5.85
60386,90.15,-329,64.96,nan,nan,nan,0.51,0.707,1.3,5.85
60387,90.15,-329,64.96,nan,nan,nan,0.51,0.707,1.3,5.85
60388,90.15,-329,64.96,nan,nan,nan,0.51,0.707,1.3,5.85
60389,90.15,-329,64.96,nan,nan,nan,0.51,0.707,1.3,5.85
60390,90.15,-329,64.96,nan,nan,nan,0.51,0.707,1.3,5.85
60391,90.15,-329,64.96,nan,nan,nan,0.51,0.707,1.3,5.85
60392,90.15,-328,64.96,nan,nan,nan,0.51,0.707,1.3,5.85
60393,90.15,-328,64.96,nan,nan,nan,0.51,nan,1.3,5.85
60394,90.15,-328,64.96,nan,nan,nan,0.511,nan,1.3,5.85
60395,90.15,-328,64.96,nan,nan,nan,0.511,nan,1.3,5.85
60396,90.15,-331,64.96,nan,nan,nan,0.511,nan,1.3,5.85
60397,88.4,-333,64.96,nan,nan,nan,1.042,2.748,3.05,5.85
60398,79.85,-333,64.96,nan,nan,nan,1.042,2.581,11.6,11.6
60399,79.85,-332,64.96,nan,nan,nan,1.021,2.162,11.6,11.6
