Trade Number,Market Price,Excess Demand,Speculator Proportion,Kurtosis MP,Kurtosis ED,Kurtosis SP,MP Volatility Last 100 Trades,MP Volatility Last 10 Trades,Pre-CUSP Market Price Difference,Last 100 Pre-CUSP Market Prices Difference
60150,24.1,-389,64.96,nan,nan,nan,0.658,nan,0.0,2.95
60151,24.1,-389,64.96,nan,nan,nan,0.658,nan,0.0,2.95
60152,24.1,-389,64.96,nan,nan,nan,0.658,nan,0.0,2.95
60153,24.1,-389,64.96,nan,nan,nan,0.658,nan,0.0,2.95
60154,24.1,-389,64.96,nan,nan,nan,0.658,nan,0.0,2.95
60155,24.1,-389,64.96,nan,nan,nan,0.658,nan,0.0,2.95
60156,24.1,-389,64.96,nan,nan,nan,0.658,nan,0.0,2.95
60157,24.1,-389,64.96,nan,nan,nan,0.658,nan,0.0,2.95
60158,24.1,-389,64.96,nan,nan,nan,0.658,nan,0.0,2.95
60159,24.1,-389,64.96,nan,nan,nan,0.658,nan,0.0,2.95
60160,24.1,-389,64.96,nan,nan,nan,0.658,nan,0.0,2.95
60161,24.1,-389,64.96,nan,nan,nan,0.658,nan,0.0,2.95
60162,24.1,-388,64.96,nan,nan,nan,0.636,nan,0.0,2.95
60163,24.45,-388,64.96,nan,nan,nan,0.653,0.707,0.35,3.3
60164,24.45,-388,64.96,nan,nan,nan,0.658,0.707,0.35,2.75
60165,24.45,-388,64.96,nan,nan,nan,0.681,0.707,0.35,2.75
60166,24.45,-388,64.96,nan,nan,nan,0.688,0.707,0.35,2.75
60167,24.45,-388,64.96,nan,nan,nan,0.688,0.707,0.35,2.75
60168,24.45,-387,64.96,nan,nan,nan,0.688,0.707,0.35,2.75
60169,24.45,-386,64.96,nan,nan,nan,0.657,0.577,0.35,2.75
60170,25.15,-386,64.96,nan,nan,nan,0.658,0.577,1.05,3.45
60171,25.15,-386,64.96,nan,nan,nan,0.658,0.577,1.05,3.45
60172,25.15,-388,64.96,nan,nan,nan,0.636,0.577,1.05,3.45
60173,23.65,-388,64.96,nan,nan,nan,0.636,0.577,1.5,3.45
60174,23.65,-388,64.96,nan,nan,nan,0.636,0.577,1.5,3.45
60175,23.65,-388,64.96,nan,nan,nan,0.636,0.577,1.5,3.45
60176,23.65,-412,64.96,nan,nan,nan,0.62,0.548,1.5,3.45
60177,21.8,-412,64.96,nan,nan,nan,0.62,0.548,3.35,3.45
60178,21.8,-412,64.96,nan,nan,nan,0.62,0.548,3.35,3.45
60179,21.8,-412,64.96,nan,nan,nan,0.62,0.577,3.35,3.45
60180,21.8,-412,64.96,nan,nan,nan,0.62,0.577,3.35,3.45
60181,21.8,-412,64.96,nan,nan,nan,0.62,0.577,3.35,3.45
60182,21.8,-412,64.96,nan,nan,nan,0.62,0.707,3.35,3.45
60183,21.8,-411,64.96,nan,nan,nan,0.62,0.707,3.35,3.45
60184,21.8,-411,64.96,nan,nan,nan,0.62,0.707,3.35,3.45
60185,21.8,-411,64.96,nan,nan,nan,0.62,nan,3.35,3.45
60186,21.8,-411,64.96,nan,nan,nan,0.62,nan,3.35,3.45
60187,21.8,-415,64.96,nan,nan,nan,0.607,nan,3.35,3.45
60188,19.4,-414,64.96,nan,nan,nan,0.645,1.046,5.75,5.75
60189,20.55,-413,64.96,nan,nan,nan,0.628,0.799,5.75,5.75
60190,21.45,-413,64.96,nan,nan,nan,0.624,0.687,5.75,5.75
60191,21.45,-412,64.96,nan,nan,nan,0.624,0.687,5.75,5.75
60192,21.45,-412,64.96,nan,nan,nan,0.624,0.687,5.75,5.75
60193,21.45,-412,64.96,nan,nan,nan,0.624,0.687,5.75,5.75
60194,21.45,-412,64.96,nan,nan,nan,0.624,0.687,5.75,5.75
60195,21.45,-411,64.96,nan,nan,nan,0.624,0.687,5.75,5.75
60196,21.45,-416,64.96,nan,nan,nan,0.616,0.687,5.75,5.75
60197,19.25,-416,64.96,nan,nan,nan,0.613,0.522,5.9,5.9
60198,19.25,-415,64.96,nan,nan,nan,0.607,0.577,5.9,5.9
60199,19.8,-415,64.96,nan,nan,nan,0.604,0.577,5.9,5.9
60200,19.8,-415,64.96,nan,nan,nan,0.604,0.577,5.9,5.9
60201,19.8,-415,64.96,nan,nan,nan,0.604,0.577,5.9,5.9
60202,19.8,-414,64.96,nan,nan,nan,0.604,0.577,5.9,5.9
60203,19.8,-414,64.96,nan,nan,nan,0.604,0.577,5.9,5.9
60204,19.8,-414,64.96,nan,nan,nan,0.604,0.577,5.9,5.9
60205,19.8,-414,64.96,nan,nan,nan,0.604,0.577,5.9,5.9
60206,19.8,-414,64.96,nan,nan,nan,0.604,0.707,5.9,5.9
60207,19.8,-414,64.96,nan,nan,nan,0.604,nan,5.9,5.9
60208,19.8,-414,64.96,nan,nan,nan,0.604,nan,5.9,5.9
60209,19.8,-413,64.96,nan,nan,nan,0.604,nan,5.9,5.9
60210,19.8,-413,64.96,nan,nan,nan,0.604,nan,5.9,5.9
60211,19.8,-413,64.96,nan,nan,nan,0.604,nan,5.9,5.9
60212,19.8,-413,64.96,nan,nan,nan,0.604,nan,5.9,5.9
60213,19.8,-413,64.96,nan,nan,nan,0.604,nan,5.9,5.9
60214,19.8,-412,64.96,nan,nan,nan,0.598,nan,5.9,5.9
60215,20.1,-412,64.96,nan,nan,nan,0.596,0.707,5.9,5.9
60216,20.1,-412,64.96,nan,nan,nan,0.596,0.707,5.9,5.9
60217,20.1,-412,64.96,nan,nan,nan,0.596,0.707,5.9,5.9
60218,20.1,-412,64.96,nan,nan,nan,0.596,0.707,5.9,5.9
60219,20.1,-411,64.96,nan,nan,nan,0.596,0.707,5.9,5.9
60220,20.1,-411,64.96,nan,nan,nan,0.596,0.707,5.9,5.9
60221,20.1,-410,64.96,nan,nan,nan,0.591,0.577,5.9,5.9
60222,21.15,-410,64.96,nan,nan,nan,0.589,0.577,5.9,5.9
60223,21.15,-409,64.96,nan,nan,nan,0.585,0.577,5.9,5.9
60224,21.8,-417,64.96,nan,nan,nan,0.791,1.597,5.9,5.9
60225,20.25,-416,64.96,nan,nan,nan,0.781,1.384,5.9,5.9
60226,20.25,-416,64.96,nan,nan,nan,0.781,1.384,5.9,5.9
60227,20.25,-416,64.96,nan,nan,nan,0.781,1.384,5.9,5.9
60228,20.25,-443,64.96,nan,nan,nan,0.781,1.313,5.9,5.9
60229,18.65,-443,64.96,nan,nan,nan,0.781,1.199,6.5,6.5
60230,18.65,-442,64.96,nan,nan,nan,0.781,1.238,6.5,6.5
60231,18.65,-441,64.96,nan,nan,nan,0.788,1.384,6.5,6.5
60232,18.65,-441,64.96,nan,nan,nan,0.746,1.438,6.5,6.5
60233,18.65,-441,64.96,nan,nan,nan,0.757,0.577,6.5,6.5
60234,18.65,-441,64.96,nan,nan,nan,0.757,0.707,6.5,6.5
60235,18.65,-441,64.96,nan,nan,nan,0.757,0.707,6.5,6.5
60236,18.65,-441,64.96,nan,nan,nan,0.757,0.707,6.5,6.5
60237,18.65,-441,64.96,nan,nan,nan,0.761,nan,6.5,6.5
60238,18.65,-441,64.96,nan,nan,nan,0.773,nan,6.5,6.5
60239,18.65,-440,64.96,nan,nan,nan,0.773,nan,6.5,6.5
60240,18.65,-440,64.96,nan,nan,nan,0.773,nan,6.5,6.5
60241,18.65,-439,64.96,nan,nan,nan,0.773,nan,6.5,6.5
60242,18.65,-439,64.96,nan,nan,nan,0.773,nan,6.5,6.5
60243,18.65,-439,64.96,nan,nan,nan,0.773,nan,6.5,6.5
60244,18.65,-439,64.96,nan,nan,nan,0.773,nan,6.5,6.5
60245,18.65,-439,64.96,nan,nan,nan,0.773,nan,6.5,6.5
60246,18.65,-438,64.96,nan,nan,nan,0.773,nan,6.5,6.5
60247,18.65,-437,64.96,nan,nan,nan,0.773,nan,6.5,6.5
60248,18.65,-437,64.96,nan,nan,nan,0.773,nan,6.5,6.5
60249,18.65,-436,64.96,nan,nan,nan,0.773,nan,6.5,6.5
60250,18.65,-436,64.96,nan,nan,nan,0.773,nan,6.5,6.5
