Window Num,Num Data Points in Row,Speculator Proportion,Market Price,Excess Demand,Kurtosis MP,Kurtosis ED,Kurtosis SP,MP Volatility Last 100 Trades,MP Volatility Last 10 Trades,Overall Sim Volatility,Pre-CUSP Market Price Difference,Last 100 Pre-CUSP Market Prices Difference
0,584,64.0%,101.46,-7,1.94102,-0.6415,0,3.711,4.976,6.33,42.05,16.85
1,584,64.0%,97.53,-6,-0.31648,-0.46688,0,12.195,7.344,14.716,32.55,27.55
2,584,64.0%,99.28,-13,-0.6982,0.09033,0,6.996,3.128,13.016,33.2,28.8
3,584,64.0%,100.08,-7,-0.60467,-0.14893,0,5.049,3.496,11.251,33.0,29.4
4,584,64.04%,99.93,0,0.51757,-0.6613,-1.04724,4.411,0.71,4.308,29.75,23.75
5,584,64.04%,98.73,7,-0.52089,-0.37925,0,2.369,0.957,10.1,31.65,14.75
6,584,64.04%,95.7,8,-0.75456,-0.64952,0,6.36,1.41,7.512,27.7,16.05
7,584,64.04%,97.26,1,-0.37933,-0.19003,0,7.445,3.145,4.91,41.7,21.75
8,584,64.04%,95.3,11,-0.53597,-1.1834,-1.94462,13.728,0.497,7.535,33.1,21.6
9,584,64.08%,98.39,-4,-1.06043,-0.84547,0,0.666,0.676,5.318,22.7,14.7
10,584,64.08%,95.12,-12,-1.15101,-0.49978,0,13.322,0.703,8.691,23.25,20.0
11,584,64.08%,85.78,-10,-0.75954,-1.10873,0,1.393,0.577,11.823,34.05,18.2
12,584,64.08%,93.45,-3,-0.01523,0.08455,1.55838,7.67,0.679,5.399,36.35,22.8
13,584,64.12%,95.92,-14,-0.71602,-0.7543,0,2.035,0.577,6.573,31.95,24.85
14,584,64.12%,93.18,-26,0.43464,-0.59596,0,1.137,0.506,6.999,37.5,21.3
15,584,64.12%,94.69,-27,-0.51228,-0.14954,0,1.399,3.244,2.58,35.45,26.35
16,584,64.12%,93.6,-33,-0.67407,-0.82734,0,1.117,1.497,4.95,23.2,20.4
17,584,64.16%,94.34,-38,-0.74193,-0.55348,3.29009,10.841,0.577,8.207,31.1,18.85
18,584,64.16%,92.85,-70,-0.70048,2.12706,0,1.075,0.577,4.412,31.5,16.95
19,584,64.16%,90.74,-73,-0.93379,0.57642,0,5.051,7.715,6.229,34.55,26.6
20,584,64.16%,95.01,-74,-0.18187,-0.85123,0,4.922,0.577,6.999,26.2,17.65
21,584,64.2%,96.62,-68,-0.70764,-1.07606,-1.85283,0.966,2.311,9.388,18.1,11.3
22,584,64.2%,92.82,-42,1.35735,-1.25928,0,1.59,0.577,3.812,30.45,26.55
23,584,64.2%,86.06,-74,-1.35975,-1.01844,0,2.459,nan,7.377,33.6,14.75
24,584,64.2%,92.8,-76,-0.75505,-0.99208,0,2.593,0.957,4.876,24.8,22.1
25,584,64.2%,87.8,-77,-0.58074,-1.0593,-1.36751,4.607,14.674,3.879,31.95,26.15
26,584,64.24%,92.56,-102,-0.65566,-1.03682,0,15.554,0.739,14.067,28.7,21.25
27,584,64.24%,90.79,-102,-0.76097,-0.79544,0,1.062,0.707,9.264,24.55,15.1
28,584,64.24%,87.88,-109,-0.35356,-0.32161,0,0.534,0.548,9.152,32.2,22.75
29,584,64.24%,78.85,-121,-0.88444,-0.51613,24.45459,0.495,0.548,1.849,36.1,14.8
30,584,64.28%,88.64,-118,-0.38899,-0.27154,0,4.559,10.521,3.273,31.85,23.9
31,584,64.28%,54.33,-130,-0.41278,-0.89574,0,6.519,1.14,5.828,66.8,9.2
32,584,64.28%,55.03,-112,-1.31366,-1.0768,0,5.122,0.673,4.401,74.6,15.15
33,584,64.28%,83.93,-112,-0.91384,-0.93915,0,9.46,0.572,8.272,29.6,20.7
34,584,64.32%,87.32,-111,-1.17879,-0.78339,-0.61214,3.859,0.577,4.25,22.75,12.35
35,584,64.32%,87.46,-118,-0.82379,-0.85834,0,4.826,1.0,4.587,31.75,20.2
36,584,64.32%,66.42,-157,-0.45174,-0.93094,0,1.143,2.473,3.224,45.2,12.25
37,584,64.32%,61.44,-123,-0.45473,0.13757,0,6.979,0.577,5.666,34.6,21.55
38,584,64.32%,85.36,-161,-0.78814,-1.66946,-1.99473,3.213,0.535,4.053,33.85,8.6
39,584,64.36%,83.54,-168,-1.52558,-1.32488,0,0.934,0.5,3.163,31.95,5.7
40,584,64.36%,85.04,-171,0.19423,-0.18473,0,1.892,5.738,1.122,24.95,17.3
41,584,64.36%,80.08,-177,-0.0796,-1.04084,0,1.374,0.494,3.015,46.35,31.55
42,584,64.36%,66.86,-186,-0.76866,-0.59461,0.46581,15.534,34.625,7.414,52.1,22.4
43,584,64.4%,51.19,-191,-1.18076,-1.21457,0,0.565,1.0,2.674,48.65,10.25
44,584,64.4%,51.6,-199,-1.1528,-0.21751,0,4.406,0.577,3.174,23.8,13.6
45,584,64.4%,78.17,-165,-0.69175,-0.61456,0,0.929,0.548,5.779,43.95,18.55
46,584,64.4%,83.43,-194,0.09767,-1.7611,0,0.587,0.577,1.151,36.9,20.1
47,584,64.44%,82.95,-218,0.89063,1.1626,6.39338,4.841,0.495,2.272,42.05,41.4
48,584,64.44%,56.66,-260,-0.2447,-0.74359,0,0.578,nan,2.109,18.05,13.1
49,584,64.44%,61.16,-264,-0.85324,-0.82761,0,0.602,nan,1.606,38.75,16.4
50,584,64.44%,70.14,-263,-0.38718,-0.46836,0,11.33,0.975,5.672,36.2,28.0
51,584,64.48%,81.42,-239,-1.5337,-1.36394,-1.71372,0.867,0.707,1.189,34.8,9.05
52,584,64.48%,70.81,-220,-0.06151,-0.81923,0,0.714,0.577,2.799,42.15,17.5
53,584,64.48%,72.96,-213,-0.50783,-0.78385,0,2.378,0.535,1.471,40.95,16.95
54,584,64.48%,80.55,-212,-0.65023,-1.00615,0,0.5,nan,5.974,35.7,18.0
55,584,64.48%,86.05,-209,0.65787,-0.49407,-1.60386,0.459,nan,1.737,30.5,8.5
56,584,64.52%,86.66,-269,-0.39135,-1.78951,0,1.486,0.577,1.043,26.6,24.05
57,584,64.52%,82.2,-305,-0.4953,-1.02369,0,0.867,0.708,2.253,29.05,28.65
58,584,64.52%,73.36,-325,-0.69375,0.38645,0,0.82,0.707,2.703,35.4,28.95
59,584,64.52%,79.17,-298,-1.14174,-0.67723,9.76721,0.579,nan,0.814,34.2,19.15
60,584,64.56%,84.76,-248,-0.86194,0.36704,0,18.603,0.548,9.074,24.9,20.95
61,584,64.56%,85.08,-237,-1.10186,-0.32101,0,4.62,0.577,5.573,21.0,19.6
62,584,64.56%,77.95,-218,-0.69211,-0.49939,0,1.333,0.577,0.95,36.4,16.85
63,584,64.56%,67.22,-240,0.36039,-0.55818,0,2.644,3.613,1.252,42.3,16.8
64,584,64.6%,66.37,-238,-0.27745,-0.44874,-0.01059,0.662,nan,0.658,44.55,18.55
65,584,64.6%,69.21,-262,-0.81135,-0.43288,0,0.893,1.246,0.814,47.65,25.15
66,584,64.6%,58.32,-235,-1.00331,-0.93405,0,0.731,0.577,3.842,38.1,17.95
67,584,64.6%,44.8,-268,0.74775,-0.91495,0,1.306,0.577,2.779,31.45,12.1
68,584,64.64%,37.6,-325,-0.95485,0.26057,-2.00613,0.508,0.707,2.131,19.9,6.25
69,584,64.64%,70.53,-229,-1.42267,-0.85314,0,0.731,nan,4.102,46.45,16.5
70,584,64.64%,68.88,-220,-1.01806,-0.6807,0,0.661,0.535,0.637,46.8,19.75
71,584,64.64%,68.45,-273,-0.78564,-1.46068,0,0.559,0.707,1.039,44.7,15.8
72,584,64.64%,77.67,-239,-0.71565,-0.41605,-0.27582,0.511,0.707,9.872,25.7,9.45
73,584,64.68%,83.53,-216,-0.94649,-0.557,0,0.494,nan,2.014,25.7,16.9
74,584,64.68%,85.88,-250,-0.01494,-0.33584,0,0.635,0.707,3.27,22.25,11.85
75,584,64.68%,81.84,-208,-0.86882,-0.85913,0,0.75,1.281,3.617,23.95,13.35
76,584,64.68%,85.78,-204,-1.00965,-0.9171,0,0.507,nan,2.398,19.55,10.05
77,584,64.72%,76.12,-200,-0.34694,-0.69995,13.43296,0.509,0.577,1.662,48.25,10.4
78,584,64.72%,80.62,-209,-1.29691,-0.28319,0,0.624,nan,0.625,29.0,17.3
79,584,64.72%,82.65,-210,-0.20614,-1.40035,0,2.395,0.707,1.279,25.2,15.1
80,584,64.72%,83.76,-209,-0.89357,0.019,0,0.988,1.503,0.815,22.25,20.85
81,584,64.76%,67.92,-264,0.68949,-0.79256,-1.51796,0.659,nan,1.865,39.9,12.05
82,584,64.76%,81.16,-193,0.31115,-1.10575,0,7.507,0.472,3.569,42.8,13.1
83,584,64.76%,79.93,-201,0.33911,-0.89366,0,0.586,0.707,0.563,38.0,30.15
84,584,64.76%,69.4,-239,-0.4102,-1.29218,0,7.943,0.707,4.302,38.05,15.95
85,584,64.76%,78.09,-246,-1.14644,-0.55608,-1.77554,0.5,0.548,0.55,33.5,14.4
86,584,64.8%,74.17,-246,-1.29527,-0.63184,0,2.313,0.707,1.226,30.15,19.0
87,584,64.8%,83.65,-304,-0.13173,-0.39215,0,0.502,nan,0.593,21.5,19.05
88,584,64.8%,78.8,-429,-1.43513,-0.23417,0,0.813,nan,6.262,35.1,10.15
89,584,64.8%,78.03,-448,-0.81623,-1.15481,4.89994,0.584,0.577,2.475,32.0,7.35
90,584,64.84%,82.31,-402,-1.30192,-0.89398,0,0.602,0.577,4.391,24.75,10.5
91,584,64.84%,82.7,-354,-0.6643,-0.27712,0,0.516,nan,2.136,21.9,12.95
92,584,64.84%,70.03,-397,-0.64774,-1.23406,0,0.546,0.577,9.479,42.05,15.15
93,584,64.84%,56.96,-434,-0.8535,-1.1631,0,0.655,0.577,7.549,28.8,8.6
94,584,64.88%,56.41,-426,0.02397,-0.76462,0.84956,0.62,0.707,0.585,31.8,16.85
