Window Num,Num Data Points in Row,Speculator Proportion,Market Price,Excess Demand,Kurtosis MP,Kurtosis ED,Kurtosis SP,MP Volatility Last 100 Trades,MP Volatility Last 10 Trades,Overall Sim Volatility,Pre-CUSP Market Price Difference,Last 100 Pre-CUSP Market Prices Difference
0,507,64.0%,102.3,-8,0.6528,-0.26271,0,4.215,3.705,8.887,36.25,24.15
1,507,64.0%,98.42,-4,0.38455,-0.53426,0,14.721,13.326,12.002,28.75,24.5
2,507,64.0%,98.75,-8,-0.42317,0.01354,0,6.353,0.941,8.71,29.65,26.75
3,507,64.0%,100.88,2,-0.61998,-0.73379,0,18.842,46.52,12.786,33.85,29.8
4,507,64.0%,100.9,-9,-0.57489,-0.76958,9.66675,5.699,0.51,8.656,29.15,24.85
5,507,64.04%,96.89,-7,-0.31675,-0.25678,0,6.456,0.501,6.054,34.25,25.35
6,507,64.04%,97.39,-5,-0.39617,-0.30495,0,4.578,0.5,6.749,28.95,25.2
7,507,64.04%,97.12,-11,0.12833,-1.27558,0,3.299,5.975,12.227,30.1,19.15
8,507,64.04%,96.43,-6,-0.7641,-1.02027,0,3.904,9.418,10.331,33.7,32.3
9,507,64.04%,95.52,1,-1.12702,-0.62604,2.43884,3.037,0.548,5.939,29.8,29.7
10,507,64.08%,91.8,-7,-0.00887,6.49614,0,17.611,nan,8.976,45.7,40.1
11,507,64.08%,95.0,-60,-0.39803,-1.22699,0,6.709,0.5,10.761,33.8,17.6
12,507,64.08%,93.63,-34,-1.08208,-0.41911,0,6.104,0.937,10.464,26.15,22.85
13,507,64.08%,83.42,-45,-0.82568,0.34002,0,4.427,0.57,3.874,43.2,41.85
14,507,64.08%,92.25,-26,-0.86729,-0.29058,0.10259,15.615,10.237,8.063,40.1,28.45
15,507,64.12%,94.25,-25,-0.38196,-0.5919,0,2.204,0.985,8.218,33.85,16.0
16,507,64.12%,93.4,-12,-0.66463,-0.82552,0,1.007,0.647,9.912,31.7,27.8
17,507,64.12%,97.94,-15,-0.26152,-0.52877,0,13.116,0.536,8.575,27.5,23.65
18,507,64.12%,95.84,-34,0.63062,-0.59004,0,1.521,1.036,8.478,31.65,15.6
19,507,64.12%,93.64,-25,-1.06381,-0.65152,-0.99508,3.053,0.577,9.2,31.6,16.75
20,507,64.16%,93.26,-19,-0.66252,-0.38046,0,13.015,0.64,6.109,27.9,15.3
21,507,64.16%,96.67,4,-0.55181,-1.16488,0,3.452,1.0,2.552,24.3,15.3
22,507,64.16%,94.56,-18,-0.8859,-0.30606,0,3.82,9.642,4.247,24.0,23.8
23,507,64.16%,96.64,-50,-0.91399,-0.94371,0,1.41,1.0,9.008,24.1,22.7
24,507,64.16%,93.82,-65,-0.85139,-0.68581,-1.57947,0.635,0.837,6.012,29.15,22.55
25,507,64.2%,91.09,-91,-0.87269,-0.01219,0,6.841,0.5,9.966,29.8,15.15
26,507,64.2%,91.94,-67,-0.46001,-0.88165,0,0.634,nan,4.711,23.65,23.3
27,507,64.2%,86.73,-94,-1.26005,-1.25861,0,2.855,0.577,4.264,34.05,13.1
28,507,64.2%,91.78,-72,0.32798,0.24931,0,7.575,1.032,5.092,38.3,16.2
29,507,64.2%,95.03,-101,-0.23001,-0.87309,-1.88537,0.656,0.509,11.674,20.1,14.15
30,507,64.24%,87.97,-97,0.80563,-1.11588,0,1.869,0.895,3.404,35.9,13.65
31,507,64.24%,89.55,-87,-0.98316,-1.07903,0,4.166,0.707,2.63,30.35,23.6
32,507,64.24%,83.16,-103,-0.88876,0.53899,0,1.428,0.548,2.377,27.15,25.85
33,507,64.24%,93.33,-82,-0.78985,-1.06507,0,2.836,1.0,9.891,26.1,18.65
34,507,64.24%,86.41,-105,-0.9747,-0.84295,-2.00339,3.227,0.548,6.477,43.8,12.85
35,507,64.28%,90.75,-93,2.45789,-0.92596,0,8.311,0.503,8.114,39.65,11.65
36,507,64.28%,88.98,-106,-0.87138,0.44127,0,2.602,0.5,1.787,31.8,17.25
37,507,64.28%,72.1,-133,-0.21772,-1.05828,0,5.461,0.707,3.237,40.4,20.8
38,507,64.28%,77.73,-131,-1.11717,-0.94832,0,2.209,1.686,6.345,40.3,9.8
39,507,64.32%,83.47,-98,-0.80372,-0.97702,-1.9633,9.409,0.548,5.208,36.15,19.0
40,507,64.32%,75.07,-107,-1.21342,-0.964,0,1.341,0.548,5.557,50.6,28.1
41,507,64.32%,78.99,-130,-0.73229,0.23127,0,3.817,6.504,2.708,50.3,25.1
42,507,64.32%,87.21,-94,-0.55477,-0.3861,0,1.037,nan,2.183,30.1,18.45
43,507,64.32%,87.9,-155,-0.66286,-1.74637,0,20.331,0.588,8.681,31.65,12.8
44,507,64.36%,90.25,-171,-0.04133,-1.09874,-1.7553,0.732,0.548,2.454,20.35,15.9
45,507,64.36%,91.08,-242,-0.78888,-1.18203,0,0.891,0.698,10.043,19.75,10.4
46,507,64.36%,83.45,-209,-0.75408,-0.57812,0,0.63,0.535,1.308,33.7,7.5
47,507,64.36%,64.46,-243,-0.80223,0.91519,0,2.195,0.503,3.391,22.65,15.6
48,507,64.36%,75.78,-217,-1.39349,-1.25431,0,1.806,nan,3.253,40.45,23.8
49,507,64.4%,84.08,-229,-1.06626,-0.4644,-1.32333,19.488,0.577,11.695,29.25,8.65
50,507,64.4%,87.68,-196,-0.17943,-0.62549,0,0.58,0.493,7.007,24.9,16.35
51,507,64.4%,87.49,-204,-0.59678,-0.72953,0,0.558,0.577,3.99,23.55,20.95
52,507,64.4%,81.28,-218,-0.87208,1.98479,0,0.662,nan,6.435,28.3,17.15
53,507,64.4%,48.1,-265,-1.12667,-0.89618,0,1.49,0.577,2.85,45.8,6.75
54,507,64.44%,63.04,-256,-1.41256,-1.09918,-0.52069,0.683,nan,3.62,60.85,9.4
55,507,64.44%,55.74,-238,-1.08977,-1.17274,0,0.491,0.577,2.59,50.7,6.4
56,507,64.44%,41.97,-284,-0.97216,-1.08518,0,10.013,0.46,4.633,42.15,22.7
57,507,64.44%,70.07,-222,-1.43102,-1.40968,0,0.63,0.577,0.711,47.75,17.9
58,507,64.44%,77.29,-267,-1.34424,-0.53966,0,0.586,0.611,7.873,31.8,17.65
59,507,64.48%,83.69,-240,-0.6567,-1.04043,1.05693,7.57,nan,3.289,21.9,12.75
60,507,64.48%,80.01,-245,-1.54709,-0.95599,0,2.603,0.707,6.89,33.4,13.4
61,507,64.48%,74.21,-250,-1.2759,-0.98515,0,0.859,nan,0.779,39.9,12.2
62,507,64.48%,76.67,-269,-1.19238,-1.01031,0,0.581,0.707,3.525,31.7,15.85
63,507,64.48%,66.24,-291,-1.33689,-1.00009,0,0.806,1.193,0.91,31.8,12.05
64,507,64.52%,79.33,-257,-1.43426,-1.46788,4.92453,0.532,nan,1.906,34.8,22.35
65,507,64.52%,75.57,-263,0.09044,-0.30924,0,0.721,1.124,1.873,30.4,11.35
66,507,64.52%,45.68,-305,-0.60673,-0.33778,0,10.736,0.548,5.531,33.5,6.3
67,507,64.52%,36.89,-331,-1.37208,-0.8913,0,3.176,7.467,3.063,33.55,9.95
68,507,64.52%,51.56,-295,-1.09477,-0.82448,0,0.567,0.425,1.688,24.05,14.1
69,507,64.56%,71.56,-262,-1.59768,-0.53874,25.11705,3.766,nan,2.045,51.35,8.5
70,507,64.56%,84.21,-259,-0.60491,-0.78196,0,1.322,nan,3.141,25.7,12.25
71,507,64.56%,86.98,-258,-0.54958,-0.05071,0,0.684,0.548,2.539,20.85,19.8
72,507,64.56%,69.92,-272,-0.53086,-0.82278,0,1.038,0.5,1.245,38.15,16.25
73,507,64.56%,82.24,-245,4.77216,0.0821,23.44587,0.501,0.548,0.601,49.7,41.2
74,507,64.6%,62.08,-274,-0.76102,-0.26349,0,5.237,1.0,2.737,49.85,33.35
75,507,64.6%,83.35,-231,-0.58981,-0.6535,0,0.512,0.548,8.073,19.25,14.6
76,507,64.6%,76.41,-239,-0.82704,3.42128,0,12.616,0.577,6.899,44.2,43.55
77,507,64.6%,39.11,-341,0.66484,-1.25164,0,1.926,0.577,1.026,20.1,3.9
78,507,64.6%,25.71,-367,0.01248,-0.5989,4.74122,0.498,nan,2.639,18.3,5.6
79,507,64.64%,16.17,-448,-0.25008,-0.14458,0,0.504,nan,0.731,13.55,9.2
80,507,64.64%,22.35,-391,-0.16713,-0.27094,0,5.673,nan,2.518,9.65,6.6
81,507,64.64%,24.08,-357,-0.85575,0.74094,0,0.773,1.493,0.798,10.6,3.2
82,507,64.64%,25.89,-358,-1.54587,-1.35897,0,0.696,0.5,0.682,19.5,9.1
83,507,64.64%,28.47,-343,-0.52478,-0.92234,0.99296,0.545,0.548,1.092,16.25,5.9
84,507,64.68%,22.76,-391,-0.42334,-0.546,0,0.558,0.509,0.745,10.1,4.9
85,507,64.68%,28.6,-307,-1.35429,-0.64912,0,0.5,0.707,0.827,14.7,2.1
86,507,64.68%,28.24,-309,-0.80681,0.13916,0,0.649,0.895,0.956,18.4,5.05
