Window Num,Num Data Points in Row,Speculator Proportion,Market Price,Excess Demand,Kurtosis MP,Kurtosis ED,Kurtosis SP,MP Volatility Last 100 Trades,MP Volatility Last 10 Trades,Overall Sim Volatility,Pre-CUSP Market Price Difference,Last 100 Pre-CUSP Market Prices Difference
0,662,64.0%,103.14,-5,-0.10365,0.13148,0,13.982,1.864,9.446,36.35,27.1
1,662,64.0%,98.8,-3,0.45931,-0.10194,0,5.543,1.717,9.618,40.4,26.7
2,662,64.0%,103.6,-3,1.33149,-0.1507,0,2.844,5.239,7.651,42.4,24.85
3,662,64.0%,97.61,-3,0.51325,-0.62512,-0.23179,4.622,0.532,13.09,45.25,41.25
4,662,64.04%,95.94,-7,-0.48715,-0.56332,0,2.401,5.949,10.513,30.3,15.7
5,662,64.04%,100.66,-6,-0.47925,0.61457,0,2.127,0.701,9.44,27.75,22.15
6,662,64.04%,85.85,-13,-0.95934,-1.08395,0,11.945,1.319,7.693,42.15,17.8
7,662,64.04%,100.12,10,-0.32768,-0.57269,-1.9605,10.429,0.876,6.107,31.7,21.1
8,662,64.08%,95.43,-12,-0.2358,-0.57591,0,0.754,0.627,4.959,32.35,21.25
9,662,64.08%,89.91,-10,-0.62146,-0.50119,0,1.827,0.71,5.027,35.35,25.55
10,662,64.08%,94.25,15,-0.35922,-1.0223,0,2.19,0.577,6.444,32.65,32.65
11,662,64.12%,96.06,1,0.55881,-0.5292,-1.47437,2.71,1.652,7.831,36.6,12.65
12,662,64.12%,96.04,-28,-0.63076,-1.26521,0,3.131,0.816,7.03,24.65,17.35
13,662,64.12%,92.24,-6,-0.37319,-0.24445,0,2.374,0.773,9.904,39.2,38.85
14,662,64.12%,89.87,-5,-1.06723,0.88181,0,3.551,0.745,8.227,38.65,17.05
15,662,64.16%,93.93,5,-0.86089,-1.15703,4.61925,11.859,0.533,5.445,37.15,26.3
16,662,64.16%,94.39,-10,0.45067,1.7033,0,3.665,1.176,5.187,31.45,15.0
17,662,64.16%,95.52,-25,-0.77729,-0.16059,0,1.21,1.414,5.286,17.7,7.4
18,662,64.16%,93.79,-8,-0.5485,0.11858,3.65736,11.026,0.548,9.075,24.45,14.8
19,662,64.2%,96.27,-13,-0.65806,-1.06123,0,2.358,0.479,6.079,28.15,20.9
20,662,64.2%,92.12,-12,-0.71705,-0.50137,0,4.054,0.535,8.003,27.2,12.1
21,662,64.2%,94.94,-30,0.1624,-1.08129,0,2.78,0.548,4.65,29.65,16.6
22,662,64.2%,89.23,-38,-0.40103,-1.0305,-1.55512,0.637,0.707,8.679,42.4,23.95
23,662,64.24%,95.82,-68,-0.40409,0.28974,0,5.223,0.559,8.327,28.55,20.0
24,662,64.24%,88.83,-51,-0.67176,-0.47809,0,6.197,16.043,6.786,31.25,14.45
25,662,64.24%,90.81,-55,-0.87259,-0.39823,0,1.117,3.623,9.219,25.0,19.9
26,662,64.28%,84.31,-67,-0.19784,-0.30041,-1.93688,3.409,2.111,5.014,38.2,20.75
27,662,64.28%,89.75,-61,-0.14892,-0.40277,0,0.558,0.577,2.942,37.3,12.2
28,662,64.28%,92.97,-57,0.37746,-0.30887,0,2.438,0.548,4.702,33.05,16.15
29,662,64.28%,86.68,-91,-1.06978,-1.17119,0,1.531,0.707,2.303,34.0,12.5
30,662,64.32%,65.29,-118,0.14901,-0.77538,0.00586,0.914,0.707,4.291,45.25,10.1
31,662,64.32%,85.62,-72,0.62685,1.629,0,1.471,0.501,5.119,47.9,18.45
32,662,64.32%,92.49,-58,-0.24789,1.00451,0,0.925,0.548,4.238,21.3,13.6
33,662,64.32%,85.83,-91,0.05405,0.84912,78.36189,3.333,0.535,3.977,42.35,37.85
34,662,64.36%,86.07,-103,1.0397,-0.98631,0,5.308,4.186,9.942,37.6,11.55
35,662,64.36%,77.28,-127,-1.06088,-0.37581,0,1.268,0.837,4.317,48.85,17.3
36,662,64.36%,75.51,-113,-0.82063,-0.50211,0,0.694,nan,12.791,39.8,17.1
37,662,64.36%,82.94,-122,-1.22773,-0.81808,-0.44239,5.058,0.561,5.912,32.8,17.95
38,662,64.4%,82.04,-140,-0.73883,-0.21895,0,1.449,0.957,1.674,35.6,23.65
39,662,64.4%,75.51,-160,-0.65004,1.13087,0,3.054,1.2,1.519,46.9,31.35
40,662,64.4%,59.78,-186,-1.39857,-1.63586,0,4.635,0.74,2.854,48.2,20.05
41,662,64.4%,88.35,-120,0.03539,-0.39537,-1.97907,4.048,9.307,3.317,27.4,15.6
42,662,64.44%,78.02,-142,-1.40496,-1.01935,0,0.635,0.577,4.464,45.1,18.8
43,662,64.44%,42.5,-192,-0.95869,-0.71815,0,0.498,nan,3.802,21.8,4.5
44,662,64.44%,56.65,-151,-1.31113,-1.23073,0,0.576,0.577,4.375,40.0,17.6
45,662,64.48%,84.06,-108,0.0205,-0.77556,-1.3844,11.701,0.907,8.975,48.9,14.65
46,662,64.48%,84.3,-75,-0.92373,-0.46402,0,0.916,1.208,3.387,40.1,16.9
47,662,64.48%,81.53,-86,-1.29573,-0.66427,0,8.686,0.577,5.296,33.15,15.35
48,662,64.48%,82.89,-149,-0.78753,-0.40085,0,0.781,0.707,1.036,31.4,24.35
