Window Num,Num Data Points in Row,Speculator Proportion,Market Price,Excess Demand,Kurtosis MP,Kurtosis ED,Kurtosis SP,MP Volatility Last 100 Trades,MP Volatility Last 10 Trades,Overall Sim Volatility,Pre-CUSP Market Price Difference,Last 100 Pre-CUSP Market Prices Difference
0,444,64.0%,102.63,-11,0.22715,-0.60871,0,13.514,1.752,17.35,42.3,23.5
1,444,64.0%,95.92,-6,-0.90635,-0.35567,0,4.669,2.937,9.827,22.0,14.2
2,444,64.0%,98.97,-5,-0.25806,-0.59617,0,11.229,2.208,11.506,30.45,18.4
3,444,64.0%,102.74,6,0.79034,-0.88861,0,8.752,19.267,13.76,37.4,25.25
4,444,64.0%,100.08,3,0.06376,-0.56194,0,11.81,1.179,9.729,32.75,28.95
5,444,64.0%,98.96,-1,0.26001,0.53181,-1.71271,2.277,1.464,11.657,33.8,22.1
6,444,64.04%,98.98,-5,0.65816,-0.8444,0,5.585,13.318,5.583,36.65,25.5
7,444,64.04%,95.85,-20,-0.41534,-0.91518,0,4.154,1.466,7.539,29.3,27.65
8,444,64.04%,95.64,4,-0.84655,0.22624,0,2.62,0.957,4.396,23.3,20.8
9,444,64.04%,97.19,1,-0.06933,-0.46651,0,1.827,2.939,9.209,30.55,22.9
10,444,64.04%,98.39,7,-0.57615,0.31657,0,10.516,1.607,5.557,26.0,20.4
11,444,64.08%,97.32,8,-0.48556,-1.24166,-0.81441,7.746,1.253,8.192,36.4,20.65
12,444,64.08%,91.07,-10,-1.09901,-0.66844,0,3.022,0.535,4.988,32.75,20.9
13,444,64.08%,94.56,-11,-0.43628,-0.6925,0,8.161,0.756,7.942,28.3,22.5
14,444,64.08%,85.73,-18,-1.21214,-0.29165,0,5.118,2.359,3.773,34.7,25.1
15,444,64.08%,93.54,-1,0.1618,-0.5882,0,8.82,0.535,7.92,36.05,23.05
16,444,64.08%,92.41,2,0.67146,-0.40293,4.43448,2.419,0.664,8.096,36.75,31.75
17,444,64.12%,98.88,-10,-1.03996,-0.78281,0,3.961,0.707,9.204,26.55,13.0
18,444,64.12%,95.12,-30,-0.41557,-0.14214,0,2.211,0.577,4.443,20.6,18.6
19,444,64.12%,85.79,-22,-1.14872,-0.73528,0,1.086,0.506,9.611,34.5,21.5
20,444,64.12%,96.46,-20,-0.80516,-0.14948,0,8.139,0.68,5.97,22.25,17.55
21,444,64.12%,90.54,-14,-0.61469,-0.75527,0,3.489,1.409,4.019,27.15,15.3
22,444,64.12%,94.96,-3,-0.18759,-0.0499,-2.00085,7.163,0.853,5.381,26.05,24.6
23,444,64.16%,96.42,-3,-0.93088,-1.10452,0,6.584,0.491,5.305,24.75,8.45
24,444,64.16%,95.39,-38,-0.17541,-1.48835,0,5.869,2.279,6.602,33.0,15.5
25,444,64.16%,90.24,-53,-1.17717,0.5124,0,2.602,4.459,12.999,34.25,27.65
26,444,64.16%,93.25,-20,-0.27201,-0.71005,0,13.403,0.548,8.747,30.2,10.65
27,444,64.16%,93.38,-8,-0.94988,-0.95829,0,1.794,0.577,2.078,25.95,17.4
28,444,64.2%,95.71,-23,-0.45405,-0.70665,1.74332,2.336,0.608,7.87,41.4,41.4
