Trade Number,Market Price,Excess Demand,Speculator Proportion,Kurtosis MP,Kurtosis ED,Kurtosis SP,MP Volatility Last 100 Trades,MP Volatility Last 10 Trades,Pre-CUSP Market Price Difference,Last 100 Pre-CUSP Market Prices Difference,Trade Number STDV,Market Price STDV,Excess Demand STDV,Speculator Proportion STDV,Kurtosis MP STDV,Kurtosis ED STDV,Kurtosis SP STDV,MP Volatility Last 100 Trades STDV,MP Volatility Last 10 Trades STDV,Pre-CUSP Market Price Difference STDV,Last 100 Pre-CUSP Market Prices Difference STDV
59918.9375,59.789036016949154,-424.8199152542373,64.93614406779643,,,,1.2635328389830514,0.8601718494271657,28.244756355932196,12.70217161016948,8721.151745881702,19.969927975063197,172.7849200203348,0.14009214736359976,,,,2.4966556679577043,1.5034778465119558,10.636642252854692,6.677389438401461
59919.9375,59.759745762711916,-424.7404661016949,64.9362711864405,,,,1.2508983050847458,0.8267116968698491,28.257627118644056,12.688824152542361,8721.151745881702,19.959376522431185,172.80919665122101,0.140047187024615,,,,2.46901147622746,1.336778272254321,10.64961456316661,6.684587287027615
59920.9375,59.811546610169515,-424.8898305084746,64.93635593220321,,,,1.2491991525423716,0.8357272727272698,28.29104872881355,12.706249999999992,8721.151745881702,20.00716897843686,172.8323945083695,0.14013410800915227,,,,2.4497269963252433,1.3260538034239744,10.657470169060066,6.706280900935024
59921.9375,59.750582627118604,-424.8845338983051,64.93635593220321,,,,1.249438559322034,0.8413274760383358,28.314406779661013,12.7061440677966,8721.151745881702,19.96060744983672,172.74395796969867,0.14013410800915227,,,,2.4586942587661156,1.4232378577694644,10.660536736207137,6.6987709444110095
59922.9375,59.78554025423722,-424.8707627118644,64.93639830508457,,,,1.2613749999999992,0.8828593996840421,28.34533898305084,12.738347457627107,8721.151745881702,19.932900554015237,172.66837224083534,0.14003841118527668,,,,2.4758194036610366,1.6998996961797475,10.661292179863207,6.704744859055856
59923.9375,59.808368644067734,-424.90042372881356,64.93639830508457,,,,1.2621663135593224,0.8812642405063267,28.359957627118636,12.747775423728793,8721.151745881702,19.96074839719107,172.64483185407596,0.14003841118527668,,,,2.480106760467051,1.6154528144403635,10.665683893775089,6.740335621358074
59924.9375,59.7472987288135,-424.89406779661016,64.93639830508457,,,,1.2648135593220329,0.8641829652996821,28.38416313559322,12.780031779661,8721.151745881702,19.914518610689715,172.56514799863862,0.14003841118527668,,,,2.473368995887218,1.5635796402629507,10.65795764506806,6.761368807850208
59925.9375,59.75391949152536,-424.84639830508473,64.93639830508457,,,,1.2598718220338978,0.8981192368839405,28.408315677966097,12.782468220338963,8721.151745881702,19.93017008338966,172.5425418180333,0.14003841118527668,,,,2.4310150534577546,1.7418660762969091,10.665783006506045,6.7856967552712355
59926.9375,59.746874999999946,-424.9851694915254,64.93639830508457,,,,1.2599798728813563,0.8397131280388956,28.43294491525424,12.82743644067795,8721.151745881702,19.921916782940574,172.34240465153363,0.14003841118527668,,,,2.4284540111208215,1.2433975244981603,10.674149551977553,6.836528290276932
59927.9375,59.6829449152542,-424.9470338983051,64.93639830508457,,,,1.2664417372881351,0.8298571428571405,28.45301906779661,12.819756355932178,8721.151745881702,19.877863705137358,172.3120363542785,0.14003841118527668,,,,2.4393417671984174,1.2706950083584894,10.691080101907344,6.854076716182527
