Cycle 1 Volatility,Cycle 2 Volatility,Cycle 3 Volatility,Cycle 4 Volatility,Cycle 5 Volatility,Cycle 6 Volatility,Cycle 7 Volatility,Cycle 8 Volatility,Cycle 9 Volatility,Cycle 10 Volatility,Cycle 1 Average Price,Cycle 2 Average Price,Cycle 3 Average Price,Cycle 4 Average Price,Cycle 5 Average Price,Cycle 6 Average Price,Cycle 7 Average Price,Cycle 8 Average Price,Cycle 9 Average Price,Cycle 10 Average Price,Cycle 1 Speculator Proportion,Cycle 2 Speculator Proportion,Cycle 3 Speculator Proportion,Cycle 4 Speculator Proportion,Cycle 5 Speculator Proportion,Cycle 6 Speculator Proportion,Cycle 7 Speculator Proportion,Cycle 8 Speculator Proportion,Cycle 9 Speculator Proportion,Cycle 10 Speculator Proportion
3.2060255885460753,6.6694811557529325,14.33910015119317,16.333622735486685,34.59054333034275,33.35345060985133,31.801015196344505,10.310936239131667,1.652522939449769,0.37118521890474937,99.701725,98.41394999999956,89.53997500000003,89.01277500000023,47.75192500000019,50.742499999999616,54.76187500000004,14.788475000000004,2.262025,1.4131499999999926,50.0,55.0,60.0,65.0,70.0,75.0,80.0,85.0,90.0,95.0
4.023265592838143,6.487648055238841,9.621388135253644,19.275940370652776,29.587420635707876,34.63229294757681,10.725304931816169,5.87341699932833,1.7411978087740747,0.7014672965891511,99.65445000000012,98.38999999999976,95.80892499999979,86.26987500000027,69.93967499999967,36.216025000000066,23.08795000000008,10.396125000000007,3.098475000000015,1.7095999999999996,50.0,55.0,60.0,65.0,70.0,75.0,80.0,85.0,90.0,95.0
3.0451546705970336,6.405161027944336,10.726897494729368,19.058739776026645,22.10103425108164,24.9884256760782,25.06075527048943,5.328052399381999,1.5984633361117317,0.5111666754200923,99.88912499999992,99.63949999999997,91.76804999999969,85.23917500000009,83.9232999999999,70.91120000000004,42.396000000000114,14.007775000000027,3.1749250000000027,1.4555249999999949,50.0,55.0,60.0,65.0,70.0,75.0,80.0,85.0,90.0,95.0
3.314462388980147,8.280163357204131,12.895307246125855,22.091425314034808,23.66845097508823,21.65784193077762,26.611779582088037,26.43336256680739,26.76335503044448,5.200388298889768,99.65344999999982,97.32557499999957,92.16755000000015,82.46882499999994,83.45547500000043,35.541400000000024,41.227425000000025,47.30819999999978,36.56702500000011,3.531600000000046,50.0,55.0,60.0,65.0,70.0,75.0,80.0,85.0,90.0,95.0
2.9710947807960006,5.7973294639714865,14.03464051255084,27.23495687375799,17.698524406305186,29.852823246089407,10.791038063393986,2.607005034061847,0.36909458531175066,0.40011177777885854,99.63867499999989,99.77577499999953,91.10002499999986,77.52734999999957,90.7858500000002,60.10187499999973,11.724124999999994,3.65069999999999,1.4294500000000063,1.4831000000000023,50.0,55.0,60.0,65.0,70.0,75.0,80.0,85.0,90.0,95.0
3.0345468549368957,5.903077526724366,11.785811633158794,25.54495077020949,19.059791955949496,27.000997410557957,31.233006346845734,24.872610195684594,1.905478783422171,1.3795531533168315,100.15214999999978,99.07752500000012,91.46027500000055,78.73904999999976,84.97042500000039,39.357875000000035,48.636174999999945,38.224350000000086,2.714825000000023,2.0454249999999985,50.0,55.0,60.0,65.0,70.0,75.0,80.0,85.0,90.0,95.0
3.4818012600351262,6.240275907297657,12.570257977874405,26.483292974645174,35.170543314804355,32.09485458277884,8.929427026852784,3.098473861053828,0.345468716843014,0.8209409659255453,100.03567500000005,99.00214999999982,98.8047500000001,78.01535000000024,56.352999999999824,55.75392499999987,20.83292500000009,3.462450000000038,1.384800000000007,1.9434499999999868,50.0,55.0,60.0,65.0,70.0,75.0,80.0,85.0,90.0,95.0
3.152930273417019,5.55926562924846,14.505708728043984,12.056378726772675,16.042892341835397,25.479551714014683,24.329390242097645,26.135503005608637,4.389417778215678,0.756291058774855,99.44727500000012,99.34617499999983,91.74529999999996,90.73242499999986,84.01867500000014,56.86282499999985,61.347249999999875,40.260950000000165,4.4677500000000165,1.8586499999999961,50.0,55.0,60.0,65.0,70.0,75.0,80.0,85.0,90.0,95.0
3.562166970646292,5.0240242044703125,17.58191508223662,21.45972323470249,17.29558427482876,31.527578319888974,2.1490309191169543,2.304722973237062,0.9741037054721162,0.7777500161001425,99.19569999999986,99.82794999999975,90.21210000000005,87.1239749999999,84.86109999999987,51.4874249999999,3.219274999999989,3.0956250000000005,1.937099999999997,1.760600000000005,50.0,55.0,60.0,65.0,70.0,75.0,80.0,85.0,90.0,95.0
3.63988487193489,6.017708517972489,13.773950828945887,25.82337875733145,16.716941241046563,27.289060565605343,29.152393116212625,3.8116691599963968,0.7516587355990756,0.5566041218399524,99.87000000000027,98.09297499999992,91.33065000000042,77.38502500000018,88.78467499999984,61.91439999999986,32.938099999999935,4.696274999999998,1.8006250000000055,1.5236749999999935,50.0,55.0,60.0,65.0,70.0,75.0,80.0,85.0,90.0,95.0
3.6275204620168826,5.516788835638764,15.454469184778448,16.68923364619684,24.825257925647268,29.79463728333377,24.89198562928758,14.367929903255112,1.663278095963587,0.5353599748312584,100.21349999999987,98.43565000000014,90.17947499999998,90.05324999999951,79.86737499999988,51.04560000000031,45.68107499999998,13.13799999999998,2.556650000000004,1.5449499999999934,50.0,55.0,60.0,65.0,70.0,75.0,80.0,85.0,90.0,95.0
3.4980564742508835,7.813681256929569,11.062125249105094,16.46517485029541,21.983588395821062,28.695122397091584,29.44582386386074,27.095285038730264,9.019333631646766,1.120019517401228,100.39394999999996,97.0723500000004,93.709825,88.36137499999974,78.14385000000007,66.89862499999995,25.909500000000016,38.058924999999974,16.32482500000003,1.9975499999999948,50.0,55.0,60.0,65.0,70.0,75.0,80.0,85.0,90.0,95.0
3.2789492606820043,5.802443295584562,16.727019155524683,19.942164339829777,20.251817218408423,35.758157099450045,30.59801282033936,26.087452403614087,9.562578742184307,1.2113575392587275,99.48499999999999,100.033275,88.07367500000015,86.73345000000025,85.57655000000024,35.55002500000011,45.45262499999992,63.18272499999986,13.370074999999943,2.1209249999999993,50.0,55.0,60.0,65.0,70.0,75.0,80.0,85.0,90.0,95.0
2.9445236124077887,6.897553743770258,8.11786100632636,15.874362539560249,23.92795754083574,28.048263493173533,10.197506247176591,6.328686730702325,1.3450057768072308,1.6382264466322178,100.30667499999979,97.67047500000007,96.01512500000054,88.65392500000007,75.57799999999986,65.17659999999995,12.441075000000009,10.380949999999977,2.517824999999994,2.172550000000002,50.0,55.0,60.0,65.0,70.0,75.0,80.0,85.0,90.0,95.0
3.7202039598826513,6.988195431373434,17.744069125173475,14.570718091530406,25.009769009175617,23.380067723977277,31.19133087967549,13.127312044007729,1.5615861858084725,0.48247537630885595,100.09567499999993,97.5960249999999,87.41872499999964,91.69389999999979,78.60382499999999,81.36132500000002,52.22487500000011,9.644599999999974,2.1506000000000083,1.5040500000000054,50.0,55.0,60.0,65.0,70.0,75.0,80.0,85.0,90.0,95.0
3.014046592673445,8.101212866136231,8.415575869695983,16.97442737155796,20.115812811132596,20.288400668860646,22.63591089769935,23.585632645609635,10.73219848290709,4.548559809232927,100.05127499999996,96.93434999999997,95.58179999999969,87.48900000000069,85.45709999999987,77.32177500000073,34.67774999999993,30.31819999999988,23.307875,3.290600000000061,50.0,55.0,60.0,65.0,70.0,75.0,80.0,85.0,90.0,95.0
3.223981853158412,5.565587853358505,12.476156639456162,16.367875488712855,29.192481064474887,34.46862611546214,7.77305904022325,8.920288777468851,10.53755961745155,2.0564522197807373,100.00479999999976,99.32717499999966,91.98450000000004,89.56039999999982,72.28447500000007,36.316675,15.47742500000001,14.841549999999998,16.418299999999938,2.149875000000019,50.0,55.0,60.0,65.0,70.0,75.0,80.0,85.0,90.0,95.0
3.67011571373112,6.60148568631587,9.868449226927563,19.869616401615527,25.893769300389447,22.918662837317218,29.651357140264334,12.263966205659031,2.9695118916772176,0.6136046327421765,99.64765000000028,98.11480000000007,93.00377499999964,84.91742500000007,74.34024999999997,77.61445000000009,38.00157500000003,23.44720000000001,7.593724999999985,1.7181000000000026,50.0,55.0,60.0,65.0,70.0,75.0,80.0,85.0,90.0,95.0
