Window Num,Num Data Points in Row,Speculator Proportion,Market Price,Excess Demand,Kurtosis MP,Kurtosis ED,Kurtosis SP,MP Volatility Last 100 Trades,MP Volatility Last 10 Trades,Overall Sim Volatility,Pre-CUSP Market Price Difference,Last 100 Pre-CUSP Market Prices Difference
0,537,64.0%,106.04,-5,0.01768,0.20461,0,6.237,3.898,11.676,38.75,32.3
1,537,64.0%,103.11,-11,0.88998,-0.73095,0,14.799,20.032,7.991,44.9,23.75
2,537,64.0%,101.12,-2,0.37889,-1.00992,0,11.492,1.47,13.833,41.3,30.85
3,537,64.0%,101.2,-5,1.70785,0.10469,0,5.303,1.208,10.352,46.5,25.75
4,537,64.0%,96.38,-1,-0.18672,-0.76225,-1.57521,3.548,1.536,8.344,44.9,30.4
5,537,64.2%,92.38,0,-0.71442,-0.65259,0,1.394,0.829,6.886,45.25,30.95
6,537,64.2%,91.27,5,0.02981,-0.60615,0,1.53,0.678,5.567,44.65,25.95
7,537,64.2%,97.56,4,-0.40042,-0.50123,0,5.251,12.787,11.516,28.05,18.75
8,537,64.2%,95.89,-1,2.30259,1.38743,0,21.864,0.544,13.057,48.85,14.35
9,537,64.4%,98.5,11,-0.74634,-0.44737,-1.33432,14.027,46.459,8.368,33.7,22.4
10,537,64.4%,89.61,-23,0.06238,-0.07107,0,1.796,0.569,4.851,48.35,23.35
11,537,64.4%,93.95,-6,-0.53658,-1.31614,0,1.324,0.533,4.001,33.5,20.3
12,537,64.4%,91.67,-6,-0.19167,-0.11028,0,11.899,34.749,15.077,41.4,25.7
13,537,64.4%,93.62,-2,0.50479,0.16185,25.11238,10.379,1.059,6.86,38.75,25.75
14,537,64.6%,96.51,-2,0.00488,-1.53328,0,1.642,0.577,1.862,42.7,24.95
15,537,64.6%,93.45,-21,-0.85699,-0.34994,0,1.937,0.529,8.599,29.1,28.7
16,537,64.6%,92.48,-12,0.26568,-0.84745,0,6.664,1.21,10.908,40.7,15.4
17,537,64.6%,97.71,-25,-0.89947,-0.56421,0,3.75,10.235,6.041,18.45,13.95
18,537,64.6%,94.39,-7,-0.72234,-0.1798,-1.75201,1.106,0.707,8.207,34.05,18.95
19,537,64.8%,95.29,-26,-0.95291,-1.10293,0,8.972,0.805,9.311,24.55,20.1
20,537,64.8%,89.39,-42,-0.38938,-1.2714,0,0.855,0.867,14.793,35.8,14.25
21,537,64.8%,94.67,-32,-0.7416,-1.18823,0,7.907,0.548,8.897,21.6,15.25
22,537,64.8%,91.1,-25,-0.61108,-0.45797,0,1.766,0.535,6.096,34.3,12.45
23,537,65.0%,82.6,-42,-1.1372,-0.31295,-1.01018,2.053,1.125,11.154,44.4,33.6
24,537,65.0%,94.43,-20,0.05693,1.01051,0,2.057,0.577,2.413,32.5,19.15
25,537,65.0%,93.53,-48,-0.08891,-1.10143,0,15.312,0.632,8.06,26.3,18.5
26,537,65.0%,90.52,-74,0.01345,-0.95777,0,0.804,1.886,2.372,36.45,16.2
27,537,65.0%,83.85,-112,-1.08607,-0.98227,10.09341,8.529,23.628,9.293,38.85,27.05
28,537,65.2%,90.02,-102,-0.49884,-0.82223,0,7.148,0.678,6.735,35.75,35.7
29,537,65.2%,84.36,-95,-0.1996,0.53817,0,13.517,35.721,6.337,39.75,24.6
30,537,65.2%,85.31,-121,-0.72643,-1.13366,0,4.163,0.707,4.408,46.65,10.6
31,537,65.2%,91.08,-91,-0.76887,-0.7444,0,8.79,0.707,6.017,27.15,21.5
