Trade Number,Market Price,Excess Demand,Speculator Proportion,Kurtosis MP,Kurtosis ED,Kurtosis SP,MP Volatility Last 100 Trades,MP Volatility Last 10 Trades,Pre-CUSP Market Price Difference,Last 100 Pre-CUSP Market Prices Difference
75997,64.55,-466,65.2,nan,nan,nan,0.862,0.707,0.0,10.6
75998,64.55,-466,65.2,nan,nan,nan,0.862,0.707,0.0,10.6
75999,64.55,-466,65.2,nan,nan,nan,0.862,0.707,0.0,10.6
76000,64.55,-466,65.2,nan,nan,nan,0.862,0.707,0.0,10.6
76001,64.55,-465,65.2,nan,nan,nan,0.852,0.577,0.0,10.6
76002,66.85,-465,65.2,nan,nan,nan,0.837,0.577,2.3,10.6
76003,66.85,-465,65.2,nan,nan,nan,0.837,0.707,2.3,10.6
76004,66.85,-465,65.2,nan,nan,nan,0.837,0.707,2.3,10.6
76005,66.85,-465,65.2,nan,nan,nan,0.837,0.707,2.3,10.6
76006,66.85,-464,65.2,nan,nan,nan,0.828,0.577,2.3,10.6
76007,68.3,-464,65.2,nan,nan,nan,0.816,0.577,3.75,10.6
76008,68.3,-464,65.2,nan,nan,nan,0.816,0.577,3.75,10.6
76009,68.3,-464,65.2,nan,nan,nan,0.816,0.577,3.75,10.6
76010,68.3,-463,65.2,nan,nan,nan,0.816,0.577,3.75,10.6
76011,68.3,-463,65.2,nan,nan,nan,0.816,0.707,3.75,10.6
76012,68.3,-462,65.2,nan,nan,nan,0.816,0.707,3.75,10.6
76013,68.3,-461,65.2,nan,nan,nan,0.808,0.577,3.75,10.6
76014,69.05,-460,65.2,nan,nan,nan,0.793,0.482,4.5,10.6
76015,69.4,-460,65.2,nan,nan,nan,0.789,0.476,4.85,10.6
76016,69.4,-459,65.2,nan,nan,nan,0.513,0.5,4.85,10.6
76017,69.4,-459,65.2,nan,nan,nan,0.513,0.5,4.85,10.6
76018,69.4,-459,65.2,nan,nan,nan,0.513,0.5,4.85,10.6
76019,69.4,-458,65.2,nan,nan,nan,0.513,0.5,4.85,10.6
76020,69.4,-458,65.2,nan,nan,nan,0.513,0.5,4.85,10.6
76021,69.4,-458,65.2,nan,nan,nan,0.513,0.5,4.85,10.6
76022,69.4,-457,65.2,nan,nan,nan,0.513,0.33,4.85,10.6
76023,69.4,-457,65.2,nan,nan,nan,0.515,nan,4.85,10.6
76024,69.4,-456,65.2,nan,nan,nan,0.512,nan,4.85,9.6
76025,69.6,-456,65.2,nan,nan,nan,0.515,0.707,5.05,9.6
76026,69.6,-455,65.2,nan,nan,nan,0.514,0.707,5.05,9.6
76027,69.6,-455,65.2,nan,nan,nan,0.514,0.707,5.05,9.6
76028,69.6,-454,65.2,nan,nan,nan,0.514,0.707,5.05,9.6
76029,69.6,-454,65.2,nan,nan,nan,0.514,0.707,5.05,9.6
76030,69.6,-453,65.2,nan,nan,nan,0.512,0.577,5.05,9.6
76031,69.7,-452,65.2,nan,nan,nan,0.502,0.479,5.15,9.6
76032,69.75,-452,65.2,nan,nan,nan,0.503,0.5,5.2,9.6
76033,69.75,-452,65.2,nan,nan,nan,0.503,0.479,5.2,9.6
76034,69.75,-452,65.2,nan,nan,nan,0.504,0.5,5.2,9.6
76035,69.75,-452,65.2,nan,nan,nan,0.504,0.5,5.2,9.6
76036,69.75,-452,65.2,nan,nan,nan,0.504,0.5,5.2,9.6
76037,69.75,-451,65.2,nan,nan,nan,0.504,0.5,5.2,9.6
76038,69.75,-450,65.2,nan,nan,nan,0.504,0.5,5.2,9.6
76039,69.75,-450,65.2,nan,nan,nan,0.504,0.354,5.2,9.6
