Trade Number,Market Price,Excess Demand,Speculator Proportion,Kurtosis MP,Kurtosis ED,Kurtosis SP,MP Volatility Last 100 Trades,MP Volatility Last 10 Trades,Pre-CUSP Market Price Difference,Last 100 Pre-CUSP Market Prices Difference
63266,35.0,-586,65.0,nan,nan,nan,0.758,1.446,0.0,7.9
63267,35.0,-586,65.0,nan,nan,nan,0.758,1.72,0.0,7.9
63268,35.0,-586,65.0,nan,nan,nan,0.758,0.87,0.0,7.9
63269,35.0,-585,65.0,nan,nan,nan,0.746,0.707,0.0,7.9
63270,37.4,-584,65.0,nan,nan,nan,0.734,0.0,2.4,7.9
63271,39.8,-584,65.0,nan,nan,nan,0.725,0.577,4.8,10.3
63272,39.8,-584,65.0,nan,nan,nan,0.735,0.577,4.8,10.3
63273,39.8,-584,65.0,nan,nan,nan,0.746,0.577,4.8,10.3
63274,39.8,-583,65.0,nan,nan,nan,0.746,0.577,4.8,10.3
63275,39.8,-583,65.0,nan,nan,nan,0.746,0.577,4.8,10.3
63276,39.8,-583,65.0,nan,nan,nan,0.758,0.577,4.8,10.3
63277,39.8,-583,65.0,nan,nan,nan,0.771,0.577,4.8,10.3
63278,39.8,-583,65.0,nan,nan,nan,0.771,0.707,4.8,10.3
63279,39.8,-583,65.0,nan,nan,nan,0.771,nan,4.8,10.3
63280,39.8,-583,65.0,nan,nan,nan,0.771,nan,4.8,10.3
63281,39.8,-583,65.0,nan,nan,nan,0.771,nan,4.8,10.3
63282,39.8,-583,65.0,nan,nan,nan,0.771,nan,4.8,10.3
63283,39.8,-582,65.0,nan,nan,nan,0.756,nan,4.8,10.3
63284,40.05,-582,65.0,nan,nan,nan,0.746,0.707,5.05,10.55
63285,40.05,-582,65.0,nan,nan,nan,0.746,0.707,5.05,10.55
63286,40.05,-581,65.0,nan,nan,nan,0.734,0.577,5.05,10.55
63287,40.15,-581,65.0,nan,nan,nan,0.725,0.577,5.15,10.65
63288,40.15,-581,65.0,nan,nan,nan,0.725,0.577,5.15,10.65
63289,40.15,-581,65.0,nan,nan,nan,0.725,0.577,5.15,10.65
63290,40.15,-581,65.0,nan,nan,nan,0.725,0.577,5.15,10.65
63291,40.15,-581,65.0,nan,nan,nan,0.725,0.577,5.15,10.65
63292,40.15,-581,65.0,nan,nan,nan,0.725,0.577,5.15,10.65
63293,40.15,-581,65.0,nan,nan,nan,0.725,0.707,5.15,10.65
63294,40.15,-581,65.0,nan,nan,nan,0.725,0.707,5.15,10.65
63295,40.15,-580,65.0,nan,nan,nan,0.725,nan,5.15,10.65
63296,40.15,-580,65.0,nan,nan,nan,0.725,nan,5.15,10.65
63297,40.15,-579,65.0,nan,nan,nan,0.715,nan,5.15,10.65
63298,40.2,-579,65.0,nan,nan,nan,0.716,0.707,5.2,10.7
63299,40.2,-578,65.0,nan,nan,nan,0.725,0.707,5.2,10.7
63300,40.2,-578,65.0,nan,nan,nan,0.725,0.707,5.2,10.7
63301,40.2,-578,65.0,nan,nan,nan,0.725,0.707,5.2,10.7
63302,40.2,-577,65.0,nan,nan,nan,0.725,0.707,5.2,10.7
63303,40.2,-576,65.0,nan,nan,nan,0.725,0.707,5.2,10.7
63304,40.2,-576,65.0,nan,nan,nan,0.725,0.707,5.2,10.7
63305,40.2,-575,65.0,nan,nan,nan,0.715,0.577,5.2,10.7
63306,40.25,-575,65.0,nan,nan,nan,0.708,0.577,5.25,10.75
63307,40.25,-575,65.0,nan,nan,nan,0.708,0.707,5.25,10.75
63308,40.25,-575,65.0,nan,nan,nan,0.716,0.707,5.25,10.75
63309,40.25,-575,65.0,nan,nan,nan,0.725,0.707,5.25,10.75
63310,40.25,-575,65.0,nan,nan,nan,0.725,0.707,5.25,10.75
63311,40.25,-574,65.0,nan,nan,nan,0.725,0.707,5.25,10.75
63312,40.25,-574,65.0,nan,nan,nan,0.725,0.707,5.25,10.75
63313,40.25,-577,65.0,nan,nan,nan,0.715,0.577,5.25,10.75
63314,40.05,-577,65.0,nan,nan,nan,0.708,0.577,5.25,10.75
63315,40.05,-577,65.0,nan,nan,nan,0.708,0.707,5.25,10.75
63316,40.05,-577,65.0,nan,nan,nan,0.708,0.707,5.25,10.75
63317,40.05,-576,65.0,nan,nan,nan,0.708,0.707,5.25,10.75
63318,40.05,-577,65.0,nan,nan,nan,0.699,0.577,5.25,10.75
63319,39.8,-577,65.0,nan,nan,nan,0.693,0.577,5.25,10.75
63320,39.8,-577,65.0,nan,nan,nan,0.693,0.577,5.25,10.75
63321,39.8,-579,65.0,nan,nan,nan,0.685,0.548,5.25,10.75
