Trade Number,Market Price,Excess Demand,Speculator Proportion,Kurtosis MP,Kurtosis ED,Kurtosis SP,MP Volatility Last 100 Trades,MP Volatility Last 10 Trades,Pre-CUSP Market Price Difference,Last 100 Pre-CUSP Market Prices Difference
60672,77.65,-592,64.96,nan,nan,nan,0.94,0.707,0.0,17.35
60673,77.65,-592,64.96,nan,nan,nan,0.956,0.707,0.0,17.35
60674,77.65,-592,64.96,nan,nan,nan,0.967,0.707,0.0,17.3
60675,77.65,-592,64.96,nan,nan,nan,0.967,0.707,0.0,17.3
60676,77.65,-592,64.96,nan,nan,nan,0.967,0.707,0.0,17.3
60677,77.65,-591,64.96,nan,nan,nan,0.986,nan,0.0,17.3
60678,77.65,-590,64.96,nan,nan,nan,0.978,nan,0.0,17.3
60679,81.6,-590,64.96,nan,nan,nan,0.967,0.707,3.95,17.3
60680,81.6,-589,64.96,nan,nan,nan,0.967,0.707,3.95,17.3
60681,81.6,-589,64.96,nan,nan,nan,0.967,0.707,3.95,17.3
60682,81.6,-588,64.96,nan,nan,nan,0.967,0.707,3.95,17.3
60683,81.6,-588,64.96,nan,nan,nan,0.967,0.707,3.95,17.3
60684,81.6,-588,64.96,nan,nan,nan,0.967,0.707,3.95,17.3
60685,81.6,-588,64.96,nan,nan,nan,0.967,0.707,3.95,17.3
60686,81.6,-588,64.96,nan,nan,nan,0.967,0.707,3.95,17.3
60687,81.6,-595,64.96,nan,nan,nan,0.949,0.707,3.95,17.3
60688,77.15,-595,64.96,nan,nan,nan,0.94,0.707,4.45,17.3
60689,77.15,-595,64.96,nan,nan,nan,0.94,0.707,4.45,17.3
60690,77.15,-595,64.96,nan,nan,nan,0.94,0.707,4.45,17.3
60691,77.15,-595,64.96,nan,nan,nan,0.94,0.707,4.45,17.3
60692,77.15,-594,64.96,nan,nan,nan,0.94,0.707,4.45,17.3
60693,77.15,-594,64.96,nan,nan,nan,0.94,0.707,4.45,17.3
60694,77.15,-594,64.96,nan,nan,nan,0.94,0.707,4.45,17.3
60695,77.15,-594,64.96,nan,nan,nan,0.94,0.707,4.45,17.3
60696,77.15,-594,64.96,nan,nan,nan,0.94,nan,4.45,17.3
60697,77.15,-593,64.96,nan,nan,nan,0.956,nan,4.45,17.3
60698,77.15,-593,64.96,nan,nan,nan,0.967,nan,4.45,17.3
60699,77.15,-592,64.96,nan,nan,nan,0.967,nan,4.45,17.3
60700,77.15,-591,64.96,nan,nan,nan,0.967,nan,4.45,17.3
60701,77.15,-591,64.96,nan,nan,nan,0.967,nan,4.45,17.3
60702,77.15,-591,64.96,nan,nan,nan,0.967,nan,4.45,17.3
60703,77.15,-591,64.96,nan,nan,nan,0.967,nan,4.45,17.3
60704,77.15,-591,64.96,nan,nan,nan,0.967,nan,4.45,17.3
60705,77.15,-590,64.96,nan,nan,nan,0.949,nan,4.45,17.3
60706,77.35,-590,64.96,nan,nan,nan,0.94,0.707,4.45,17.3
60707,77.35,-589,64.96,nan,nan,nan,0.94,0.707,4.45,17.3
60708,77.35,-593,64.96,nan,nan,nan,0.924,0.577,4.45,17.3
60709,70.65,-592,64.96,nan,nan,nan,0.915,0.577,10.95,19.75
60710,70.65,-592,64.96,nan,nan,nan,0.93,0.577,10.95,19.75
60711,70.65,-592,64.96,nan,nan,nan,0.94,0.577,10.95,19.5
60712,70.65,-592,64.96,nan,nan,nan,0.94,0.577,10.95,19.5
60713,70.65,-592,64.96,nan,nan,nan,0.94,0.577,10.95,19.5
60714,70.65,-592,64.96,nan,nan,nan,0.94,0.577,10.95,19.5
60715,70.65,-592,64.96,nan,nan,nan,0.94,0.707,10.95,19.5
60716,70.65,-591,64.96,nan,nan,nan,0.924,0.577,10.95,19.5
60717,72.65,-591,64.96,nan,nan,nan,0.915,0.577,10.95,19.5
60718,72.65,-591,64.96,nan,nan,nan,0.915,0.707,10.95,19.5
60719,72.65,-591,64.96,nan,nan,nan,0.915,0.707,10.95,19.5
60720,72.65,-591,64.96,nan,nan,nan,0.915,0.707,10.95,19.5
60721,72.65,-591,64.96,nan,nan,nan,0.915,0.707,10.95,19.5
60722,72.65,-590,64.96,nan,nan,nan,0.901,0.577,10.95,19.5
60723,76.9,-590,64.96,nan,nan,nan,0.893,0.577,10.95,19.5
60724,76.9,-590,64.96,nan,nan,nan,0.893,0.577,10.95,19.5
60725,76.9,-589,64.96,nan,nan,nan,0.881,0.577,10.95,19.5
60726,77.2,-589,64.96,nan,nan,nan,0.874,0.577,10.95,19.5
60727,77.2,-589,64.96,nan,nan,nan,0.886,0.577,10.95,19.5
60728,77.2,-589,64.96,nan,nan,nan,0.9,0.577,10.95,14.9
60729,77.2,-588,64.96,nan,nan,nan,0.895,0.548,10.95,13.9
60730,77.35,-587,64.96,nan,nan,nan,4.813,10.789,10.95,13.9
60731,81.4,-587,64.96,nan,nan,nan,4.742,10.87,10.95,13.9
60732,81.4,-586,64.96,nan,nan,nan,4.742,10.789,10.95,13.9
60733,85.55,-585,64.96,nan,nan,nan,4.742,10.029,14.9,14.9
60734,85.55,-585,64.96,nan,nan,nan,4.82,10.87,14.9,14.9
60735,85.55,-585,64.96,nan,nan,nan,4.867,11.862,14.9,14.9
60736,85.55,-584,64.96,nan,nan,nan,4.946,11.862,14.9,14.9
60737,85.55,-583,64.96,nan,nan,nan,4.946,10.789,14.9,14.9
60738,88.0,-583,64.96,nan,nan,nan,4.946,10.87,17.35,17.35
60739,88.0,-583,64.96,nan,nan,nan,5.036,0.548,17.35,17.35
60740,88.0,-583,64.96,nan,nan,nan,5.124,0.577,17.35,17.35
60741,88.0,-583,64.96,nan,nan,nan,5.124,0.577,17.35,17.35
60742,88.0,-583,64.96,nan,nan,nan,5.124,0.707,17.35,17.35
60743,88.0,-582,64.96,nan,nan,nan,5.029,0.577,17.35,17.35
60744,89.25,-581,64.96,nan,nan,nan,4.946,0.577,18.6,18.6
60745,89.25,-581,64.96,nan,nan,nan,4.946,0.577,18.6,18.6
60746,89.25,-581,64.96,nan,nan,nan,4.946,0.577,18.6,18.6
60747,89.25,-581,64.96,nan,nan,nan,4.946,0.707,18.6,18.6
60748,89.25,-581,64.96,nan,nan,nan,4.946,0.707,18.6,18.6
60749,89.25,-581,64.96,nan,nan,nan,4.946,0.707,18.6,18.6
60750,89.25,-581,64.96,nan,nan,nan,4.946,0.707,18.6,18.6
60751,89.25,-581,64.96,nan,nan,nan,4.946,0.707,18.6,18.6
60752,89.25,-583,64.96,nan,nan,nan,4.861,0.707,18.6,18.6
60753,88.0,-583,64.96,nan,nan,nan,4.786,0.707,18.6,18.6
60754,88.0,-583,64.96,nan,nan,nan,4.786,0.707,18.6,18.6
60755,88.0,-582,64.96,nan,nan,nan,4.786,0.707,18.6,18.6
60756,88.0,-582,64.96,nan,nan,nan,4.867,0.707,18.6,18.6
60757,88.0,-581,64.96,nan,nan,nan,4.946,0.707,18.6,18.6
60758,88.0,-580,64.96,nan,nan,nan,4.861,0.577,18.6,18.6
60759,89.25,-579,64.96,nan,nan,nan,4.782,0.481,18.6,18.6
60760,89.85,-578,64.96,nan,nan,nan,4.784,0.42,19.2,19.2
60761,90.15,-578,64.96,nan,nan,nan,4.784,0.417,19.5,19.5
60762,90.15,-578,64.96,nan,nan,nan,4.784,0.408,19.5,19.5
60763,90.15,-577,64.96,nan,nan,nan,4.707,0.42,19.5,19.5
60764,90.35,-577,64.96,nan,nan,nan,4.639,0.447,19.7,19.7
60765,90.35,-576,64.96,nan,nan,nan,4.639,0.447,19.7,19.7
60766,90.35,-577,64.96,nan,nan,nan,4.568,0.45,19.7,19.7
60767,90.25,-577,64.96,nan,nan,nan,4.573,0.449,19.7,19.7
60768,90.25,-577,64.96,nan,nan,nan,4.639,0.492,19.7,19.7
60769,90.25,-581,64.96,nan,nan,nan,4.568,0.548,19.7,19.7
60770,87.9,-581,64.96,nan,nan,nan,4.506,0.548,19.7,19.7
60771,87.9,-581,64.96,nan,nan,nan,4.506,0.548,19.7,19.7
60772,87.9,-580,64.96,nan,nan,nan,4.441,0.548,19.7,19.7
60773,88.0,-580,64.96,nan,nan,nan,4.384,0.548,19.7,19.7
60774,88.0,-579,64.96,nan,nan,nan,4.384,0.548,19.7,19.7
60775,88.0,-578,64.96,nan,nan,nan,4.384,0.548,19.7,19.7
60776,88.0,-578,64.96,nan,nan,nan,4.384,0.577,19.7,19.7
60777,88.0,-578,64.96,nan,nan,nan,4.446,0.577,19.7,19.7
60778,88.0,-578,64.96,nan,nan,nan,4.506,0.577,19.7,19.7
60779,88.0,-577,64.96,nan,nan,nan,4.506,0.707,19.7,19.7
60780,88.0,-577,64.96,nan,nan,nan,4.506,0.707,19.7,19.7
60781,88.0,-577,64.96,nan,nan,nan,4.506,nan,19.7,19.7
60782,88.0,-577,64.96,nan,nan,nan,4.506,nan,19.7,19.7
60783,88.0,-576,64.96,nan,nan,nan,4.506,nan,19.7,19.7
60784,88.0,-575,64.96,nan,nan,nan,4.506,nan,19.7,19.7
60785,88.0,-575,64.96,nan,nan,nan,4.506,nan,19.7,19.7
60786,88.0,-574,64.96,nan,nan,nan,4.573,nan,19.7,19.7
60787,88.0,-573,64.96,nan,nan,nan,4.639,nan,19.7,19.7
60788,88.0,-573,64.96,nan,nan,nan,4.639,nan,19.7,19.7
60789,88.0,-572,64.96,nan,nan,nan,4.639,nan,19.7,19.7
60790,88.0,-572,64.96,nan,nan,nan,4.639,nan,19.7,19.7
60791,88.0,-572,64.96,nan,nan,nan,4.639,nan,19.7,19.7
60792,88.0,-572,64.96,nan,nan,nan,4.639,nan,19.7,19.7
60793,88.0,-572,64.96,nan,nan,nan,4.639,nan,19.7,19.7
60794,88.0,-575,64.96,nan,nan,nan,4.568,nan,19.7,19.7
60795,80.4,-575,64.96,nan,nan,nan,4.506,0.707,19.7,19.7
60796,80.4,-575,64.96,nan,nan,nan,4.506,0.707,19.7,19.7
60797,80.4,-575,64.96,nan,nan,nan,4.506,0.707,19.7,19.7
60798,80.4,-574,64.96,nan,nan,nan,4.506,0.707,19.7,19.7
60799,80.4,-574,64.96,nan,nan,nan,4.506,0.707,19.7,19.7
60800,80.4,-573,64.96,nan,nan,nan,4.441,0.577,19.7,19.7
60801,83.85,-573,64.96,nan,nan,nan,4.384,0.577,19.7,19.7
60802,83.85,-572,64.96,nan,nan,nan,4.324,0.548,19.7,19.7
60803,89.25,-572,64.96,nan,nan,nan,4.271,0.548,19.7,19.7
60804,89.25,-571,64.96,nan,nan,nan,4.329,0.577,19.7,19.7
60805,89.25,-571,64.96,nan,nan,nan,4.384,0.577,19.7,19.7
60806,89.25,-571,64.96,nan,nan,nan,4.384,0.577,19.7,19.7
60807,89.25,-570,64.96,nan,nan,nan,4.446,0.577,19.7,19.7
60808,89.25,-569,64.96,nan,nan,nan,4.441,0.548,19.7,19.7
60809,89.85,-568,64.96,nan,nan,nan,4.384,0.548,19.7,19.7
60810,89.85,-568,64.96,nan,nan,nan,4.384,0.577,19.7,19.7
60811,89.85,-568,64.96,nan,nan,nan,4.384,0.577,19.7,19.7
60812,89.85,-567,64.96,nan,nan,nan,4.384,0.707,19.7,19.7
60813,89.85,-566,64.96,nan,nan,nan,4.384,0.707,19.7,19.7
60814,89.85,-566,64.96,nan,nan,nan,4.384,0.707,19.7,19.7
60815,89.85,-566,64.96,nan,nan,nan,4.446,0.707,19.7,19.7
60816,89.85,-566,64.96,nan,nan,nan,4.506,0.707,19.7,17.7
60817,89.85,-566,64.96,nan,nan,nan,4.506,nan,19.7,17.7
60818,89.85,-566,64.96,nan,nan,nan,4.506,nan,19.7,17.7
60819,89.85,-566,64.96,nan,nan,nan,4.506,nan,19.7,17.7
60820,89.85,-565,64.96,nan,nan,nan,4.506,nan,19.7,17.7
60821,89.85,-564,64.96,nan,nan,nan,4.573,nan,19.7,17.7
60822,89.85,-564,64.96,nan,nan,nan,4.639,nan,19.7,13.45
60823,89.85,-563,64.96,nan,nan,nan,4.568,nan,19.7,13.45
60824,90.15,-562,64.96,nan,nan,nan,4.573,0.707,19.7,13.45
60825,90.15,-562,64.96,nan,nan,nan,4.639,0.707,19.7,13.15
60826,90.15,-562,64.96,nan,nan,nan,4.639,0.707,19.7,13.15
60827,90.15,-561,64.96,nan,nan,nan,4.639,0.707,19.7,13.15
60828,90.15,-561,64.96,nan,nan,nan,4.712,0.707,19.7,13.15
60829,90.15,-561,64.96,nan,nan,nan,0.491,0.707,19.7,13.0
60830,90.15,-561,64.96,nan,nan,nan,0.491,0.707,19.7,9.95
60831,90.15,-560,64.96,nan,nan,nan,0.491,0.577,19.7,9.95
60832,90.35,-559,64.96,nan,nan,nan,0.491,0.577,19.7,9.95
60833,90.35,-602,64.96,nan,nan,nan,0.491,0.577,19.7,9.95
60834,81.5,-602,64.96,nan,nan,nan,0.492,0.577,19.7,9.95
60835,81.5,-602,64.96,nan,nan,nan,0.492,0.577,19.7,9.95
60836,81.5,-601,64.96,nan,nan,nan,0.492,0.548,19.7,9.95
60837,85.7,-605,64.96,nan,nan,nan,0.603,0.996,19.7,9.95
60838,79.3,-605,64.96,nan,nan,nan,0.599,0.914,19.7,11.05
60839,79.3,-605,64.96,nan,nan,nan,0.599,0.914,19.7,11.05
60840,79.3,-605,64.96,nan,nan,nan,0.599,0.926,19.7,11.05
60841,79.3,-605,64.96,nan,nan,nan,0.599,1.034,19.7,11.05
60842,79.3,-605,64.96,nan,nan,nan,0.6,1.041,19.7,11.05
60843,79.3,-605,64.96,nan,nan,nan,0.604,1.271,19.7,11.05
60844,79.3,-607,64.96,nan,nan,nan,0.603,1.192,19.7,11.05
60845,78.85,-607,64.96,nan,nan,nan,0.599,1.041,19.7,11.5
60846,78.85,-607,64.96,nan,nan,nan,0.599,0.577,19.7,11.5
60847,78.85,-606,64.96,nan,nan,nan,0.597,0.577,19.7,11.5
60848,80.1,-606,64.96,nan,nan,nan,0.594,0.577,19.7,11.5
60849,80.1,-606,64.96,nan,nan,nan,0.594,0.577,19.7,11.5
60850,80.1,-605,64.96,nan,nan,nan,0.594,0.577,19.7,11.5
60851,80.1,-604,64.96,nan,nan,nan,0.594,0.577,19.7,11.5
60852,80.1,-604,64.96,nan,nan,nan,0.599,0.577,19.7,11.5
60853,80.1,-604,64.96,nan,nan,nan,0.599,0.577,19.7,11.5
60854,80.1,-603,64.96,nan,nan,nan,0.597,0.577,19.7,11.5
60855,82.3,-603,64.96,nan,nan,nan,0.594,0.577,19.7,11.5
60856,82.3,-603,64.96,nan,nan,nan,0.594,0.577,19.7,11.5
60857,82.3,-603,64.96,nan,nan,nan,0.594,0.707,19.7,11.5
60858,82.3,-602,64.96,nan,nan,nan,0.603,0.707,19.7,11.5
60859,82.3,-602,64.96,nan,nan,nan,0.613,0.707,19.7,11.5
60860,82.3,-602,64.96,nan,nan,nan,0.618,0.707,19.7,11.5
60861,82.3,-602,64.96,nan,nan,nan,0.618,0.707,19.7,11.5
60862,82.3,-602,64.96,nan,nan,nan,0.62,0.707,19.7,11.5
